83,9,611,171,1,294,61371#XM19xJoBX2xr0,4.0731,-192755,-594653.100,-530005,316837,-647139.7700,598323.87
84,154,1048,189,6,1165,417280#R13w16j3mVPm4,-3.7160,781345,-758710.690,306074,-626153,-832016.7200,10633.9
85,192,570,211,4,553,620163#4mPi5nw0mWeN5,4.2700,-596413,-424993.350,-630093,114546,19161.7100,-706752.47
86,6,1498,2,5,678,747895#ok1jceChI3llj,-4.4200,-677811,-382392.120,-179479,6066,646495.2900,8536.21
87,159,1869,148,8,719,22465#qLzhQpbP4eneM,0.0800,611508,-530747.880,734224,470814,750494.0400,-421296.34
88,91,1686,130,4,402,138238#FvDLsxaSr4Lez,-1.0000,47786,-786967.880,547657,577293,-145488.7000,-269144.92
89,113,1672,31,6,1368,65746#fuZU4FYNlMtRo,2.0700,-63969,-598988.030,-23810,782545,-440994.2700,387807.6
90,74,1984,15,6,498,601605#odAZs8dCVyXCh,1.0700,-533062,-57499.900,706500,861118,589013.7700,175113.07
91,123,2057,144,7,552,101093#FPsABTRswJVMz,6.3600,-822536,307183.920,585951,-74735,-815350.0500,-211730.17
92,128,2201,113,8,285,686670#LgvqcAxOKPaJA,-0.8248,-210038,727591.040,66245,-173207,-906643.3500,-756223.31
93,38,2610,183,2,772,207360#Z4MUr6bpMJJAs,-3.9359,-615628,395018.900,-912737,-815731,-820067.1100,-333385.48
94,79,809,210,6,1233,628457#sNwHqs9iDgKIU,0.7820,-307038,840780.980,697999,394627,-944244.0900,-811139.77
95,203,641,37,7,532,413054#BxF8Qs23Aym6E,0.6650,339252,-500912.190,67453,-256781,192677.7700,-542899.27
96,153,386,149,8,627,64639#pBK9EjmcmE8Bu,-0.7788,232033,53888.210,144665,437971,749576.8200,-943871.3
97,10,2549,152,1,312,708373#GPFrmOXrmhjyw,4.2810,598148,-404351.070,-642257,-271421,-317726.2700,79720.41
98,172,1541,55,5,162,99424#iivWJ0gApNl92,-2.6480,461525,47814.270,537652,-107943,-837060.3900,-798389.19
99,207,1807,86,1,1012,644643#94yxBSLuZEo2b,5.5970,-909245,-624299.590,-699395,-225691,74075.5900,387951.45
100,132,1597,14,6,141,35144#siG2A7Iho8sFy,1.1300,-976333,43961.160,103808,688683,1005016.1200,835568.43
101,81,613,30,2,1369,568919#LJ4tGVgdOYMo4,1.8800,769837,792610.310,-937800,-494106,-505698.8200,825257.83
102,5,701,66,3,1255,95565#21jMSOiH665jS,2.0390,281217,-362769.870,-38492,-702843,-576586.4000,869527.4
103,199,2558,173,2,1317,254931#EKscdrEXNQR8Q,-1.2450,-688546,183172.480,658278,1029987,460883.9400,-369667.38
104,70,1271,127,6,248,221765#OLkdLKHgRXOQ5,-0.8728,-781635,556251.220,610963,131737,-122913.1300,578946.61
105,152,1108,38,5,757,11676#aBWIIL9lNBbQk,2.6650,12785,-37513.210,356813,-580401,688597.7700,-112554.84
106,101,1413,102,2,1454,125104#bHQAXM4Tnly9A,2.6546,-801382,929757.040,543761,-78081,44265.4300,530933.05
107,174,1955,147,7,914,966287#7MTkfTtsDU2v2,-3.7528,713931,659336.180,-927529,-1049956,525393.8200,911232.62
108,81,2058,38,2,1157,667974#m8C2GykGTp8Nc,-4.0700,-683330,156265.710,-603419,-756719,-677953.1400,-76247.86
109,179,1061,12,1,937,188727#lmZbsPIqLjEuS,-1.7760,-854195,199913.170,-174025,-888477,-38412.0700,-128465.32
110,8,1702,168,7,323,1015769#Yi5nk74wVVnsH,3.0400,543049,618150.630,425212,-826685,-427084.7000,-10975.36
111,148,228,176,4,439,101957#28LvW0wV5hm6h,1.1770,-679689,214755.240,621641,4883,-589144.2000,-447935.68
112,49,1373,65,1,461,1069056#99u63t2xhkWOF,2.8080,788573,-147997.140,-735846,-716943,-240728.5700,605174.67
113,157,1683,219,6,982,532945#HS3jPPejiQ2sZ,-2.5670,-464420,-435338.530,-421556,295902,-46821.5200,-21128.6
114,176,9,141,2,1266,935919#LJ4tGVgdOYMo4,4.8780,804392,-1053350.210,137303,25732,-527439.4000,594894.96
115,146,167,54,5,808,69269#0p8dTPOvLuiEM,3.0290,814021,-113268.500,-195002,891583,-691373.0700,456252.32
116,210,961,167,8,1442,238278#6ytBz4RLRjYKt,-3.0200,-813894,866914.160,846213,-746629,-1113679.2700,798081.0
117,12,1133,197,3,368,298650#1AQ4S4ZeUSysP,-1.4180,937400,501503.690,-1152962,-977321,-1060913.2000,5804.25
118,202,1118,69,1,1471,67290#5dtHUBHElCpiO,2.9300,290640,-92431.460,-464369,-868438,715115.8100,258152.39
119,138,814,34,3,742,366882#9XDBOdJ7jnlzX,-0.5833,320405,495920.220,447191,-908574,-949113.9700,-622564.77
120,2,28,102,1,588,392710#0DlrfPkDGuydF,-5.9400,764430,-983519.690,575248,-675053,-328927.9200,-111121.23
121,151,274,98,3,79,883372#zLm9PlQ7cQiHJ,-2.8600,-477574,-629645.250,102066,-58319,-917714.9600,-897278.2
122,160,843,5,5,594,384892#dcOCtIGe9sMLH,1.9900,-654080,-342483.050,-67366,-1004415,401621.5100,371899.01
123,226,196,153,5,689,995608#vd9kcRbARf5oN,1.5300,-80604,-1216938.970,-200839,840846,566327.6900,-1227978.15
124,199,1590,66,6,577,134475#hgkuhKJtx8ZLb,-2.8300,659055,-420256.060,-341906,840645,-1130338.0900,449643.99
125,198,200,50,3,433,128237#aXPqi3rLo2s5U,2.0000,-742861,-393280.600,209774,1166840,-121950.7900,-78530.29
126,201,944,16,5,890,158790#oZ8rd7JWOeKAn,1.8620,-329782,910629.050,-591162,-239321,354384.3500,-1162173.57
127,83,1776,196,5,864,1250827#iIy3YJKIe8Auv,6.5290,288219,-1254432.650,1236967,-123828,-1100908.5200,531121.38
128,113,1994,188,7,1280,484681#HIfBlncj8DLRa,-4.4260,-159878,301626.310,-973045,-592118,710562.1900,-1036251.35
129,210,1281,129,3,523,899143#0dCRx7XUN6oby,1.9220,-138980,1229225.460,-993014,-58895,-748854.2000,512630.81
130,217,1920,196,8,435,1238244#KzINm9VROAMff,3.1300,-1245012,343892.980,-343767,-713695,-390665.9600,-216040.11
131,88,303,84,6,819,551530#hZvK2MUVmvQAb,-3.2200,1102175,-388218.300,552927,-928803,-626611.2900,388816.6
132,4,72,124,7,1104,42806#gLMspUAmLJcII,0.2900,194628,-109062.810,137445,1296702,289504.5100,-1214618.72
133,108,2514,17,3,788,97388#NSRIzFcRVWRIt,4.3581,-308955,-954709.600,-845516,504875,-1040608.2700,958323.87
134,28,1979,94,8,800,663777#12iJqPR4JDZvn,-4.1660,1243976,-1205599.190,491149,-996228,-1330101.2200,21833.9
135,220,2105,211,6,994,984269#0p8dTPOvLuiEM,3.9700,-942247,-672081.350,-1002506,181096,31427.7100,-1128352.47
136,91,1248,177,7,523,1178158#gpuvhJZFRJv6V,-5.4200,-1072580,-602985.620,-285404,5566,1022603.7900,8536.21
137,167,753,164,2,642,35108#kBFPk3bHK46lj,-0.4200,960108,-831787.880,1151549,738739,1185688.5400,-665296.34
138,91,2196,212,3,90,215513#srIbYRw9tyv0f,0.2500,69436,-1236927.380,853245,902421,-229805.2000,-423544.92
139,66,466,58,6,822,98996#trrxkpG1Qq3o0,1.5700,-97569,-932732.030,-39510,1225576,-692481.7700,608607.6
140,164,1815,78,5,1183,931708#p3cuiuL0uerB9,0.0700,-824012,-92171.400,1096487,1341868,919826.2700,271913.07
141,108,1753,227,7,127,155467#1qwjFJQs7Lvna,7.3600,-1272324,471612.420,905366,-114260,-1258937.0500,-325330.17
142,184,1872,113,3,97,1055253#1ZAYaj1fVqh2m,-0.4198,-323963,1118226.540,107520,-266282,-1401709.3500,-1163423.31
143,84,1598,166,2,602,315806#gLMspUAmLJcII,-3.7509,-951578,608845.900,-1400837,-1256331,-1258162.6100,-511785.48
144,155,1580,46,4,1058,961805#okDYcflNpNW5A,0.6820,-466944,1286108.980,1064999,604019,-1443421.0900,-1240739.77
145,215,2355,51,3,1151,628802#pfMWQKYjZcvwP,1.9150,517915,-763955.690,99372,-396606,293328.2700,-829299.27
146,196,1275,3,3,1034,96523#r91bJEtwGxC6V,-0.4188,353483,79998.210,224802,663821,1140638.3200,-1436671.3
147,85,1792,163,1,287,1073126#ohHBdlNwvk5Lh,4.9310,901373,-613259.070,-968382,-411309,-479084.7700,122120.41
148,1,1605,27,8,631,146844#ZCeTxuO7IW0gk,-2.6980,693325,73027.270,810552,-164480,-1260584.3900,-1208789.19
149,98,1065,199,1,1176,969883#8TfKTzWOyRwQG,6.2470,-1368970,-942085.090,-1051945,-336741,114426.5900,580751.45
150,50,1327,134,3,781,50997#XehvNkgrzje7v,0.1300,-1460480,61259.660,158108,1029083,1503768.1200,1253168.43
151,183,1221,155,6,547,848698#XJEEKKuLvV8jZ,0.8800,1146412,1180527.810,-1399300,-740431,-756721.8200,1230857.83
152,112,281,203,6,1122,141972#nwH6sId43ACmv,2.2640,421667,-542754.870,-57305,-1051993,-857679.4000,1294327.4
153,156,39,144,3,904,377260#1eU5IbUluNLhV,-0.4950,-1018096,276687.980,975728,1529456,682165.4400,-552867.38
154,47,1099,61,1,270,328044#uToXzU2yXXuhI,-0.9078,-1158772,819382.220,902838,198971,-186747.6300,854946.61
155,84,222,85,4,1115,12508#t08H0dbX63HPS,3.3150,14910,-59667.710,523326,-859708,1014118.7700,-166954.84
156,134,561,221,8,267,181431#s9J5ZQIENWP9S,3.1096,-1177982,1367252.540,798198,-113981,62202.9300,778133.05
157,49,1404,168,7,837,1413885#A42g7lBSBx3pF,-3.2728,1043669,967927.680,-1362829,-1541044,768927.3200,1338432.62
158,196,1914,46,5,934,975095#xH8a4QWX5wIbs,-5.0700,-995967,229045.210,-886347,-1107969,-993617.6400,-113047.86
159,18,2119,142,2,907,271668#DW2yGMF2UxOfa,-0.9760,-1248145,294843.170,-255387,-1294152,-51686.5700,-184465.32
160,38,655,119,3,748,1474019#xTZV9KFNzBAth,2.8900,787724,895802.630,615387,-1203285,-618175.2000,-11775.36
161,194,708,58,5,602,145380#bKAdXwUVGaJ5s,1.0270,-984060,310070.740,900691,2658,-857695.2000,-647135.68
162,182,674,211,6,1128,1545408#b1fGAfpuioWG5,2.7580,1144136,-215872.640,-1064556,-1039837,-347764.0700,873974.67
163,27,2585,226,4,680,764473#XP1nAZ8Sl5ETB,-3.0170,-673320,-632205.030,-604006,424711,-64270.5200,-34728.6
164,22,237,32,7,905,1345521#pJvxyEBjWZWck,6.2280,1160117,-1515892.710,195953,34320,-760577.4000,858894.96
165,77,26,69,8,410,95424#iivWJ0gApNl92,3.3590,1166227,-162273.500,-281390,1278776,-995733.0700,658652.32
166,60,214,81,6,1158,339769#Yi5nk74wVVnsH,-4.0200,-1163606,1244591.160,1209719,-1072473,-1592747.7700,1140481.0
167,148,1064,215,3,1198,426099#copSh4zf0dh31,-0.1180,1341575,715701.690,-1643937,-1397859,-1512630.7000,5804.25
168,79,2306,157,7,1276,95128#qUOW2Gph4ocHZ,2.6800,410428,-130536.460,-659550,-1235394,1021083.8100,364552.39
169,16,461,93,8,58,518386#fbPfX1sftmbBg,-0.6183,453368,703432.720,632841,-1286540,-1344187.9700,-887364.77
170,18,113,3,3,330,552464#T0wLpSZkIAleC,-6.9400,1079505,-1389987.690,818010,-953569,-469820.4200,-153521.23
171,133,1541,172,2,728,1247787#K48NXoOd8nQRS,-3.3600,-676699,-886323.750,142616,-80219,-1293697.9600,-1267678.2
172,157,185,5,5,137,540259#zsb0NCGYThIRZ,1.4900,-923305,-480708.050,-98866,-1418765,565171.0100,527899.01
173,98,2604,116,5,1153,1396576#9azdrUhwvV8AM,0.5300,-110766,-1710622.970,-281064,1183646,795528.1900,-1723978.15
174,113,1151,51,2,459,185695#ZOz6oT0XFgmPp,-2.4550,924055,-592805.060,-478081,1178545,-1583006.5900,629643.99
175,41,1417,87,5,42,179274#bZI5q74G5RPo1,3.4000,-1040686,-550140.100,291249,1631640,-169833.7900,-110530.29
176,16,919,195,7,1281,221488#httrC6Ay3rj49,1.4620,-464395,1270477.050,-821968,-330821,494623.8500,-1623773.57
177,20,1133,130,7,1436,1742814#3CHOZMlzomrM0,7.8790,404394,-1749429.150,1721311,-175078,-1536378.0200,737521.38
178,197,454,47,6,811,670918#sqSDWKlhpb55u,-4.4010,-224453,419847.310,-1351818,-824180,989197.6900,-1444251.35
179,155,999,112,1,1367,1246374#WxsBpNg6KMs1U,2.8220,-195917,1706387.960,-1378283,-82433,-1037086.7000,711830.81
180,119,32,129,4,1004,1710897#Ap5qCwss0CfBw,3.7300,-1723487,479479.480,-475605,-987725,-543124.9600,-296040.11
181,60,2205,195,1,376,761228#npmKkszBNzXxQ,-4.2200,1524413,-535432.300,760802,-1280265,-868094.2900,540816.6
182,128,247,200,6,1311,56002#dp2VutOYnkcIq,-0.7100,270378,-149357.310,186504,1789952,399536.5100,-1671418.72
183,207,1799,90,4,1281,133405#M1gkqC9vDdc9c,4.6431,-425155,-1314766.100,-1161026,692912,-1434076.7700,1318323.87
184,129,293,226,2,435,910275#7Mr0QihZ3tom8,-4.6160,1706607,-1652487.690,676224,-1366303,-1828185.7200,33033.9
185,22,1024,211,8,1435,1348376#IATr0ygXqB2pM,3.6700,-1288081,-919169.350,-1374918,247646,43693.7100,-1549952.47
186,176,998,126,1,369,1608421#E75iZ40Fip9UD,-6.4200,-1467348,-823579.120,-391329,5066,1398712.2900,8536.21
187,175,2254,181,5,565,47750#e8LtVx89WjMqg,-0.9200,1308708,-1132827.880,1568874,1006664,1620883.0400,-909296.34
188,91,89,67,2,1255,292789#moz2TVNmwiVYD,1.5000,91086,-1686886.880,1158832,1227549,-314121.7000,-577944.92
189,19,1877,85,7,276,132246#cPpXX2J1If9OK,1.0700,-131169,-1266476.030,-55210,1668607,-943969.2700,829407.6
190,26,1646,141,5,390,1261812#aVpBo8p2uPHX9,-0.9300,-1114962,-126842.900,1486475,1822618,1250638.7700,368713.07
191,93,1449,84,6,1179,209840#rljoBgx2GO1mF,8.3600,-1722111,636040.920,1224782,-153785,-1702524.0500,-438930.17
192,14,1544,113,6,1386,1423836#dOUsRWdwwAPzl,-0.0148,-437888,1508862.040,148795,-359357,-1896775.3500,-1570623.31
193,129,586,150,2,432,424251#WhCy3Pbr11K8f,-3.5659,-1287528,822672.900,-1888937,-1696931,-1696258.1100,-690185.48
194,4,2351,109,1,884,1295152#AekeVHk0d4H1r,0.5820,-626850,1731436.980,1431999,813411,-1942598.0900,-1670339.77
195,227,1453,65,7,294,844550#0wJr02ArkpCDX,3.1650,696577,-1026999.190,131290,-536431,393978.7700,-1115699.27
196,13,2165,84,5,1441,128408#b1fGAfpuioWG5,-0.0588,474933,106108.210,304940,889671,1531699.8200,-1929471.3
197,159,1035,174,1,262,1437880#vGL5ASjplN8Xt,5.5810,1204598,-822167.070,-1294507,-551196,-640443.2700,164520.41
198,57,1669,226,4,1100,194265#Q7uSIpI0L6ybH,-2.7480,925125,98240.270,1083452,-221018,-1684108.3900,-1619189.19
199,216,323,85,1,1340,1295123#Dcdd4YW0zm8Au,6.8970,-1828695,-1259870.590,-1404495,-447791,154777.5900,773551.45
200,195,1057,26,8,1422,66850#FjJEK8JVqwi8Q,-0.8700,-1944626,78558.160,212408,1369483,2002520.1200,1670768.43
201,57,1829,54,2,1201,1128477#Nm7Yt2edGorCM,-0.1200,1522987,1568445.310,-1860800,-986756,-1007744.8200,1636457.83
202,220,2478,113,1,990,188378#C1yDv8QREDX2c,2.4890,562117,-722739.870,-76117,-1401143,-1138772.4000,1719127.4
203,112,136,115,4,491,499589#rcV1sQRNIokiS,0.2550,-1347646,370203.480,1293178,2028924,903446.9400,-736067.38
204,23,927,222,4,292,434323#sKoc8RJ4v9hvs,-0.9428,-1535910,1082513.220,1194713,266205,-250582.1300,1130946.61
205,16,1953,131,3,1472,13341#8iaYFfuSMN6Tz,3.9650,17035,-81822.210,689838,-1139015,1339639.7700,-221354.84
206,167,2326,113,6,556,237757#Cqs9MrAcDKiw2,3.5646,-1554582,1804748.040,1052636,-149881,80140.4300,1025333.05
207,150,854,189,8,761,1861483#zrhmYM7uyXpUb,-2.7928,1373406,1276519.180,-1798129,-2032131,1012460.8200,1765632.62
208,84,1769,53,1,711,1282217#HqLOLkxlZgu8o,-6.0700,-1308605,301824.710,-1169275,-1459219,-1309282.1400,-149847.86
209,84,561,46,3,877,354609#2UMoWA0uYQZ7f,-0.1760,-1642095,389773.170,-336750,-1699827,-64961.0700,-240465.32
210,68,2225,69,7,1173,1932269#0p8dTPOvLuiEM,2.7400,1032399,1173454.630,805562,-1579885,-809265.7000,-12575.36
211,13,1188,167,7,765,188802#pfMWQKYjZcvwP,0.8770,-1288432,405386.240,1179741,433,-1126246.2000,-846335.68
212,88,2591,130,3,317,2021760#Qe7SVmHNdRHub,2.7080,1499698,-283748.140,-1393267,-1362730,-454799.5700,1142774.67
213,124,870,7,2,377,996001#uER6VFFKT8Df4,-3.4670,-882220,-829071.530,-786456,553520,-81719.5200,-48328.6
214,95,465,151,4,545,1755123#Dcdd4YW0zm8Au,7.5780,1515842,-1978435.210,254603,42907,-993715.4000,1122894.96
215,8,2502,84,3,11,121578#vAoSeTa4MuXpV,3.6890,1518433,-211278.500,-367777,1665970,-1300093.0700,861052.32
216,137,2084,222,4,875,441261#tbw0Ac9Qu97xM,-5.0200,-1513319,1622268.160,1573225,-1398316,-2071816.2700,1482881.0
217,57,995,7,3,550,553549#KWeRqQBzPZGos,1.1820,1745750,929899.690,-2134912,-1818396,-1964348.2000,5804.25
