2080,3,8,18,2018-01-31 12:08:13.000,-12780028.400,-2.0104292E7,14723866,-244.3,false,-12160773,14897372,9254096.0,16111078#Z2bBa6yRnhPfoODPlQ32eoqdLgpUdEImyik,976109#8vUXZZKCuQwKUNt
2081,2,7,36,2016-07-20 15:31:39.000,10583774.210,6259323.5,14185545,391.5,true,-2402916,-93850,-13242816.0,1802454#mQeW9g3YWJECaUceXE8lXGLZ8HHay0S6VIy,17710121#Izfkz3kan8bwC02
2082,2,1,10,2019-01-07 01:42:13.000,-4185659.560,1.3485839E7,-6330533,-465.8,false,19583955,-9910362,-8570016.0,12281597#6EIfARiSVhteJTmXZygTwxdFlmF1xPz5c9R,4401601#arouJbAoZbjaLNz
2083,1,4,45,2015-08-18 05:08:46.000,-12750426.040,-298516.38,12328220,436.9,true,835597,17633756,-13807632.0,12050266#xq75v2ywVbQYqTVQIyCMR2UTvV6PnrvVkss,4181579#UCkIDp7rd3r0IJq
2084,3,1,11,2014-01-23 09:57:28.000,-14372887.870,5906262.0,-6199193,383.7,true,6027293,5155305,-3739152.0,5590994#k2YnQ4Ys3m3nFcqcU1lfCt8jWkrlPHiYU7W,11292879#iC98Zqhj9qFPDl9
2085,1,7,43,2017-07-18 15:30:42.000,-14728287.050,1.7448948E7,17048161,-435.8,true,309966,-14023081,10083104.0,11828280#kf256acCEhBBBDMXHpfLm8wtpHvwlWsveSH,15800883#2kVpBLBv1ABkx9C
2086,1,8,32,2016-03-24 14:02:07.000,11305665.780,1.314885E7,15611725,-145.5,false,12053938,-7852657,13181872.0,14701870#doECxVEWrEIb6hXrHGPpf7atgMRl34ivMNo,2278501#bebIiig8f4IvBE6
2087,2,12,25,2018-02-05 02:32:19.000,-6970667.290,1.9696306E7,15880262,-436.0,true,-4517450,-462190,-13288048.0,17391705#Bao6PtjjIrzPkTEmW5cPUh4i48Hn66Y8buS,11121225#UHbICtAfIrHkEJA
2088,2,14,56,2014-09-12 02:12:16.000,-3096616.730,1.6099643E7,18573295,420.2,true,17149821,6982552,-11968064.0,15574517#Ms6e8V1Wv0lOv0dTdnDsazrjX3RQbA6dOyx,2016675#tByvPPTlzcSTldX
2089,2,12,54,2017-06-21 14:32:26.000,12825368.290,-1.7975732E7,-18316307,89.5,true,14367785,-7932750,7792336.0,6390800#tlnptQTMmmuLrHa0k1GnwckEMq1Yv9420YK,6329283#j3tf6DgRIiSNkLt
2090,2,11,39,2016-04-28 13:25:30.000,-14289885.400,-1.0208326E7,-12010536,534.3,true,13270840,-18615674,-6229200.0,20563265#eMcmSdaT4NsLCcqFyWhK9p7fRMP0LpkjxgS,11166676#OXtvNjz0pHCWGTj
2091,2,1,57,2019-03-12 20:05:16.000,4771210.050,6923239.5,-13504134,144.9,false,-13804152,-2302645,-14689824.0,6009577#Pa9xnlcIdkMFWwJKVvyDz8NjrQ30NdQKEtL,137120#j5QgN8KAjnzXP4P
2092,1,11,47,2019-12-02 15:33:05.000,-273867.900,-2517931.0,1796813,-212.6,true,-6527035,-19064045,-6090448.0,4857750#ToeBq0Llb1G396o5T6ppUJHxVh1n2AR68K9,20141780#pL1gI2b3nn2EESg
2093,3,12,44,2013-04-11 16:20:29.000,-7510132.460,-6564779.5,15109537,-462.9,true,3947508,16763232,-5887680.0,17392245#wohC28aRQgghb96bFoqpGiiEJr1mWipEiBo,20661264#mTYkszWpCOhZYqN
2094,1,7,38,2015-04-28 22:02:51.000,-14614702.950,-1.6952906E7,10671228,-251.1,true,-3427321,-17248918,11650128.0,12114765#KQ1U8q6FoWtDvpLV5vMqdz9cf7OYen8DCce,3703503#d4Y0tPUX3KIGxlS
2095,3,9,16,2018-05-24 19:37:24.000,2967155.950,1.0157611E7,-17585038,-68.0,false,5126326,3442980,-14654416.0,13389135#UAdum8zuYlGixn1P3nQ5CqHZyP5T4jVnBGQ,7035854#I9g1gkJtLIbLpVP
2096,2,12,21,2013-06-21 10:09:45.000,-653986.740,6703416.5,3985447,60.7,false,-9001123,1352491,-10254176.0,5164259#iMVwxB10sEAq4ouEg7RO14inOnoaz3l7eAB,15181148#HIjONGw3vgDycFE
2097,3,1,15,2015-08-17 12:23:56.000,20384240.630,-1000440.9,7607367,527.8,true,-3004829,19507482,-20054576.0,2001285#H0DfNASgi5jQfAfHXgi7SfjKWKQYI4oNGNO,2130063#wiqdovY68cZ7cHa
2098,2,8,17,2018-05-28 10:59:13.000,11099628.660,-1.5848378E7,6375664,13.4,true,9504221,15488994,-14728896.0,11054580#cpY36Bh1W2MbxrvtYjwN2bGjWi8jD8KX0dl,13454427#obqbY119IxU7Du6
2099,1,1,31,2015-09-23 06:56:52.000,-2948568.120,-1.7938514E7,19409278,196.8,true,20247578,-18027810,6491552.0,6728948#2XEX6qaq8AlTPmbhYlitxZ5D8VG1Z8w2xyB,13537922#XXfnwwKFiSBByEZ
2100,1,14,24,2019-09-26 20:52:06.000,-6530065.500,6852516.0,6859976,-246.6,false,14474965,-9889620,12307408.0,3235935#2mSRfTieMsO6Z3Z4RdCIq8JFDeLFRYKdqQd,18651758#Xpd3isQrrt8SMHw
2101,3,13,2,2015-01-21 14:37:12.000,5550648.810,-946525.1,-2221145,-168.4,false,3655258,-4285551,4577072.0,12445195#qd0OgBo600TBA8xAPBc1Yigu5DnttWY0FMc,6986479#fbOKf31qyqjCopp
2102,3,13,43,2018-01-08 12:38:22.000,5586338.160,-203052.48,-3110187,105.6,false,-9723254,4358629,11156912.0,2684653#9VkhvMm3VhdBcIYw7PVhW0W8avV2gNhPDVP,17996968#VBoJmnqIkqc01iD
2103,2,6,24,2016-03-12 04:09:47.000,4565319.780,-3812082.5,-5001260,498.4,false,20901643,15233444,-8245776.0,6881894#NhZl78DfOSWms1blZOqwF9TEC9MzZN9WweS,13340496#iKdTv0zRarKM3B2
2104,2,12,2,2019-06-24 04:25:11.000,-9167828.320,-1.3693648E7,11091833,-247.6,true,-3636020,13660881,18374096.0,7773102#TD333CiE0fljJH312TUVkdJ5pl3P4yPyVIZ,16584677#WPrpsZEbm6269GV
2105,2,6,43,2016-06-07 09:29:06.000,-1807925.200,9971991.0,-8470447,51.4,false,-8005647,18421078,3640416.0,5204607#oZJk5xwxqZkfbqoNlOTPzWrRrke8uryEwcF,1940046#biQ9vIpqLZTjQ93
2106,1,12,30,2013-06-08 17:28:11.000,20849838.560,1278420.9,4194308,-200.4,true,-20784709,-16188889,-6030640.0,20032112#qUy5pzSLXH1QgCDX7gLg9G20jdhX7IICWHg,4874972#qoSGZwKG8SEAh0F
2107,2,4,3,2013-07-19 04:04:52.000,-14839240.610,-1.5533902E7,4415052,302.4,false,-13951123,-17272360,-12708560.0,15010117#GME1Co1DszFc1SAZrEJdPqpJRXgV2VKVxW5,8254807#c4gjlDbyuCKTJE9
2108,1,12,38,2017-03-07 23:09:43.000,18917379.780,1.3214993E7,-10020664,-174.0,false,-18427331,5440654,20642032.0,4869302#3gRezryyAkZDZLlX22MYpiTmCBBjlyH4B8L,11960053#bDfwqelchGIeylu
2109,3,11,28,2018-03-17 10:22:20.000,19841348.160,1752811.6,11678204,-194.1,false,549477,423621,2163216.0,8385483#Mgl54oNJNtyhYPr2PKEvtVBglONGGrmWRHA,19232798#SItRNGTXTPW9jPl
2110,2,6,45,2019-12-18 13:48:58.000,-14177952.600,395459.62,7089110,-180.9,false,-12920110,-19882963,-17548480.0,16866060#fxyUfVwkAmgy8zn2VWH0u5rtZf8O3VvYFht,14555472#Zdnby0dph67KkSk
2111,1,13,28,2017-06-05 18:09:29.000,9651519.430,-1.6016035E7,18938560,233.4,true,11421923,-20537143,16829216.0,9616707#bDE5FTCRkqj1hzTX5ab7q63tIw5qgVrb0vg,18748937#5HsBBLUmcjXVs2L
2112,2,11,63,2017-06-02 22:12:36.000,-2128119.160,-6078475.5,-14808517,-434.8,true,20279658,6671409,-6255440.0,11320009#QNH67rQWbEJavBTaW0cXDRmiLuy2hhJC6Ta,15211846#xSv1Wvkxi0NTYqh
2113,1,11,41,2017-02-09 20:51:00.000,17039092.940,-1.3114226E7,12951707,398.6,true,-2950441,-20617423,-6889488.0,8898293#TrqxXIC9HnU8maqnjjuMmdYSXs46Nsjzv1l,12171725#lO9L7T1FOKieNGR
2114,1,6,12,2014-02-17 21:34:49.000,-11626903.500,-1.5632565E7,-6899416,-6.6,false,9716216,20613248,-2637024.0,20497188#Zww2e4GOuYQs8llGU91JJx56FfA7VbTfvWm,19721718#2DEaXmcmS9BbW66
2115,2,1,11,2015-02-13 22:10:57.000,6560700.820,-644094.2,-7169563,542.1,true,8112898,-10809359,9038896.0,3174930#VQqoazVFHD4xprYbZK8fWILFvRlgq8oVag6,9477319#FR4OskkSGbwW129
2116,2,4,7,2015-12-05 20:18:57.000,2484752.360,-8269103.0,11840650,-414.8,true,-10031346,-16034752,-1965632.0,1369020#H1D5dZKtK8Ze2coKT0y8kT1mFctdroisUMJ,7744555#DtnF8HnII4WyuTh
2117,3,1,31,2013-03-28 21:27:23.000,15743189.860,-1.7042016E7,3339497,-163.0,true,20113422,-11390179,7375184.0,18199106#lPMw984J9B4407t7jmVVIxtF6FvDNNbFnWZ,21134289#bovwAowxEB3eaR2
2118,2,9,37,2016-08-20 02:43:08.000,11705352.150,3835947.0,-17636448,370.5,false,16830700,-13026483,4310480.0,13246517#Ms6e8V1Wv0lOv0dTdnDsazrjX3RQbA6dOyx,7059569#4lj2XSSXbMe3vr8
2119,1,4,50,2019-03-25 20:28:58.000,18477509.110,2.0675004E7,12672718,-406.1,false,16757967,-3685284,-11665360.0,3996724#gHLT6CSAOjkL3U6AC7iS9TMnD7qiNIUEA5G,6113294#vIrHhJ7QvizYpx6
2120,2,7,25,2017-03-02 13:48:26.000,15283761.100,-1.9410914E7,-9353531,-60.4,false,10956414,-2403952,-9566592.0,17634277#58JdgcKZeQ3n45WR5O8j2U4S4yRyjOaQZj0,8891#ivJaO89FCQ3DWmm
2121,3,14,49,2017-02-25 12:30:14.000,-13879152.550,820488.3,-11672549,353.0,true,10875441,17934607,5631120.0,13951201#U0KlTxpdKnCowoFU08tHJPQNZR2WBquVwiv,20119579#UCkIDp7rd3r0IJq
2122,2,4,53,2015-12-26 23:05:04.000,6107384.060,-1659323.2,12009569,184.1,true,-12174226,-20435175,3800864.0,8506944#WA5Y4ALVKuHNQmYRoc5aHe99AVKL49c7BoK,19499726#c8RueB1k3O9GPja
2123,2,5,16,2013-12-05 01:56:05.000,740721.740,3357986.8,-7828876,-196.6,true,14681949,4476435,-6657936.0,20127457#IYZ0wUtWhCVgTEXbPNyjSgoD3oDOm1I41nj,15969834#emhjtZSlCaxAadd
2124,3,9,35,2015-03-17 19:20:48.000,996470.320,4386786.5,-9118910,-375.9,true,17769958,14833576,18563728.0,17608453#BtJAYSACusnzQ7SxTUoQrOrqaKaTDumRABP,18815712#UwqIOE3l4pgz6vM
2125,2,4,49,2014-03-29 13:34:31.000,-14745950.250,-3633460.5,-14668556,-23.6,false,-12569898,-9782921,6285296.0,2106923#GtrKQTdFp14tRB2GwOU65N0lehFBhYdffdS,4386501#bebIiig8f4IvBE6
2126,1,6,60,2018-07-16 21:53:50.000,-17279637.280,2.064005E7,6401121,-171.2,false,-3275604,-2496016,-20441744.0,14700981#M5Ut6S2lOosBWDeSCWPzw5a4aE02y2bFyud,801630#BOpKTZv6Y6iqNjt
2127,3,7,18,2017-09-27 19:43:48.000,-1876365.290,-2.0253688E7,-20912087,-404.7,true,17258564,-21087078,-1157232.0,18198829#GUXgAEJts6aaL6RuYisWkRwc5gvUOFq7Uv1,4944901#BG7nyDXWFKgJV5h
2128,3,9,47,2014-05-11 01:43:23.000,-8117211.840,-1.1813736E7,-7990183,460.4,false,11557618,-15152219,2821328.0,10257087#KcZpXetkCe1RHZyI4A4j71HTpBlj0WK77W5,9552586#NPySXWK5DQ2zzN1
2129,1,9,49,2019-06-02 04:04:16.000,-11901984.530,-1.6764699E7,-15478518,343.8,true,14620478,-671047,-20064544.0,15878985#tSJitOws70MsVZwzgLQPH0iYynGpFepU1uO,20977494#HeHAbBPmZmFqDjC
2130,1,3,55,2018-03-04 21:23:01.000,-13087012.400,-2.0587492E7,15077860,-249.3,false,-12453004,15255297,9476496.0,16498155#WtGPapdQ4z85dMjx9zhk9BF74vIsYEXRQUy,999377#VKtmBfalxQ96AnF
2131,1,1,38,2016-09-14 12:05:49.000,10837894.710,6409723.5,14526165,400.5,false,-2460754,-96038,-13561216.0,1845667#KgFayfueEJtW39phq8eFoc94qdldyt77MbK,18135408#yFn09AY3a3mNb0y
2132,2,11,15,2019-01-25 05:41:23.000,-4286151.060,1.3809839E7,-6482624,-475.8,false,20054380,-10148287,-8775616.0,12576462#JZvybL6CZKZDfKDRCqngjWC38bosTXFTaGn,4507303#NYZDvpQokFSIpdy
2133,2,5,3,2015-10-27 07:39:43.000,-13056295.040,-305716.38,12624065,446.4,false,855615,18057081,-14138832.0,12339460#OunPSVHjb1svPfoVSW2L50JKT6u7q6vgaNL,4281844#TjBsCFTVdqCZsbf
2134,2,2,38,2014-04-27 14:00:25.000,-14717830.370,6047862.0,-6347761,392.7,false,6171771,5279031,-3828752.0,5724934#PtiR6P7RdO9v48bkgnhHSKesUZuHxecBGmp,11563613#jl6kOFe73oOAbIC
2135,2,12,3,2017-08-28 10:32:15.000,-15081513.550,1.7867348E7,17456794,-445.8,true,317435,-14359356,10324704.0,12111902#WXbiXHL1BAgddqgLafke2uiM2DlENsE57dX,16179631#xNViBsDKGmMUQfQ
2136,1,2,28,2016-05-24 15:23:48.000,11576802.280,1.346405E7,15985871,-148.0,false,12342769,-8040857,13497872.0,15054253#X12Zwlq3ISEbMGrtrJzOAD5xd5eFi9SagpN,2333113#yCZslL1695R86gH
2137,2,2,7,2018-03-09 11:43:06.000,-7137575.790,2.0168306E7,16260938,-446.0,true,-4625763,-473452,-13606448.0,17808180#Gqug3A5RTPba4Wm1OtRKPFgZHt5Zmxm2MJx,11387616#l0EUv1pXvGkZv8G
2138,2,5,21,2014-12-05 19:39:19.000,-3170681.230,1.6485243E7,19017903,430.7,true,17560671,7149877,-12254464.0,15947406#sWoZHfgTzk9X1AQ4GEvp66XulzFojAbRX1v,2064956#57Px8nL0Z1riAqE
2139,3,1,39,2017-08-02 16:13:41.000,13132573.790,-1.8406132E7,-18754570,91.5,true,14711835,-8122606,7978736.0,6543524#Nm356flnXjlOf2KywWKgtbEMBmJGMP66jiv,6480758#Xpd3isQrrt8SMHw
2140,2,8,55,2016-06-27 08:18:56.000,-14631713.400,-1.0452326E7,-12297722,547.3,false,13588440,-19061012,-6378000.0,21055058#h289r2Hb1S7wCkb8fz8z7euyXYkqUuo0Zt0,11433629#3apbznpUGg2lQov
2141,3,3,23,2019-03-28 09:44:47.000,4885134.050,7088839.5,-13827271,148.7,false,-14134139,-2357701,-15041024.0,6153232#TFoRBHa1Ov7LWKv4HzrdmYLdCJ4MTygV4wc,140283#j3tf6DgRIiSNkLt
2142,3,11,56,2019-12-07 00:54:35.000,-280440.400,-2577931.0,1839827,-217.6,true,-6682860,-19519757,-6236048.0,4973837#7opi1k4075y3COfLA42HepnqGdEMca27Sc0,20623034#8djoTOPikHIkC2x
2143,3,13,2,2013-07-27 16:41:58.000,-7689568.460,-6721579.5,15470565,-472.9,false,4041790,17163782,-6028480.0,17807547#nMyZgYEREWlbXFFNGVzWXhTfrmMLbGFOmkS,21154801#555DzALT1m4mae1
2144,1,3,4,2015-07-13 09:19:16.000,-14963680.450,-1.7357706E7,10925976,-256.1,true,-3509358,-17660693,11928528.0,12404032#TxBcL6TsbdZJ1bZz6FqN6fUjGpQh7L3vbxo,3791877#42XR6KPiWYuLUKK
2145,3,4,28,2018-06-21 19:31:03.000,3038056.450,1.0400011E7,-18004948,-70.0,true,5248882,3525143,-15004016.0,13708534#C0kX8mSODtA7qbBJHtGWdPbp1FLDjA02W9A,7203540#iSMSUR3Uxz8XPUo
2146,1,13,3,2013-10-03 17:03:12.000,-669671.240,6863416.5,4080544,62.5,false,-9215973,1384791,-10498976.0,5287294#iULRsAEFGKsf2StnHGdP9hsjRmsvlvGlNqM,15543176#YSdurgal4Y9e7BQ
2147,3,2,15,2015-10-27 11:37:18.000,20870144.630,-1024440.9,7788700,539.8,true,-3076301,19972732,-20532976.0,2048996#9gqN7Bxhs0rKDNzFLl5CYXOGKX9aPGFB7B5,2180718#2DEaXmcmS9BbW66
2148,1,1,37,2018-06-25 08:52:57.000,11364212.160,-1.6225978E7,6527670,12.9,false,9730921,15858247,-15080096.0,11317825#cChAxZbeeLcJul4iGdriBIHzmvznl5KKk3d,13774946#XBMbIJqZfgFkcRo
2149,1,13,2,2015-12-01 19:32:38.000,-3018987.120,-1.8365714E7,19871396,201.2,true,20729862,-18457185,6645952.0,6889129#H9wzVitl4V1feOzTJ5UFl0g228jQtEJbX6f,13860405#hLA29BLkgLKfcil
2150,3,7,53,2019-10-04 03:08:35.000,-6685379.000,7015716.0,7023121,-251.6,false,14819502,-10125195,12600208.0,3312873#H3Gnfro17rbnA7eWi3CXo5wX8RqNHnJ81WR,19095808#xmRQUswagwYsBzU
2151,1,9,6,2015-04-11 16:09:28.000,5682539.310,-968925.1,-2273916,-171.4,false,3742333,-4387526,4685872.0,12741288#EvP4Gb4gHGwThDqBPpJLeHXXnZA5dPWvoPy,7152574#tf9rCvQyXUXDXmZ
2152,1,14,19,2018-02-11 11:58:18.000,5719342.160,-207852.48,-3184121,109.1,true,-9954516,4462229,11422512.0,2748363#uye24KlJAQfnni7QPBRNIDZVILxBdRvQs6j,18424899#7RF3cM4zw2j5wYn
2153,2,10,10,2016-05-13 15:29:15.000,4674032.780,-3902482.5,-5120271,509.4,true,21398356,15595669,-8441776.0,7045494#iZixDbmBBGD1AvdbKpPNRxTjGKA1B3bqSlm,13657520#OV5nblj23vtgMWs
2154,2,7,17,2019-07-05 12:19:12.000,-9385569.820,-1.4019248E7,11355540,-252.6,false,-3722370,13985493,18810896.0,7957773#UgIuRQdfZ7DSq7buvVibQGeaU4oVxNhZnW7,16978587#5kXqvS0LZuDkPNd
2155,2,9,13,2016-08-05 05:54:51.000,-1850997.200,1.0208791E7,-8671564,52.6,false,-8195610,18858499,3726816.0,5328132#zilMkX4wPYPijuZg3m7KJDbgvqtyY70XGqj,1986044#EWC6jkg2nSPn84S
2156,1,6,32,2013-09-22 10:48:12.000,21344851.560,1308820.9,4293984,-205.4,false,-21278096,-16573386,-6173840.0,20507532#hT0yxDN3D18YcGs0vwBqozFUKUmOWs4wDWC,4990549#nG3EDFNlnARo6uL
2157,3,4,2,2013-10-31 06:02:13.000,-15191227.110,-1.5902702E7,4519671,309.9,true,-14282198,-17682022,-13010160.0,15366221#cEebkXK8fAlQuxYAa9obvNgjnXRec7MiayA,8450562#meMpMkLtmSz1vGB
2158,2,6,9,2017-04-24 05:54:58.000,19366300.280,1.3528593E7,-10258314,-178.5,true,-18864443,5569895,21131632.0,4984684#K36kIRc85Q3zdlCvUMamea6NZh0PLHbWDWz,12243570#TG5nZIcKAsFJbKm
2159,2,8,3,2018-04-17 16:42:48.000,20311760.160,1794411.6,11954954,-199.1,false,562652,433558,2214416.0,8584148#jzeTybkTLqC4gnVFeriXGxu8hLM4RZjfyD6,19688765#YlMv2XbSuJd6wfN
2160,2,10,17,2019-12-22 08:23:46.000,-14514090.600,405059.62,7256891,-184.9,true,-13226172,-20354088,-17964480.0,17265534#C0kX8mSODtA7qbBJHtGWdPbp1FLDjA02W9A,14900385#ZoUvhdxmXSM5eGb
