1993,484,262,1,2,49,2479,-12347119.7200,18291768,-13267566,14483511#sMRctoUGCPVFcTXdowbsyI4yNQxgyEWztsqjmH,4354598,19205979,10775461#cDhpnNvLwho21q6PNpTKrUIzz0iBx,9540180,-3903769,-1621097.76,4850291,-4376437.0,-4778222.43,5020251#bOpr2gMllW9ACT8xVq3UlKxakd,-6089324.66
1994,1104,1813,3,6,61,2575,6887744.1900,-9155104,-7934791,18665481#HzmB56JazUVRZzJ9Pl8TlCSvml9bIOEPeMJyPy,-13578360,-3902061,2236925#jVsD3ZIpQxo0DQgfRbTBpTXk8SLBq,-8062466,13586526,1791347.75,18868186,5366908.5,-5172212.15,19351639#oCLr5UZbND7hIE4RtG4qr5s2W6,-2663138.70
1995,1700,118,2,3,8,298,-1967254.1000,8276591,6990461,1041717#qyMBthU3sdIQcAjMZZ5QJfRNEN4CJbNhoStB5m,15830887,-12215152,3311624#tadbkM8g7g9DUXZjDfZMStZhtbhoO,10757434,19499812,1.647841087E7,-10126757,7786166.5,-18139680.85,18950427#Qu7OgcM1f3j4BOPlGvMMbCJxPM,-16968459.89
1996,453,199,3,10,35,1602,-10681293.8400,11334986,317746,506148#B622k4VWY2BEHJn0YoGSmcYiBmknmDpP2hDJxP,163872,5032880,5428017#BcmHNUOZ5rkSr116us6pZQPOsEiXq,-17413629,-14043908,-1.849674825E7,-8178920,-1.3804315E7,16502871.02,1139325#TTGH6QJBgQPBMpzcMPqBw6OuPF,-8473010.15
1997,1049,266,1,2,1,2445,-5084468.1300,-7649953,-3740930,74220#ttNLMzYeSENxLTClj9Eh376sbesSzndf1QDE0w,2559038,6011027,12373141#yzzONRhgNAfxFLr1Cs6YXCi6c24uf,-6739721,-8660510,-9196213.78,8371240,-1.334742E7,-16484924.31,13615856#p06Hwx3c6SBNihvwl7m0i9noVf,-17890246.21
1998,127,650,2,4,55,1175,-4683198.4000,-17603544,6877566,520186#1zWP9MNye8AaBFIXbFqfpbUbI62R8onkmuzTWO,6079054,18287811,7480743#xsxfmpkzKw19X6fR2Z8v9lwhFFz89,5273386,11037839,1.518071107E7,19213622,-1.9461922E7,3898242.55,8596585#Ezjyz2D5CpDTjjkN2VnZDLQkJc,19428058.12
1999,2328,172,3,5,17,1458,-13102193.4000,1470203,681143,1134466#wyFD5JfseCCu4qr8hlIuiyGkeqQX7WmT2IsTOE,2562713,-8919028,16766170#JVv4WwaSEVV7prOsdrmXzgrpJM30z,-5681854,11218170,-7874093.54,6434616,7004628.5,-9161013.97,1887419#iqTpAVRof67OTIcJtOi2eFCzZe,11842539.01
2000,829,163,3,10,2,1951,16268736.8200,12838812,-5677810,1148357#0zNX2hX5SZMzvnR3Gr3tdwvaWxMqU2rLVJMlj5,-18552577,-10847547,16758575#QqCiu7LvwqZpbyzG4iol6pUO0Q16P,4441896,-16147801,-1641795.54,3528216,-1.2023408E7,7821887.15,14093266#kZudOuRNxYSySXENd2DkVdu2sb,-19559260.24
2001,2318,2172,1,1,12,1673,-7043804.6800,-15977000,-3129563,18763814#URyKwVNCW0fOda6vwZidaPyX7R2yBgynYCzMX8,-16928525,7481640,15765500#a1t45ML66PDcRvUJg059EIMJ5V5H7,2049494,2055878,2793614.49,303311,1161115.2,-5695591.14,8712096#GYH5cNdxqLjMSxR4rkDXZQFnnw,-5852523.00
2002,2163,1675,3,1,60,1825,8618295.0500,-6327488,-7951118,438248#DDOC17Cudpx9gvdgU2DrxiulUK8ffmT2BCW1eA,9694797,12710228,11193339#fn6GsKrjFxVeLeVrPZ2hbr8D3JVMB,-1408341,-16277795,-9777244.56,12862616,-1.7110618E7,3531910.63,5351902#vd8UhgmOC4y3zCeg6UlkDibgzR,-17493139.47
2003,477,1113,3,2,36,1297,-166892.0800,6770247,10549919,16922625#DhRNwWtNgUWnqCo8jlVo638ES52sVnaOmKWZA7,-517698,11796831,8270984#l5C6uxN9DSj10MizqVwcu3Ea08Px6,-6816266,-13915446,187845.52,16980999,6728661.0,-7916508.63,1639965#JUFI6rggLXyICEsjC5vT2lRmaY,6336154.75
2004,457,109,2,1,26,2302,-9380829.0400,-15029850,-3891045,1188304#MiOMs5ecjKO8logveqaURE30FYofIdocTYYxd7,321820,14305242,742944#MvVMlsLxXn6GLuOgJIV3hZqKq9U2M,-929159,3756734,1.538298443E7,-3663444,-6505763.0,5920322.02,761285#lIQI64S0u9GehRSEv4Xl1hgxjy,13211610.43
2005,2503,1467,2,7,51,2376,-7014526.7100,252641,-13314358,20026054#hpj0CVQH32T5XRYESuWDXTjB20gKVYHe2Z4Oqu,-4396749,-14621176,3477654#sM6YKyBrbNoqxtxQITlSser66wlSN,-13687659,371419,5609661.34,-9129088,-769.78,2984118.04,6557114#8vKGZonzwnsVcqeIjbluvq5ow1,13301771.92
2006,1824,1193,3,14,43,454,17038291.9200,2449769,-5464173,7418979#aEPHCvTfon8YbutA0IlPnNiBcagq4wKh52ChBR,18933426,-14736564,18079423#4HwoH7Wg2qN1c9aqBKHdrLBraJSmB,14111792,-9163252,-1505089.72,-355523,1.6242229E7,-13307472.57,1640680#PTTPvepWuvKgHdtf9fS1zI5Cnq,-15709095.82
2007,2150,660,2,12,14,1554,-12610757.3500,-15800382,-13848992,19759126#2yIjrDZdTNYOIgXj6KR2DmnQTuKEtcpKP6jUCZ,12775348,-17268629,8830245#BsnmqvYqDKGJdACvLkyoI4rBhizwV,5558444,-6331459,-671730.75,-5011749,1.7083754E7,13950124.07,19364900#zYQWwTTR0Kp762R4hkR0Q4IUJL,-10968944.04
2008,2544,1818,1,10,10,1877,10807175.5100,5717685,14213136,7339379#gFvY2QBmfh4W6a0FIBSeXcad2Fj5ZlLaP53f8V,-15257336,-3394249,3316692#2VnocfkegitT4ViDGJOKBNvc4Aye9,14888384,-16252933,-2603101.05,10168005,-7749625.5,-12351781.61,12758717#t1ItMvuxOuOZNDCoYTYW3qpzWx,4153029.07
2009,2359,1221,2,9,24,2588,-12729971.2700,3573916,4432372,19683882#uZkjaC7WHZPtNLxVHk57dsJkTHl9ecTGt2Mi92,-19723427,-16710039,5008408#qKwTwGCJQ3jKYkXSx0AhLptnu54Jo,-16070442,10520424,-1.417290822E7,16479633,-1.912258E7,12668027.33,11208441#YzizTtb3W1HAwtEh4ad1HipvcY,-15110423.36
2010,229,1978,3,11,13,388,-11742987.2200,5457082,11455716,1063208#qQHPvPDZTMtejYNinHyYTo6G5bfGO4KHFSo3nj,-9070689,45214,983565#NK3oYX58uyqIDt9fhyLcrx7YDetjR,10444898,-4119008,1.69740435E7,11183089,1.3118008E7,17219377.25,19460161#FhqrSTHEbUnXeFdAyA7ebFErbe,-2126322.36
2011,1395,1684,3,13,3,1217,-12188684.7700,-6398319,-9592317,11762137#1MZqdDT2qxPXegZVcafAJgchIlJU2ahVDD4j58,9535987,-11611630,9342728#uRdo4Ox6jsIJKdQP02H1g4Iis0ubH,-15885876,-7074014,-1.19359617E7,6736876,-2.0051888E7,15882177.69,4433541#0XyVTCF1vwjcF0HYVpbYDb6xMw,2318782.26
2012,2174,381,2,9,54,2508,-7133752.1300,19182638,9469932,9217393#HX2Espfn8wvyn7U25Jf4uuRvBiAq5gonlSph6l,-12515001,20050070,15700997#VRAuhb0wxPrveaq7w5HKtMCXZslNS,10046190,317141,6505392.58,2212399,5274290.0,-3653063.13,2690099#RzpZywYarYIwpuW2SgXWaIliFc,-1707209.98
2013,1766,91,2,12,57,2589,13898994.4700,-16584157,-3032932,10452409#AEeuw6BMX6KkPuMkP1XRntZaz0TUoDqkkwX5ha,-18935700,11445578,15350615#pYwpPf59mUAW48U2a6Pt4rc5HfQSP,2701811,-9320793,-2441886.75,-2044820,-7881263.0,4731112.94,19606145#P76w6ZmgvWaRBoiN0giyBESYjr,9944801.44
2014,3026,1418,1,1,54,1422,1902027.2200,5822102,9138400,4112158#YwWQ4a3vXL4l17P3wjbYtZHYfVhNOK96bJng43,1699698,15011243,10541075#FHMJkFRd8SbwXI5lgCzTCgKg7xCc0,-16688274,17471246,-1.120727917E7,-7742940,-7537205.5,-18134.90,5443201#wFukvD4TPSe8t6gtObbpmuAjMh,6752156.93
2015,1234,890,1,7,42,1593,-15751791.0300,3736942,-1713291,8993733#tIHFQfL3Gcx5bWB63i5QACLDOR0X3SKEtpDW85,-10463335,-2839770,13280912#gvOQCuAD1lM4QNGSnlZmM7YeoQx3M,-19644607,-551872,9662124.1,16526621,1.0933267E7,19150268.24,19432550#MzA5c4PH4J8UZC6oAFzfQCxJeE,15892052.44
2016,791,1240,2,10,29,2605,6175908.2700,3458682,1399357,12152925#5gIsyXeGR6aISxtgKdr0SsP2IqS3geK9uhBC6a,-15377740,-192646,13122488#jIjTMb1eFmEReNvVfSX8Y1SFEqvPQ,-11092849,-6110138,-1.750790277E7,11976908,847874.9,14216927.49,12058079#AwbmBInQkdq4CGMrgU1iQO6O3G,-15877472.15
2017,2128,916,1,12,10,1366,16171773.8100,1861775,-10620734,11215637#uGnlsa1owKviMKXCsN6cAHgp9Nqpokj0iFqnpe,6702799,-13118790,8419442#Eezyhpf4PgB87DJQqBHcxZNgbv7f2,-15178853,-11293526,-1.904183262E7,-14198418,1.5818719E7,7372854.49,4202980#ek35IQ2DPuKVsCtlkgpCLXlaab,18688827.18
2018,1191,784,2,3,41,2141,5482872.1500,-14006072,-7832217,10285917#qAhTr9qaHfQUSdaxKIONbNDqxvxSiggeVps6jI,17118209,-5312486,19046203#GD455pAKm86GuJtg1fmd1dg242yx6,-5847405,-15112629,1.873469534E7,-17757882,1.9822824E7,-12623767.30,15420826#nQiSP8V2dJrAUVsugge29vyqZO,-3779929.82
2019,2289,2177,1,8,14,2612,4492413.6500,-7574133,10188996,19505156#RvQOOKs245u6xDjH9LCwxh2Eqwb0zchtD6aYVk,-603832,-976910,12570781#rKcGcPQcFc8GTcmHLMluAg34cLTwQ,16268523,-16369145,1.06675407E7,-1078484,-1.0957477E7,20148919.20,13803877#PJ8pswL9UO6OjwwOUwn1eVMtrD,-11107031.29
2020,769,1474,2,11,6,1990,-9192700.5200,-1821566,16529211,3431164#JlLmMZnM8iQ3fnAmTmtbquKi0gUktCLFUUcGKR,-4855757,-15451144,6023325#1Csvr3GMMK7ensHnHbHyAh6uSJm9r,16952219,17579735,1.676864479E7,-4910971,-4308333.5,4650058.70,20087592#JQBoZjGuN61VFmixRTjGtCYsz8,-19433333.58
2021,3022,1211,3,5,55,2400,19594482.3500,8554915,-3430832,18686185#TZOBav21wPxazjXnrE8CJkwIKxLc9ZyPVDRELE,-4794863,7265349,16017965#kiqvxVhtgeFRRxV4FrBEEc9O1b43N,9803973,9097359,1.44314813E7,-9877133,1.4750024E7,19086928.49,18880629#saVIyBPS3NO31tIUMs56fJ4CnN,19858595.85
2022,869,2122,1,1,6,498,-8942669.4800,-3487440,10092237,11241881#nEMR818xLpQzoG1LUj0TOq5xTPyhVqDOY6b7lL,-2382644,12005406,7235862#SrbF4vJkxqrZ23htBLy0m9ltDodGB,-9691017,-3232073,1.54635283E7,615827,7513731.5,13894563.09,10312858#SU6GmqGvZDF7yRa16iSyIQh7ZG,-3019152.01
2023,540,2042,3,3,22,2550,4153922.9200,13356491,-605526,18575558#1UI1IDbE9UMB67UwNb9KXSiL3vnNKWL5XgTEk1,19625257,-11359139,7483283#F4937PhygsTiZ1hjVidUIm7Xd2EfY,13016629,-2044722,3685821.05,-12867517,1.4495625E7,19157612.82,16884349#zSl0aPMEDPQhDrohQORvg1mUfo,16746584.74
2024,1472,1368,3,12,44,2390,16640714.6000,15576650,-13731480,1433430#yCqLFa7yY9vGTvrFh7Sg72imKPTW55KCdSnFXV,-15698801,14494141,13062062#zhSifTkduOhfE8d8N8G1NBA3twWca,3693009,3253482,6906657.63,18360509,-3525744.8,17628040.46,7444594#UuICRQz4nYfI2daaVkCy53K1Id,-10197888.10
2025,874,1622,3,13,22,176,9789427.1000,14183219,18229468,17590335#3gtnz1m6LJrhvmz1tgfoSC1lzI5TrjHGKeDCoC,-13348354,-18238955,9609367#iudfa6oDioChiWewMJ6EGPYYkZ91r,-5932826,-1470964,-2657849.33,15749364,-1.1855711E7,-11595233.10,3947985#Vk5yeQGCygjjsR1PJYUkr6eoEQ,-16290358.17
2026,670,798,3,14,15,189,-11639752.6100,816446,4810772,14053053#TiattX6HwLQVlZcCp6CZklC7BkhJapfk6G0FI7,13301914,-10732334,1382012#IUsfrNWqQHLN89WmVIXwOUEDCbRSg,-3543259,-18607485,-5763014.49,-16721501,-1.1994892E7,-13846231.26,13195688#3oAFsuM0t22zzgbybpwKTX37Kw,16241702.49
2027,498,60,3,8,13,1366,4759257.6700,3553317,-8249031,18347028#i81FFnE75YPnQaVaIxK7aE0bJUJfcqBtm3G3dT,14129032,-16252024,18937936#tSGr5KdYB2PARFJjeK7Cib4GHtefx,10205644,-2377704,-1.377954721E7,-7676183,1.948798E7,12216741.98,10487620#n1m6oDPiWYvZhIa54OMX6SCYbN,13477647.92
2028,1968,784,1,9,28,164,-17677306.1200,10543832,15870337,19304815#SyMKE5iTpX6RegY2HTRKQBcPnOWAm8XjCaDzwG,14020586,-6470086,4615445#9F6EgePNXIbXx6iI5P4pdLqvGPOjz,-9654351,-5845573,-1.304275271E7,-492919,1.80811E7,5146014.55,6516091#iu6qRdZ2w6LVlzsKNgCmY2erFB,7321156.43
2029,801,520,2,11,14,1031,5642356.5400,-13163208,-18667470,11160701#eyKE2RSwMw1t30evVyshCPSVRiYytdpMdwK84O,-10771187,-7305882,17318087#JHLaLR3AUNM2uWsLKvdlA60vcFuUj,-9053868,9171515,-1333699.2,-10159073,5618361.0,-19521540.94,2183145#P76w6ZmgvWaRBoiN0giyBESYjr,-4650131.58
2030,2291,1038,3,9,13,2013,14153223.2400,-14800115,17532391,14689327#G4uvyi1jGSL6xeQjlvKhrTNf7aW0i06Xvj57O7,-3668951,14349533,17892998#lu1LSI2xkF4WhYItTFxkENHPqWrab,-194251,-14460318,-9059884.34,-10007141,1.0299119E7,19744337.56,1676526#TJyj6bVF1g7stCl2BDx6SkmY64,-19318328.50
2031,2246,1385,3,1,8,733,-10872379.3100,-6912657,-9311860,11805293#Q9GLBfhtt14IeVgLslBDcRUrSl7uDxOQih5j0e,-829424,-9626370,20201149#FUEnKikJw3kpPqzpUowLiFg0J8nfJ,-3483192,17945133,1.762063367E7,17586692,7191457.5,3822512.36,7279589#1OnCg6rPXkGNqTrrZnq3RzW6iK,671343.21
2032,979,1611,1,2,57,1767,14351957.2300,-18973916,-9324822,15623094#aPzWz09u9HhPoxZJlBqPiZplt2Qd8QS8KAC6mQ,5021349,10548310,15131747#G8v1rlryfUOeOEdTrHol8AlimE8Yp,1801272,-19140865,2041097.38,-14146433,2054238.2,11607053.42,908065#ZQT8zIa1S0GtenGufMoGHndK0K,-15728428.63
2033,2799,443,2,7,47,1488,6882274.2700,8504798,5395704,15532225#lIGsF7W3dO389DfzSE1cPTreEc7WprOxX0ekFk,14510271,-3437638,13625241#vkKmBU7kFBmdrSDvtV4gUa3cLbgKk,-7637744,-12813413,5986900.76,4506526,2768652.2,-2640657.51,13182555#aia3FNM2CqvMucbm0vDKQYphV7,1621982.29
2034,1166,8,2,13,51,2245,20170137.3500,-19001458,224153,94899#znaxCmqX3ooFlzP9PnwYEJa8NCR4LpxmNjPNDh,17451374,-4456923,3925761#3btuSHO5K8rKTPS5StJckAH3DlJe4,-140479,3682591,1.06494627E7,17813658,-1.1549556E7,-15676095.30,4353684#MfKFIf1shacLCw8NYMnYIajIEF,19644148.25
2035,191,1198,3,5,58,140,-9571202.4500,-11729136,-12838690,5795998#qY8JZIyfxMiShkuXWgaxbdkQx6uKk26lm1MRbo,9187952,-2438916,15302779#pWpOgXNEe7flJItNaGaXKxJahDJgt,5183672,3097862,-6779516.7,-18293713,167133.81,12419544.83,3548091#iu6qRdZ2w6LVlzsKNgCmY2erFB,-18288710.50
2036,1083,1938,3,2,50,2639,6207226.2800,-16486651,-19752216,6931633#2CFbxdlBnbRDftH8SD6UvMfmO7II1diCOdcGG6,-10147121,-3661457,19588557#lS50na2Ofp1bGNCwO6jHlACswch2t,17352236,19381446,4764744.55,-18660860,362170.66,-8970973.74,4423843#zzC16wvFg8ZZOAz7wocFhsVARM,-9777938.23
2037,656,1874,1,3,56,2444,7874655.6800,-9155756,-17324058,14221885#rOlPMF2W7iaWv0Dh8rcscuJgUenpS0Mbg3I4gu,7685323,-9266836,13570944#MvVMlsLxXn6GLuOgJIV3hZqKq9U2M,6030243,-11306385,1792104.84,-6545290,-1.1339216E7,19550936.38,16778830#7g3n1LL9Y5tFgGnzHD2dNfqPRN,-13425894.65
2038,2264,1251,1,4,57,1015,-3166519.2200,-7982862,8164446,3273750#8ZjhgPU77NQXUkF1ym4JHN50JjQYXc70y7NhY7,15645314,-19393547,5414757#lHTe7hX8GSS1vcozHL16whylxEcYc,7309739,16978941,1.882128233E7,6688758,-1.0078298E7,-11386017.08,5052914#jSuJraPSomvxHYkxscZ8oIPPxW,-3956884.00
2039,1661,1880,2,6,54,58,-9944599.7700,-20224651,-12637542,16555250#IYZL1d6rZ0fXVRvfLY9RTT9EB8sXsZYdHZ3MFF,-9809898,8843274,13932753#uUepTqotjxz9Ph0kY3amxEi3jpvES,1687138,-4171460,-1.373317979E7,-420491,1.18494E7,6556845.73,2090504#16qNEn7kLs0AXTBG5vuhMwHgwp,8504460.85
2040,2435,264,2,9,20,2107,-14097607.3000,-11260418,-9210188,13467337#w9yuHKR3haQpphEzJeAYYWB461tljwnW2wGS8L,-366274,-11188253,8100772#HGhH8zt02Luh9pmZp7oIkDVbvDvWx,16339426,5028324,9964138.56,-17641647,9593192.0,16241919.99,12737546#AV3bFIFK5Y5Rf8Hmh26IeSK1jn,-14068469.99
2041,2168,1786,1,2,45,754,6060114.0100,14958906,7472609,7449320#bptCdOQC3i9pN0SRadsS8pLmANSDlJ4jGkkZds,9857417,15396430,14914592#y5z2favO9Tis0gQmZbHjivckHKZEC,8172336,-7993732,72263.9,1450798,7452563.0,13231502.01,10038140#pIMAMCy8Ab7pJ7DYNmU8wSNmSG,-126729.76
2042,2807,1514,1,5,47,436,-9856653.7300,6541201,13646776,261292#MwvbJZ4R7kIZXjvmzZK4hRtd0sXoSMbc648RKu,-12925998,164391,1417836#uVd6cMnn9Mzge6VyAzdAP7cgVP4uA,-6604689,17162011,-1.544921805E7,14762332,1.1201243E7,-10728432.05,3438969#UQqkVR9jTHT81umOFHEBOPjf9s,8386761.57
2043,34,102,2,12,59,488,-12656867.2200,18750705,-13600387,14846818#XNvCSfh6MhYmezqXpf2CTtuzmowvERzNBxeFON,4464083,19687729,11045588#fGw7iTuUt4IxdQg6Lx7T5NTX9d0IW,9779359,-4001494,-1661897.76,4971966,-4486037.0,-4897894.93,5146041#DJOypqwbU54xrYBBvavh55OA4M,-6242211.66
