33,52,1728.2,-134414,-154434,271076#klo3RbxzJTrRK,38131,-142042,-268963,258079,-97060
34,1083,14576.7,186918,-334505,341739#mdBN7gTZZ1Fsp,331659,191110,-178360,-168835,-144036
35,3357,-18892.8,353955,279240,138005#g7l6y794IxqPh,-70614,34323,87275,-305096,252390
36,176,9999.1,-85948,-147270,22549#hCHklzE6zwHW4,324212,-330151,-326768,-148089,-68726
37,1736,-6581.6,268820,-344541,131282#yhaGwvee4gve6,161398,290883,83043,261591,266670
38,1019,-33885.5,-364443,-18971,374674#s4ob3HkN4PciS,-231268,258341,-285891,48171,216585
39,4234,5803.4,-147413,282482,251662#H73zBZ5po6hwc,361904,264392,-354834,304812,73318
40,4537,28756.9,145038,-297740,133278#41cnq8EUrHkHM,-157845,-100116,-281318,272904,127039
41,690,31142.1,360851,-16104,208842#vnHfBER0zfnaw,267138,256512,-173846,-305874,-237032
42,2512,17982.5,284673,-49808,20723#7zVLyraj6EDnZ,109778,-353556,330541,-268420,-40555
43,225,15264.9,110909,330855,211422#5TkOwWvuHjJFl,137038,320930,-409892,129530,-147064
44,619,38.8,-314019,435359,132632#sIsRO5TO93Tb2,18828,271718,-251933,18866,209017
45,918,11052.7,15756,291287,250530#yUXXwCIkJljUA,354518,-441322,-218639,225908,-274642
46,2492,16073.1,432753,-187151,201592#bFD9KxAgWC0HB,-458763,176082,207850,345175,48471
47,2230,44833.0,-451921,399689,8804#6FMeR8BgB9k9k,86384,-445073,419711,141984,-188230
48,1533,26268.0,-237562,-301001,466947#fU9VXy2R9KQmO,384194,-100147,-72198,244562,324154
49,897,-36067.1,-474178,215302,80182#BYIUrYkIEDSwK,-372717,-338640,-130315,457398,-221866
50,3898,28310.9,-213487,169394,171385#wirmUNDMiYfk2,383016,440502,216862,-381080,330759
51,2044,21007.5,-421379,-225390,169471#IqPyEK34YrU62,-333117,50971,-12952,132197,33928
52,2139,-34550.3,-293993,-499746,147641#MXw0gfVqPuRZR,-450589,346683,272240,378815,168600
53,2515,-25015.3,452361,-271767,458998#Dr2Pxqt7tI1FZ,-68410,426080,6683,-186497,-56910
54,1891,-17930.5,373742,-535627,180932#J4Deo8qvjT4qH,-24013,52426,-15279,431439,148109
55,1070,8854.8,149231,-235213,54377#lpiODEl1FkmFd,287216,-517087,152710,-175575,-324942
56,1800,5072.4,141003,-73011,117091#NYuJlWxi19Nft,22799,-82113,491619,-39129,-415074
57,627,-1856.6,-342803,72164,100637#oX6vUxf8aQInH,-188087,-96703,-372044,-546358,308988
58,1699,-4378.4,258266,-394961,469010#WNsHC3CsoSGs5,-511874,505871,526503,-456228,30413
59,2914,38544.5,172891,-387335,322899#ROW5vEgATyDwk,-389923,302476,-183966,-391065,252782
60,2168,25303.8,573707,65259,554795#Df7fzu3iMLCdh,-329508,259804,335831,452810,74726
61,4320,-23798.5,-101042,-430990,100678#8KbHZj8A5mvw1,-250207,-571565,-158392,401306,-65081
62,3933,-16460.7,168370,508466,436093#G9wIMAiEAkWB1,332039,456577,358466,409166,-569111
63,1739,-49365.2,71952,214428,348084#QsLHTm7j1ZNk4,211203,-347185,-121015,-329553,-228786
64,3233,-35785.7,-506905,-110141,588206#n0Yd37HjoVbGY,-484327,-562227,-76863,-543880,-502717
65,3975,45663.7,118547,-315062,414117#Co4XciOd7LHVU,161318,320820,-479600,425049,-397268
66,3007,3132.4,273846,548421,469207#Ppw0tMO5YuyWi,-92139,310019,295139,174650,-485835
67,1697,-26646.0,437566,624947,287002#lTjJaoAO0VPQg,-8149,-193278,-217328,-52949,170210
68,2073,30762.2,-430755,195567,357866#P1BMfQPSY4jhW,-320927,-647512,-472518,-573267,-630358
69,3995,-44426.6,-285161,27794,666917#oUmvRMxq1pyDR,63856,-164166,-465831,-437277,381927
70,3034,-25270.3,-527842,-487832,520397#GG0Qokzdt1TL6,-161231,-39181,69100,548707,3757
71,899,-44253.8,-268645,-362765,79853#osyP4ML49bek2,-377184,534247,-602193,691361,-307494
72,1653,-3146.0,-95221,219180,346675#6yPsEG6xk9BbS,227092,404495,181815,-88574,19652
73,3720,49999.4,563602,356656,677484#W5hwQpEvprcWH,590992,269236,422209,-588569,-28333
74,210,11550.1,-104462,-666708,3894#kdwn26E2JtVV5,421776,139536,-127008,-273820,183099
75,946,-50551.6,631074,180896,304897#REHcxsbmrR6oQ,-575324,103884,537906,-426505,659119
76,256,-10916.2,-563208,-695802,35205#KkeJH6WzLzcni,-26185,169639,475670,558930,559149
77,4586,-28750.3,-706777,-148021,303545#Cv5m0xYddBJAB,-259797,413303,-547146,390638,-105300
78,1340,57869.8,642850,-202090,272935#fydEDRcGN7HkW,316975,-1698,-501269,-692094,730411
79,4135,26671.1,-96220,-620266,189052#emv9H2LOnS4F0,647745,-636126,-209381,-683630,-685051
80,2789,-45066.5,-168097,593236,364945#f7zlnj15EfKSj,-656851,-631996,324666,-50467,-234610
81,3986,-12947.9,296197,-393570,794233#MiCDuuEUthUPa,-578838,-364139,657672,-626920,432052
82,3560,-10047.6,-630054,147841,335104#Yfui0Yj4fEJFw,84732,-503206,-696272,-162274,518551
83,4501,2938.7,-324814,-385283,675926#L33zYJdODpmKY,104799,-345092,-673080,661902,-253757
84,2612,50566.2,447168,-832600,831031#35PpQSZmQxT1P,814859,480922,-444534,-412037,-347530
85,2954,-46150.3,847830,676649,326838#lNUfYV66SX8pb,-177055,84223,207588,-753320,619008
86,2422,33391.1,-199948,-360086,46431#ZwUi4DJQnRhFB,787862,-797351,-782501,-363644,-155673
87,830,-27412.1,620020,-798470,306585#xi0BFOxWGRKnx,388102,684183,201128,621678,626059
88,33,-68348.5,-847431,-44228,864984#ROs9f067uubog,-542406,585916,-659476,123986,504343
89,705,14279.9,-333363,643821,564838#lNUfYV66SX8pb,820104,594157,-817205,686788,157113
90,1557,66712.4,336588,-674620,293526#kJIUfO7fcBGi4,-359795,-218866,-640417,613914,294035
91,4342,68687.6,803651,-31578,451366#LI8cGlP1YyhPV,597863,561462,-379553,-672347,-532191
92,3250,41902.5,620573,-115855,36007#zz2s62WpMEjG9,235078,-768894,728684,-588461,-87090
93,603,36473.4,240321,714083,448961#axsedkSxadGxD,306038,702530,-892111,270686,-306582
94,3938,2104.3,-675469,924119,281502#X5aK4MNJJqmai,49103,589768,-537310,37943,452968
95,4306,21098.7,40206,604558,519238#ylKSKXPyFqvCF,753636,-936747,-454596,470784,-587873
96,2654,24892.1,906142,-398408,417634#9iAlSvjoQSiH0,-952963,365344,425521,715723,91000
97,2103,82096.5,-932521,826193,9964#3pGTvnUyR3p37,180197,-918635,861290,288384,-398903
98,422,48718.5,-479962,-609566,951670#6xefxOQrh9Lo2,778069,-198347,-144954,489110,656677
99,1024,-67914.1,-961303,438516,155590#V1Dv3iksTATDC,-759343,-680458,-255005,922029,-452199
100,2506,52977.9,-421037,342800,341454#SwC8nV0N4mjmu,757341,890952,425531,-759349,671236
101,2961,35371.5,-829229,-455373,335384#4RUGp5sjMcAPt,-669004,98958,-31570,255096,75045
102,1909,-69264.3,-579793,-988035,280432#ln46GPVlfogAP,-880689,674346,529945,735082,328168
103,2967,-54358.3,878886,-534383,889805#lK4dVlsDGuAXi,-125185,825580,5456,-353285,-101255
104,2109,-39639.5,716267,-1026350,345610#PJslnmolgPsKb,-51113,99176,-32430,829615,290601
105,52,22853.8,293194,-456842,97880#Dq8N7bbYXwC3t,549066,-984962,296957,-334740,-615879
106,2332,13852.4,270893,-146809,221384#4RUGp5sjMcAPt,44636,-162213,929346,-82107,-783910
107,3034,-2609.1,-638054,138571,188434#8NeW5j4U9OqnC,-358615,-175965,-693583,-1027740,578221
108,4380,106.5,480616,-727720,868523#L9yVgHL2fn3gA,-944824,948496,985122,-849120,61319
109,3907,68634.5,321216,-720777,589806#RQJnAD4ZHlpU4,-717473,567015,-331607,-716623,460969
110,3565,47082.3,1054207,120618,1011646#kYb015JJ6FlKf,-597458,473454,612826,831404,135902
111,20,-39935.5,-181617,-791044,181152#UtuKggbqKrKzg,-461707,-1037715,-287821,736700,-123456
112,430,-33479.7,302908,921548,786820#iNxxJpRP3TzuC,604864,822652,654098,741528,-1024330
113,2253,-85702.7,124452,388674,622050#LlJL4VGpUUvRB,376853,-621435,-221722,-598811,-407239
114,1866,-67691.2,-896730,-194633,1044251#i2Mc50TmSpLEe,-868939,-1003127,-142546,-970959,-891223
115,3487,80625.7,205297,-553504,731571#GGBScPX3DG7PP,291268,568545,-842482,745784,-698467
116,4052,-1861.0,477933,967099,817369#lmEjvX1hSAMj8,-165639,549282,520219,307800,-861010
117,3549,-51433.5,771294,1086783,494075#M4LhgHXHPURoB,-21649,-333390,-382508,-96379,298986
118,2543,58138.2,-746599,333726,618829#tPc7pIcvFuYVF,-553977,-1117212,-821074,-996018,-1098416
119,2392,-76774.1,-485236,49590,1145502#X5aK4MNJJqmai,112331,-279716,-802281,-756844,660643
120,3226,-42766.8,-899217,-836479,886814#QMS00bjTBB66N,-283481,-65631,119501,943977,-450
121,4004,-69636.3,-452995,-612407,130807#t8yBa6MJBOUSP,-645084,905397,-1024009,1181998,-529957
122,3787,-463.0,-168221,366467,583370#Vl3wwopHBVj0f,378842,690367,302515,-156330,37953
123,3525,81606.9,955089,601033,1140369#lmEjvX1hSAMj8,990354,456886,705780,-994675,-41242
124,1607,13601.6,-168449,-1116157,6351#YoexeCaLeVEZN,713501,237986,-213815,-461693,303567
125,4565,-88947.1,1056974,297983,508132#fMqE404z2sCXS,-962724,173798,898045,-715113,1099442
126,4539,-20913.2,-927908,-1156745,57981#QRPKFRVr5ZVtl,-42585,278039,785068,930078,933174
127,2655,-48913.8,-1163527,-247642,494248#zUO2hsUX5yvUm,-428047,686815,-906102,649221,-177841
128,57,96500.8,1058250,-337650,446482#tYjTf2p9l5Ysv,521925,-8648,-822516,-1138638,1202368
129,3937,44084.6,-153720,-1006698,308047#22RKyIxx8NuaS,1055195,-1041976,-337158,-1110112,-1114969
130,2565,-75088.0,-269033,966496,587238#ylKSKXPyFqvCF,-1069201,-1024346,526256,-82447,-383308
131,2993,-17462.9,479397,-641116,1280118#IWW56Sp4avTBd,-935176,-589689,1063084,-1012693,704688
132,1026,-19657.6,-1015104,239087,534756#TLKqF840y1zkx,136226,-813662,-1122475,-262901,840229
133,4319,4149.2,-515214,-616132,1080777#9whK9BmmBTcr5,171468,-548142,-1077197,1065725,-410455
134,4141,86555.7,707418,-1330695,1320324#OVB7C7EuL9NON,1298059,770735,-710708,-655240,-551025
135,2551,-73407.8,1341705,1074058,515671#qT09RqrWdmMfN,-283495,134123,327901,-1201545,985626
136,37,56783.1,-313948,-572901,70314#4ahyBzKJL5roM,1251512,-1264551,-1238234,-579198,-242619
137,4556,-48242.6,971220,-1252399,481888#voABTGW8ZYMsR,614807,1077483,319212,981766,985447
138,3677,-102811.5,-1330418,-69486,1355294#nKzVfRmBE82Z4,-853543,913491,-1033061,199800,792102
139,1807,22756.4,-519313,1005160,878014#H26NYS4wRCOCQ,1278304,923923,-1279577,1068765,240908
140,3208,104667.9,528138,-1051500,453775#SSssNJ4M6ld7H,-561745,-337616,-999516,954925,461030
141,3363,106233.1,1246451,-47052,693890#EPkFV9qgomhpw,928588,866412,-585259,-1038820,-827350
142,3989,65822.5,956473,-181901,51291#mDkc3GAfsZLen,360378,-1184231,1126827,-908502,-133626
143,981,57681.9,369734,1097312,686500#6dNYsvWSTGQJq,475038,1084130,-1374331,411841,-466100
