232,589,-38877.6,-1785204,421579,934060#g5hW0tBKrAtQc,239213,-1434574,-1974880,-464156,1483585
233,3955,6570.2,-896014,-1077830,1890478#BE5iEXl4PU9kD,304805,-954242,-1885431,1873371,-723850
234,2568,158534.7,1227918,-2326885,2298909#6ZaSEu9rjIXbq,2264459,1350360,-1243056,-1141645,-958014
235,1745,-127922.8,2329455,1868876,893337#NoHeZFZpbnj1F,-496376,233923,568527,-2097994,1718862
236,4529,103567.1,-541948,-998532,118079#wgxtI9KCk1G0X,2178812,-2198951,-2149700,-1010307,-416512
237,2745,-89903.6,1673620,-2160257,832494#G4tmCqa8JyoBs,1068216,1864083,555381,1701941,1704224
238,1704,-171737.5,-2296393,-120001,2335914#B5HJnueef3Azi,-1475818,1568641,-1780231,351429,1367619
239,4011,39709.4,-891213,1727838,1504366#LI8cGlP1YyhPV,2194704,1583454,-2204320,1832718,408498
240,1879,180578.9,911238,-1805260,774272#bA65pHTMMEPfC,-965645,-575116,-1717714,1636946,795021
241,1405,181324.1,2132051,-78000,1178938#hwPGJrLCbj1hO,1590038,1476312,-996672,-1771766,-1417668
242,835,113662.5,1628273,-313994,81859#bCP2toUCwmiyZ,610978,-2014906,1923113,-1548584,-226697
243,1737,100098.9,628559,1863769,1161578#0UOa2N83bDDd5,813038,1847330,-2338770,694152,-785136
244,2,8300.8,-1759819,2390399,728112#8aTb9zgz8upCt,139928,1543918,-1393439,95172,1184819
245,575,51236.7,113556,1544369,1325362#Io56EE9RTAj26,1950992,-2423022,-1162467,1205410,-1527566
246,3142,51349.1,2326309,-1032179,1065760#dF9XtGtvySZjw,-2435563,933132,1078532,1827367,218585
247,1722,193887.0,-2374321,2105707,13442#VS1vkuKP6etfU,461634,-2339323,2186025,727582,-1030924
248,1720,116070.0,-1207162,-1535261,2405839#yMx8SnuP5s8Nb,1959694,-492947,-363224,1222754,1654246
249,1405,-163455.1,-2422678,1108158,381814#QMS00bjTBB66N,-1919223,-1705914,-629073,2315920,-1143200
250,2961,126978.9,-1043687,863020,851663#ZOTSBZmqO7Ujv,1880316,2242302,1051540,-1894156,1692665
251,1081,78463.5,-2052779,-1145322,833121#aT0oPFXHVG7UT,-1676667,242921,-87424,623791,198396
252,1219,-173406.3,-1437193,-2452904,678803#5VTfoMcw3XSsI,-2170989,1657333,1303062,1803883,806870
253,4323,-142387.3,2158461,-1322231,2182226#fw1QgXDfgtE2Y,-295510,2024080,1773,-853649,-234290
254,2763,-104766.5,1743842,-2498521,839644#Kmr0XbwZG8xSy,-132413,239426,-83885,2024143,718079
255,1629,64850.8,725081,-1121729,228391#ijoORKFjgLbs1,1334616,-2388587,729698,-812237,-1488692
256,3928,40192.4,660563,-368203,534265#ZhUhmTXxI7WjE,110149,-402513,2242529,-211041,-1890416
257,993,-4866.6,-1523809,337792,451823#Oi6mDuIWO11RW,-870199,-413753,-1658202,-2471888,1385920
258,3161,13561.5,1147666,-1725999,2067064#IedOKNcYI4NXy,-2243674,2276371,2360979,-2027796,154037
259,2255,158904.5,766191,-1721101,1390529#wP3cqMbyCZiMb,-1700123,1360632,-774530,-1693299,1085530
260,3125,112417.8,2495707,286697,2382201#f27ygwqFjc953,-1401308,1114404,1443813,1967184,319432
261,1013,-88346.5,-423342,-1871206,422574#lq6fD5NWvK6ej,-1096207,-2436165,-676110,1742884,-298581
262,3814,-84536.7,706520,2160792,1839003#4YxU6fn9kaf6g,1423339,1920877,1540994,1738614,-2389985
263,3793,-194715.2,281952,911414,1443946#2wKzPwNbiWh9k,873803,-1444185,-523843,-1406585,-942598
264,2396,-163407.7,-2066205,-448109,2412386#iykDvIQWRWBuN,-2022777,-2325827,-339595,-2252196,-2056743
265,2023,185511.7,465547,-1268830,1683931#95jLCCEQA3RPu,681118,1311720,-1931130,1707987,-1602062
266,2556,-16841.5,1090196,2223135,1861855#uDLAGkUzON3iX,-386139,1267069,1195459,707248,-1986533
267,4474,-125796.0,1772478,2472289,1115292#a9VzP9WW2nW03,-62149,-753728,-878048,-226669,685316
268,3953,140266.2,-1694129,748203,1401720#hC9cvS6AzBNG9,-1253127,-2526312,-1866742,-2264271,-2502592
269,2214,-173816.6,-1085461,114980,2581255#UxSajNs7OAsfr,257756,-626366,-1811633,-1715543,1496791
270,3802,-95256.3,-2013342,-1882420,1986065#wNBeoxsMWmAgx,-650231,-144981,270706,2129785,-13073
271,4057,-145783.8,-1006045,-1361335,283667#6vNGz1mbJEdr0,-1448784,2018847,-2289459,2653909,-1197346
272,927,7585.9,-387221,808328,1293457#QbZqXMxHpFIs6,834092,1547981,664615,-359596,92856
273,2940,176429.4,2129552,1334164,2529024#LFEqqC9Iu994G,2188442,1019836,1556493,-2212993,-79967
274,1167,19756.1,-360412,-2464502,13722#hwn1EVgoqNYqR,1588676,533336,-474234,-1025310,664973
275,1527,-204133.6,2334674,649244,1117837#fqaWgpL4whvqX,-2124924,383542,1978462,-1580937,2420411
276,3495,-50904.2,-2022008,-2539576,126309#kEan2AHTs8MaL,-91785,603239,1713262,2043522,2055249
277,1493,-109404.3,-2533777,-546507,1066357#Y0K3SNwECk0HY,-932797,1507353,-1982972,1424970,-395464
278,839,212393.8,2304450,-744330,967123#bqFTcMaMAd8I6,1136775,-29498,-1786257,-2478268,2618237
279,3343,96325.1,-326220,-2165996,665032#bgGuS6ga4zY9P,2277545,-2259526,-720491,-2389558,-2404723
280,1893,-165152.5,-571843,2086276,1254115#h1yxUhUXGvP2n,-2306251,-2201396,1131026,-178385,-829402
281,14,-31007.9,1028997,-1383754,2737773#k0xvQY8z4fwjs,-2004188,-1266339,2279320,-2170012,1522598
282,2686,-48487.6,-2170254,512825,1133712#VZ8R3WnxkP0Ns,290706,-1745030,-2401082,-564784,1805263
283,3773,7780.7,-1086414,-1308679,2295328#FcOTkClFevwaD,371473,-1157292,-2289548,2277194,-880547
284,4097,194524.2,1488168,-2824980,2788201#f27ygwqFjc953,2747659,1640172,-1509230,-1384847,-1161508
285,1342,-155180.3,2823330,2266285,1082170#q3JoQONwoeO7y,-602817,283823,688840,-2546218,2085480
286,2144,126959.1,-655948,-1211348,141961#axsedkSxadGxD,2642462,-2666151,-2605433,-1225862,-503459
