1807,11559551,909593.460,116865.6,2556831,5999910,15890011#Tqz2NPVBkqLPessBPzH38OJKcY0jqd
1808,-16509534,11310341.510,-238517.8,10875356,-6563587,8295390#ZobS9NkAw7rFD2xxCsr0zBnwmhAzQl
1809,16268703,8272964.450,287440.4,-17141155,12685960,4274357#4XCm4EPSmoWaUiTgYlqqBhEB6ecvtA
1810,-16721903,-3622295.680,163870.5,-42084,-7973378,12480552#8GCS3t5T2FzUwzuGBu5EfTi51flrt5
1811,9504717,-3997120.570,-303682.8,-3981503,-17100118,17692134#zU33B9oA5TO6jnQcM1mxWs2anufQoh
1812,498246,2981432.560,194398.2,-5457350,-4775064,5218771#UtMtWABQI4I9aBrmbvffYKPUvgLido
1813,-14736486,-10258468.820,146299.4,-7255983,-5789711,2918538#RZdeoGO8qlxuDQQxOMpQfnwl0vBAIS
1814,-8512829,-14123733.870,-12722.3,1148645,7648588,10047151#DjUYm27DBUkCHD5GzKdjoUgdoiXnU5
1815,-10155904,5681218.360,309517.3,-674149,-17955129,10552536#OgPm2O8lOhIfGTrITtLhaITmyDm9CC
1816,13025627,-13194031.520,200503.9,6906202,4721085,11028307#I8OlOKiYGrSeq1eFxoVC1lzub17n66
1817,-11820039,-1407172.650,302146.1,7616603,10119019,16965125#BUe9n7Lbtg9PpGYFh86oOX89W0BXzN
1818,-10576081,8302591.100,26270.0,-17232774,-6577633,17996500#SgYMHFzKGFelYc0t6MDDYNxON25eFl
1819,-7747888,-2175790.560,125526.3,-4832256,-5713390,13034430#UO8GlJoMqBNuOB6sR31OYurozY9gg0
1820,-1874261,17281083.370,13216.8,-11905126,654343,12691423#U924De8uvHdeyqKdN1znmOvzrgplBw
1821,-11048279,8567401.290,76819.3,8949770,-1164681,11257649#NnE6OXpuW28P3djsv4YGkMrWkKPrOc
1822,3215324,-11466901.030,-116918.7,-18120511,-17378548,1731482#TAhX8aOYDHOUBoiG3YDZBC4Mpm9flX
1823,13465404,-13889954.510,333435.2,-14346908,7985508,7150891#4QdUr8bDj6FTGNkP4j0tgTKFJ6QP6r
1824,8446324,3322886.840,41955.5,-11907649,16742967,9879643#COY5lNXckJr0Qs8djUt7VwZ3i3W29i
1825,-18005840,13007651.690,-333330.9,8329986,-8055081,3874046#48kBhff9eivpft0cdTtYAWX35NvZpX
1826,-9342552,-11153102.850,-274535.5,3844743,-10039279,4623096#hFtjDM49YEvJZ4bn9zB9yB5rvSMME5
1827,10000469,-11332634.070,272292.6,4650736,-7250381,7541311#JmM1IdOC9Vu1Ode0r0TlEpXZepe6ky
1828,-718933,8280090.730,272896.9,-13992236,6469780,3270075#4qOv397XZK8quM7eRGDPFv0Y56bSwB
1829,9573043,-14541580.210,7774.7,3878200,2365158,16904628#7smTvucGt7DzdNLBFau5JgNwqVtNSV
1830,18044860,-13125040.430,-160077.5,9931647,-13096468,4522233#Z2OvLLcGyYa8W8jP9P2OQxO0sW2ZJ3
1831,1979103,16236724.850,-52795.8,5730832,11104067,11250349#uLhvbs5NkmaFVKvDTdwmtNHqbTAmEh
1832,6840025,10710358.320,328178.1,-11011197,15617592,15297040#C4X0yuYd9NFmTFxP7EfjCtDvb0nezf
1833,9081619,3133980.590,117656.0,-13632304,-12649144,11014934#PRr5rSQTGn3xxplovSoFAE5ol9VW0k
1834,-4484368,5771982.990,-21733.8,-12067799,15890207,16700386#l2oxwdZ6IdPD0KcKoWBkbfAkwIKc8V
1835,7294566,-8029707.380,-293060.3,-17920416,-7255932,10999600#tUXg3CECHIMaT1hzfDICT40mLfynGN
1836,-8291910,13692964.830,320615.3,-1158441,-11579570,446449#TgzGHKygzlrunFnMpGguSP3yBskojY
1837,15219323,-15044452.640,-53151.4,12243727,-7734604,6630355#ntvabVJHyNCXCQwV7lifP4tArxnjlM
1838,9950175,-9618639.770,333099.3,-8563199,17851638,9143244#aF2Gf67M0Nw8w1rsy5Eu7v8LWCrgoj
1839,15655891,13810558.710,-152099.9,10593814,9260591,18118949#s62v4qUnYVmGTgAikm7PyB8ozDO063
1840,8401152,-6322207.230,123381.4,-4104577,-7115288,8625762#7WZidAFheYLaH47PPiLaUGWDOMdg8D
1841,14401306,17627263.890,151052.8,9966704,13644084,11382758#W9UzuLsdz80z0QHh8ZeWqESnJzGADD
1842,15132459,-17585065.720,-214154.3,8212131,-772098,8203277#Y784mXuCaTNzPUbudvXzOuNTTV55AQ
1843,-2466966,10373378.660,178129.4,8493132,4593365,7052464#MGFUBeXuzH1XeBXJRiK8mDQ3CG9vj5
1844,3545738,16113224.700,124781.9,-5831534,-16781985,1765901#CgAzOcLbPWCX15oZbXAWDOItIc1LOw
1845,7988434,15128605.870,-319890.8,-6139448,-11214136,16867041#QNemJuew9D7XAFEg58oMruB4oSj40E
1846,-5192491,10401547.500,79878.0,18275634,-8779857,7257662#SIDjse2IIbNuGBImykV4ttUQc7PVYE
1847,17559620,14034544.430,262589.7,1876953,-6414725,9601300#3iLcnnYF8job33FbwLhsOFlb7lvpJ3
1848,-11874458,-12563054.480,-266480.6,-7788894,5897329,488158#jzNS8KoNH1tJy6hI7vaH6WJSALFSzM
1849,-18461651,10125798.830,-100175.4,-10322391,-11757856,865597#QhFz66SYkjHjbPQOw5YwhBlW87CfFx
1850,1998190,-11816838.490,-262880.8,-8898709,3375489,18210465#7VW5wTVG38ikazbOYUK24vvh5xQv22
1851,6884926,-4791332.070,-196990.0,16843357,-15611245,5774856#n0skWFz1kyOmj0q92W1pwVRTKqdZE3
1852,3043586,-16014635.340,151391.8,-2444852,8015599,12908325#tbeBELEoPw3KIModurlVY94odzvmvN
1853,5293534,16214727.590,111362.2,6509181,10971977,12032015#hTzf3yuLgefKKLwDlF9PyPkcbbElnH
1854,-1372916,-7170583.310,254063.1,-15393043,-12800963,702082#5Q80Ek2xIntzyzaBFZ7ku45S8bhwnb
1855,-15985794,3880698.920,54987.3,7108235,-14916045,17647254#iW329u3aL4NbNab5IZVWmBJ7bCJRH9
1856,-5601522,-1675096.550,92172.8,13261661,15198507,10665398#EDOwMEZFbAbbfzyYuxHwlmEfun5Dkt
1857,11879589,934894.460,120370.1,2627312,6165656,16329609#To8M1Bkqop88SHjQtzfDulOfrFJQXF
1858,-16966297,11623197.010,-244926.3,11176118,-6745221,8524680#Mhu4ATxd5t2qzqthV519gX4MKoY5wL
1859,16718403,8501769.950,295480.4,-17614725,13036758,4392453#qsKtSJr5RZW4UEFgbN4MSMH5y9lWsI
1860,-17183976,-3722243.180,168427.5,-43503,-8193558,12825174#MBJ6mMdwVYGQhLLN7vF2zXhehE4Zsk
1861,9766892,-4107558.070,-311888.3,-4091675,-17572303,18180578#YVHWvgebyheQCiSpfpbv2eQcN8sCx2
1862,512005,3063439.060,199976.2,-5607906,-4906768,5362623#HzLM6FesryKEXO7kmfW2wOdM9nQ3N9
1863,-15142736,-10541438.320,150571.4,-7456178,-5949196,2999002#m8fLi5o8ocp1vQ0bhiqIzEpQToKhdq
1864,-8747379,-14512810.370,-13286.8,1180518,7859140,10323906#uOOqfoBFekrxuYv9xZzQeNMbU6UGDx
1865,-10435766,5837651.860,317947.8,-692962,-18449672,10843235#ELI8QLNpZmER68KPt0iTxoeU4sh3So
1866,13384495,-13557573.520,205955.9,7096285,4850990,11331913#GXLx3CPlGI9oOz1EsFyUwjmyhYPfVl
1867,-12145293,-1445991.650,310238.6,7826093,10397741,17431921#rsFGPiJzgz5QHVCbW5auJHk5BO777R
1868,-10867019,8531180.600,26846.0,-17706636,-6758540,18491303#UOcqcddoT8JD9ZmmlDf9niVd259C8C
1869,-7960938,-2235779.560,128705.8,-4965041,-5870197,13392574#ajQUFCmz2CD4ExiV2Obt9NjiSK2Fpb
1870,-1925707,17755965.370,13638.3,-12231945,672256,13039946#GWdoMYwaoSXzeXfAXRVivnYcvNborL
1871,-11351566,8802799.290,78874.3,9195258,-1196419,11566677#GTD9MmeImjiIMmUJdeQlFYh4J7ozYH
1872,3303412,-11781527.530,-120298.2,-18617916,-17855395,1778901#CgAzOcLbPWCX15oZbXAWDOItIc1LOw
1873,13834450,-14271099.010,342366.7,-14740452,8204341,7346853#4ixXUxI9JSG15dAfiBFeFWjtxJpgLS
1874,8677949,3413822.840,43282.0,-12234185,17201831,10150434#qsLydV44q8glTlCRH23dtnW0u0a92F
1875,-18498890,13364171.190,-342192.9,8558297,-8275639,3979994#540oLmcbaEPUB774FZ0LI3cJ9mEphR
1876,-9598152,-11458395.350,-282290.5,3949872,-10314098,4749510#2G0X7l3f4FZ6YXPXsozfljZhJbANNN
1877,10274394,-11642512.570,279738.1,4777911,-7448900,7747613#7RwtOnqb54XgWvs5sZaRycXu4OgQjS
1878,-738800,8506711.230,280230.4,-14374784,6646778,3359263#oXv8Uoy30J3Zg8YaKA7nr72DINcNMD
1879,9834950,-14939304.210,7944.2,3984074,2429941,17366514#P8TTLhA1MFC3nZgbjFKKM7noyIVEMn
1880,18537816,-13483798.430,-164339.0,10202917,-13454173,4645749#szhISltEUtjIiAJYJb4RuKHXKGtHWW
1881,2033028,16679979.350,-54199.8,5887494,11407107,11557467#i3tRozAyO6ggpLGkvXrULQdMdfOcyi
1882,7026694,11002413.320,337308.1,-11311503,16043771,15714370#5eE5wTrSUjELsdjUDw9449BS4rnC5e
1883,9329344,3219499.090,120765.5,-14003966,-12994223,11315205#8lySfMttNcw1f9Zq6TvIDAl91kHWnR
1884,-4606593,5929266.990,-22500.8,-12396651,16323483,17155497#gt3j0aAvtJnNRbxklw9ZoWQPxaxA7l
1885,7493304,-8248642.380,-300902.3,-18408860,-7453565,11299081#PgQhFbd354yUmFZXTYhJtf9r6pkSCe
1886,-8517560,14066035.330,329470.8,-1190067,-11894873,458565#dChDfFJ7ZtrTE5eKNpCgVqurrqPVpW
1887,15633767,-15453851.140,-54424.9,12576827,-7944907,6810804#0ujj3fHhy3HNuBnS6kDIMMrrE0qV1Q
1888,10220881,-9880366.270,341947.3,-8796289,18337503,9391756#PEJ8fe8y5gqH2g3jl7YnTlhSK0omVs
1889,16081441,14185922.210,-156037.4,10882028,9512637,18611382#oQpoX7db3if4p6E1Zu31xFrDKYe5Va
1890,8629557,-6493920.730,126710.9,-4216260,-7308766,8859926#l6e8KWLV4ffkUuPcFbFCNxJtRe7knU
1891,14792537,18106181.890,155318.8,10237336,14014612,11691686#fg32m5XKkmm1ubo7ld9MtnEP97d3yc
1892,15543490,-18062545.220,-219780.8,8434852,-793252,8425811#awYJDVdi6ibjfAeq4An2SaOZJlyIMh
1893,-2534010,10654718.660,183065.4,8723651,4717914,7243527#Yb8JREUjIrrVw64GGSWhWGCboQ5ikj
1894,3641819,16550364.700,128236.9,-5989761,-17236881,1813538#RZdeoGO8qlxuDQQxOMpQfnwl0vBAIS
1895,8204729,15538790.370,-328777.8,-6305690,-11518051,17324062#0LN3MId6vtZnFkcMOFBdb6dxIkjbbK
1896,-5333247,10683490.500,82110.0,18770874,-9017746,7454177#YM3ThDzQI4d3BHyftcqbFVB6YeO8Kb
1897,18035058,14414404.430,269569.2,1927599,-6588559,9861043#YSnc6dwdgAr2yqprmjaTTX6m8A6wcY
1898,-12195683,-12903178.480,-273676.6,-7999647,6056859,501119#CQU23fDgNQips9xWxbKXovK1ymAMPI
1899,-18960754,10399403.830,-102739.9,-10601583,-12075952,888998#KbUHtExt1gGgLNX531MnLMCvEXFJbX
1900,2052465,-12136332.490,-270095.3,-9139421,3466904,18702585#8sA2cnTPTZ0fa3oQxAs9eHJjQCGoZV
1901,7070772,-4920731.070,-202164.5,17298604,-16032748,5930802#FU3hq2uRP3gzbgczt4npqgVcddM0Fd
1902,3125622,-16447023.340,155283.8,-2511108,8231796,13256734#fVWNPLXuvKlwVnldFP8qwRsUFIqzlY
1903,5436597,16652256.090,114150.7,6684909,11268198,12356573#3aHFbIPa5k2SqqTOzm1SHdGBZJsjuB
1904,-1409797,-7363733.310,260903.1,-15808428,-13146255,720899#tehM6JRMj1oxjtdXzQyjHnS0lU9siu
1905,-16416675,3985317.420,56507.8,7299715,-15318221,18122791#cRzDH6s4pChUmCBG24QMZQQ4Mly2J4
1906,-5752595,-1720469.550,94440.8,13618843,15607696,10952695#LVJo8RqfbIIR56J90CIUe5xnoF5Q9x
1907,12199626,960195.460,123874.6,2697793,6331402,16769207#V5OKVO65Nf7XjjIrWC9nCXZeELUypY
1908,-17423059,11936052.510,-251334.8,11476880,-6926854,8753969#fTAnUeh3nR2ZiotcYdjR6UckdJ5CbJ
1909,17168103,8730575.450,303520.4,-18088295,13387556,4510548#8u4PazheQTTu91TKruXZJ1ONmIycDe
1910,-17646048,-3822190.680,172984.5,-44923,-8413739,13169796#eSruwshTYGT3VLX9KYeSkHSACSKwD6
1911,10029067,-4217995.570,-320093.8,-4201846,-18044487,18669023#xWpOuO9smhxihIuu5INFpFdyUrc7S4
1912,525764,3145445.560,205554.2,-5758462,-5038473,5506475#SaHOVqIGdzYfljr0JEmTua48tTBvYY
1913,-15548986,-10824407.820,154843.4,-7656373,-6108681,3079466#srSfl1ZtKwcNCEq9lGXrCZI5yELKIJ
1914,-8981929,-14901886.870,-13851.3,1212391,8069693,10600661#P6jltX7Dj9CPw8g63iNnMNbUmR2a0A
1915,-10715629,5994085.360,326378.3,-711775,-18944215,11133934#PRr5rSQTGn3xxplovSoFAE5ol9VW0k
1916,13743364,-13921115.520,211407.9,7286368,4980894,11635519#bFPg5f7lIjzCeJnZTwRzqwtAKLFgQc
1917,-12470548,-1484810.650,318331.1,8035582,10676462,17898716#B4MHHjrcmVjfYM1aFSupUUSD4WIYCk
1918,-11157956,8759770.100,27422.0,-18180498,-6939448,18986105#lmueN0llIc2Qn9XgUmbpWKKXLMzKNW
1919,-8173988,-2295768.560,131885.3,-5097825,-6027004,13750718#OeL8EnAaFMjhGujcwCENXcemAFYkR6
1920,-1977154,18230847.370,14059.8,-12558765,690169,13388469#Chqftn3pog0JSaN04XG3sG0MCVybA6
1921,-11654854,9038197.290,80929.3,9440745,-1228157,11875704#QANQEsvxOIxLh5dforxEybXYxaarMo
1922,3391499,-12096154.030,-123677.7,-19115321,-18332242,1826321#XjAtge5qGf9KjxHWvFnsRppLzIxmUs
1923,14203497,-14652243.510,351298.2,-15133996,8423174,7542815#RD1yZgLZEbgyarPTJ5RH8v9v3EY8mu
1924,8909574,3504758.840,44608.5,-12560721,17660696,10421225#rT6Mv2yGbbfRRypUEzB2rIeonWQX4F
1925,-18991940,13720690.690,-351054.9,8786607,-8496197,4085943#WiSSqoFHaoDNHUdK9p0gsR5kt2BAoF
1926,-9853752,-11763687.850,-290045.5,4055002,-10588917,4875923#CKICVhbLnk6eRj3Loa2Ws2PhzwYL93
1927,10548319,-11952391.070,287183.6,4905086,-7647419,7953915#OkczSEPKjXZcdDNbQ5vjI8yHF7u8vL
1928,-758668,8733331.730,287563.9,-14757332,6823776,3448452#huRBLT09E1d3cgbX21aPpB8FgydDAX
1929,10096858,-15337028.210,8113.7,4089947,2494725,17828400#VwQSAJ8ino3GCjCK5ybxEiZUT3IEIx
1930,19030772,-13842556.430,-168600.5,10474186,-13811879,4769266#Bm6ZDSXTjbm962qFKCwymwglfwMaye
1931,2086953,17123233.850,-55603.8,6044156,11710148,11864586#UvO3qOO4nGoN357pYa3N2M3Xgtaq3p
1932,7213362,11294468.320,346438.1,-11611810,16469950,16131700#HujGaSlXwv8CqvyrRyWIMEIlcgJGNF
1933,9577069,3305017.590,123875.0,-14375628,-13339301,11615475#SaHOVqIGdzYfljr0JEmTua48tTBvYY
1934,-4728818,6086550.990,-23267.8,-12725504,16756759,17610609#To8M1Bkqop88SHjQtzfDulOfrFJQXF
1935,7692041,-8467577.380,-308744.3,-18897303,-7651198,11598561#M9Q2HRyv6zDCb5aqIvQpGc0I3mbYjX
1936,-8743210,14439105.830,338326.3,-1221692,-12210177,470680#Mhu4ATxd5t2qzqthV519gX4MKoY5wL
1937,16048210,-15863249.640,-55698.4,12909927,-8155211,6991252#jNHDOEXEWcphkvjh4JICgs1rsxWNbO
1938,10491587,-10142092.770,350795.3,-9029379,18823369,9640269#70OrUdw2dkRm0OYjV36vviK5VOP2J5
1939,16506991,14561285.710,-159974.9,11170242,9764683,19103815#RD1yZgLZEbgyarPTJ5RH8v9v3EY8mu
1940,8857962,-6665634.230,130040.4,-4327943,-7502244,9094090#7TrXYaqeOqTsHyaqVZvps7ZgoiuIdm
1941,15183768,18585099.890,159584.8,10507968,14385139,12000614#hl8zZLxp0uIT792Zhv5OGmQd6xXBL6
1942,15954521,-18540024.720,-225407.3,8657574,-814405,8648345#P6lQF5xzTRaXQTDPMYW1GK70srWJEm
1943,-2601055,10936058.660,188001.4,8954170,4842462,7434590#vjNT3BZDT9tAKJw6OdB7EsUy0yzb6d
1944,3737900,16987504.700,131691.9,-6147988,-17691777,1861176#dd6zoafOGnPnk0TC9nItvpK24U4YUk
1945,8421024,15948974.870,-337664.8,-6471932,-11821966,17781083#BCjsB2rxmcbeanTxwU4Z6fAQhM9wsX
1946,-5474003,10965433.500,84342.0,19266113,-9255635,7650692#FM6LDJuvdwRJ636Xn1iuArMHUorm6i
1947,18510495,14794264.430,276548.7,1978244,-6762392,10120786#4s9oErFVVOVCsfVW8qi8JPsAYsvaTy
1948,-12516908,-13243302.480,-280872.6,-8210401,6216390,514080#OilDnGw7SyPs5gtr72XyfVk5TGM15W
1949,-19459857,10673008.830,-105304.4,-10880776,-12394049,912398#EDOwMEZFbAbbfzyYuxHwlmEfun5Dkt
1950,2106740,-12455826.490,-277309.8,-9380133,3558320,19194706#UZDQdGhQukoq5uIilYpo1eAu7jsDcl
1951,7256619,-5050130.070,-207339.0,17753851,-16454252,6086749#szhISltEUtjIiAJYJb4RuKHXKGtHWW
1952,3207657,-16879411.340,159175.8,-2577365,8447993,13605144#MqkZ2IBJcre1y3yhA3Nj1UvP3xR4fR
1953,5579659,17089784.590,116939.2,6860638,11564420,12681130#JECf3qMTCWSIvkYC0QI7tgSR9gSUcv
1954,-1446678,-7556883.310,267743.1,-16223812,-13491547,739715#1Ejbmv10wokm5vHhotfd7ieciA4MW3
1955,-16847556,4089935.920,58028.3,7491196,-15720398,18598328#fwo8OOoNxEnWjJ5uYArw3wmfQycAvh
1956,-5903668,-1765842.550,96708.8,13976025,16016886,11239993#UgqylBLMCg4zH5iMGXB3Nhoc7jnSx1
1957,12519664,985496.460,127379.1,2768274,6497148,17208805#Is18dE6ecS3zfnGfOoM3LyG75HI3td
1958,-17879822,12248908.010,-257743.3,11777642,-7108488,8983259#UZFYpM4IXqsf7iDgbrb0O27IQSUHpu
1959,17617803,8959380.950,311560.4,-18561865,13738354,4628644#xZ8CetYpGEKwXJNwEd1Wc7djYWLKTq
1960,-18108121,-3922138.180,177541.5,-46342,-8633919,13514418#JDXpoy4pWn76AT2RuK39z45es467u0
1961,10291242,-4328433.070,-328299.3,-4312018,-18516672,19157467#i3tRozAyO6ggpLGkvXrULQdMdfOcyi
