455,1,1037,-1199553,-2110529,-3837539,-383891.38
456,1,108,1651098,4382880,-3196955,-1984489.0
457,1,2504,1843360,3232527,3824245,427541.06
458,1,123,240680,3163559,-3755540,-1269438.6
459,1,1965,-1189441,-1051174,4249291,3549719.2
460,1,659,-998479,3018311,-556602,-1706184.0
461,1,817,1673106,1113250,1878349,-3840415.8
462,1,1969,3013559,2892279,-2410625,-538444.6
463,1,411,-1747645,1305019,-4370754,-3866468.0
464,1,1967,-3680980,-4200882,122663,-831332.2
465,1,497,-4214026,-3338588,1538568,511.88
466,1,497,396117,-2956540,862497,-4454537.0
467,1,2514,-3351163,3770966,-1789242,-2234223.5
468,1,2206,3733670,-4533976,1486162,-2622777.8
469,1,404,4276500,-4356173,3956585,4145348.5
470,1,2190,-870782,-1915729,1431321,-2425942.0
471,1,2104,98415,-3531558,-1161831,-2213638.5
472,1,1270,4366412,-4555294,2316238,-3881576.2
473,1,483,-1636330,3065619,-2202270,-2019516.8
474,1,1071,-633630,-4731070,-253542,-4613394.5
475,1,819,-4316091,3989238,110255,-4411633.5
476,1,1620,-2248080,-4261517,2080251,1126712.6
477,1,610,3739172,-311915,1434855,-3251248.2
478,1,1713,-4314559,2287010,4451251,-1875543.6
479,1,1068,2479818,4430430,1249616,-1040154.6
480,1,1701,2585580,4146707,4280515,1149183.5
481,1,1948,-1836449,-2735174,3352664,4788342.5
482,1,2014,1008538,-3652130,-4263418,3962554.5
483,1,1743,2566231,4598946,3861015,4552475.0
484,1,905,-1079773,3570787,-1946262,3765957.8
485,1,1709,-3850767,-2960258,1882268,3357487.2
486,1,355,4317728,3507710,-481668,1651605.9
487,1,2321,-1689678,3271339,-3807419,1610730.0
488,1,696,-2148124,-2121472,-1601390,444614.62
489,1,2057,-4515838,2601342,1474717,4177103.0
490,1,980,1720463,-1306558,2521807,-841905.8
491,1,1302,-968073,465419,-2993376,1260031.8
492,1,1027,-173350,-113159,715859,168982.58
493,1,2407,4393864,269464,3127233,1752704.1
494,1,289,-1001362,1055608,-4267660,-3305842.2
495,1,1359,-1223477,-3959478,-610497,-1555793.6
496,1,2333,916227,3085307,-648499,3831749.5
497,1,915,-3853408,-1745696,4335371,434957.16
498,1,1250,-544363,-1069540,-3519574,-3130649.5
499,1,1469,-1575964,-1861047,-429507,-4692096.0
500,1,383,2797882,4744946,-1324798,-4609188.5
501,1,604,248675,4711810,524561,-2012537.8
502,1,2314,3834600,-4724672,-2478902,2881995.2
503,1,601,-1051646,4456698,2352353,1451278.9
504,1,2123,222138,-521676,3836674,-572348.7
505,1,2103,-1330755,-2341920,-4259589,-427091.38
506,1,825,1832023,4863131,-3547081,-2201289.0
507,1,742,2044630,3585162,4242850,473941.06
508,1,551,266428,3509221,-4165931,-1408638.6
509,1,513,-1320006,-1165512,4712235,3935319.2
510,1,835,-1106929,3346145,-616508,-1891784.0
511,1,1969,1854840,1233341,2081757,-4256416.0
512,1,1782,3338692,3204307,-2671344,-596044.6
513,1,154,-1936094,1446920,-4842746,-4284068.0
514,1,221,-4078091,-4652949,135505,-920132.2
515,1,1918,-4666806,-3697712,1703709,-288.12
516,1,2471,439059,-3274270,954586,-4932137.0
517,1,1795,-3709302,4174220,-1981336,-2474223.5
518,1,773,4132134,-5019185,1644959,-2903577.8
519,1,2183,4733203,-4821176,4377809,4587748.5
520,1,244,-963157,-2119616,1584589,-2684342.0
521,1,1132,108623,-3906903,-1285806,-2448038.5
522,1,2303,4829257,-5036922,2560921,-4291976.0
523,1,1281,-1809483,3390328,-2434499,-2233916.8
524,1,2434,-700707,-5229775,-279699,-5099794.5
525,1,663,-4770549,4409238,122438,-4876433.5
526,1,2122,-2484230,-4709617,2297967,1244312.6
527,1,857,4130179,-343602,1584920,-3591248.2
528,1,405,-4766300,2526777,4917582,-2072343.6
529,1,635,2739649,4892707,1379248,-1149754.6
530,1,2473,2855204,4578911,4725483,1268383.5
531,1,642,-2027810,-3020126,3700793,5285942.5
532,1,1628,1113749,-4030860,-4706710,4372954.5
533,1,1197,2832319,5074906,4260303,5022875.0
534,1,554,-1190777,3940375,-2146832,4155557.8
535,1,1756,-4247956,-3264466,2075495,3703887.2
536,1,2089,4762744,3868435,-530430,1821205.9
537,1,1415,-1863453,3606201,-4197882,1776330.0
538,1,64,-2368018,-2338979,-1766356,491014.62
539,1,803,-4978116,2867333,1626282,4603503.0
540,1,1649,1896650,-1440613,2778595,-928305.8
541,1,1916,-1065850,512754,-3297754,1388831.8
542,1,1246,-189956,-123724,787987,185782.58
543,1,1350,4840422,297117,3444054,1930304.1
544,1,419,-1103201,1162014,-4699855,-3639442.2
545,1,1662,-1346558,-4359686,-673014,-1713393.6
546,1,793,1008135,3396526,-713087,4218949.5
547,1,2304,-4240451,-1922295,4770979,478157.16
548,1,1127,-598442,-1176952,-3873764,-3445049.5
