986,1171,454447.1,-2251948,-4190765,476316#Id7YoEFHqbjPj,9133562,-9206951,-8985695,-4243625,-1720710
987,3055,-402361.1,6941620,-8969192,3462039#aA0nsMCPePmDl,4468783,7763583,2326649,7103253,7095052
988,800,-688682.5,-9541206,-498863,9690564#jyLLYfgekPPB9,-6142881,6482266,-7384006,1488647,5683996
989,2017,166856.9,-3680463,7147923,6202006#lYTaymZMcar85,9067704,6529936,-9139892,7562365,1665423
990,3489,749911.4,3784488,-7458460,3177999#wYUO7rjKkDNOK,-3994895,-2356366,-7104199,6752103,3299954
991,613,744506.6,8774051,-310110,4816798#DbQ4NfMYKouPf,6550913,6050562,-4082270,-7268861,-5845053
992,2650,472462.5,6666773,-1304692,311119#gV1e4gDIVWCjc,2490478,-8244969,7895258,-6349199,-924729
993,2776,418226.4,2569746,7612196,4724663#ZOTSBZmqO7Ujv,3348038,7571330,-9572062,2811485,-3177906
994,3477,39283.3,-7181569,9721799,2961162#69oBnSHW7HX7C,594053,6314668,-5674087,381320,4844077
995,447,201926.7,480306,6243427,5355982#UdOd179EPaDOG,7937769,-9854397,-4701822,4878543,-6226031
996,948,183634.1,9427144,-4201034,4306390#sTEJ0MNUZzYhX,-9848563,3772069,4343590,7385587,856513
997,4448,752839.5,-9583321,8503274,30835#eF1zKGc02sKdK,1868822,-9442760,8809703,2923575,-4191026
998,3579,452827.5,-4843162,-6163736,9676684#6aOHUWgpHbVQJ,7867819,-1965947,-1454571,4890974,6642091
999,3310,-641160.1,-9729553,4456368,1512934#Lx3c7MQVxbcW0,-7718620,-6833191,-2499416,9285378,-4598202
1000,605,496983.9,-4156937,3464117,3402705#SSyea35wgBpso,7495191,8999052,4181582,-7568191,6799813
1001,943,293923.5,-8170529,-4595067,3321809#2HexN8fwBD0TM,-6714979,962733,-366694,2467269,815151
