1061,203,4,1451854#o9mYj3FMpwcIr8PGjCK,5977052,0.66,5526768.0,2194727,-10159328,-8700376,-6524806.43,2016-04-06 22:14:59.000,-5880020,8699357.4
1062,178,5,5271577#M3VD0awjCVpCdZkkfHX,-118069,-0.55,8906368.0,3763575,4024386,-5524041,-988009.27,2017-09-09 18:26:30.000,-3253962,-4736236.4
1063,120,4,6858644#6Y50mg24l6OJOlF0FPb,4720182,0.59,-9969584.0,-5686172,8831350,6464858,-6019951.75,2017-04-06 04:55:31.000,-7540896,-8295170.9
1064,93,4,7483119#hmqzc33uXcD5vM7kURv,4176209,-0.69,-2264016.0,-7134070,-7265764,-5642391,5690330.34,2017-03-05 15:01:13.000,-284961,220365.8
1065,175,3,4204897#4cQHmdvNZMItXSsYgHW,-9917041,-0.61,-7591264.0,1559858,7927213,1032733,-1029737.60,2017-08-09 13:33:01.000,365910,8140497.0
1066,34,4,6469082#OMo88Czo3hvYd1tpPRd,3319130,-0.69,8450832.0,1838671,1804237,-8710324,-9092975.39,2016-01-23 18:30:58.000,3607394,9342194.1
1067,187,3,7970551#tgiW5aMOwAdUSjcKv9x,3909685,-0.61,5913712.0,-8306646,9464472,-7265251,5674555.48,2017-10-22 00:01:04.000,4777613,6142832.9
1068,97,4,7551592#nUeuvj4ziXWAOjqbnyP,-929716,-0.71,6763920.0,-7164451,-8495252,-5087887,10371689.78,2018-05-20 17:13:49.000,-9523814,-4455818.3
1069,194,3,5042442#PXkEKhtzkmrijitKhp0,5199079,-0.56,-2243696.0,620019,3903280,8963218,10606213.43,2016-04-09 05:52:57.000,-7923895,-9988899.7
1070,24,2,5713631#jOa47q46vFUNtVAIL3Q,-5588234,0.65,641216.0,2818503,-9667716,7131669,2761440.99,2016-04-09 22:31:49.000,-7809938,-5854862.2
1071,86,1,6512018#e408xGWu0YPCUIzJjj6,-9148760,-0.67,1826288.0,3610678,3224480,-8125752,7910577.44,2015-11-06 03:57:50.000,-10425837,2897648.8
1072,98,2,9947156#cgmHnLfCiycRjeatwKb,-1526894,-0.58,-3754688.0,-8092943,-8826957,8536533,-5464236.62,2019-08-09 04:14:29.000,6310980,645984.9
1073,35,1,1379829#BsMuaTUNgpu6Hi2O2tH,2647214,-0.66,6080368.0,-7831553,6334716,-1717556,-853126.32,2016-07-02 00:05:35.000,-10349573,3000645.6
1074,68,4,8009977#9qKwLWmhms5BbB5js3i,-2666074,0.72,-4406384.0,7249751,-2116018,6634907,-10341738.01,2019-12-14 13:49:01.000,496492,-5858721.3
1075,196,4,1246621#q9ZxnqicnENL0Gh1lER,-7990234,-0.67,-6506864.0,3773033,-5573724,-7088911,9273839.06,2018-04-08 13:14:17.000,-5912870,8375896.6
1076,29,1,2906861#887006abpiM9jpZoXAw,-10336338,0.74,7682896.0,-4164455,8901439,-8393837,2281457.75,2017-06-15 11:24:06.000,-5877392,-2322025.4
1077,42,5,8978936#xG4iTQvjXJFo6TkgP2V,-1909636,-0.71,-669200.0,1845055,10731664,-9335698,-6474350.59,2019-12-05 17:48:57.000,7047934,9668889.1
1078,174,2,3282823#YtXAEReYndUzvl5BtvG,-2444051,0.73,283248.0,4189346,-2121570,10166883,-6238313.42,2019-06-07 00:35:46.000,-8664432,3437440.6
1079,179,3,5433183#fCjvDEhmt91hs8Iwnww,10212460,0.56,4171040.0,-7317311,1564046,-6102828,5915300.53,2019-10-01 16:09:52.000,7163120,2821469.0
1080,178,5,8830232#t1tYShwPjWJ34uRzbbJ,116322,0.70,-2474560.0,1621866,-3674784,-2517798,-9615907.29,2018-04-13 04:21:44.000,-6521358,566634.3
1081,5,1,9646223#iokedlvZSlbzFSCn1vb,-452979,0.67,396400.0,-4217427,-5435534,-1781249,886034.06,2016-12-29 04:30:10.000,-6440092,2223489.9
1082,107,1,7500470#XV06ZcfYq5v86AfcCtg,-7222400,0.57,-6479264.0,6775723,8500109,10659648,1487149.48,2016-01-02 18:56:31.000,-2355912,7733173.7
1083,169,1,3963793#7m7MsT8Ca5ZL3ESmLOz,-400557,0.63,-2614368.0,-2457803,-9460951,8682987,4913274.16,2018-11-23 22:51:05.000,-485844,-9204014.0
1084,45,1,3442511#PUKLN0RmrblRLGWbTvY,2278524,0.74,4395392.0,2421439,2053295,-10531404,-10732257.41,2019-10-13 13:50:09.000,604970,-9655295.6
1085,115,5,9023154#BT8bMbBK0XUE4D6yo04,-6581099,0.64,-5113408.0,6241550,-1651133,4214069,-10293874.23,2016-12-15 13:46:42.000,10459832,1992401.7
1086,93,3,1681563#gwYyichAuKCsmXgEIfN,5046586,0.72,-8344592.0,-7178911,-1436783,-5141072,331002.31,2019-02-28 06:58:07.000,-580990,4926988.2
1087,125,3,5744505#Sgsa1uOlq6b6lvFhyCF,2152287,0.66,-6719184.0,-3257323,9412089,-5637141,3905548.04,2016-11-17 19:37:04.000,782237,-8825904.4
1088,125,3,7056428#dQBNWM6eHov4iie7xRy,9483424,-0.74,7510496.0,9178488,-5710237,7913501,-8978038.01,2018-04-29 06:54:20.000,-4879742,-7592488.7
1089,106,3,966572#3BSMoctmzuw05tje99R,2009615,0.62,2220912.0,-916625,4285121,8199021,-2180343.45,2016-01-09 07:05:31.000,6617254,-5585701.0
1090,82,4,2055807#WCpMwPcFjQMzrfoCH53,10540296,-0.55,10482976.0,-7375433,10397921,-5351417,2918726.11,2017-04-29 03:50:41.000,2265479,-9729492.4
1091,137,2,7440418#x1O1nCAk6gNbVIOLdzD,-7759013,0.60,13504.0,-6697948,-10817353,-4396459,-10496765.61,2016-11-06 04:51:48.000,-10073077,687316.1
1092,36,1,3459838#lOai6WWl0fswgx7ZNCQ,-3803236,0.65,-7742768.0,-362022,-2049053,-336073,-1218837.21,2017-01-13 06:30:06.000,8691117,9941417.3
1093,153,2,268100#DDZ32r3d62pB4Yp1QE1,1009727,-0.57,7763744.0,-8839035,5850277,5971238,10320712.97,2016-03-08 23:25:48.000,-3831721,-10489632.1
1094,67,1,9783787#QHVHwwdcFzploR0LzO3,4104806,-0.57,7348096.0,-10481583,-4659712,-10480243,-2522208.48,2017-03-07 10:29:35.000,-2612623,-1513393.8
1095,167,3,9980508#ZyN1xHXfkcrDBpCl1ah,-5408163,-0.69,-9912352.0,-9043457,5048728,-3644181,1935354.00,2020-01-27 13:04:39.000,3789979,5619160.9
1096,201,4,2394285#mrVjWUhYkRtSbwSUr8c,-8104716,0.69,6634912.0,6651464,3096733,-991489,10000619.19,2016-12-30 23:57:48.000,7372409,2760524.9
1097,82,3,3612417#oD8CFMv92Ppt8DxbCW1,4821148,0.58,3291520.0,9535686,-7560960,10335616,6188950.19,2019-11-14 13:58:44.000,-4993397,-868135.2
1098,211,2,9288266#IQPHGZ2CIfvrQWz3NNy,1155917,-0.61,7721200.0,6257065,9095832,10178538,3142411.59,2019-12-31 09:06:02.000,-2404214,-5871726.7
1099,144,5,7643044#xJYPFVnmhmJ2ivUXBPm,-1214809,0.64,-3065120.0,7655380,2748548,-7212243,-4054022.58,2019-06-11 03:54:59.000,8685416,-6503617.6
1100,70,5,861982#0FVCnKkPmehUVMCUYEc,-1009430,-0.58,-4342752.0,2397278,-7004820,-3174323,3959498.97,2017-05-22 05:43:56.000,2819224,672709.2
1101,46,3,4660290#Ci6U3HehBTQ31d5oX7y,-9125299,-0.68,546256.0,5697302,2298019,-10271828,5302899.80,2019-11-02 12:28:18.000,-8469750,5597761.7
1102,142,2,7608813#7xgrLqrMqaYmzf2JCiT,1387576,-0.61,-5556816.0,-1451323,-8700955,-4676969,-10475869.48,2020-01-29 03:34:58.000,2418528,3433419.9
1103,190,4,2588021#T2THkKOo40cqbJOIGjM,4395026,0.63,-3947168.0,-10966700,5167576,-6595633,137620.04,2016-05-06 11:51:07.000,-2226609,1274452.9
1104,95,3,4763587#zS7nJyq6zNuKQDJ8Cco,10937720,-0.72,5878432.0,-9537395,-1712111,-9336070,2191407.17,2018-01-23 23:23:39.000,2200226,7431171.5
1105,55,5,829013#mSiTf5uHLxnaH4emK2U,-7193200,-0.74,8637216.0,-8378224,2669184,-4492566,-1266498.57,2017-10-17 08:37:15.000,-4233825,-2131560.1
1106,30,1,1030566#3REbl8TGT62o0uw4BhT,-5145385,-0.58,-10236784.0,-9502245,3447626,1567059,5850902.64,2016-11-11 03:46:23.000,-3105725,2363285.6
1107,12,4,2265466#FPPB2vCMtu1jNSoGIsY,-8137459,-0.74,34096.0,-6866433,-10585692,-10530057,4879130.41,2019-10-30 00:11:53.000,4987311,6970678.2
1108,70,5,10688837#r2DvlMjD7ltlMzERNZF,4735648,-0.57,-1188256.0,3264843,-8979472,-6833275,2327858.92,2017-08-07 01:51:16.000,7161044,7605168.6
1109,130,5,6395045#Onz3VpWZNdadLwIjmye,-8154889,-0.67,-3041904.0,-618083,-3732921,9436083,8652959.14,2016-10-21 06:22:51.000,-7424642,-5513882.2
1110,191,2,8793083#pmUCcsoHWJUCs9EPxDQ,4554694,0.66,6076368.0,2263896,-2947493,-3075230,-5474668.51,2019-03-20 18:29:27.000,9936815,3631446.6
1111,153,4,1519975#44Y02349NI3LOGAuafq,6259107,0.69,5786768.0,2298227,-10638328,-9110276,-6832238.43,2016-11-18 09:51:39.000,-6156911,9109762.9
1112,43,5,5519604#rJms7jzBahkUacvS7wk,-123831,-0.58,9325568.0,3940775,4213623,-5784266,-1034329.77,2018-02-01 01:37:52.000,-3406969,-4958836.4
1113,160,4,7181208#1ePq7ECxkuHcbubiz1p,4941775,0.62,-10438384.0,-5953272,9246475,6768683,-6303034.75,2017-09-22 15:42:29.000,-7895662,-8685497.9
1114,38,4,7834741#mnjWDFDlMv9vFbUMZqN,4372766,-0.72,-2370416.0,-7469383,-7607264,-5907166,5957874.34,2017-08-27 14:35:39.000,-298558,230410.8
1115,160,3,4402141#i7vzNhCPzwqHPS9ao4L,-10382369,-0.64,-7948064.0,1633408,8299538,1081658,-1077620.60,2018-01-07 04:35:39.000,383178,8522347.5
1116,139,4,6772192#EWuubr14tZmBl70TO5Y,3474693,-0.72,8846832.0,1924771,1888787,-9119324,-9519008.89,2016-09-20 15:41:47.000,3776132,9780787.1
1117,207,3,8343979#JN2ohTIU5XogTnTPueX,4093320,-0.64,6190512.0,-8696146,9908272,-7606026,5940724.98,2018-03-10 20:37:00.000,5001458,6430244.4
1118,212,4,7904957#UfQO2pk244sLM82T5Wz,-973055,-0.74,7080720.0,-7499451,-8893152,-5326075,10857505.78,2018-09-04 06:08:13.000,-9969691,-4664719.8
1119,144,3,5278193#S7WThWTjkOZ8mNBcsys,5442675,-0.59,-2348496.0,649044,4085380,9382906,11101859.43,2016-11-26 03:45:17.000,-8294627,-10455985.7
1120,194,2,5980276#nT2lOBUnF2DxSto2t0P,-5849832,0.68,670816.0,2949859,-10119066,7464969,2890766.49,2016-11-27 11:35:40.000,-8174847,-6128470.7
1121,125,1,6815655#BYPT5DIeKhFYFWUXjxm,-9575543,-0.70,1911088.0,3778878,3374886,-8505527,8279915.94,2016-07-20 15:57:29.000,-10912888,3032905.3
1122,118,2,10410679#jmbwlxvvX4Hr3UkqYjt,-1597708,-0.61,-3929888.0,-8469993,-9238419,8934933,-5719465.62,2019-09-13 18:48:03.000,6605027,675705.4
1123,95,1,1443748#ZsVabmtTuknTg9HhAwq,2770222,-0.69,6363568.0,-8196903,6630310,-1797281,-892775.32,2017-02-07 06:46:35.000,-10832156,3140258.1
1124,103,4,8382871#4rvughPMcldSWVdzu7v,-2789775,0.75,-4611184.0,7587151,-2214218,6943707,-10823100.01,2019-12-29 14:21:28.000,519182,-6131388.8
1125,86,4,1304288#SLH6XdIb2fJuA9pev4z,-8361583,-0.70,-6809264.0,3948571,-5833061,-7418911,9705207.56,2018-08-02 10:43:41.000,-6187729,8765190.1
1126,153,1,3041635#pQEYgYukpKUenuDF4U2,-10816993,0.77,8039696.0,-4358205,9314839,-8783862,2387782.75,2017-11-27 14:42:43.000,-6150326,-2430201.4
1127,87,4,9395551#tgiW5aMOwAdUSjcKv9x,-1997949,-0.74,-700400.0,1930705,11230289,-9768798,-6774693.59,2019-12-22 08:54:37.000,7374954,10117885.1
1128,104,2,3434909#r6bGzsR5HO3zxEWCjhM,-2557774,0.76,296848.0,4383321,-2220320,10638408,-6527816.42,2019-07-23 19:04:05.000,-9066049,3596880.6
1129,129,3,5684910#vvokdxhnJrB715ZFOFg,10685483,0.59,4364640.0,-7656336,1636721,-6385928,6189412.53,2019-10-29 05:19:16.000,7495129,2952538.0
1130,149,3,9239023#BWRhfnf6dYK0wsLJRfP,121424,0.73,-2588960.0,1696572,-3845259,-2634598,-10061473.29,2018-08-08 05:41:23.000,-6822862,593240.8
1131,200,1,10092293#N5Wt8ffrGMZMvawSuG8,-473997,0.70,414800.0,-4412677,-5686534,-1863664,926901.06,2017-07-13 05:29:25.000,-6738353,2325904.4
1132,147,1,7846725#p92KAufWRXFVnXiALes,-7556089,0.60,-6778464.0,7088923,8892777,11152298,1555902.98,2016-09-16 03:00:48.000,-2464741,8090969.2
1133,179,1,4146443#WfdIJJabJrCGU5BWcIw,-418919,0.66,-2735168.0,-2571090,-9897926,9083537,5139659.16,2019-02-12 08:23:35.000,-508509,-9629197.0
1134,25,1,3601258#RV44lPvprP40qmZdQvD,2383614,0.77,4597792.0,2533289,2148208,-11016754,-11227476.91,2019-11-08 13:54:19.000,633153,-10100490.1
1135,73,5,9438837#r2DvlMjD7ltlMzERNZF,-6884068,0.67,-5348608.0,6529225,-1727483,4408344,-10768403.23,2017-07-04 13:56:21.000,10941653,2083952.7
1136,13,3,1758837#r2DvlMjD7ltlMzERNZF,5279035,0.75,-8728592.0,-7509886,-1502695,-5377672,346072.81,2019-05-04 02:58:56.000,-608017,5154169.2
1137,110,1,6008590#mgcexW3EOYGbz0UEfup,2251129,0.69,-7027984.0,-3406781,9844764,-5896091,4085302.54,2017-06-12 22:23:15.000,817937,-9232260.9
1138,155,3,7380486#ggxRhnno2WZcRCkYQZV,9919573,-0.77,7855296.0,9600338,-5972337,8277401,-9390203.01,2018-08-24 19:00:44.000,-5103569,-7941637.7
1139,116,3,1010636#mwTbS8I97MOeFigYqow,2101584,0.65,2323312.0,-958775,4481460,8575121,-2280365.45,2016-09-27 16:53:56.000,6920832,-5841841.0
1140,2,4,2150110#AFPsXnIBEAkIzODwsyj,11023476,-0.58,10963776.0,-7714172,10875346,-5596942,3052505.61,2017-10-27 10:16:22.000,2369042,-10176094.4
1141,12,4,7781161#gL0Y5C9Ka6zEpm4pR0t,-8114936,0.63,14304.0,-7005260,-11313203,-4597502,-10977857.11,2017-06-06 04:39:36.000,-10534340,718725.6
1142,211,1,3617998#E6lwuMWuzfbGVcdb4DZ,-3977006,0.68,-8097168.0,-378222,-2142484,-351723,-1274537.71,2017-08-02 04:20:47.000,9089141,10396777.3
1143,93,2,280088#1bS47E6y0h53GWFwe5P,1055828,-0.60,8118944.0,-9243235,6117827,6244016,10792661.47,2016-11-19 15:28:30.000,-4006971,-10969443.6
1144,62,1,10230506#rjKgvaZklEQlh0Q1Rxl,4292553,-0.60,7684096.0,-10960333,-4872737,-10959568,-2637289.98,2017-09-16 10:58:54.000,-2732191,-1582352.3
1145,192,4,10435821#Bk2qGDuOk4ZddHyKocf,-5655129,-0.72,-10365152.0,-9456822,5278978,-3810281,2023857.00,2020-02-04 23:03:05.000,3962595,5876180.4
1146,41,5,2503469#pxQ1Lzr9HM3Iht8F1nV,-8474506,0.72,6937312.0,6955264,3237758,-1036864,10456625.19,2017-07-25 01:48:08.000,7708402,2886887.4
1147,137,1,3776931#ZV3cvWv2mKVBg391lQn,5041201,0.61,3441120.0,9969899,-7905960,10807066,6471087.19,2019-12-06 03:00:06.000,-5221305,-908118.2
1148,58,2,9711083#pmUCcsoHWJUCs9EPxDQ,1208509,-0.64,8072400.0,6541965,9509657,10641650,3285651.09,2020-01-13 16:49:18.000,-2513751,-6139182.2
1149,46,5,7990697#Abx39X2yofvcK6nBphe,-1270494,0.67,-3204320.0,8004080,2873298,-7540699,-4238445.58,2019-07-30 16:36:06.000,9080480,-6799055.1
1150,63,2,900790#kowcWxBgdd8M9lyG2SP,-1055601,-0.61,-4540352.0,2506428,-7323082,-3318898,4139260.97,2017-11-21 20:37:27.000,2947518,703722.7
1151,1,3,4871898#hm0RcmR8GOE4ht2ejFd,-9540046,-0.71,571056.0,5956102,2402531,-10738241,5543739.30,2019-11-26 12:47:24.000,-8854750,5851980.2
1152,27,2,7953917#DPRwLxr3kxhslWwB7Ub,1450143,-0.64,-5808816.0,-1516773,-9095880,-4889419,-10951289.98,2020-02-06 11:43:00.000,2528681,3588924.9
1153,165,2,2705307#Rn4m1qtdEoy4FjCpmJw,4594125,0.66,-4126368.0,-11463510,5401551,-6894333,143783.54,2017-01-15 19:54:32.000,-2327298,1332592.4
1154,177,3,4979212#TL9q6XtMun9AxG9PfKQ,11432890,-0.75,6144832.0,-9969345,-1789461,-9758920,2290785.17,2018-06-14 13:23:22.000,2300175,7768160.5
1155,40,5,866212#TL9q6XtMun9AxG9PfKQ,-7519067,-0.77,9028416.0,-8757137,2790234,-4695623,-1324149.07,2018-03-26 09:17:42.000,-4425771,-2227703.1
1156,175,1,1077139#82CpX7RD7dgDyONIpEt,-5377579,-0.61,-10699984.0,-9931545,3603576,1638184,6115569.14,2017-06-21 20:23:59.000,-3246401,2470063.6
1157,122,4,2367444#J7it605A5Xgd1fBfvVN,-8505023,-0.77,35696.0,-7177008,-11063754,-11006107,5099260.91,2019-11-24 04:37:02.000,5212757,7285446.2
1158,107,1,11171090#ONQj1y8gvKCgYk1bGI9,4949187,-0.60,-1241856.0,3411768,-9384522,-7141475,2433357.42,2018-01-28 23:22:05.000,7484012,7948000.6
1159,213,5,6683158#QXs2KvIfSQRytoHDeR8,-8522894,-0.70,-3178704.0,-645958,-3901646,9861783,9043101.14,2017-06-07 06:40:52.000,-7759513,-5762632.2
1160,56,5,9189083#pmUCcsoHWJUCs9EPxDQ,4759591,0.69,6349968.0,2365596,-3080280,-3214130,-5721328.51,2019-05-26 13:47:38.000,10384587,3795185.1
1161,103,4,1588096#L4WsrdBInvNkqAGePrW,6541162,0.72,6046768.0,2401727,-11117328,-9520176,-7139670.43,2017-07-01 21:28:18.000,-6433803,9520168.4
1162,123,5,5767631#jOa47q46vFUNtVAIL3Q,-129593,-0.61,9744768.0,4117975,4402861,-6044491,-1080650.27,2018-06-25 08:49:15.000,-3559975,-5181436.4
1163,200,4,7503772#9A5zVqUGctNUP11hykQ,5163369,0.65,-10907184.0,-6220372,9661600,7072508,-6586117.75,2018-03-11 02:29:27.000,-8250429,-9075824.9
1164,198,4,8186362#W0XkdcgjoDhA1OAtpW0,4569323,-0.75,-2476816.0,-7804695,-7948764,-6171941,6225418.34,2018-02-18 14:10:06.000,-312155,240455.8
1165,145,3,4599385#gWj8fz2rMyRQjHO7z8K,-10847696,-0.67,-8304864.0,1706958,8671863,1130583,-1125503.60,2018-06-06 19:38:18.000,400445,8904198.0
1166,29,4,7075303#002OPioPoJNWskKI4pa,3630257,-0.75,9242832.0,2010871,1973337,-9528324,-9945042.39,2017-05-19 12:52:36.000,3944869,10219380.1
1167,12,3,8717406#M3vC9xSBU7v7QFiCsbS,4276956,-0.67,6467312.0,-9085646,10352072,-7946801,6206894.48,2018-07-28 17:12:57.000,5225304,6717655.9
1168,112,4,8258322#6JRz7bYs82I6SxkD17k,-1016394,-0.77,7397520.0,-7834451,-9291052,-5564262,11343321.78,2018-12-19 19:02:37.000,-10415567,-4873621.3
1169,94,3,5513944#WlR4BhrwNL5TyPCSo4G,5686271,-0.62,-2453296.0,678069,4267480,9802593,11597505.43,2017-07-15 01:37:37.000,-8665360,-10923071.7
1170,149,2,6246922#3cvkfjN1hQWrtcjHno3,-6111430,0.71,700416.0,3081215,-10570416,7798269,3020091.99,2017-07-17 00:39:31.000,-8539756,-6402079.2
1171,163,1,7119291#XCFMFobxFcMSfD4o5SA,-10002326,-0.73,1995888.0,3947078,3525292,-8885302,8649254.44,2017-04-04 03:57:08.000,-11399938,3168161.8
1172,138,2,10874202#pNj7472YKzVOc8mSWiS,-1668522,-0.64,-4105088.0,-8847043,-9649882,9333333,-5974694.62,2019-10-19 09:21:37.000,6899074,705425.9
1173,155,1,1507667#XyIZBx8ErYDW2keVigR,2893230,-0.72,6646768.0,-8562253,6925903,-1877006,-932424.32,2017-09-15 13:27:34.000,-11314739,3279870.6
1174,138,4,8755765#JrLcWEFu54iHwdLCj02,-2913476,0.78,-4815984.0,7924551,-2312418,7252507,-11304462.01,2020-01-13 14:53:56.000,541871,-6404056.3
1175,191,4,1361955#oBvQsPwbUAMGFcAlA3m,-8732931,-0.73,-7111664.0,4124108,-6092399,-7748911,10136576.06,2018-11-26 08:13:06.000,-6462588,9154483.6
1176,61,1,3176410#E5QkLExWnglvfGeolVZ,-11297649,0.80,8396496.0,-4551955,9728239,-9173887,2494107.75,2018-05-11 18:01:19.000,-6423261,-2538377.4
1177,132,2,9812166#geHU25j4PQzpltzObJD,-2086263,-0.77,-731600.0,2016355,11728914,-10201898,-7075036.59,2020-01-08 00:00:16.000,7701975,10566881.1
1178,34,2,3586995#Ssj6HrBsAG3ZLpcTgUv,-2671497,0.79,310448.0,4577297,-2319070,11109933,-6817319.42,2019-09-08 13:32:25.000,-9467667,3756320.6
1179,79,3,5936637#4UXtBvZP11xUUpsFy4H,11158506,0.62,4558240.0,-7995361,1709396,-6669028,6463524.53,2019-11-25 18:28:40.000,7827139,3083607.0
1180,119,5,9647815#yuWoqUmzRkgCMhbhf6T,126525,0.76,-2703360.0,1771278,-4015734,-2751398,-10507039.29,2018-12-03 07:01:03.000,-7124366,619847.3
1181,180,1,10538364#rzY0qVZfCSFM366Wr47,-495015,0.73,433200.0,-4607927,-5937534,-1946080,967768.06,2018-01-25 06:28:40.000,-7036615,2428318.9
1182,187,1,8192981#HQSWDFRtv1kKNg7CTYL,-7889778,0.63,-7077664.0,7402123,9285446,11644948,1624656.48,2017-05-31 11:05:05.000,-2573569,8448764.7
1183,189,1,4329093#BUpgH9HSEORuO4WW8Jl,-437282,0.69,-2855968.0,-2684378,-10334901,9484087,5366044.16,2019-05-03 17:56:04.000,-531174,-10054380.0
1184,5,1,3760005#O4TzJ4ngCeFqhJU2Xig,2488703,0.80,4800192.0,2645139,2243120,-11502104,-11722696.41,2019-12-04 13:58:30.000,661336,-10545684.6
1185,30,5,9854521#b3KQgFHxniLrMGSBDxh,-7187036,0.70,-5583808.0,6816900,-1803833,4602619,-11242932.23,2018-01-21 14:06:00.000,11423473,2175503.7
