634,907,446450.7,3309918,-6311645,6213249#5BHt7R4PfRp83,6130059,3668860,-3372448,-3087265,-2585970
635,3152,-345982.8,6280455,5048148,2404001#ypnZTbQ5MMQFM,-1347900,633123,1531031,-5683790,4651806
636,3973,290703.1,-1453948,-2701056,309139#KKfRAOpePQ2KA,5888012,-5936551,-5795564,-2734743,-1112084
637,132,-256547.6,4483220,-5791689,2234918#5w92zZFFqDz6x,2881852,5010483,1500057,4582641,4579332
638,3074,-447441.5,-6160293,-322061,6258394#0pysTHRS3epNU,-3964918,4189241,-4768911,957945,3669687
639,3565,107521.4,-2378813,4618550,4009774#C4aC5o4k5XPsQ,5860304,4221578,-5903292,4888530,1078858
640,1194,484222.9,2443638,-4820300,2056260#FkoNHLHspt77L,-2581245,-1525116,-4590506,4365030,2130985
641,2835,481688.1,5674451,-201792,3119130#j5fsyaVjk8hTc,4235838,3915912,-2642324,-4703550,-3778940
642,2112,305022.5,4315473,-842366,204131#wQepAxUtSxPR9,1613378,-5337606,5108257,-4108912,-598981
643,130,269766.9,1663859,4929597,3061890#EPkFV9qgomhpw,2165038,4900130,-6196526,1823396,-2061280
644,3399,24824.8,-4651419,6300479,1919072#v4UCgHylJ0ns6,382128,4088318,-3676451,247784,3136423
645,4520,131604.7,309156,4050533,3475026#irTl7ukUMlGgE,5143940,-6386422,-3050123,3164414,-4033414
646,4442,121901.1,6113421,-2722235,2794096#8OcmF1RgqF9ML,-6389163,2447232,2819896,4791751,558813
647,706,491995.0,-6219121,5517743,22718#myxIusZfvljhz,1212134,-6127823,5718653,1898778,-2716312
648,2094,295674.0,-3146362,-4003781,6283623#rZIXYnxqks2wJ,5110694,-1278547,-945276,3179138,4314430
649,2421,-418231.1,-6319678,2893870,985078#X6A3ZYLYzAbEo,-5012235,-4440462,-1626589,6032964,-2985868
650,1087,324314.9,-2704087,2250272,2212219#RsGHBe0k6Pi4z,4874916,5845902,2720896,-4920308,4416477
651,3786,193375.5,-5315579,-2985186,2160421#OuT7p0tHgxH7g,-4363767,626821,-236368,1606979,527332
652,4010,-451118.3,-3723593,-6359220,1741127#sgs0M6wvb41em,-5611789,4278633,3364706,4654019,2083410
653,3308,-377131.3,5570661,-3423159,5628682#Ax8nj01w9NkWN,-749710,5220080,-8046,-2187953,-589050
654,4507,-278438.5,4484042,-6424309,2157068#aey7pqEyP3ohb,-349213,613426,-221097,5209551,1858019
655,2747,176842.8,1876781,-2894761,576419#tDZ7ofnZdrYc8,3429416,-6131587,1883674,-2085561,-3816192
656,3553,110432.4,1699683,-958587,1368613#RvGQyDFPAZ7tm,284849,-1043313,5744349,-554865,-4841100
657,1725,-10886.6,-3885821,869048,1154195#ZSF4MocvNsmur,-2234423,-1047853,-4230518,-6322948,3539784
658,1454,49441.5,2926466,-4388075,5263172#pbliZ3fJzlQie,-5707274,5817371,6029931,-5170932,401285
659,937,399624.5,1952791,-4388633,3525789#p7n474OWKmEs3,-4320523,3476944,-1955658,-4297767,2751026
660,408,286645.8,6339707,729573,6037013#m9WEn83iEoJzR,-3544908,2823604,3659777,4995932,808844
661,3661,-217442.5,-1067942,-4751638,1066366#LI8cGlP1YyhPV,-2788207,-6165365,-1711546,4426040,-765581
662,3576,-220688.7,1782820,5465444,4644823#Oi6mDuIWO11RW,3605939,4849477,3906050,4397510,-6031733
663,3270,-485415.2,701952,2305386,3635670#6xefxOQrh9Lo2,2199003,-3638185,-1329499,-3560649,-2370222
664,722,-418651.7,-5184805,-1124045,6060746#yobxgGpfwiOtz,-5099677,-5853027,-865059,-5668828,-5164795
665,2750,465207.7,1159547,-3176366,4223559#XEAXyiQZ875IO,1720718,3293520,-4834190,4273863,-4011650
666,1654,-56789.5,2722896,5572563,4647151#MUPhP6tQLWNw1,-974139,3181169,2996099,1772444,-4987929
667,766,-324096.0,4442302,6166973,2771872#gCXcPtnuCOwWy,-170149,-1874628,-2199488,-574109,1715528
668,3082,359274.2,-4220877,1853475,3489428#AwFQqOnCuVDne,-3117527,-6283912,-4655190,-5646279,-6247060
669,3283,-432596.6,-2686061,289352,6409931#95jLCCEQA3RPu,645556,-1550766,-4503237,-4272075,3726519
670,707,-235228.3,-4984342,-4671596,4917401#bDOQWuq3ovCRO,-1628231,-356581,673918,5291941,-46733
671,1111,-348843.8,-2480845,-3358475,691295#jeOPslRQq5tf7,-3591984,4988047,-5663991,6579005,-2977050
672,4106,29049.9,-971221,1986624,3187021#5r6IrxmffLzdN,2048092,3834953,1630215,-901640,239264
673,1380,429289.4,5261452,3289180,6232104#Yfui0Yj4fEJFw,5383342,2521036,3825061,-5461841,-183235
674,3081,36168.1,-872312,-6060090,33378#9SGR9SRdqXj9T,3922476,1320936,-1168686,-2528290,1628721
675,2689,-511297.6,5741874,1585940,2743717#obLsT3k0u1CDS,-5224124,942858,4859574,-3889801,5942995
676,711,-130880.2,-4939608,-6227124,308517#GOLDfcpGYxb2e,-222985,1470439,4188446,5012706,5047449
677,4569,-270712.3,-6187777,-1343479,2591981#QRPKFRVr5ZVtl,-2278797,3695453,-4854624,3493634,-975792
678,4468,521441.8,5627650,-1828810,2355499#vAW7pQjsY2UiH,2776375,-85098,-4356233,-6050616,6393889
679,1759,235633.1,-786220,-5257456,1616992#mF8MnEv3GtFM3,5537145,-5506326,-1742711,-5801414,-5844067
680,101,-405324.5,-1379335,5072356,3032455#wjg4NGXjmQsgT,-5605051,-5340196,2743746,-434221,-2018986
681,1332,-67127.9,2494597,-3364122,6624853#osyP4ML49bek2,-4854888,-3070739,5522616,-5256196,3703690
682,938,-125367.6,-5250654,1242793,2730928#3EG7lXqM25t9L,702654,-4228678,-5810702,-1369804,4378687
683,2317,17464.7,-2609614,-3155471,5534132#fMqE404z2sCXS,904821,-2781692,-5522484,5507778,-2134127
684,2436,482440.2,3570168,-6809740,6702541#CJA1SLG8lxI80,6613259,3958672,-3638622,-3330467,-2789464
685,2749,-373240.3,6774330,5445557,2592834#A2exf3kbIk3xr,-1454341,683023,1651344,-6132014,5018424
686,1588,314095.1,-1567948,-2913872,333021#5r6IrxmffLzdN,6351662,-6403751,-6251297,-2950298,-1199031
687,3857,-277378.1,4834420,-6245618,2410221#0m61cSwhdVTQW,3108556,5403783,1618142,4942728,4938721
688,2088,-481904.5,-6643281,-347318,6748704#2vO8tiQsMPg3I,-4276056,4516816,-5142496,1033760,3957445
689,36,115997.9,-2564763,4979889,4322950#kAgiMr8wbjhYg,6318504,4551343,-6365663,5270506,1162653
690,2845,522178.4,2635188,-5197180,2216508#8q42jLleryMPi,-2783195,-1643866,-4949605,4706040,2297981
691,1856,519233.6,6117251,-217266,3361654#POKTyrBP3kvh0,4566563,4220862,-2848031,-5070023,-4074099
692,2850,328942.5,4651373,-908413,219415#8MuHCWMpDnhef,1738678,-5752944,5506400,-4428953,-645516
693,508,290975.4,1793271,5312825,3299429#JmUujXefxYgK4,2334038,5281730,-6678745,1964552,-2220798
694,2087,26890.3,-5012869,6789239,2067942#ae0v4z6Er8aYh,412403,4406368,-3961828,266861,3380374
695,3277,141650.7,333606,4363804,3743734#6wd53g9i2VtBB,5543058,-6881847,-3286080,3409290,-4346645
696,4604,130720.1,6586810,-2933492,3010138#ifKqyj1693tF5,-6883363,2636494,3037567,5162299,601342
697,579,529258.5,-6699721,5944247,23878#zWq7EKsAFemiY,1305947,-6601385,6160232,2045178,-2926985
698,983,318124.5,-3388762,-4312346,6768346#JTGb37DSMlFgP,5504569,-1376747,-1018032,3423686,4646953
699,2548,-450078.1,-6806803,3117084,1060486#NT6KflMZkPNJY,-5398861,-4782280,-1751279,6497595,-3216201
700,4326,348981.9,-2911637,2423678,2382288#jiUeCDyzLSI6I,5249241,6296352,2929565,-5298577,4756954
701,72,207739.5,-5723429,-3215169,2326334#ue28OcCR7N6zM,-4699654,674808,-254986,1729878,568449
702,3780,-485832.3,-4009393,-6847509,1873918#5w92zZFFqDz6x,-6041889,4606296,3622411,5010286,2242978
703,3760,-406474.3,5997186,-3685775,6059489#3gFCuveu7f7M3,-806485,5619580,-9273,-2354741,-633395
704,94,-300147.5,4826567,-6915032,2321746#yobxgGpfwiOtz,-376313,660176,-238248,5607727,2000511
705,1729,190841.8,2020744,-3116390,619922#eQ0qruwKqgdZC,3691266,-6599462,2027921,-2244726,-4107129
706,4085,119212.4,1829573,-1032385,1472906#uRsQT1o2lYkNO,306686,-1123413,6182076,-597843,-5209936
707,4132,-11639.1,-4181072,935455,1241992#mF8MnEv3GtFM3,-2404951,-1127115,-4552057,-6804330,3809017
708,4135,53926.5,3148816,-4720834,5662685#Yy8rI2D0lgiAJ,-6140224,6259996,6488550,-5563824,432191
709,1930,429714.5,2101116,-4722075,3792696#aRnqthkQIn7Zy,-4648073,3741483,-2103299,-4623325,2959213
710,1805,308424.3,6820207,784932,6493864#TTxzqak7OOS1q,-3812858,3037254,3936772,5374526,870020
711,3992,-233579.5,-1148517,-5111692,1146840#iGms8x9JaO99L,-2999707,-6631515,-1840975,4761434,-823956
712,73,-237707.7,1917358,5878526,4995550#0c8bOmjsePiKx,3878764,5215552,4201682,4729872,-6486952
713,3784,-521752.7,754452,2479632,3909636#9zycR5afgjsYr,2364653,-3912435,-1430206,-3829907,-2548675
714,3986,-450557.2,-5574630,-1208537,6516791#3G6lSLQtxUxXH,-5484289,-6293927,-930742,-6095907,-5553301
715,2262,500169.7,1246297,-3414808,4541013#m9WEn83iEoJzR,1850668,3541245,-5197072,4594598,-4312849
