1496,2016-05-23 21:59:26.000,-4512277,-5797018,662654,10074681
1497,2016-10-13 16:21:05.000,-755881,-12523630,11283828,8658530
1498,2016-10-02 19:04:38.000,6666428,-12335442,1082802,-5905280
1499,2018-07-19 13:46:11.000,-12025540,908117,-10444417,8084310
1500,2016-12-05 17:50:03.000,11796274,14103641,-10364280,-2280634
1501,2017-05-15 23:39:08.000,-9374167,9917043,-12001546,2160960
1502,2017-12-04 03:36:34.000,9819129,-2879317,-4551812,-14466374
1503,2016-01-06 19:50:36.000,13298050,-2546160,14294421,12749080
1504,2016-10-16 04:36:14.000,-8049945,8921440,11341622,-11376731
1505,2015-11-07 00:15:19.000,-6414130,-12714446,-9396407,-13994920
1506,2020-01-10 05:19:41.000,-3598624,2831187,10464151,-9235696
1507,2016-11-06 13:43:35.000,-2607098,539869,8008637,-1166785
1508,2016-10-12 05:26:59.000,-5255491,-8598309,6962959,-8001123
1509,2016-02-21 04:10:02.000,8680034,2038673,-5397373,4730375
1510,2018-06-13 20:18:13.000,5344143,4019710,5480877,7807719
1511,2019-09-19 18:10:55.000,-8176722,-12642543,-178654,-7118318
1512,2016-01-10 01:46:31.000,10768777,-350666,802494,-2453649
1513,2018-01-09 10:45:04.000,-14550331,1540548,8328490,14614332
1514,2019-10-04 23:31:55.000,-13907964,1642441,-5975313,13085855
1515,2016-10-04 13:50:30.000,9601524,7104939,4516239,-495362
1516,2016-03-26 20:05:01.000,-7440209,252720,-51561,-13785186
1517,2018-02-02 12:27:36.000,4030726,12591642,14631024,10248508
1518,2019-12-26 23:19:42.000,-5252948,-14880221,-2988127,9488696
1519,2018-07-31 09:49:49.000,7080821,-1136407,5548210,-10567769
1520,2019-07-12 09:36:03.000,-3851061,10464121,12186871,-523197
1521,2019-11-29 22:37:04.000,-14119880,-7125846,-565681,-3917038
1522,2018-08-09 18:42:16.000,-14114233,464243,12491135,-9379049
1523,2019-01-15 01:01:52.000,15017818,6777904,-13093012,-7678868
1524,2017-12-17 00:22:15.000,-4798076,2721510,-14737950,-10287685
1525,2018-06-16 17:22:09.000,1805942,1052378,6751705,-3230272
1526,2019-10-18 03:28:32.000,9487670,5355749,8035086,-5623203
1527,2016-03-05 01:17:49.000,-8222202,9701392,-9223447,-8125862
1528,2018-04-05 23:53:12.000,1296333,-13732866,9044606,-3612917
1529,2018-07-12 12:35:26.000,-6448031,-13658659,11954189,-8884348
1530,2019-07-22 10:16:33.000,6770250,-9253118,-6420094,-2960763
1531,2018-01-06 07:55:19.000,948930,2074518,2862370,-4960031
1532,2018-10-14 21:33:42.000,4412410,10480249,11182647,3024573
1533,2016-12-17 20:00:31.000,1549796,-13057763,14784639,2058931
1534,2017-10-11 21:11:50.000,5789340,-2884926,-5751149,14130507
1535,2018-10-23 18:18:00.000,-11869268,-583385,11074825,10344552
1536,2018-04-20 09:24:03.000,4575183,-6331836,7766021,15228636
1537,2019-06-16 12:33:23.000,7865717,-9716131,4824448,9362824
1538,2019-03-31 11:46:16.000,14417140,1433885,-7958344,-3704720
1539,2016-08-27 11:45:18.000,6581232,-229936,3673393,12259301
1540,2017-04-06 23:43:40.000,7722103,-2158073,2963753,578244
1541,2019-12-21 23:00:24.000,738666,13318480,15189404,-8593381
1542,2017-07-01 16:16:24.000,14139416,3242414,573247,53183
1543,2017-03-25 09:06:06.000,5305485,2957440,-5407651,-1519382
1544,2019-11-21 17:12:32.000,10550140,-633944,8407342,-9991818
1545,2019-02-02 17:47:48.000,-13765402,-11499882,4201817,-9113302
1546,2016-10-30 20:52:48.000,-4663320,-5990589,684516,10411481
1547,2017-03-06 13:20:39.000,-781146,-12941931,11660553,8947442
1548,2017-02-25 06:12:53.000,6888847,-12747230,1119102,-6102155
1549,2018-09-27 14:09:31.000,-12426417,938543,-10792692,8354110
1550,2017-04-23 11:07:33.000,12189628,14573674,-10709480,-2356584
1551,2017-09-13 06:42:27.000,-9686132,10247500,-12401527,2232860
1552,2018-03-11 03:53:54.000,10146192,-2975087,-4703380,-14947724
1553,2016-07-03 12:41:05.000,13740281,-2630852,14769808,13172964
1554,2017-03-11 03:08:52.000,-8317508,9218011,11718972,-11754781
1555,2016-05-11 16:32:44.000,-6626900,-13137026,-9708357,-14460095
1556,2020-01-17 21:40:52.000,-3718054,2925015,10811351,-9542496
1557,2017-03-31 00:32:33.000,-2693774,557467,8274087,-1205485
1558,2017-03-09 00:21:43.000,-5429542,-8883597,7193909,-8266251
1559,2016-08-15 01:02:22.000,8967620,2106359,-5575948,4887300
1560,2018-08-28 22:26:05.000,5521163,4152758,5662515,8066419
1561,2019-10-10 22:03:23.000,-8447289,-13060640,-184867,-7353631
1562,2016-07-10 05:26:25.000,11125053,-362273,828856,-2535074
1563,2018-04-14 16:06:26.000,-15031041,1591295,8603602,15097382
1564,2019-10-24 11:15:12.000,-14367084,1696614,-6172388,13517755
1565,2017-03-04 18:30:22.000,9918341,7339356,4664964,-511662
1566,2016-09-17 11:55:13.000,-7685912,260731,-53286,-14239761
1567,2018-05-06 18:07:31.000,4163274,13006935,15112987,10586583
1568,2020-01-05 14:26:31.000,-5425772,-15370025,-3086452,9801409
1569,2018-10-11 09:19:04.000,7313604,-1173609,5730835,-10915794
1570,2019-08-11 11:06:02.000,-3977842,10808488,12587946,-540572
1571,2019-12-12 22:32:01.000,-14583887,-7360226,-584456,-4045775
1572,2018-10-20 03:22:20.000,-14577615,479326,12901260,-9687374
1573,2019-03-08 04:24:56.000,15510973,7000699,-13523162,-7930818
1574,2018-03-27 16:34:54.000,-4955382,2810532,-15221225,-10625260
1575,2018-09-03 06:27:45.000,1865358,1087078,6973255,-3336393
1576,2019-11-05 14:03:00.000,9798530,5531169,8298181,-5807453
1577,2016-09-03 03:58:09.000,-8491409,10018884,-9525559,-8392262
1578,2018-07-03 00:35:47.000,1338656,-14182300,9340731,-3730992
1579,2018-09-26 15:25:25.000,-6658783,-14105161,12345114,-9174798
1580,2019-08-20 23:45:31.000,6991575,-9555567,-6629644,-3057680
1581,2018-04-16 05:28:21.000,980077,2142361,2956045,-5121762
1582,2018-12-18 18:17:58.000,4556542,10822281,11547865,3123423
1583,2017-05-15 12:53:35.000,1600271,-13483656,15267089,2126331
1584,2018-01-31 10:09:57.000,5978269,-2978918,-5938464,14591157
1585,2018-12-26 23:58:13.000,-12256180,-602259,11435868,10681652
1586,2018-07-17 09:09:49.000,4724137,-6538017,8018896,15724161
1587,2019-07-21 03:59:58.000,8121305,-10032127,4981373,9667474
1588,2019-05-15 00:32:39.000,14885820,1480716,-8216762,-3825443
1589,2017-02-08 19:10:30.000,6795142,-237489,3792918,12657638
1590,2017-08-22 06:26:01.000,7972551,-2227834,3060178,596719
1591,2020-01-01 19:10:34.000,762829,13750519,15682304,-8872506
1592,2017-11-05 15:34:52.000,14598031,3347482,591572,54858
1593,2017-08-12 08:16:49.000,5477436,3053166,-5582632,-1568807
1594,2019-12-06 13:10:03.000,10891562,-654282,8679417,-10315068
1595,2019-03-27 10:22:23.000,-14210861,-11872152,4337579,-9408102
1596,2017-04-08 19:46:10.000,-4814362,-6184160,706379,10748281
1597,2017-07-28 10:20:13.000,-806411,-13360233,12037278,9236355
1598,2017-07-20 17:21:08.000,7111267,-13159019,1155402,-6299030
1599,2018-12-06 14:32:50.000,-12827295,968970,-11140967,8623910
1600,2017-09-09 04:25:03.000,12582983,15043707,-11054680,-2432534
1601,2018-01-11 13:45:46.000,-9998098,10577957,-12801508,2304760
1602,2018-06-16 04:11:14.000,10473255,-3070857,-4854949,-15429074
1603,2016-12-29 05:31:35.000,14182513,-2715544,15245196,13596848
1604,2017-08-04 01:41:29.000,-8585072,9514583,12096322,-12132831
1605,2016-11-14 08:50:09.000,-6839670,-13559606,-10020307,-14925270
1606,2020-01-25 14:02:02.000,-3837484,3018842,11158551,-9849296
1607,2017-08-22 11:21:31.000,-2780450,575064,8539537,-1244185
1608,2017-08-03 19:16:27.000,-5603592,-9168886,7424859,-8531379
1609,2017-02-06 21:54:41.000,9255207,2174044,-5754523,5044225
1610,2018-11-13 00:33:57.000,5698184,4285806,5844152,8325119
1611,2019-11-01 01:55:52.000,-8717857,-13478737,-191079,-7588943
1612,2017-01-08 09:06:19.000,11481329,-373880,855219,-2616499
1613,2018-07-18 21:27:48.000,-15511750,1642042,8878715,15580432
1614,2019-11-12 22:58:29.000,-14826203,1750787,-6369463,13949655
1615,2017-08-02 23:10:13.000,10235158,7573774,4813689,-527962
1616,2017-03-11 03:45:25.000,-7931615,268742,-55011,-14694336
1617,2018-08-07 23:47:25.000,4295822,13422229,15594949,10924658
1618,2020-01-15 05:33:21.000,-5598596,-15859829,-3184777,10114121
1619,2018-12-22 08:48:19.000,7546387,-1210811,5913460,-11263819
1620,2019-09-10 12:36:01.000,-4104623,11152854,12989021,-557947
1621,2019-12-25 22:26:58.000,-15047893,-7594607,-603231,-4174513
1622,2018-12-30 12:02:25.000,-15040998,494409,13311385,-9995699
1623,2019-04-29 07:48:00.000,16004128,7223495,-13953312,-8182768
1624,2018-07-06 08:47:34.000,-5112689,2899553,-15704500,-10962835
1625,2018-11-20 19:33:22.000,1924774,1121778,7194805,-3442515
1626,2019-11-24 00:37:27.000,10109390,5706588,8561276,-5991703
1627,2017-03-04 06:38:29.000,-8760615,10336376,-9827672,-8658662
1628,2018-09-29 01:18:22.000,1380979,-14631735,9636856,-3849067
1629,2018-12-11 18:15:23.000,-6869535,-14551663,12736039,-9465248
1630,2019-09-19 13:14:29.000,7212900,-9858017,-6839194,-3154597
1631,2018-07-25 03:01:24.000,1011224,2210204,3049720,-5283493
1632,2019-02-21 15:02:13.000,4700674,11164312,11913084,3222273
1633,2017-10-11 05:46:38.000,1650747,-13909549,15749539,2193731
1634,2018-05-22 23:08:04.000,6167198,-3072909,-6125780,15051807
1635,2019-03-01 05:38:25.000,-12643091,-621133,11796912,11018752
1636,2018-10-13 08:55:36.000,4873092,-6744198,8271771,16219686
1637,2019-08-24 19:26:33.000,8376893,-10348123,5138298,9972124
1638,2019-06-28 13:19:02.000,15354500,1527547,-8475181,-3946166
1639,2017-07-24 02:35:42.000,7009053,-245041,3912443,13055976
1640,2018-01-06 13:08:22.000,8222999,-2297594,3156603,615194
1641,2020-01-12 15:20:44.000,786993,14182559,16175204,-9151631
1642,2018-03-12 14:53:20.000,15056647,3452550,609897,56533
1643,2017-12-30 07:27:32.000,5649386,3148893,-5757613,-1618232
1644,2019-12-21 09:07:34.000,11232984,-674621,8951492,-10638318
1645,2019-05-19 02:56:59.000,-14656321,-12244421,4473342,-9702902
1646,2017-09-15 18:39:31.000,-4965405,-6377731,728241,11085081
1647,2017-12-19 07:19:46.000,-831676,-13778534,12414003,9525267
1648,2017-12-13 04:29:23.000,7333686,-13570807,1191702,-6495905
1649,2019-02-14 14:56:09.000,-13228172,999396,-11489242,8893710
1650,2018-01-25 21:42:32.000,12976337,15513740,-11399880,-2508484
1651,2018-05-11 20:49:05.000,-10310063,10908414,-13201489,2376660
1652,2018-09-21 04:28:34.000,10800318,-3166627,-5006517,-15910424
1653,2017-06-25 22:22:05.000,14624744,-2800236,15720583,14020732
1654,2017-12-28 00:14:07.000,-8852635,9811154,12473672,-12510881
1655,2017-05-20 01:07:33.000,-7052440,-13982186,-10332257,-15390445
1656,2020-02-02 06:23:13.000,-3956914,3112670,11505751,-10156096
1657,2018-01-13 22:10:30.000,-2867126,592662,8804987,-1282885
1658,2017-12-29 14:11:12.000,-5777643,-9454174,7655809,-8796507
1659,2017-08-01 18:47:01.000,9542793,2241730,-5933098,5201150
1660,2019-01-28 02:41:49.000,5875204,4418854,6025790,8583819
1661,2019-11-22 05:48:20.000,-8988424,-13896834,-197292,-7824256
1662,2017-07-09 12:46:13.000,11837605,-385487,881581,-2697924
1663,2018-10-22 02:49:10.000,-15992460,1692789,9153827,16063482
1664,2019-12-02 10:41:45.000,-15285323,1804960,-6566538,14381555
1665,2018-01-01 03:50:04.000,10551975,7808191,4962414,-544262
1666,2017-09-01 19:35:37.000,-8177318,276753,-56736,-15148911
1667,2018-11-09 05:27:20.000,4428370,13837522,16076912,11262733
1668,2020-01-24 20:40:10.000,-5771420,-16349633,-3283102,10426834
1669,2019-03-04 08:17:35.000,7779170,-1248013,6096085,-11611844
1670,2019-10-10 14:05:59.000,-4231404,11497221,13390096,-575322
1671,2020-01-07 22:21:55.000,-15511900,-7828987,-622006,-4303250
1672,2019-03-11 20:42:29.000,-15504380,509492,13721510,-10304024
1673,2019-06-20 11:11:04.000,16497283,7446290,-14383462,-8434718
1674,2018-10-15 01:00:13.000,-5269995,2988575,-16187775,-11300410
1675,2019-02-07 08:38:58.000,1984190,1156478,7416355,-3548636
1676,2019-12-12 11:11:55.000,10420250,5882008,8824371,-6175953
1677,2017-09-02 09:18:48.000,-9029822,10653868,-10129784,-8925062
1678,2018-12-26 02:00:58.000,1423302,-15081169,9932981,-3967142
1679,2019-02-25 21:05:22.000,-7080287,-14998165,13126964,-9755698
1680,2019-10-19 02:43:27.000,7434225,-10160466,-7048744,-3251514
1681,2018-11-02 00:34:27.000,1042371,2278047,3143395,-5445224
1682,2019-04-27 11:46:28.000,4844806,11506344,12278302,3321123
1683,2018-03-08 22:39:42.000,1701222,-14335442,16231989,2261131
1684,2018-09-11 12:06:11.000,6356127,-3166901,-6313095,15512457
1685,2019-05-04 11:18:38.000,-13030003,-640007,12157955,11355852
1686,2019-01-09 08:41:22.000,5022046,-6950379,8524646,16715211
1687,2019-09-28 10:53:08.000,8632481,-10664119,5295223,10276774
