2136,2018-05-05 10:34:13.000,2984215,8990638#mnT8RFcKWs0TD4,-1216844,4911899,-10326357,-16844394
2137,2019-07-16 23:52:56.000,-16772293,20442493#sEb602UfTXrl5b,-17686850,3990624,-7846455,-1943033
2138,2019-12-26 02:00:14.000,-7806535,592769#It0fdXmPfHu5hp,-9551168,-11012129,-4682783,15705835
2139,2018-08-07 18:44:00.000,13497708,20895055#nBe44Nyi8TSb6f,14148963,13404806,2267059,-10112804
2140,2018-09-27 09:36:26.000,-13107105,4088734#XRo3ymjBP2JddQ,20806388,-5603465,13827285,19820211
2141,2018-07-17 15:18:25.000,4555890,9919841#VKcxgh0vobaiet,-13149406,3585746,-3968796,13889291
2142,2020-02-28 17:15:08.000,11749299,16265099#z3SfGfXFxP6KNM,-5847772,1281665,15516263,-388196
2143,2018-12-26 01:54:00.000,-19359735,6198001#QRT6ftIX4QAK4I,-7956959,19375546,-17215672,7137056
2144,2020-01-01 22:42:54.000,11034129,20689362#m3OmBnZH90fnuh,-4578841,-4608021,-13313272,-1453534
2145,2019-08-25 09:17:55.000,-4216144,15855765#3Dqxbq9PNSFGlx,12542468,-15264290,18104251,-9194771
2146,2019-02-22 09:24:05.000,3623862,7063413#wjhBvK56Ox517Q,-19794846,-18984746,12231771,-18480343
2147,2019-02-28 12:09:18.000,18792573,19028923#Ro4CuHSJCI8dh9,-1935482,6418693,-21169447,15684819
2148,2019-11-23 12:33:46.000,-14250691,2041239#QcH6WikfQn5FV9,-958764,21392844,-9259353,-6392700
2149,2019-11-16 20:24:46.000,9525437,142190#cAcGbN1iJohU0i,-19133879,7379497,8300559,-19989641
2150,2018-08-03 02:10:22.000,-12727537,11594332#H58vkylMKiKuBK,-17310926,-18417919,841245,18377482
2151,2018-03-26 16:46:09.000,-13994649,88042#ncTo2x6JPtWCuc,-2375862,14309254,13993419,-3882344
2152,2019-09-11 01:10:04.000,-11329482,12541580#Hbyh59Dsws6E3t,-5152268,-17213862,-9165709,-10775486
2153,2019-07-15 05:18:29.000,19843806,1067986#ctWd8hhfekcRMT,3522036,11799622,19488087,10877868
2154,2018-11-06 15:25:55.000,-6869883,4448595#08P87SeimGGMkT,4778820,9048749,-14006318,10687216
2155,2019-10-17 07:30:01.000,16197143,10613312#xq3aTMCLKa7WkH,-18552579,-16187257,1587175,16727368
2156,2018-10-27 18:40:45.000,-19169586,5912129#MUi9KfHhYpeOLv,15765339,21070811,-16306606,4286617
2157,2019-08-29 09:22:49.000,-19205339,19199718#uiC1wsuoypJpPy,19819484,19197750,-12584093,-5395628
2158,2019-09-16 22:07:50.000,-6739944,20776458#lt006BzBhOtfDU,-20998833,4790174,-10346022,-9340651
2159,2020-01-20 23:27:59.000,-6573487,15255392#fIjFxSDCCmi7yL,9192494,703508,13969073,2927147
2160,2019-04-21 20:43:44.000,-368229,4417535#RwifEOl7fTnODi,-12667480,21054506,12872661,16294705
2161,2019-10-27 02:04:39.000,-19488994,5947051#4MhJeqhryaMHBL,-16732212,-10862223,21215379,19842785
2162,2018-07-03 11:02:57.000,-14787678,11712697#ecuXX1Fhhz0qam,9125854,-16798007,-6898797,-12504329
2163,2020-01-29 13:11:28.000,-2363454,21528779#q1BCDbJ6svq5dL,2405006,3635624,-20606786,-6760578
2164,2019-10-12 18:20:49.000,-15182554,7828847#XakfSEUipNmdHg,-5913999,8678047,-19446101,8160429
2165,2018-11-07 04:32:37.000,-7328564,3818229#cTy2iR4s2DUdtd,-9248938,-5230124,-2886746,-5939231
2166,2018-08-08 06:32:40.000,20719177,6643062#th5ArkzHwb42i9,-15359774,3142431,-6038487,-15159184
2167,2018-11-25 19:12:57.000,21427271,19334838#nXXyCpGPpJoOyW,-17692324,8027405,4055319,13538502
2168,2018-10-12 19:58:19.000,19976907,19841101#bAifJ5lTwAv8uV,9878052,-197105,-9358869,18600954
2169,2018-09-27 02:46:24.000,10396206,6517928#UodseDZVCyRzLG,2441163,18805795,-3357637,18046402
2170,2019-11-19 18:16:19.000,-20485133,3717111#Yn1HfTsxDZWKPm,-9696324,6315627,-10008796,-108026
2171,2019-05-14 04:10:18.000,-4464152,7942551#Cvd189a3G9cqOV,-17806981,-21003771,1982438,517664
2172,2019-07-17 11:34:50.000,-5375990,3831264#79EIemsCycRKHP,10331619,20533061,13593317,11833374
2173,2019-06-16 12:43:39.000,11443716,20465316#gkEfm1woxJy6Wx,16931114,13244810,13794407,9079427
2174,2019-01-03 20:04:59.000,-17306890,8780110#DmrWruVVveGtuJ,1665494,4738675,7984502,-13471200
2175,2018-09-18 09:24:15.000,4027240,21348284#O4vtNW0YijyYCs,11458949,-2747372,-16331443,6759916
2176,2018-07-13 02:32:45.000,14433582,7432696#n1c4RSjvfeByE9,-11197794,-13195829,14655972,17568969
2177,2018-05-28 08:20:19.000,-3439757,9307687#JqRt3TAp5SdzDM,-13922091,-1890531,13211025,-16189492
2178,2019-08-13 12:31:07.000,16536153,6587762#JHW5prHRhArcOl,-20853955,17810382,-4517765,20616798
2179,2019-02-16 17:52:01.000,8543433,4289424#CF6qwrYnh6goK7,-12835977,10527992,-7884365,-359979
2180,2018-09-12 14:11:19.000,1987919,8228119#4SNyGcUDLKRCsf,-17845757,14973115,17430906,-6706737
2181,2020-01-22 02:20:00.000,-5702447,11283742#wPhOUjGcVQSyVE,-945322,12467329,13239760,-6462579
2182,2018-09-10 21:12:41.000,831316,20070054#Hy9CadUfcdsxeu,21476343,-4216264,-15608976,21243976
2183,2019-09-27 03:14:41.000,-18237165,5192706#hk5stSVJ9WPd9E,-15620062,18665915,8714825,-12772308
2184,2019-10-01 03:56:56.000,7481630,5680842#9SWbUKHZ7vZYhp,-1931188,1502200,-1485378,17222394
2185,2020-03-03 10:21:59.000,3705015,2255491#GPxayOaYzRtT2s,21359651,4442017,5820860,18495288
2186,2018-09-12 05:24:34.000,3053854,9200881#pUxCkrIndGlH0Y,-1245369,5027059,-10568087,-17238772
2187,2019-09-01 10:54:36.000,-17164872,20920575#ggiJKZBc1pVkYm,-18100696,4084205,-8029818,-1988620
2188,2020-01-10 13:13:12.000,-7988998,606572#5Z7Ca8tr74jM3G,-9774518,-11269616,-4792200,16073353
2189,2018-11-28 20:33:17.000,13813443,21383310#sbsU64f41dHgDW,14479660,13717978,2320046,-10349335
2190,2019-01-09 02:30:23.000,-13413507,4184186#SPToBboKklPOLt,21292713,-5734438,14150255,20283411
2191,2018-11-12 16:58:07.000,4662203,10151387#A7rxfxEWguvwTV,-13456656,3669591,-4061642,14213716
2192,2020-03-02 19:17:26.000,12023786,16644624#pAOFfZKnk92Sh2,-5984157,1311615,15878545,-397315
2193,2019-03-23 10:03:44.000,-19811629,6342582#Y5KzKEDTf1KXyH,-8142618,19827818,-17617245,7303356
2194,2020-01-16 10:16:36.000,11291265,21171710#xCND3CweSJpP9F,-4685516,-4715522,-13623577,-1487359
2195,2019-10-04 12:44:35.000,-4314537,16225344#6pfxMPzDiFBZI1,12834918,-15620236,18526279,-9409296
2196,2019-05-10 04:50:21.000,3708507,7227846#bWCxboJkYWp3Tu,-20256046,-19426989,12516627,-18910943
2197,2019-05-15 09:42:12.000,19230184,19471874#RnX1QTjRi4OknG,-1980746,6567960,-21662555,16049969
2198,2019-12-16 02:54:57.000,-14582509,2088715#73lfjLkg3atSbb,-981264,21890673,-9475012,-6541700
2199,2019-12-10 21:06:09.000,9747038,145402#STSqOikHSHj25J,-19579204,7551298,8493488,-20454841
2200,2018-11-30 03:03:32.000,-13023645,11863866#vmVYBEoaifAx13,-17713528,-18846347,860792,18804707
2201,2018-08-19 09:50:45.000,-14320045,90027#7nw40QJJaGH6N1,-2431062,14642020,14318708,-3972694
2202,2019-10-18 22:45:11.000,-11592675,12832858#WU63A5E10EpGjJ,-5272143,-17613924,-9378762,-11025798
2203,2019-09-03 01:50:33.000,20304471,1092624#pAOFfZKnk92Sh2,3603980,12073618,19940695,11130431
2204,2019-02-16 01:13:20.000,-7029218,4551798#R9ryDyAjl1qieX,4889520,9258669,-14331658,10935191
2205,2019-11-17 05:14:04.000,16572855,10859518#7nZLTyo3mQ6bcA,-18983190,-16562826,1623845,17115243
2206,2019-02-09 01:29:57.000,-19614059,6049139#CBK1xt3a55V2wX,16131089,21559675,-16684989,4386167
2207,2019-10-09 16:51:47.000,-19650728,19644704#p1XScxL4DNzqRw,20279021,19642991,-12875574,-5520678
2208,2019-10-24 13:05:18.000,-6896006,21257703#dpoWsMN3mAlQbI,-21485558,4901093,-10585756,-9556926
2209,2020-02-01 09:17:12.000,-6725891,15608661#RBVuGzUKEIgQHZ,9405299,719786,14292366,2994822
2210,2019-06-29 21:47:15.000,-376722,4519720#tCsGFIn3uHAUzI,-12960680,21541940,13170553,16671992
2211,2019-11-25 17:06:03.000,-19939932,6084460#t4Zf3wM2X00Yit,-17119537,-11113526,21706356,20301985
2212,2018-11-12 00:56:50.000,-15129688,11983378#2eD9xdZY9Bym04,9336704,-17186574,-7058185,-12793366
2213,2020-02-08 07:54:03.000,-2417977,22026273#h3Q8VFMvvCESGV,2460706,3719695,-21082955,-6916803
2214,2019-11-14 19:55:58.000,-15533133,8009553#hkoFs7D0DIymiL,-6050586,8878612,-19895310,8349092
2215,2019-02-21 06:25:12.000,-7497879,3906303#5zIwWezdOQU4U3,-9462334,-5350706,-2953193,-6076481
2216,2018-12-12 09:39:11.000,21197307,6796307#ctCA3RldEWLawD,-15714524,3214945,-6177816,-15509309
2217,2019-03-08 18:27:08.000,21921758,19780755#GV37FVYoxG9MD7,-18100474,8212829,4148814,13851077
2218,2019-02-02 19:21:13.000,20437446,20298508#JU9Av0kY0h7JtQ,10105715,-201710,-9574564,19030029
2219,2019-01-22 00:21:10.000,10635755,6668022#8t8WZqGvCTRgZz,2497538,19239531,-3435049,18462477
2220,2019-12-15 08:45:29.000,-20957029,3802608#Ujm9d2kKLeF7pA,-9919924,6461057,-10239594,-110501
2221,2019-07-20 15:35:21.000,-4566857,8125438#vHq2XsMABTnn5j,-18217256,-21487592,2028136,529802
2222,2019-09-09 00:42:06.000,-5499689,3919259#0HgL95bXw0lnhZ,10569606,21005781,13906110,12105646
2223,2019-08-16 04:38:19.000,11706963,20936081#DTI8xNeSlxYFgR,17320839,13549451,14111850,9288377
2224,2019-04-11 07:25:24.000,-17704790,8981837#GI0DR0aQToMq2X,1703769,4847710,8168130,-13780837
2225,2019-01-18 09:24:50.000,4119895,21839009#OIqWgwz96ZIQFb,11722599,-2810515,-16706958,6915341
2226,2018-11-27 19:27:06.000,14765127,7603366#aTZCFVDqgff8s4,-11454950,-13499070,14992911,17972806
2227,2018-10-24 00:39:43.000,-3518775,9521429#3eiBcrIpMkFAsS,-14241887,-1933982,13514461,-16561392
2228,2019-10-01 09:12:09.000,16915855,6738953#aRNtgomsBhjFUD,-21332871,18219431,-4621420,21090060
2229,2019-05-17 10:01:37.000,8739390,4387779#q1BCDbJ6svq5dL,-13130502,10769685,-8065371,-368291
2230,2019-01-16 17:17:05.000,2033603,8416637#QO5fenHsOIkoyd,-18255257,15316712,17830693,-6860787
2231,2020-02-03 09:43:26.000,-5833310,11542226#GaBPypUEuIbubY,-966834,12753067,13543437,-6610654
2232,2019-01-16 13:49:18.000,850420,20529754#ugW1aYnKqHJePv,21968543,-4312969,-15966616,21730742
2233,2019-11-05 18:11:39.000,-18654689,5311523#IejmAXTWdBYdA1,-15977887,19093256,8914386,-13064814
2234,2019-11-09 00:44:52.000,7653047,5810739#mgAwpHSXum74n7,-1975213,1536581,-1519299,17616737
2235,2020-03-06 06:25:57.000,3789758,2306953#aRNtgomsBhjFUD,21848226,4543576,5954275,18918313
2236,2019-01-20 00:14:55.000,3123494,9411124#ofM4zAZ7aih2c3,-1273894,5142219,-10809817,-17633150
2237,2019-10-17 21:56:17.000,-17557452,21398657#ouBIzx9ks26rvI,-18514543,4177786,-8213181,-2034208
2238,2020-01-26 00:26:10.000,-8171461,620375#F2ORUtTA3kbiah,-9997868,-11527103,-4901616,16440872
2239,2019-03-21 22:22:34.000,14129178,21871566#3LiRooIOU6DHzs,14810356,14031149,2373033,-10585866
2240,2019-04-22 19:24:21.000,-13719909,4279638#mnT8RFcKWs0TD4,21779038,-5865411,14473224,20746611
2241,2019-03-10 18:37:49.000,4768516,10382933#i36NPChDLmdsix,-13763906,3753436,-4154487,14538141
2242,2020-03-05 21:19:43.000,12298274,17024149#DuEEMA1rF1GChd,-6120542,1341565,16240826,-406433
2243,2019-06-18 18:13:29.000,-20263523,6487162#Dvoq8WaWZZQH43,-8328277,20280091,-18018819,7469656
2244,2020-01-30 21:50:17.000,11548401,21654058#rVBqY85SJ3nqxe,-4792191,-4823023,-13933882,-1521184
2245,2019-11-13 16:11:15.000,-4412930,16594923#Ro4CuHSJCI8dh9,13127368,-15976183,18948306,-9623821
2246,2019-07-26 00:16:37.000,3793153,7392278#1WWWNGbQc07Iwh,-20717246,-19869233,12801482,-19341543
2247,2019-07-30 07:15:06.000,19667795,19914824#XVlgWrecetGcyK,-2026011,6717227,-22155664,16415119
2248,2020-01-07 17:16:08.000,-14914327,2136191#wCWbCYAA1mdlmb,-1003764,22388502,-9690672,-6690700
2249,2020-01-03 21:47:32.000,9968639,148614#ONsXqA2PoknRS2,-20024529,7723099,8686416,-20920041
2250,2019-03-29 03:56:42.000,-13319753,12133400#YKC7shnxeuGA5E,-18116129,-19274775,880339,19231932
2251,2019-01-12 02:55:21.000,-14645442,92011#KO9GLLSanyDUV2,-2486262,14974787,14643996,-4063044
2252,2019-11-25 20:20:18.000,-11855868,13124136#g4VriGOCWB6GM9,-5392018,-18013986,-9591816,-11276111
2253,2019-10-22 22:22:38.000,20765135,1117262#CL5Wk74AY2sLz7,3685923,12347613,20393302,11382993
2254,2019-05-28 11:00:44.000,-7188554,4655002#Tb9nO28RjH4oMf,5000220,9468590,-14656997,11183166
2255,2019-12-18 02:58:06.000,16948567,11105723#c4cSpgRYGOB5EG,-19413800,-16938395,1660515,17503118
2256,2019-05-24 08:19:09.000,-20058531,6186149#DuEEMA1rF1GChd,16496839,22048539,-17063372,4485717
2257,2019-11-20 00:20:46.000,-20096117,20089690#R9ysuIgqlBux1g,20738559,20088231,-13167055,-5645728
2258,2019-12-01 04:02:46.000,-7052068,21738948#7RNzGF7SMqd8ui,-21972283,5012011,-10825490,-9773201
2259,2020-02-12 19:06:26.000,-6878296,15961930#7OSwltsXZzaGrJ,9618105,736064,14615660,3062497
2260,2019-09-06 22:50:46.000,-385215,4621906#pLMa6oJRsTwD9C,-13253880,22029375,13468444,17049280
2261,2019-12-25 08:07:27.000,-20390871,6221869#2qHm0vgRfqSwMv,-17506862,-11364829,22197332,20761185
2262,2019-03-23 14:50:42.000,-15471698,12254060#pCt8QPOdnwokEq,9547554,-17575142,-7217573,-13082404
2263,2020-02-18 02:36:39.000,-2472499,22523767#DHg9iwwJOJAIs7,2516406,3803766,-21559124,-7073028
2264,2019-12-17 21:31:06.000,-15883712,8190259#0HgL95bXw0lnhZ,-6187174,9079177,-20344520,8537754
2265,2019-06-07 08:17:47.000,-7667195,3994377#gNxtBsIJaOOoWw,-9675731,-5471288,-3019640,-6213731
2266,2019-04-17 12:45:41.000,21675437,6949552#LwrJtYx3dRycOP,-16069274,3287458,-6317146,-15859434
2267,2019-06-19 17:41:19.000,22416245,20226673#yEu3jCzlvpVpPp,-18508624,8398253,4242308,14163652
2268,2019-05-26 18:44:08.000,20897984,20755915#SKec3ejHCwQTrw,10333377,-206316,-9790258,19459104
2269,2019-05-18 21:55:57.000,10875305,6818116#hIbXeSi5WVKlGB,2553913,19673267,-3512461,18878552
2270,2020-01-09 23:14:38.000,-21428925,3888105#9AS8ktQdHF0tlZ,-10143524,6606487,-10470393,-112976
2271,2019-09-26 03:00:25.000,-4669562,8308324#vujYOkrGhtsEtF,-18627531,-21971412,2073835,541939
2272,2019-11-01 13:49:22.000,-5623388,4007254#cAzKTNKu58rN4C,10807594,21478501,14218903,12377917
2273,2019-10-15 20:33:00.000,11970209,21406847#XakfSEUipNmdHg,17710564,13854091,14429293,9497327
2274,2019-07-17 18:45:50.000,-18102689,9183563#bTbOLMDbjEHZOE,1742044,4956746,8351757,-14090475
2275,2019-05-20 09:25:25.000,4212549,22329734#XRo3ymjBP2JddQ,11986249,-2873657,-17082472,7070766
2276,2019-04-14 12:21:27.000,15096672,7774035#mDeywn7Qh7Ik7U,-11712106,-13802310,15329849,18376644
2277,2019-03-21 16:59:07.000,-3597792,9735170#uQtCvCB7aAadzb,-14561683,-1977432,13817896,-16933292
2278,2019-11-19 05:53:11.000,17295558,6890145#jDraBhlfyGjiuf,-21811786,18628481,-4725074,21563323
2279,2019-08-15 02:11:13.000,8935346,4486134#St5IOVKPtnNFUw,-13425027,11011378,-8246376,-376604
2280,2019-05-22 20:22:51.000,2079287,8605154#VcVK7chUB8tF63,-18664757,15660309,18230480,-7014837
2281,2020-02-15 17:06:51.000,-5964173,11800710#xCND3CweSJpP9F,-988347,13038805,13847114,-6758729
2282,2019-05-24 06:25:55.000,869525,20989454#fzvQH6P5gUKpeR,22460743,-4409674,-16324256,22217507
2283,2019-12-15 09:08:38.000,-19072214,5430339#1jz7t6X9fOFAuz,-16335712,19520598,9113947,-13357320
2284,2019-12-17 21:32:48.000,7824464,5940636#vYB2dKdIn5lHzy,-2019238,1570961,-1553219,18011081
2285,2020-03-09 02:29:55.000,3874501,2358416#r6Xv1QDckdNyPt,22336801,4645136,6087689,19341338
2286,2019-05-29 19:05:16.000,3193133,9621367#CQVcAdeOokAZL0,-1302419,5257379,-11051547,-18027528
2287,2019-12-03 08:57:57.000,-17950031,21876739#mgAwpHSXum74n7,-18928389,4271367,-8396544,-2079795
2288,2020-02-10 11:39:08.000,-8353924,634178#9XXLCRx9XQlK2M,-10221218,-11784590,-5011033,16808390
2289,2019-07-13 00:11:50.000,14444913,22359821#wiWOi9QQku9zwk,15141053,14344321,2426020,-10822397
2290,2019-08-04 12:18:19.000,-14026311,4375090#JhRdQi39tZvoHa,22265363,-5996384,14796194,21209811
2291,2019-07-06 20:17:31.000,4874829,10614479#09eAw8T5ofhe5i,-14071156,3837281,-4247333,14862566
2292,2020-03-08 23:22:01.000,12572761,17403674#SG5KZbJCTDTfdD,-6256927,1371515,16603108,-415552
2293,2019-09-14 02:23:13.000,-20715417,6631743#x4RP0kOD9luhpO,-8513936,20732363,-18420392,7635956
2294,2020-02-14 09:23:59.000,11805537,22136406#7wQ8skjWsTpw0J,-4898866,-4930524,-14244187,-1555009
2295,2019-12-23 19:37:55.000,-4511323,16964502#ThpfzhvA1vUEmR,13419818,-16332129,19370334,-9838346
2296,2019-10-10 19:42:53.000,3877798,7556711#0dn27TT77az3sp,-21178446,-20311476,13086338,-19772143
2297,2019-10-14 04:48:00.000,20105406,20357775#BBwSECVx0HiQ5p,-2071275,6866494,-22648772,16780269
2298,2020-01-30 07:37:18.000,-15246145,2183667#PITeYwA0gGLI8O,-1026264,22886331,-9906331,-6839700
2299,2020-01-27 22:28:55.000,10190240,151826#xuxDXT3lAv8k4d,-20469854,7894900,8879345,-21385241
2300,2019-07-26 04:49:52.000,-13615861,12402934#lbI0SY76T40taz,-18518731,-19703203,899886,19659157
2301,2019-06-06 19:59:57.000,-14970838,93996#kPkT3or3QX59a4,-2541462,15307553,14969285,-4153394
2302,2020-01-02 17:55:26.000,-12119061,13415414#wNYisWlS0SaCsa,-5511893,-18414048,-9804869,-11526423
2303,2019-12-11 18:54:43.000,21225800,1141900#JBErWZTDMBYldd,3767867,12621609,20845910,11635556
2304,2019-09-06 20:48:09.000,-7347889,4758205#i3LyStiNxP0OsV,5110920,9678510,-14982337,11431141
2305,2020-01-18 00:42:09.000,17324279,11351929#CV5B1YYWHui9Io,-19844411,-17313964,1697185,17890993
2306,2019-09-05 15:08:21.000,-20503004,6323159#AEkEJ7fIhOqYso,16862589,22537403,-17441755,4585267
2307,2019-12-31 07:49:44.000,-20541506,20534676#Rg3v2jmfAfXxDs,21198096,20533472,-13458536,-5770778
2308,2020-01-07 19:00:14.000,-7208130,22220193#ThPu0aGDnTZXoz,-22459008,5122930,-11065224,-9989476
2309,2020-02-24 04:55:39.000,-7030700,16315199#L9jfDv9rVGANol,9830910,752342,14938953,3130172
2310,2019-11-14 23:54:17.000,-393708,4724091#UzvrHegO7WLMi1,-13547080,22516809,13766336,17426567
2311,2020-01-23 23:08:50.000,-20841809,6359278#1WWWNGbQc07Iwh,-17894187,-11616132,22688309,21220385
2312,2019-08-02 04:44:35.000,-15813708,12524741#8anG2XHGxOyFed,9758404,-17963709,-7376961,-13371441
2313,2020-02-27 21:19:15.000,-2527022,23021261#RYOtz3rQf7vX1j,2572106,3887837,-22035293,-7229253
2314,2020-01-19 23:06:14.000,-16234291,8370965#W6pZyccPMUBgJ3,-6323761,9279742,-20793729,8726417
2315,2019-09-21 10:10:22.000,-7836510,4082451#IcW81VrLcIMOhR,-9889127,-5591870,-3086087,-6350981
2316,2019-08-21 15:52:12.000,22153567,7102797#YVPsEtiJNBTNBZ,-16424024,3359972,-6456475,-16209559
2317,2019-09-30 16:55:30.000,22910732,20672590#GLzfcnpJsFbhBC,-18916774,8583677,4335803,14476227
2318,2019-09-16 18:07:02.000,21358523,21213322#aGmNK3R2p15din,10561040,-210921,-10005953,19888179
2319,2019-09-12 19:30:43.000,11114854,6968210#r8OCuIgGbzBgiI,2610288,20107003,-3589873,19294627
2320,2020-02-04 13:43:47.000,-21900821,3973602#CmsE1GqGNGI5wG,-10367124,6751917,-10701191,-115451
2321,2019-12-02 14:25:29.000,-4772267,8491211#HfYeYg7r0aeQ5n,-19037806,-22455233,2119533,554077
2322,2019-12-25 02:56:37.000,-5747087,4095249#SOAPFik09d4aaQ,11045581,21951221,14531696,12650189
2323,2019-12-15 12:27:40.000,12233456,21877612#mxbjDL2Nc96tUJ,18100289,14158732,14746736,9706277
2324,2019-10-23 06:06:15.000,-18500589,9385290#AFntY87NheOVeh,1780319,5065781,8535385,-14400112
2325,2019-09-19 09:26:00.000,4305204,22820459#ogQfuar20bsF6T,12249899,-2936800,-17457987,7226191
2326,2019-08-30 05:15:48.000,15428217,7944705#8YfJZAHfHeDApG,-11969262,-14105551,15666788,18780481
2327,2019-08-17 09:18:31.000,-3676810,9948912#CBg8FN0o784ZvD,-14881479,-2020883,14121332,-17305192
2328,2020-01-07 02:34:13.000,17675260,7041336#Vh8mYw0O2UzjZK,-22290702,19037530,-4828729,22036585
2329,2019-11-12 18:20:49.000,9131303,4584489#elg2ldX7fE1sRX,-13719552,11253071,-8427382,-384916
2330,2019-09-25 23:28:37.000,2124971,8793672#oPBjBts0BpvBIY,-19074257,16003906,18630267,-7168887
2331,2020-02-28 00:30:17.000,-6095036,12059194#huHl5GXC5wVtVK,-1009859,13324543,14150791,-6906804
