1854,2017-03-08 04:41:29.000,-5913870,3829374#4hUweg4m9h60L5,4114620,7789226,-12054281,9199366
1855,2019-04-14 21:05:46.000,13942871,9136079#ka2rchzWctxsI0,-15968916,-13933843,1367155,14400118
1856,2017-02-09 01:45:35.000,-16502751,5090069#RtqleKGMARSViQ,13570839,18137627,-14036308,3689317
1857,2018-12-24 12:28:58.000,-16533005,16529802#LBp9bLQbE9lOeP,17062259,16526307,-10835207,-4645328
1858,2019-02-03 04:23:02.000,-5803572,17888988#qS0OpCHwCo2UgS,-18078483,4124663,-8907618,-8043001
1859,2019-11-13 12:32:39.000,-5659060,13135778#vRoVtGC5roWoTo,7915661,605840,12029312,2521097
1860,2018-03-03 14:22:37.000,-317271,3804422#SLpsRmIzKsHE9l,-10908280,18129899,11085312,14030980
1861,2019-05-02 07:56:17.000,-16783363,5122597#GqtYfKUXT6folo,-14408262,-9354405,18269520,17087585
1862,2016-05-04 23:39:39.000,-12735618,10088608#Ujm9d2kKLeF7pA,7860754,-14466602,-5942469,-10770104
1863,2019-12-01 20:55:53.000,-2036319,18543815#jvTtTVrr7GE3Er,2070806,3131198,-17749772,-5823228
1864,2019-03-28 08:50:00.000,-13079080,6744611#QrgpWAXXWN8gWY,-5094474,7474657,-16750844,7028454
1865,2017-02-08 17:17:06.000,-6312671,3289785#UlQt5sDhtXkeAG,-7968559,-4506632,-2488064,-5115731
1866,2016-07-12 11:53:37.000,17850397,5723592#1vifPeXzQ0iGpq,-13231274,2707350,-5202510,-13058434
1867,2017-03-17 23:47:52.000,18460349,16659333#rijFwxJVOoHE19,-15243424,6914861,3494352,11663052
1868,2016-12-03 23:40:55.000,17213676,17096659#VfMfaBGl6C7nSZ,8512077,-169472,-8064702,16026504
1869,2016-10-25 17:17:45.000,8958909,5617364#tIa9OkDijxXPi1,2102913,16203379,-2893165,15549952
1870,2019-06-19 03:21:24.000,-17653757,3204129#MUi9KfHhYpeOLv,-8354724,5443047,-8624005,-93176
1871,2018-04-04 07:39:57.000,-3847922,6845232#kf7wSeKR6OXukO,-15345331,-18100848,1708247,444839
1872,2018-08-30 04:51:14.000,-4633796,3303294#fgIasQaqt5Cfdv,8903694,17696741,11716559,10199745
1873,2018-06-17 13:15:38.000,9864237,17640723#c4cSpgRYGOB5EG,14592764,11416967,11889749,7825727
1874,2017-05-29 00:02:28.000,-14919493,7569751#kIqQMjaWh5OcVq,1435844,4084462,6882737,-11613375
1875,2016-09-16 09:20:43.000,3471313,18403934#lbI0SY76T40taz,9877049,-2368517,-14078356,5827366
1876,2016-04-07 21:06:38.000,12444312,6408679#HaRmV2Hl8ZYCpe,-9654858,-11376386,12634341,15145944
1877,2015-12-18 06:23:54.000,-2965652,8025238#QwOfkL1FYFycCv,-12003315,-1629828,11390412,-13958092
1878,2018-10-24 08:24:54.000,14257938,5680613#a4FT54aIQJA81B,-17980462,15356085,-3895838,17777223
1879,2017-08-27 16:54:25.000,7367694,3699294#fgIasQaqt5Cfdv,-11068827,9077834,-6798332,-310104
1880,2016-08-16 19:36:42.000,1713815,7097014#2mmVpCBiO6UPqX,-15388757,12911533,15032184,-5782437
1881,2019-11-09 05:59:28.000,-4917269,9732838#nXXyCpGPpJoOyW,-816247,10752901,11417698,-5574129
1882,2016-08-05 17:32:58.000,716689,17311854#SXgZsF3qspbJqb,18523143,-3636034,-13463136,18323383
1883,2019-02-01 09:32:50.000,-15732018,4479807#1kdBZbdCbMqTgh,-13473112,16101866,7517459,-11017272
1884,2019-02-09 23:09:22.000,6453128,4901460#t4Zf3wM2X00Yit,-1667038,1295917,-1281855,14856333
1885,2020-02-15 09:58:13.000,3196557,1946716#XhdcOTwh8V98eZ,18428201,3832660,5020373,15957138
1886,2016-07-25 12:22:27.000,2636017,7939423#LgQGKzcireks20,-1074219,4336099,-9117707,-14872504
1887,2018-11-26 16:44:33.000,-14809395,18052083#ALGUNo08drUGFr,-15617617,3522719,-6929640,-1715095
1888,2019-10-09 17:55:24.000,-6894220,523754#ugW1aYnKqHJePv,-8434418,-9724694,-4135701,13868242
1889,2017-01-19 09:37:37.000,11919033,18453777#bEYm1BYwTytQba,12495481,11838949,2002124,-8930149
1890,2017-04-26 21:06:37.000,-11575095,3611474#kdtp5nxYeGXT5A,18374763,-4948600,12212438,17504211
1891,2016-12-04 06:59:56.000,4024325,8762111#Yn1HfTsxDZWKPm,-11613156,3166521,-3504569,12267166
1892,2020-02-13 07:03:41.000,10376861,14367474#kdtp5nxYeGXT5A,-5165847,1131915,13704856,-342604
1893,2017-10-15 09:05:19.000,-17100265,5475099#z3SfGfXFxP6KNM,-7028664,17114183,-15207804,6305556
1894,2019-10-21 12:54:26.000,9748449,18277622#sWk5ccR4HvDqR5,-4045466,-4070516,-11761747,-1284409
1895,2019-02-05 16:04:33.000,-3724179,14007870#rzWdd2gY4wVeDH,11080218,-13484557,15994114,-8122146
1896,2018-02-03 08:12:44.000,3200634,6241251#newg4LZXtwn5ow,-17488846,-16773528,10807494,-16327343
1897,2018-02-14 00:24:48.000,16604518,16814171#vMJJetiFhLxP3U,-1709159,5672358,-18703904,13859069
1898,2019-08-02 12:47:52.000,-12591601,1803859#I07aQBCv9vdNLd,-846264,18903699,-8181055,-5647700
1899,2019-07-19 16:57:50.000,8417432,126130#vhjK0yAu9kY6EY,-16907254,6520492,7335917,-17663641
1900,2016-12-15 21:44:32.000,-11246997,10246662#1jn22KdKGEtsOl,-15297919,-16275779,743510,16241357
1901,2016-03-28 03:23:10.000,-12367666,78120#m7lUtvrJMA2iz9,-2099862,12645421,12366977,-3430594
1902,2019-03-05 13:14:26.000,-10013517,11085190#cAcGbN1iJohU0i,-4552893,-15213552,-8100441,-9523923
1903,2018-11-07 22:38:05.000,17540484,944796#IUfjLdGzhzU9OP,3112319,10429645,17225050,9615056
1904,2017-06-17 14:28:53.000,-6073205,3932577#L4a78kiYsiGNXf,4225320,7999146,-12379621,9447341
1905,2019-05-15 18:49:49.000,14318583,9382285#Z3fF1wJXJDaAQQ,-16399527,-14309412,1403825,14787993
1906,2017-05-24 08:34:46.000,-16947224,5227079#ka2rchzWctxsI0,13936589,18626491,-14414691,3788867
1907,2019-02-03 19:57:56.000,-16978394,16974788#FYY9bKNgSZavp2,17521796,16971548,-11126688,-4770378
1908,2019-03-12 19:20:30.000,-5959634,18370233#Q0d68e71RmONTC,-18565208,4235582,-9147352,-8259276
1909,2019-11-24 22:21:52.000,-5811464,13489047#OXHBTJZkauzWsz,8128466,622118,12352605,2588772
1910,2018-05-11 15:26:08.000,-325764,3906607#zTIazGG9OShbDC,-11201480,18617333,11383204,14408267
1911,2019-05-31 22:57:40.000,-17234301,5260006#SAWG3eWqdSASl8,-14795587,-9605708,18760497,17546785
1912,2016-09-13 13:33:32.000,-13077628,10359289#bXCLYjdudKFQjV,8071604,-14855169,-6101857,-11059141
1913,2019-12-11 15:38:28.000,-2090842,19041309#XT4qg9CQP4arsd,2126506,3215269,-18225941,-5979453
1914,2019-04-30 10:25:08.000,-13429659,6925317#iop49kcqkSM5zp,-5231061,7675222,-17200053,7217117
1915,2017-05-25 19:09:41.000,-6481986,3377859#I07aQBCv9vdNLd,-8181955,-4627214,-2554511,-5252981
1916,2016-11-15 15:00:08.000,18328527,5876837#GI0DR0aQToMq2X,-13586024,2779864,-5341839,-13408559
1917,2017-06-28 23:02:03.000,18954836,17105250#atVQhz5VIY3J5v,-15651574,7100285,3587847,11975627
1918,2017-03-26 23:03:49.000,17674215,17554066#xm2I0dsSy6FiSg,8739740,-174077,-8280397,16455579
1919,2017-02-19 14:52:32.000,9198458,5767458#lt006BzBhOtfDU,2159288,16637115,-2970577,15966027
1920,2019-07-14 17:50:33.000,-18125653,3289626#Z3Hb94Cp2q79LD,-8578324,5588477,-8854803,-95651
1921,2018-06-10 19:05:00.000,-3950627,7028119#4SNyGcUDLKRCsf,-15755606,-18584669,1753945,456977
1922,2018-10-22 17:58:30.000,-4757495,3391289#bXCLYjdudKFQjV,9141681,18169461,12029352,10472017
1923,2018-08-17 05:10:19.000,10127484,18111488#h88seExiveQpqx,14982489,11721608,12207192,8034677
1924,2017-09-03 11:22:53.000,-15317393,7771478#64cJUwWEeSs28V,1474119,4193497,7066365,-11923012
1925,2017-01-16 09:21:18.000,3563968,18894659#VfMfaBGl6C7nSZ,10140699,-2431660,-14453871,5982791
1926,2016-08-23 14:00:59.000,12775857,6579349#eE7CtAQ5QeyRwm,-9912014,-11679627,12971280,15549781
1927,2016-05-14 22:43:18.000,-3044670,8238980#lMNZ3o7f294USL,-12323111,-1673279,11693848,-14329992
1928,2018-12-12 05:05:57.000,14637640,5831804#cK1Zln345dDkQ3,-18459378,15765134,-3999493,18250485
1929,2017-11-25 09:04:01.000,7563651,3797649#OFOJPqo0Fyz3gx,-11363352,9319527,-6979338,-318416
1930,2016-12-20 22:42:28.000,1759499,7285532#VcCHSR0bw4BMqD,-15798257,13255130,15431971,-5936487
1931,2019-11-21 13:22:53.000,-5048132,9991322#aGmNK3R2p15din,-837759,11038639,11721375,-5722204
1932,2016-12-11 10:09:35.000,735793,17771554#DluP1Q4qGtKPOW,19015343,-3732739,-13820776,18810149
1933,2019-03-13 00:29:48.000,-16149542,4598624#pAOFfZKnk92Sh2,-13830937,16529207,7717020,-11309778
1934,2019-03-20 19:57:18.000,6624545,5031357#GW7WyZDzE65cVS,-1711063,1330298,-1315776,15250676
1935,2020-02-18 06:02:11.000,3281300,1998178#9XXLCRx9XQlK2M,18916776,3934219,5153788,16380163
1936,2016-12-02 07:12:48.000,2705657,8149666#ehyKLbAyc5jMJ2,-1102744,4451259,-9359437,-15266882
1937,2019-01-12 03:46:14.000,-15201975,18530165#gnL9gpJySf3non,-16031464,3616300,-7113003,-1760683
1938,2019-10-25 05:08:22.000,-7076683,537557#rjwfzlRQmKNNIz,-8657768,-9982181,-4245117,14235761
1939,2017-05-12 11:26:54.000,12234768,18942033#adfc5dpdnE2j26,12826177,12152120,2055111,-9166680
1940,2017-08-08 14:00:35.000,-11881497,3706926#s1URTHoa77BUqM,18861088,-5079573,12535407,17967411
1941,2017-04-01 08:39:37.000,4130638,8993657#ouBIzx9ks26rvI,-11920406,3250366,-3597414,12591591
1942,2020-02-16 09:05:59.000,10651349,14746999#H7GN4JeXxTph8P,-5302232,1161865,14067137,-351722
1943,2018-01-10 17:15:03.000,-17552159,5619679#HaRmV2Hl8ZYCpe,-7214323,17566456,-15609378,6471856
1944,2019-11-05 00:28:08.000,10005585,18759970#2zv9M5ApBEKPGC,-4152141,-4178017,-12072052,-1318234
1945,2019-03-17 19:31:14.000,-3822572,14377449#vjG5KAygo40gt3,11372668,-13840504,16416141,-8336671
1946,2018-04-21 03:39:00.000,3285280,6405683#s9EkNsBd0IJrN7,-17950046,-17215772,11092349,-16757943
1947,2018-04-30 21:57:42.000,17042129,17257121#DpBUKTKRiXXrut,-1754424,5821625,-19197013,14224219
1948,2019-08-25 03:09:03.000,-12923419,1851335#ViIqRWTteVgnC6,-868764,19401528,-8396715,-5796700
1949,2019-08-12 17:39:13.000,8639033,129342#bnkhQmhYpJVwVN,-17352579,6692293,7528845,-18128841
1950,2017-04-13 22:37:42.000,-11543105,10516196#S8P5g1BlcdFzSv,-15700520,-16704207,763057,16668582
1951,2016-08-20 20:27:46.000,-12693063,80104#lplRKy5KWisUvT,-2155062,12978188,12692265,-3520944
1952,2019-04-12 10:49:34.000,-10276710,11376468#n56x0jYEF9qDiT,-4672768,-15613614,-8313495,-9774236
1953,2018-12-27 19:10:09.000,18001148,969434#UF2OYUZ0MVaOPZ,3194262,10703640,17677657,9867618
1954,2017-09-27 00:16:18.000,-6232541,4035781#nxBM1De6qLWSye,4336020,8209067,-12704960,9695316
1955,2019-06-15 16:33:51.000,14694295,9628490#GNW4DloB4n5l4M,-16830137,-14684981,1440495,15175868
1956,2017-09-05 15:23:58.000,-17391696,5364089#9BqFSz7ylkDJK6,14302339,19115355,-14793074,3888417
1957,2019-03-17 03:26:55.000,-17423783,17419774#P4XkrqwcJkbouO,17981334,17416788,-11418169,-4895428
1958,2019-04-19 10:17:58.000,-6115696,18851478#64cJUwWEeSs28V,-19051933,4346500,-9387086,-8475551
1959,2019-12-06 08:11:06.000,-5963869,13842316#gkEfm1woxJy6Wx,8341272,638396,12675899,2656447
1960,2018-07-19 16:29:39.000,-334257,4008793#9avI8P2JgOiLSk,-11494680,19104768,11681095,14785555
1961,2019-06-30 13:59:04.000,-17685240,5397415#hxB5C7vDbFXvRz,-15182912,-9857011,19251473,18005985
1962,2017-01-23 03:27:25.000,-13419638,10629971#647VFhF5OsJK44,8282454,-15243737,-6261245,-11348179
1963,2019-12-21 10:21:04.000,-2145364,19538803#U68z76anslRLNj,2182206,3299340,-18702110,-6135678
1964,2019-06-02 12:00:16.000,-13780238,7106023#WNoKk2sakVkZtc,-5367649,7875787,-17649263,7405779
1965,2017-09-08 21:02:16.000,-6651302,3465933#i36NPChDLmdsix,-8395352,-4747796,-2620958,-5390231
1966,2017-03-21 18:06:38.000,18806657,6030082#LAdOmN8iWNZHt2,-13940774,2852377,-5481169,-13758684
1967,2017-10-09 22:16:14.000,19449323,17551168#n579QzuzajOa9F,-16059724,7285709,3681341,12288202
1968,2017-07-17 22:26:43.000,18134753,18011473#ExsTg8p6aSZznz,8967402,-178683,-8496091,16884654
1969,2017-06-16 12:27:18.000,9438008,5917552#LwrJtYx3dRycOP,2215663,17070851,-3047989,16382102
1970,2019-08-09 08:19:42.000,-18597549,3375123#OsyfePngnmiZeF,-8801924,5733907,-9085602,-98126
1971,2018-08-17 06:30:04.000,-4053332,7211005#QDaFJIVsewoxYt,-16165881,-19068489,1799644,469114
1972,2018-12-15 07:05:46.000,-4881194,3479284#O4vtNW0YijyYCs,9379669,18642181,12342145,10744288
1973,2018-10-16 21:04:59.000,10390730,18582254#cAzKTNKu58rN4C,15372214,12026248,12524635,8243627
1974,2017-12-09 22:43:18.000,-15715292,7973204#kRHHaz7AmYVTBv,1512394,4302533,7249992,-12232650
1975,2017-05-18 09:21:53.000,3656622,19385384#eSqJ46SEOYAzpZ,10404349,-2494802,-14829385,6138216
1976,2017-01-08 06:55:20.000,13107402,6750018#V9srRUSdzq8in2,-10169170,-11982867,13308218,15953619
1977,2016-10-10 15:02:42.000,-3123687,8452721#ZXK8wbtWiHoRp5,-12642907,-1716729,11997283,-14701892
1978,2019-01-30 01:46:59.000,15017343,5982996#kPkT3or3QX59a4,-18938293,16174184,-4103147,18723748
1979,2018-02-23 01:13:37.000,7759607,3896004#TlH9LmkWvyFO10,-11657877,9561220,-7160343,-326729
1980,2017-04-26 01:48:14.000,1805183,7474049#HpztgdJw4N793k,-16207757,13598727,15831758,-6090537
1981,2019-12-03 20:46:18.000,-5178995,10249806#IIR4CdGmGlbTUr,-859272,11324377,12025052,-5870279
1982,2017-04-18 02:46:12.000,754898,18231254#cAzKTNKu58rN4C,19507543,-3829444,-14178416,19296914
1983,2019-04-21 15:26:47.000,-16567067,4717440#A9Ur0GCZWn8Dnc,-14188762,16956549,7916581,-11602284
1984,2019-04-28 16:45:14.000,6795962,5161254#cAzKTNKu58rN4C,-1755088,1364678,-1349696,15645020
1985,2020-02-21 02:06:08.000,3366043,2049641#HIr9VSbIcvjNel,19405351,4035779,5287202,16803188
1986,2017-04-11 02:03:09.000,2775296,8359909#v5yQmz7lhrfQsB,-1131269,4566419,-9601167,-15661260
1987,2019-02-27 14:47:54.000,-15594554,19008247#WQqnCSvwWCUrpt,-16445310,3709881,-7296366,-1806270
1988,2019-11-09 16:21:20.000,-7259146,551360#T9da06sbuV4PWz,-8881118,-10239668,-4354534,14603279
1989,2017-09-02 13:16:10.000,12550503,19430288#gwhgYHYADTEgT5,13156874,12465292,2108098,-9403211
1990,2017-11-20 06:54:32.000,-12187899,3802378#2eD9xdZY9Bym04,19347413,-5210546,12858377,18430611
1991,2017-07-28 10:19:19.000,4236951,9225203#6ijh6gvO4GMVzf,-12227656,3334211,-3690260,12916016
1992,2020-02-19 11:08:16.000,10925836,15126524#3Dahy0lyPRGFGy,-5438617,1191815,14429419,-360841
1993,2018-04-08 01:24:47.000,-18004053,5764260#vMcmKRBj86ew4k,-7399982,18018728,-16010951,6638156
1994,2019-11-19 12:01:49.000,10262721,19242318#hIpGfyc7YQHVTI,-4258816,-4285518,-12382357,-1352059
1995,2019-04-26 22:57:54.000,-3920965,14747028#YkAO7R0H0XUhQE,11665118,-14196450,16838169,-8551196
1996,2018-07-06 23:05:17.000,3369925,6570116#hIbXeSi5WVKlGB,-18411246,-17658015,11377205,-17188543
1997,2018-07-15 19:30:36.000,17479740,17700072#2MI1CLQqwRfSya,-1799688,5970892,-19690121,14589369
1998,2019-09-16 17:30:14.000,-13255237,1898811#7e3QWzjeujjWPF,-891264,19899357,-8612374,-5945700
1999,2019-09-05 18:20:37.000,8860634,132554#DluP1Q4qGtKPOW,-17797904,6864094,7721774,-18594041
2000,2017-08-10 23:30:52.000,-11839213,10785730#Ta0oiY6QaoobVg,-16103122,-17132635,782604,17095807
2001,2017-01-13 13:32:22.000,-13018459,82089#9BqFSz7ylkDJK6,-2210262,13310954,13017554,-3611294
2002,2019-05-20 08:24:41.000,-10539903,11667746#xziDNYYXLZ0wSV,-4792643,-16013676,-8526548,-10024548
2003,2019-02-15 15:42:14.000,18461813,994072#2MI1CLQqwRfSya,3276206,10977636,18130265,10120181
2004,2018-01-06 10:03:42.000,-6391876,4138984#cBimoXtFGcpyQT,4446720,8418987,-13030300,9943291
2005,2019-07-16 14:17:54.000,15070007,9874696#n1c4RSjvfeByE9,-17260748,-15060550,1477165,15563743
2006,2017-12-18 22:13:10.000,-17836169,5501099#z3SfGfXFxP6KNM,14668089,19604219,-15171457,3987967
2007,2019-04-27 10:55:53.000,-17869172,17864760#6jW44IWmK1ko30,18440871,17862029,-11709650,-5020478
2008,2019-05-27 01:15:26.000,-6271758,19332723#c4cSpgRYGOB5EG,-19538658,4457419,-9626820,-8691826
2009,2019-12-17 18:00:19.000,-6116273,14195585#ZiVpb9Ttk38fd2,8554077,654674,12999192,2724122
2010,2018-09-26 17:33:10.000,-342750,4110978#aCxWyzXh1fteDv,-11787880,19592202,11978987,15162842
2011,2019-07-30 05:00:28.000,-18136178,5534824#XVlgWrecetGcyK,-15570237,-10108314,19742450,18465185
2012,2017-06-03 17:21:18.000,-13761648,10900652#aSGXbpLMV7dNIM,8493304,-15632304,-6420633,-11637216
2013,2019-12-31 05:03:40.000,-2199887,20036297#a1hV8Y1LYV1g2C,2237906,3383411,-19178279,-6291903
2014,2019-07-05 13:35:25.000,-14130817,7286729#SmOqD2isQysAdL,-5504236,8076352,-18098472,7594442
2015,2017-12-23 22:54:51.000,-6820617,3554007#Xwtfy4fa34qFhj,-8608748,-4868378,-2687405,-5527481
2016,2017-07-25 21:13:09.000,19284787,6183327#5k5yL4tUcGJuxA,-14295524,2924891,-5620498,-14108809
2017,2018-01-20 21:30:25.000,19943810,17997085#SAoSsOb9BG5Fg1,-16467874,7471133,3774836,12600777
2018,2017-11-07 21:49:37.000,18595292,18468880#01tgM0DZXob9NQ,9195065,-183288,-8711786,17313729
2019,2017-10-11 10:02:05.000,9677557,6067646#6gxCGN7Dqql9Jo,2272038,17504587,-3125401,16798177
2020,2019-09-03 22:48:52.000,-19069445,3460620#4iR2yot9tqrhMh,-9025524,5879337,-9316400,-100601
2021,2018-10-23 17:55:07.000,-4156037,7393892#u2A1Q1HgoKwQHd,-16576156,-19552310,1845342,481252
2022,2019-02-06 20:13:02.000,-5004893,3567279#jIyzful2Mi6679,9617656,19114901,12654938,11016560
2023,2018-12-16 12:59:39.000,10653977,19053019#NJTvLYji0Rl78b,15761939,12330889,12842078,8452577
2024,2018-03-17 10:03:44.000,-16113192,8174931#HnEozVShYL471H,1550669,4411568,7433620,-12542287
2025,2017-09-17 09:22:29.000,3749277,19876109#e9KhVAFnstzpGN,10667999,-2557945,-15204900,6293641
2026,2017-05-25 23:49:41.000,13438947,6920688#TejHqdo1mZquM6,-10426326,-12286108,13645157,16357456
2027,2017-03-08 07:22:06.000,-3202705,8666463#OrtS8mR5BSo51f,-12962703,-1760180,12300719,-15073792
2028,2019-03-19 22:28:01.000,15397045,6134187#ynLvd7vw9e1rwf,-19417209,16583233,-4206802,19197010
2029,2018-05-23 17:23:13.000,7955564,3994359#ysaG1PMKWzCTTp,-11952402,9802913,-7341349,-335041
2030,2017-08-30 04:54:00.000,1850867,7662567#1Ml8YBmyuwFL2c,-16617257,13942324,16231545,-6244587
2031,2019-12-16 04:09:44.000,-5309858,10508290#AFntY87NheOVeh,-880784,11610115,12328729,-6018354
2032,2017-08-23 19:22:49.000,774002,18690954#YfH3UnHYPCoVZq,19999743,-3926149,-14536056,19783680
2033,2019-05-31 06:23:45.000,-16984591,4836257#p5A31NxxsUOfWM,-14546587,17383890,8116142,-11894790
