1720,-379505.3,7013306#AT3lOPBj2D2YSKM7iq,-9899543,9434222,-8431065.1,3109167#zcsAmrCpyZifbdyiDCzJeOYnBtm2,-4656591,234302#4nLTakLjIqAiGalJzI8LKrm,-13811730.0,-498500,-14340328.000,11448051,16541190,2013-08-27 08:18:36.000
1721,9739750.0,3388034#wPS18XCIQUr1UOyDIW,16530489,-9790030,904548.42,3500404#ABixBrYhLCHOe0Gh3k4q4qreqTlo,-8007134,9511187#YMaDA3IM96oAxufUjmJkEKB,-2797504.5,-13559209,14573106.250,-2367090,5019146,2017-02-10 03:12:11.000
1722,-2263127.2,13679591#Lt66D8UUcqeXb1WlY2,3269141,-5367866,-1371324.35,8370150#BJ8eqolHyNrdq5SBQ129jnY66WgH,9949624,7918464#aakj4Mp2Z5fbmmt1lLWfrkq,-3890067.0,-11645559,-8636684.320,15260339,-4005974,2013-05-20 02:01:44.000
1723,-836938.75,4085622#0n0vPdJdA9NxYkKDb6,-8838387,419928,-7476722.1,267840#b0L4luc46JzxN93ON7CjvTt0eiXN,-1587040,11243123#YdWMbBJidGo91LFfb68pynK,-9846102.0,-1691790,4669902.500,-13352693,13014108,2017-06-30 12:13:11.000
1724,3894999.5,2112163#q93LyrNlFe5zurfaBq,13850184,-15182728,4521923.02,4277239#SvLxOKUzVmgFYokrEM4L1U0Nl6ne,3689728,2603385#hvyoOQ9Je4un7e7bmjiq63J,11400782.0,5856521,-5173760.000,-3251995,16749496,2014-08-22 12:37:26.000
1725,7453082.0,3823808#NMtZSQrpeBr3NogTNE,-16046530,11787162,1.121253043E7,6122295#ntC1IRC6nJa62wlylFTdkuAyDWs4,11068052,14145656#HQQDRZ1YP3WpCTKDWANcpLB,3089996.7,-4953780,9563336.000,-5958340,-11037143,2020-03-01 11:19:03.000
1726,1.2944824E7,11665408#Km1t4sf4BP4xq0I65w,-14946021,12310228,1.724021196E7,14420341#809ZDDNWsGm9GaeehWcEU660GQKT,14718570,9408820#bpBQE51xZvV6PFa9SvNMPFL,-7530826.3,16645180,15154944.000,3251301,-13345719,2016-11-09 03:36:28.000
1727,-7926726.0,2594826#Yul1XOhGeejMkNe9OK,9479545,-7949462,-9344488.96,16200238#4YvGg4XhTeCIrGoDu7cAP1EzwuZ7,-12061921,15767800#YO3ndagVNiywJxwRnA6g5Yr,-4571028.5,12757165,14880675.500,-1107825,2050767,2019-07-09 05:57:26.000
1728,-9797152.0,6104011#DT2WNAGM9IUuNKBN81,-9611064,-11155358,1.662017051E7,7887403#9YWMf0XjF2SIj56TtLqzf4rIbQoE,-6826441,1732780#BxGlDveUV3JBAjCOUWIqosE,-7933536.0,-12631455,-3531808.000,456384,14787511,2019-07-25 02:42:25.000
1729,1.061661E7,4641272#UvIl7hcn9ush8LE2Md,5535699,8132961,3208437.33,14638134#878p4ghQvjaRLPTlK1im4t6W27s7,-806413,6501431#Mdd23amVHC5zBX8wZmiWH2e,-2914353.5,-14979114,-12547342.250,-14425575,-14707414,2017-06-07 03:31:16.000
1730,1.3442696E7,15773051#x9wuTM1Fgkhi2bE6zJ,-2627968,5335574,3763561.99,11179532#WDCTUmGpirdVMVvJGusL8s6RyhXl,14444094,2766041#FkHknZltjvoRDT1yP6w3Ohs,-15560942.4,10017562,-8751497.000,410898,-4665829,2020-02-20 12:36:33.000
1731,-1.2790375E7,6783163#q93LyrNlFe5zurfaBq,-461078,-10743790,1.725095295E7,8134727#8aUmRPnrVJhPGOL7flvxbQpAhmlN,-16919474,15648469#aeteNPMaMZ5ppVYJLDQ6wnZ,11168355.0,3215292,4202596.000,10923391,2455728,2016-12-05 02:09:10.000
1732,-7372726.0,11072269#nyWQPKWxI3ZV3DYoRe,-15076289,-11493156,-4137048.74,799981#mRGQkJeuVlDiNP1lisHt7byxXxg2,-7054669,13283806#u7GmrHHaA14UOd749Ga9dRQ,7417583.0,-5645461,-3651426.000,16511646,-688292,2015-10-31 02:52:36.000
1733,4248816.5,17102242#QAZ1YEmxUywmGJ8blN,-13837302,-5843000,1.083458459E7,16963082#UcbkMaBfJvOyHpp7rYHKpQvvE5GA,-4938889,15477217#4tw6jADr2iyUJl884Ha2ew9,-15155881.7,7412335,4728225.000,-1333898,-14971470,2019-10-11 04:03:02.000
1734,3274929.8,8783422#YsSJCF3RMbR3UTdHhI,2126889,1772517,-7162237.8,12397651#23xEVAm0e6QkUVdacobxJZAq5XTP,-3635551,12909309#1NdPHWOdaZ5rQiQtLZQOhCa,-14031928.5,1381100,703788.000,-17069848,5002301,2014-06-28 09:28:52.000
1735,-7421656.5,7378794#CPi2ZgsTVhxpuGFzmz,489908,-6273492,1.040036105E7,13290890#B5DBerNznRWTvbUgZF0zzHwbLfO3,-1681842,10559304#xHnxipLSzKgBbCtjB4VMdXC,10424701.5,-12840349,-8604641.500,16447985,2409138,2017-01-03 18:14:23.000
1736,3252028.0,4735688#PFvwwaPAZuhaDjUofa,-14321557,-13386732,-1470666.68,16786248#MoBEI598tEUF3BmDE7Mtn91JetiI,-5479965,10548261#p7plAU9cWuE2AgZicy17ArD,13033134.4,-11931718,5209336.000,-9653374,-751731,2018-08-20 08:08:10.000
1737,9477407.0,15258634#WxwBH2TBdU1MzK81sj,-357558,-15338087,-4356844.67,4416145#S1zmAnJseIIFnsEOJqAEy9LYZ0Vb,-16199925,14146266#c1gClwFETOiZiJQNvAaPrle,-2561334.7,-7410553,6783470.420,-15127050,3841192,2015-03-01 23:22:26.000
1738,-1.444038E7,3470947#HFkn6N6diDh19gdg3g,10132894,-10927372,9708546.25,10955667#pfwpvVVbOIujoI6bHlC33VYJGCfT,-15714709,6540890#aeNYpqNzuzV6lvW87x1Z9r5,-2831890.0,-14002290,8157949.000,3148810,-2210646,2018-08-02 18:04:51.000
1739,-1.3101902E7,12756626#DBwVvIqhqunP6fU3ny,-12965609,-15771872,8207718.81,3838415#Sz61LslmmiFIT0xaevUXJJ3oh15u,-3000440,5113636#zZWa8i2rXsZh0EcJHlrnjkz,7355115.0,-15541537,16739239.500,-17129797,-9725196,2016-04-14 02:36:51.000
1740,1.2834161E7,7759702#EztBMSqB9qXjcM9oZc,-13118859,1739620,1.052423951E7,8598199#3jB42vsZtPy6PfC2vf8Zx1cQJY08,12418341,6174071#aSmTwfk9dTY2XXe8D49qL2r,13375666.0,10781661,-3733646.000,17322382,8948209,2017-03-13 03:11:27.000
1741,-2510601.2,3584349#fyC2HW1f0Deo0JFsv5,15877584,-1658993,9211275.78,3332690#Z0FXtiRJg2sHQPWw5GRUBZBsDc1a,3951770,16658720#JJuWcIfebgmDWuyLJVGrDsG,-817752.2,1886351,14557169.750,-12227894,15902162,2013-12-19 04:54:49.000
1742,6488510.0,11125520#6doR5XFPNpL1Zpxm1L,16651496,12663382,1.092321012E7,13181622#VqzYgHLMMYzvZ0QRfqz7I6zR4J62,-10815568,157051#DoXpxwuoJSZdDY7TJhIGc25,14818425.2,-7358812,-10630905.640,3020150,7492794,2015-09-21 10:43:29.000
1743,-1.670384E7,11136464#gWY8I0988qAjUo3BXV,2795956,1101779,-6239777.65,9262983#53QnEMTUhB31gMY9330HyY7Pp4vG,16759280,3962714#dXwbuqwQEES6z03VMk9wkAe,-78280.0,-13834621,-13498657.830,-516707,17250249,2019-12-04 13:31:24.000
1744,1.6683057E7,7907034#wPS18XCIQUr1UOyDIW,8472634,-17142013,2930656.35,15346865#WhR1ZnoUzdAo5SF9tLVIcJxvoyKk,2092460,4009562#mI5PibWlWxspN19P6M8K0Ze,-15825232.0,3758977,12681420.000,-9624152,14604920,2016-11-08 13:24:09.000
1745,9876273.0,5467125#6VMK7oX1qCTd6TefRv,-344584,2319491,1.471201838E7,12356360#G0G6XfZmmruxxNgxJBxhuAiM2PyL,771261,9601484#ipQvwwhkkZ9onyCxZTMJmwj,4921409.0,2255147,14131111.500,8436355,12989037,2015-08-23 07:16:11.000
1746,3092046.0,10068188#nun7FyoTme9VTImBRL,-14237676,-10541731,923184.39,207315#vqKXi4QnnwCcpyNodtmE3Pr8ajuZ,6170913,12638119#1Ek96ishnafQAvPOqu40lit,17401855.0,-16875986,11562042.000,11881331,-8849314,2017-01-22 02:45:17.000
1747,1462941.6,2464278#XIIuWn5vGh9mrtYo2D,8896087,-9330341,6463236.25,6456009#hkNVweUxANZQE7jDMWJuIvRO5q4K,-17226638,11671337#HdJeyuTRf3nBBaud2dH0i8b,-13912674.7,-10494279,603426.750,8882055,11458970,2015-04-10 00:08:27.000
1748,4112102.5,7144105#fcANLTqj41BtAk4ZXD,-568034,15214675,7889687.77,9847067#7xaRawKr5OiMJsJbbBIglCMp3DIG,-17404265,14221313#r2XYP0HBlEnbYAzC89XOneI,-6255900.1,9373460,-3442369.000,-7507111,-3257941,2016-09-28 11:06:55.000
1749,1.5220524E7,3505649#CivZP4egfzBsV6rptV,8180694,14109352,1.033178653E7,131009#hkNVweUxANZQE7jDMWJuIvRO5q4K,10232854,4377710#FealPtUMIBrdI1qH6hoPm6G,-10581929.5,-1806366,9182618.500,12545988,15755155,2015-01-05 11:19:14.000
1750,-1.2540344E7,11861835#sVJGVCkZ113NH4hMMq,16372314,-5491046,-2184850.91,6081784#MkkO81I8TjyQ5FlbOdHXKK9vMsOe,-3137742,4807894#87pJBjsqforvN2eAGOqd1bR,1915846.5,2116058,-6096912.500,-12511441,16055484,2017-08-28 16:21:29.000
1751,1.1813408E7,8064121#1HG2tzlgnSGIzatEdB,-9820737,11223891,1.546133188E7,10930684#54DawSAobpl7ELxV5HAQ7GW4S5dd,3224637,3324524#DYLGRaomXaUlVsJk3eujzOc,-10692154.2,9496018,-11859.000,-7807122,-10180956,2019-01-31 20:23:53.000
1752,6330978.0,1993134#7Y1dl32js594kMnjJq,9686078,-7211924,2302359.47,9391819#07IL1MGwS3gfi7aIAuORM2Kb9Rr1,714248,13925351#rJbTq1LdLzd5djPIqaCHEWB,-15196252.0,3209704,12233284.240,-10530199,-7942901,2017-07-18 02:53:01.000
1753,3892741.0,1825156#xglM5kq8gI2R2vKQxa,-1609643,1803074,4692374.1,12777122#cmkl0XyJLBAjqYP0r4bgsVpRechM,11778797,1513024#cEM5MroYtZhfga0dc469xnZ,12755618.6,7042689,-11431082.000,-12087097,16966757,2015-08-26 13:54:30.000
1754,2302131.2,15528963#52Ui4Zd3efLIH5suCk,12326165,-12827514,-1.630784172E7,2210771#6sMlZSaKtXFDnUMiTGoPvlhsD4Rd,5652871,14883222#oVO5fEOugc8xYpWpkDLubTj,-13958502.0,-6806929,-16967623.000,12595477,-1817454,2017-03-24 15:04:02.000
1755,-5863605.5,9017840#DhyHTuWuOEz6PhLusW,2746832,2198572,-8471166.05,10770857#DJBjqn0rtwJsJKvJtPpzGClO2Be4,12402327,10955188#yaPrTDkL6BStbUenKNxOtyU,1820407.5,9477728,5653356.000,10323989,-12437539,2015-01-11 21:12:45.000
1756,2140586.0,7071017#OVC9gUo1PdgNPRzCt9,-3572102,-8017130,4469557.33,12749748#sCRfnviu11IpiuFltQwYcON2FwVh,-17376242,6270598#y5jqIs577rgNzezfLMihf6M,10730583.0,1283992,-17040684.000,16242139,6119158,2016-02-11 14:47:04.000
1757,1.2033536E7,5745760#yW4xTKaQLbQR0njKSR,-14362114,-7913816,1.149599217E7,13701943#CaUIccUtryCebRXFBj8ulrpgD0UY,4030585,16297056#C07RZ5cbZrLQk0vGGRITzTY,-3263029.2,-9791038,4776931.500,-14754862,-6392440,2018-06-27 12:55:56.000
1758,1.3367633E7,11922997#ptfp4ucCSZ6Cmve4Hr,13873588,-9706175,1.284859878E7,9022532#WDCTUmGpirdVMVvJGusL8s6RyhXl,-1911686,16726245#SzpoMvzEi4Sa52jHD4OrwjV,1109987.5,4151306,9977277.000,-4885586,-7392056,2015-12-06 22:11:51.000
1759,-1.0871024E7,4433957#9OvQmZequp3IlLmEby,-3798481,8608102,1948476.51,13275592#nEy6Jt8l12uvDKgMH3RsHqzL8M5I,-5880951,2664047#N0SAL25jWoI5dxDBN11RYo7,-6153046.5,10543058,10742424.500,6965040,-17343420,2013-08-18 14:55:59.000
1760,1.6922734E7,1937466#CPGVZUwwFIIJpXlJVG,-4576128,16013480,-4678267.71,12247965#qLgL4onUBfyLvcMMYcPFIESBnGL9,13524165,10832658#SzqBTNSwpkZiTbaobAlPHh2,-663560.0,-14711454,3547168.000,7280316,-15065576,2017-08-07 01:28:12.000
1761,1.4815769E7,4135337#b4wZCGc3TmojuKdIHp,12682257,11463115,-1.023284225E7,1464141#cTfhiL3V1cq3vDdcCfM6gid8XJnX,15111540,14872759#BVpuz8JhRr3f4lSfvODJ6OY,12440446.3,7734840,-525103.000,8011670,14584618,2016-07-13 15:38:52.000
1762,1.3078023E7,13883156#xglM5kq8gI2R2vKQxa,-15516940,-9806491,1.519083588E7,16004669#Xv51eqNPUq4astZAswee0xamNG89,3917475,14543681#8znmYMytgbtRBeDCso6kjnw,3989091.5,-9733886,520642.940,2591884,-5203042,2018-01-05 21:08:54.000
1763,1.0894813E7,17185458#hhPIXIHCQav7HJJ2FN,16620028,-4508731,3619087.45,3172595#UBNDdHbSmcyptM6MgYXIxQeQpHS0,-5049738,8801661#0xQ0SLl0ALO5IFYwNEbdxhz,-16864805.5,-9349124,-2535910.000,-106688,-8953053,2016-02-05 12:03:42.000
1764,6669792.5,8148623#V1fMnouBMyRPVhNkH1,5154586,-2438201,4597556.75,10548717#AmtIgpohOCHSf31XgULvLe6WuXL6,-6302076,3122099#1T8rVBKW3ixhRAcI1GNw87Z,-3393642.0,-2003865,-6881425.000,6528627,-3987376,2014-02-04 02:28:37.000
1765,-3564834.5,2739088#t1Fg2PlM1mIKdtPrSj,-5264498,-7785851,-2308393.57,11988853#vDRWemynVyHZwB7SB3LVYRtRfYs5,3202903,4870865#bW3C9n6SiaYNKlih3aok0xb,-5436776.7,-1145705,3837176.350,-6539833,-13085305,2018-03-07 14:54:36.000
1766,-1.1272637E7,2804375#riuneUqNpNTQWgBysO,-3069769,6842292,1.554455242E7,12690560#fAJ6qYlGeg2j0bxxdFzNy82C0OqT,11443742,13844161#b5i78rjoLmznshbNUI9DQew,-16746916.5,-13036877,-9788514.200,-17361989,12159928,2016-03-07 15:49:31.000
1767,-1.562898E7,15073276#qHdUddyABQbmqTwtQM,9943552,8891081,1.552796607E7,7745855#Ywm0upEgloPDS9lcwGlGKoF22a2n,9339469,1928638#2JtLdmA5UWxaRQRshRzEFyd,-6540584.7,-6638900,6832789.500,-1252888,16791903,2014-09-08 15:06:25.000
1768,-1.3978035E7,2604104#YQAoObRWAQbI41W9iM,-5544138,-6281228,-1899604.59,16524179#QKQURs0POR4wfMw60ETS8zZLgV6F,-991918,12297594#IvtwAa4t4oD362wXTPx31sQ,-1086622.0,13843034,-5484574.000,-3217821,-16557336,2019-12-14 15:25:03.000
1769,6884945.5,15650096#WwuCTKO5DGCeOAIVdL,-6339190,-5488204,-1.577308682E7,17220219#hk0cGFmFqJ59cKgc1nto3a0es8KY,-1418033,7986418#WoZMDD59clLEnv4bCYIR8EB,8075849.2,-12188434,-9660139.000,3188112,-4423938,2013-08-07 22:42:10.000
1770,-390705.3,7217018#XsQiAv4jykLwKE7l7r,-10187071,9708528,-8675865.1,3199351#WesfSWaENO4edqP3vH5eMelgp5pw,-4792187,240839#lq5QdRHhMDvNEhBMTqiRaur,-14213417.5,-512863,-14757303.000,11780638,17022293,2013-12-24 00:07:42.000
1771,1.002295E7,3486415#AKI1m2wAtI9XvS3Qzs,17010753,-10074496,930948.42,3602060#PCa6uZwkMQFZdUA2UGzMRSCh8Uw7,-8239869,9787497#ifxdBCptgCq333iSsYM1PiH,-2878529.5,-13953409,14996518.750,-2435692,5164893,2017-04-07 05:02:18.000
1772,-2328727.2,14076638#Ozj00kArD2fpiuyzQ9,3364077,-5523885,-1411324.35,8613048#TLuib5aoUtkMOVy24kRXMNJVd7yR,10238333,8148208#PEQoofFYVbg1P6VdOxPlcLX,-4002842.0,-11983509,-8887312.320,15703489,-4122208,2013-09-20 21:54:46.000
1773,-860938.75,4204034#wPS18XCIQUr1UOyDIW,-9094949,432161,-7693522.1,275409#awI38fd35jcuLwGWsvoAEd4RTYEa,-1633076,11569239#d4a5jYu2Tbax67lun8y8Iz0,-10131802.0,-1740615,4805277.500,-13740403,13391524,2017-08-18 17:07:14.000
1774,4007799.5,2173391#LJcbC9dhuAb6YL4y85,14251617,-15622804,4653123.02,4401090#pniRFM89KFePg1bKYILe2X2EMgJX,3796484,2678701#k1uKkiVKRp3o03miU86r9Lw,11731407.0,6026596,-5323960.000,-3346544,17235556,2014-12-01 17:17:40.000
1775,7669082.0,3934417#7NtIYdVCAwEYmzUN3F,-16511743,12128724,1.153733043E7,6299647#pdO1IbsJUDd2dzrPg4KNpmGt7Bvr,11388699,14555617#FhZX4hkCoQ8Fx3o9EWNSvSJ,3179384.2,-5097258,9840536.000,-6131250,-11356940,2020-03-02 04:07:03.000
1776,1.3320024E7,12003110#tmLJOpEehjrLATinpP,-15378804,12666817,1.773941196E7,14837807#foQzdIxPSY2sIBGi8Kmz8wYVekUY,15144883,9681312#xrgdu3gAoemBQjPQuUnd1Ad,-7748855.8,17127080,15593744.000,3345303,-13732522,2017-01-09 03:30:57.000
1777,-8156326.0,2669770#KbISDqCBg3ad9McFzB,9754233,-8179558,-9614888.96,16669005#shOlbqOS5ASjJ1QhANElm6RO8oCk,-12411102,16224174#Q3EYOmelDiderz1C1h9gw5s,-4703603.5,13126465,15311700.500,-1140069,2109943,2019-07-21 17:58:32.000
1778,-1.0080352E7,6280465#ZxJZn1Xv5RDiOf8N8p,-9888880,-11477871,1.710097051E7,8115499#Z4Zfj3521V4XkTYmLw1Ophm1F7fR,-7023927,1782679#49FU3eTzV45wxMEcis8ezH5,-8162948.5,-12997105,-3633845.500,469531,15215620,2019-08-05 19:59:16.000
1779,1.092381E7,4775382#mA3vcVhWolqhRNaSiV,5695759,8368428,3301237.33,15061367#h7CHbUa7K2LtolJu2BqCxjDQ02Ih,-829801,6689208#PEQoofFYVbg1P6VdOxPlcLX,-2998828.5,-15412564,-12910454.750,-14842956,-15132540,2017-07-27 19:34:39.000
1780,1.3831496E7,16228699#8cQnCrmO4CNGwN13Hu,-2703973,5489743,3872361.99,11502535#CfnzJ2V6eBUQwiwUyP2uRjoT4fuE,14861733,2845845#vWwxy0R400jal5op0VMabDH,-16010726.4,10307100,-9004522.000,422687,-4800440,2020-02-21 17:27:10.000
1781,-1.3159975E7,6978818#mGKTpjDEUSl79MJ1Rx,-474653,-11054397,1.774935295E7,8369628#k34ObROgnnJcLy7zVFYDr4nsoCgC,-17408220,16100444#0HHatbfGPNYwiThZuHqxhnu,11490805.0,3307917,4323996.000,11238735,2526818,2017-02-03 02:10:53.000
1782,-7585526.0,11391871#UAfaHx8pUWd28Dl3Vv,-15511403,-11824799,-4256248.74,822957#zOdKqqSHTWevE5Vqt8YgRlJDBkuY,-7258370,13667105#6e0sgV2ZcKJwAATUO2y1Iaq,7631770.5,-5808661,-3756651.000,16988110,-708122,2016-01-19 07:26:51.000
1783,4371216.5,17595655#T2HzXsjJDQU1e4iUDV,-14236308,-6011453,1.114738459E7,17452344#PfgZnpjj6ddGHw8aNbFhsYuyRqMZ,-5081098,15923613#rQaLG6iJq66QUNQ2RTy4JO5,-15593022.2,7626310,4864875.000,-1372247,-15403145,2019-10-19 00:36:26.000
1784,3369329.8,9036597#iQGfCYj7mBfcxxsvyW,2188313,1823829,-7368637.8,12755124#rxyQsWcnhoRlid1l1DZ3EYL4ywRu,-3740609,13281294#GnzT2fCGQtMuWFwKlPr0Riz,-14436266.0,1420687,724288.000,-17562320,5146823,2014-10-11 09:08:29.000
1785,-7635256.5,7591153#EQIya8PeHlve3bBifJ,504277,-6454456,1.070036105E7,13673707#2WuQRZ47VNIwgXKReCbkeCp8S6wu,-1730382,10863468#xCGPFVCB9xBFHkO0z7EjCUz,10725026.5,-13210168,-8852766.500,16921989,2478491,2017-03-03 12:12:51.000
1786,3345628.0,4872063#5EnuqLBNmTIo8PDZYn,-14733940,-13772137,-1513066.68,17269475#6oYZVJ589R7SUACdMtPXICw8uCNP,-5637532,10852018#7HjUHyLZQiVAjy5aOKukQyX,13408380.9,-12275118,5359186.000,-9931347,-773560,2018-09-18 05:29:33.000
1787,9750207.0,15697624#zIbpryBUenpTNsb2GN,-367860,-15779585,-4482444.67,4543256#VPSFPi2NFgcZFUoDweAGIGG1W3Pc,-16666530,14553225#k2j0yD3lL3qcMe0sDInfBY0,-2634972.2,-7623653,6978903.420,-15562532,3951485,2015-06-02 20:04:48.000
1788,-1.485558E7,3570647#NU5aVBh8why7ZetXT7,10424374,-11241563,9987746.25,11270838#OHXMlNa0MwIjLDbSnpXoMbydJcgf,-16166908,6728876#z5XABbFqjYvOvUyTM1ENa0O,-2913340.0,-14404911,8392574.000,3239276,-2274033,2018-09-01 14:09:14.000
1789,-1.3478702E7,13123386#qUWIYjo18EbgpV0DCx,-13338592,-16225111,8443718.81,3948578#YNlIbwTGK6hlDmP5jC9I1fb5jL4Q,-3086504,5260653#D6MbKFYG2KxVX9PqcoMokKC,7566365.0,-15988225,17220364.500,-17622543,-10005010,2016-06-25 11:24:16.000
1790,1.3202961E7,7982496#mzXY5QIqOofxRqdcVC,-13496058,1789784,1.082663951E7,8845121#qHUoJyFFEYKtiy5Q4vIKYtZooeHD,12775365,6351307#sdxWNEn4suEsKr1mtBhqzXh,13760141.0,11091511,-3840771.000,17820199,9205462,2017-05-07 17:15:23.000
1791,-2582601.2,3687187#FjcA9ztWgQFQDGUF3Y,16333742,-1706743,9476075.78,3428390#olcnUB27lm1L12xcwtlVSJ2YOsjF,4065412,17136976#d2UDcejOMLpvLEZcmiLvC25,-841414.7,1940301,14975207.250,-12579095,16359126,2014-04-13 14:53:39.000
1792,6674910.0,11444754#ogOz9TzAW9W6tMy8GM,17129709,13026617,1.123681012E7,13559766#zLnBLVsKaC568WBgxm2Qjic1mX41,-11125888,161272#v3ao6bZ2QIvp31bChVuAftT,15243617.2,-7570037,-10935776.640,3107045,7708023,2015-12-13 11:05:53.000
1793,-1.718304E7,11455861#tt3R2FXVT2j5yZiXp2,2876339,1133624,-6418977.65,9528428#64JNugz0ymlKNeLo9Z30jTnZLOyr,17240184,4076126#Kj3JzXKW4UTlX050KEiHknS,-80280.0,-14231671,-13885998.330,-531276,17745321,2019-12-09 17:43:36.000
1794,1.7161456E7,8133586#lIrkpSiiVSHxaRbloE,8715731,-17633666,3014656.35,15786850#DsjxAvtUgn5D8qfSHCvIjP8RphKd,2152389,4124324#zb7hcajcvV5T0LJi7FvXNtG,-16278732.0,3866652,13044757.500,-9900262,15023495,2017-01-09 16:48:40.000
1795,1.0159473E7,5623666#HMpS1l1nc8ZsaS4NI0,-354499,2385936,1.513361838E7,12710138#yi1xkGDpbsieJX0vdDBUY69ObC6A,793195,9876340#Xnn71IiWGTE2lEK2Gv6BIrQ,5062259.0,2319772,14535886.500,8678126,13361142,2015-11-16 01:18:04.000
1796,3180846.0,10356358#tfsXGn03BjBQmlKvrP,-14645178,-10843334,949584.39,213141#cTfhiL3V1cq3vDdcCfM6gid8XJnX,6347646,12999979#V08FG9yp8N0fqiAbQI8ya6N,17900030.0,-17359292,11893092.000,12221748,-9102986,2017-03-21 14:05:36.000
