598,247,2378,1478,976,237056,4951967.86,2718529.2,-546980.44,1829658.750,2354128.00,-1074063.8,-4964435,3420479
599,1563,1011,1553,2487,4110148,1346222.13,3234486.0,3421706.33,-5831893.880,2113024.00,1221499.2,-2463859,4738537
600,1391,1721,1835,1255,-2448233,1560856.70,233961.77,-5141835.47,5802029.480,1227184.00,25637.3,4092894,-4238184
601,876,694,1011,1560,-120211,-3555810.79,5602821.5,3757256.3,-3532962.690,4089248.00,1474550.2,5384008,-2342998
602,1197,1623,1184,2215,-443514,-2536913.72,2723678.5,-5290475.63,-4613313.190,5773912.00,-1877775.1,-1273486,886891
603,1063,1958,163,2457,-1689356,2450331.59,-3438516.5,2594397.99,-1747050.080,4383184.00,227483.47,-3166056,58174
604,1514,952,1662,10,-3781790,687390.64,5866498.0,-4449669.49,5876339.590,202208.00,-4051805.2,-1147551,5603584
605,783,2078,1662,2525,-4439209,-2728693.51,4773269.0,-3734038.88,-5766882.290,134112.00,-3178039.2,5766715,499208
606,1084,504,1606,644,-545656,-4282509.71,5229695.5,1696616.17,163926.110,3412036.00,2319594.8,-4808997,-2995359
607,321,510,1474,2055,-3346678,2425030.47,-5257115.5,-1404201.72,1719176.440,-3229344.00,5981840.0,-5640647,-1046721
608,880,1525,160,1030,4137860,-4204557.23,2272226.2,-359840.21,-5770983.680,-648048.00,559443.7,-2303290,1600977
609,226,447,632,1359,-3312353,-2158045.96,3639602.8,4990860.48,-5136558.760,5411520.00,-19530.06,3934812,-1776465
610,1204,442,713,2071,654283,4205566.24,5661574.0,-1626720.23,-1192092.420,-200016.00,3708989.2,-4410499,-2113295
611,964,371,699,1004,-3324265,1904137.14,-863988.6,3535295.93,2926891.010,-5257940.00,-1303605.9,5319016,-5533344
612,623,1561,1335,1765,4364429,3415939.97,2333120.8,-1361043.15,417807.570,5560768.00,-242790.6,-761163,-2818773
613,1168,458,500,1049,1036545,-139167.27,-3348107.5,-2232331.19,1561559.290,-4483696.00,2996435.2,3961915,1931430
614,299,1207,918,1900,-4033463,3133255.44,-5887019.0,-4463051.18,571475.350,449584.00,26896.56,376604,2348
615,1109,1038,522,557,-4546518,-732220.59,721111.4,960491.89,4671592.650,3296556.00,2538567.0,-2867052,4534692
616,660,2227,290,2166,-5273497,833705.10,667662.5,-812686.96,1840452.330,-729920.00,4384617.5,-3981230,5058753
617,1563,781,1529,888,1772109,2440396.56,-1293011.1,2716081.06,-4973733.270,-6143632.00,3045238.0,-4518547,-4530036
618,861,1030,1559,2075,5342861,4271411.82,-5616728.5,-1861387.14,5507423.040,939360.00,3323060.2,1244480,-1848765
619,226,1027,26,1831,1328441,-3545705.68,2589079.8,16579.6,5414706.530,-2496032.00,280491.4,5410612,4970654
620,509,60,987,2067,-979406,3436119.32,1165623.5,-1556618.18,-993405.010,-768144.00,-2758218.5,488588,1788930
621,413,1275,415,258,-1325360,-4348727.09,-332464.06,-6144436.17,1535865.650,-516336.00,3906044.0,-4639982,4786491
622,1368,771,454,413,5565727,1233191.72,3685066.0,-482145.56,-5991325.460,-4873568.00,1603860.6,-5955921,3909236
623,1030,1475,534,1191,-2780850,-5441953.02,2008610.9,4794354.95,-1162396.160,-3919064.00,-2132737.2,2608754,-5539004
624,604,87,631,1968,-4101500,-1375766.41,-4218301.0,-3855333.92,-1985009.600,-135024.00,-2979697.2,-2264698,1321538
625,259,829,507,1577,-2678288,150553.50,2409488.5,2672576.2,-555719.190,-2467808.00,-1180288.6,3870441,-4872325
626,491,928,810,140,1592706,-1228043.45,2335452.8,-2664291.37,-4952711.160,-4652384.00,4692287.5,-2816579,-138405
627,1179,1166,232,1224,-5994216,2159732.45,-4289101.0,-747006.03,4584768.770,-2761120.00,-5433224.0,2405719,12380
628,1175,293,835,592,1185199,4694523.81,2231065.0,1642433.59,-100232.630,-4265152.00,3464001.5,-2721852,128997
629,184,66,452,2577,-5794762,2633252.83,-3909417.8,2013857.42,-449125.800,-2300240.00,616777.0,3264294,-4190943
630,596,1692,603,903,3835887,2700581.66,5004954.0,762552.68,4367942.500,1703024.00,5303501.0,4902615,2490604
631,143,2013,1106,2500,-1847889,-1922435.01,-5397505.5,2941042.32,3071564.930,4745856.00,2176978.8,-360882,-773708
632,413,1191,856,14,-3626718,6308549.54,6102145.5,-4394650.55,773812.030,-1644048.00,-1230744.6,-1547435,2271261
633,877,1961,1623,1358,-5861574,596188.74,-3517569.8,-430406.34,-2990298.270,-5298464.00,-779417.4,3385509,-41355
634,931,1643,737,2216,3274020,1291610.34,-735497.7,2173068.75,6237405.860,-969728.00,-983386.4,-1008444,-3384612
635,1190,2007,1571,2264,-270785,5902269.01,3036438.2,2604972.29,1602053.160,5907888.00,392490.0,2878088,6314146
636,14,1150,725,718,-4655565,4633828.40,1715371.4,4708953.31,2057247.370,-3215536.00,2592920.8,4904570,-6152377
637,282,371,1786,1547,3233354,-1778300.34,-2935553.5,-3381849.19,-1657794.150,3684672.00,697506.75,-4982842,-5420335
638,1207,2095,956,2707,-1150176,168985.09,358077.12,217556.43,1716821.220,4613680.00,-3086363.2,-3420863,1018203
639,702,706,719,1049,-425517,-3885928.05,3777471.2,180831.2,424321.580,5231720.00,1635352.9,-606248,-3603138
640,383,2267,1771,620,-940459,688970.21,-19293.34,3029776.89,-3484183.840,-4725312.00,-1739024.1,6276896,-1163687
641,113,2242,1703,393,-4429393,-2450516.40,-1229274.2,5723016.75,-2224957.130,1915944.00,-2368508.2,587606,3794124
642,309,1905,1480,1487,518829,-1552046.55,791731.2,-5344469.13,-5703648.120,-1367036.00,5624399.5,-3440094,2209140
643,875,1764,1126,2081,2392407,-62407.76,2783896.2,-2111063.31,4065560.880,-1430496.00,285594.53,5248639,944785
644,336,37,1564,170,5105091,-746146.42,-1230619.6,-2611010.99,3818295.150,4713520.00,2344897.2,-4650250,-590058
645,1525,976,342,267,-138374,5705827.67,-1310066.6,337653.56,5001754.610,5458632.00,1325691.0,131369,-6078735
646,1057,1085,1245,2649,-4130474,5719425.12,-2616362.2,-5220400.02,-2826347.990,-1845440.00,-3802607.8,-1632071,-1380566
647,160,404,178,1961,-5168805,2030926.69,-2697250.8,1517592.75,-5451281.640,-2837856.00,-2398759.0,-3115787,-5882945
648,1067,413,1455,2274,257278,5366626.36,2946529.2,-592580.44,1982902.750,2550928.00,-1163663.8,-5379206,3706335
649,621,75,1286,484,4452834,1457855.63,3504886.0,3707306.33,-6318725.880,2289824.00,1323899.2,-2669692,5133822
650,1218,700,1131,1145,-2652794,1690314.70,253161.77,-5569835.47,6285207.480,1328784.00,27237.3,4433953,-4591849
651,668,604,1295,730,-130637,-3852267.29,6069221.5,4069256.3,-3826891.690,4430048.00,1597750.2,5832335,-2537502
652,151,1754,1106,529,-479601,-2748183.22,2950078.5,-5730475.63,-4996248.690,6253712.00,-2032975.1,-1379605,961286
653,1312,1037,1732,1385,-1829618,2653761.59,-3724116.5,2809597.99,-1891170.080,4746384.00,246683.47,-3428453,63237
654,824,44,1157,623,-4095630,744034.14,6352898.0,-4818469.49,6363368.090,218608.00,-4387805.0,-1242596,6067695
655,601,914,896,1975,-4806473,-2953622.51,5168469.0,-4042838.88,-6243892.790,145312.00,-3440439.2,6243895,540509
656,56,451,760,2441,-589968,-4635588.21,5661695.5,1837416.17,176634.110,3694336.00,2511594.8,-5206535,-3242571
657,918,1057,337,62,-3622034,2624176.47,-5689915.5,-1520201.72,1860035.940,-3494944.00,6473840.0,-6105286,-1132230
658,1261,859,793,2118,4478315,-4550779.73,2459426.2,-390240.21,-6245066.180,-702048.00,605843.7,-2492831,1732887
659,101,781,1080,170,-3584894,-2336029.96,3938002.8,5401260.48,-5558343.760,5855520.00,-21130.06,4257489,-1922845
660,32,1306,976,135,708663,4550483.24,6125574.0,-1760320.23,-1290085.420,-216016.00,4013789.2,-4772718,-2287301
661,1076,877,1682,2303,-3596339,2060521.64,-934388.6,3824895.93,3167070.510,-5688140.00,-1410005.9,5754415,-5986855
662,359,1295,1714,1065,4721156,3694293.97,2523520.8,-1473043.15,451569.070,6015168.00,-262790.6,-822748,-3049033
663,1094,694,1124,334,1121733,-150642.77,-3620907.5,-2413931.19,1689656.290,-4850096.00,3240435.2,4284417,2088751
664,492,1987,51,2635,-4362034,3388523.44,-6367019.0,-4826251.18,617978.350,485584.00,28496.56,407551,2566
665,1543,2132,1186,725,-4916908,-792112.59,779511.4,1038891.89,5051676.650,3564756.00,2744967.0,-3100474,4903911
666,345,394,158,811,-5701416,901691.60,722062.5,-878286.96,1989323.830,-789920.00,4740617.5,-4304892,5468659
667,123,897,1592,262,1916258,2637365.06,-1397811.1,2936081.06,-5376112.270,-6641232.00,3292438.0,-4884333,-4897665
668,864,224,1787,1450,5774838,4617755.32,-6071928.5,-2011787.14,5952973.540,1014560.00,3592660.2,1344422,-1997872
669,38,1705,684,1826,1435993,-3832634.18,2797879.8,17379.6,5852831.530,-2698432.00,302891.4,5847582,5372750
670,567,1242,1445,2349,-1057848,3712551.32,1260023.5,-1682218.18,-1074173.010,-829744.00,-2981418.5,528478,1933122
671,375,1335,210,1003,-1431988,-4698659.09,-358864.06,-6638836.17,1659686.150,-557136.00,4221244.0,-5013674,5172293
672,1193,1964,1273,2145,6013268,1332080.22,3981066.0,-521345.56,-6472882.460,-5265968.00,1732660.6,-6434602,4222724
673,295,1071,1668,2379,-3004017,-5878146.02,2170210.8,5178354.95,-1255352.660,-4233064.00,-2303937.2,2818460,-5982991
674,484,1942,692,152,-4429390,-1485415.91,-4555901.0,-4164133.92,-2143839.100,-146224.00,-3218897.2,-2446168,1426788
675,127,622,368,1911,-2892900,162209.50,2602288.5,2886176.2,-599479.190,-2665408.00,-1274688.6,4179445,-5262840
676,1249,773,1058,693,1720412,-1326704.95,2522652.8,-2877891.37,-5348770.160,-5024384.00,5066687.5,-3041726,-149381
677,1498,2292,204,661,-6472500,2332588.95,-4631501.0,-807006.03,4949968.770,-2981920.00,-5866824.0,2597458,13375
678,1476,389,764,1841,1279500,5068244.81,2409465.0,1773633.59,-107720.130,-4605152.00,3739201.5,-2939247,139105
679,535,1029,1347,387,-6255887,2841904.83,-4219817.5,2173857.42,-485331.800,-2482640.00,666377.0,3523015,-4524025
680,505,1378,258,2693,4140126,2915196.66,5402554.0,822552.68,4715207.000,1838224.00,5724301.0,5290965,2688958
681,733,869,1485,2287,-1994108,-2073989.51,-5825505.5,3174642.32,3314558.430,5121856.00,2349778.8,-389603,-835228
682,24,981,1531,2573,-3912926,6806926.04,6585345.5,-4741850.55,834951.030,-1774448.00,-1328344.6,-1669783,2450236
683,978,2163,209,1849,-6323897,643164.24,-3795969.8,-464006.34,-3227144.270,-5716864.00,-841017.4,3653608,-44954
684,607,890,340,2418,3532869,1392900.84,-793097.7,2345068.75,6728864.860,-1046528.00,-1060986.4,-1088128,-3651259
685,696,1925,736,1814,-291660,6366474.51,3274838.2,2810572.29,1727818.660,6373488.00,422890.0,3104214,6810634
686,1273,365,1740,775,-5020949,4998305.40,1850571.4,5079353.31,2219325.870,-3467736.00,2796120.8,5289994,-6636518
687,734,76,1125,1320,3486863,-1917225.84,-3166753.5,-3647449.19,-1788093.150,3973472.00,752706.75,-5373657,-5845769
688,387,507,1401,1217,-1240075,181496.59,386077.12,234356.43,1850979.720,4974480.00,-3327963.2,-3689621,1098047
689,179,1878,1166,984,-458486,-4189610.55,4072671.2,194431.2,458062.580,5640920.00,1762552.9,-653043,-3885503
690,792,919,407,1494,-1014663,743197.71,-20093.34,3265776.89,-3756138.340,-5094912.00,-1875024.1,6768060,-1254051
691,507,531,969,2037,-4775494,-2641625.90,-1324474.2,6169416.75,-2398863.630,2065944.00,-2552508.2,633321,4090278
692,1245,2364,819,278,558726,-1673686.55,853331.2,-5760469.13,-6147411.120,-1473336.00,6061999.5,-3708510,2381044
693,435,2004,1477,1449,2577892,-66953.76,2999896.2,-2275063.31,4382431.380,-1542496.00,307994.53,5656384,1018345
694,723,2006,1854,2079,5500893,-804078.42,-1326619.6,-2814210.99,4114157.150,5079120.00,2526497.2,-5012022,-636271
695,308,1807,972,839,-148640,6148005.17,-1411666.6,364053.56,5388966.610,5881432.00,1428891.0,141758,-6549277
696,785,368,1694,1028,-4449555,6161745.12,-2819562.2,-5625200.02,-3045596.990,-1987840.00,-4096207.8,-1759088,-1486922
697,202,1728,1236,251,-5567594,2187403.69,-2906050.8,1635192.75,-5873278.640,-3057856.00,-2583559.0,-3356731,-6337448
698,263,846,1432,844,277501,5781284.86,3174529.2,-638180.44,2136146.750,2747728.00,-1253263.8,-5793976,3992191
699,1302,1537,1018,1210,4795521,1569489.13,3775286.0,3992906.33,-6805557.880,2466624.00,1426299.2,-2875524,5529108
700,1046,2077,428,1035,-2857354,1819772.70,272361.78,-5997835.47,6768385.480,1430384.00,28837.3,4775013,-4945514
701,459,513,1578,2629,-141063,-4148723.79,6535621.5,4381256.3,-4120820.690,4770848.00,1720950.2,6280662,-2732006
702,729,1885,1028,1570,-515689,-2959452.72,3176478.5,-6170475.63,-5379184.190,6733512.00,-2188175.0,-1485723,1035681
703,1560,115,1445,314,-1969881,2857191.59,-4009716.5,3024797.99,-2035290.080,5109584.00,265883.47,-3690850,68300
704,134,1533,652,1236,-4409470,800677.64,6839298.0,-5187269.49,6850396.590,235008.00,-4723805.0,-1337640,6531806
705,418,2147,130,1425,-5173738,-3178551.51,5563669.0,-4351638.88,-6720903.290,156512.00,-3702839.2,6721075,581810
706,651,399,1770,1509,-634280,-4988666.71,6093695.5,1978216.17,189342.110,3976636.00,2703594.8,-5604073,-3489783
707,1516,1604,1057,796,-3897390,2823322.47,-6122715.5,-1636201.72,2000895.440,-3760544.00,6965840.0,-6569924,-1217740
708,17,193,1427,477,4818770,-4897002.23,2646626.2,-420640.21,-6719148.680,-756048.00,652243.7,-2682373,1864797
709,1601,1115,1528,1708,-3857436,-2514013.96,4236403.0,5811660.48,-5980128.760,6299520.00,-22730.06,4580165,-2069225
710,484,2170,1239,927,763043,4895400.24,6589574.0,-1893920.23,-1388078.420,-232016.00,4318589.0,-5134937,-2461306
711,1189,1383,809,874,-3868413,2216906.14,-1004788.6,4114495.93,3407250.010,-6118340.00,-1516405.9,6189815,-6440366
712,96,1028,236,366,5077883,3972647.97,2713920.8,-1585043.15,485330.570,6469568.00,-282790.6,-884333,-3279293
713,1020,930,1747,2346,1206920,-162118.27,-3893707.5,-2595531.19,1817753.290,-5216496.00,3484435.2,4606918,2246073
714,684,370,1040,642,-4690605,3643791.44,-6847019.0,-5189451.18,664481.350,521584.00,30096.56,438497,2785
715,353,827,1850,892,-5287298,-852004.59,837911.4,1117291.89,5431760.650,3832956.00,2951367.0,-3333895,5273131
716,30,960,26,2183,-6129336,969678.10,776462.5,-943886.96,2138195.330,-849920.00,5096617.5,-4628553,5878565
717,308,1012,1655,2365,2060406,2834333.56,-1502611.1,3156081.06,-5778491.270,-7138832.00,3539638.0,-5250119,-5265293
718,867,1816,159,825,6206814,4964098.82,-6527128.5,-2162187.14,6398524.040,1089760.00,3862260.2,1444364,-2146979
719,1474,2383,1341,1820,1543545,-4119562.68,3006679.8,18179.6,6290956.530,-2900832.00,325291.4,6284552,5774845
720,625,25,48,2632,-1136290,3988983.32,1354423.5,-1807818.18,-1154941.010,-891344.00,-3204618.5,568368,2077314
721,337,1395,5,1749,-1538616,-5048591.09,-385264.06,-7133236.17,1783506.650,-597936.00,4536444.0,-5387367,5558096
722,1017,758,237,1149,6460809,1430968.72,4277066.0,-560545.56,-6954439.460,-5658368.00,1861460.6,-6913283,4536211
723,1184,667,946,839,-3227184,-6314339.02,2331810.8,5562354.95,-1348309.160,-4547064.00,-2475137.2,3028166,-6426978
724,364,1399,753,1063,-4757279,-1595065.41,-4893501.0,-4472933.92,-2302668.600,-157424.00,-3458097.2,-2627637,1532038
725,1619,415,230,2245,-3107511,173865.50,2795088.5,3099776.2,-643239.190,-2863008.00,-1369088.6,4488448,-5653355
726,382,617,1306,1245,1848118,-1425366.45,2709852.8,-3091491.37,-5744829.160,-5396384.00,5441087.5,-3266873,-160357
727,194,1020,176,98,-6950784,2505445.45,-4973901.0,-867006.03,5315168.770,-3202720.00,-6300424.0,2789197,14369
728,154,485,693,362,1373802,5441965.81,2587865.0,1904833.59,-115207.630,-4945152.00,4014401.5,-3156643,149213
729,886,1991,387,925,-6717011,3050556.83,-4530217.5,2333857.42,-521537.800,-2665040.00,715977.0,3781737,-4857107
730,413,1063,1769,1754,4444364,3129811.66,5800154.0,882552.68,5062471.500,1973424.00,6145101.0,5679315,2887313
731,1323,2123,9,2073,-2140327,-2225544.01,-6253505.5,3408242.32,3557551.930,5497856.00,2522578.8,-418324,-896748
732,1258,770,350,2404,-4199135,7305302.54,7068545.5,-5089050.55,896090.030,-1904848.00,-1425944.6,-1792131,2629211
733,1080,2364,651,2339,-6786220,690139.74,-4074369.8,-497606.34,-3463990.270,-6135264.00,-902617.4,3921706,-48554
734,282,137,1799,2621,3791719,1494191.34,-850697.7,2517068.75,7220323.860,-1123328.00,-1138586.4,-1167812,-3917905
735,202,1843,1756,1364,-312536,6830680.01,3513238.2,3016172.29,1853584.160,6839088.00,453290.0,3330340,7307122
736,909,1977,899,831,-5386333,5362782.40,1985771.4,5449753.31,2381404.370,-3719936.00,2999320.8,5675417,-7120658
737,1187,2179,464,1093,3740372,-2056151.34,-3397953.5,-3913049.19,-1918392.150,4262272.00,807906.75,-5764471,-6271204
738,1190,1316,1846,2455,-1329975,194008.09,414077.12,251156.43,1985138.220,5335280.00,-3569563.2,-3958380,1177891
739,1280,652,1614,919,-491455,-4493293.05,4367871.5,208031.2,491803.580,6050120.00,1889752.9,-699838,-4167867
740,1202,1970,899,2367,-1088868,797425.21,-20893.34,3501776.89,-4028092.840,-5464512.00,-2011024.1,7259223,-1344414
741,900,1219,236,952,-5121596,-2832735.40,-1419674.2,6615816.75,-2572770.130,2215944.00,-2736508.2,679036,4386431
742,556,425,158,1798,598622,-1795326.55,914931.2,-6176469.13,-6591174.120,-1579636.00,6499599.5,-3976927,2552947
743,1619,2244,1828,817,2763376,-71499.76,3215896.2,-2439063.31,4699301.880,-1654496.00,330394.53,6064129,1091906
744,1110,1578,289,1259,5896695,-862010.42,-1422619.6,-3017410.99,4410019.150,5444720.00,2708097.2,-5373795,-682484
745,714,240,1602,1411,-158907,6590182.67,-1513266.6,390453.56,5776178.610,6304232.00,1532091.0,152147,-7019818
746,514,2049,287,2136,-4768637,6604065.12,-3022762.2,-6030000.02,-3264845.990,-2130240.00,-4389807.5,-1886105,-1593279
747,244,655,437,1269,-5966383,2343880.69,-3114850.8,1752792.75,-6295275.640,-3277856.00,-2768359.0,-3597674,-6791952
748,1083,1279,1409,2142,297723,6195943.36,3402529.2,-683780.44,2289390.750,2944528.00,-1342863.8,-6208747,4278047
749,360,601,751,1935,5138207,1681122.63,4045686.0,4278506.33,-7292389.880,2643424.00,1528699.2,-3081357,5924393
750,873,1056,1580,925,-3061915,1949230.70,291561.78,-6425835.47,7251563.480,1531984.00,30437.3,5116072,-5299179
751,251,423,6,1799,-151489,-4445180.29,7002021.5,4693256.3,-4414749.690,5111648.00,1844150.2,6728989,-2926510
752,1307,2016,950,2612,-551776,-3170722.22,3402878.5,-6610475.63,-5762119.690,7213312.00,-2343375.0,-1591842,1110076
753,185,1592,1158,1970,-2110143,3060621.59,-4295316.5,3239997.99,-2179410.080,5472784.00,285083.47,-3953247,73363
754,1068,625,147,1849,-4723310,857321.14,7325698.0,-5556069.49,7337425.090,251408.00,-5059805.0,-1432685,6995917
755,236,983,1220,875,-5541002,-3403480.51,5958869.0,-4660438.88,-7197913.790,167712.00,-3965239.2,7198255,623111
756,1247,346,924,578,-678592,-5341745.21,6525695.5,2119016.17,202050.110,4258936.00,2895594.8,-6001611,-3736995
757,489,2151,1776,1531,-4172746,3022468.47,-6555515.5,-1752201.72,2141754.940,-4026144.00,7457840.0,-7034563,-1303249
758,398,1925,204,1565,5159225,-5243224.73,2833826.2,-451040.21,-7193231.180,-810048.00,698643.7,-2871914,1996707
759,1476,1449,120,519,-4129977,-2691997.96,4534803.0,6222060.48,-6401913.760,6743520.00,-24330.06,4902842,-2215605
760,936,636,1502,1719,817423,5240317.24,7053574.0,-2027520.23,-1486071.420,-248016.00,4623389.0,-5497156,-2635312
761,1301,1889,1792,2173,-4140487,2373290.64,-1075188.6,4404095.93,3647429.510,-6548540.00,-1622805.9,6625214,-6893877
762,1456,762,615,2394,5434610,4251001.97,2904320.8,-1697043.15,519092.070,6923968.00,-302790.6,-945918,-3509553
763,946,1166,515,1631,1292108,-173593.77,-4166507.5,-2777131.19,1945850.290,-5582896.00,3728435.2,4929420,2403394
764,877,1150,173,1377,-5019176,3899059.44,-7327019.0,-5552651.18,710984.350,557584.00,31696.56,469444,3003
765,787,1921,658,1060,-5657688,-911896.59,896311.4,1195691.89,5811844.650,4101156.00,3157767.0,-3567317,5642350
766,1339,1525,1750,828,-6557255,1037664.60,830862.5,-1009486.96,2287066.830,-909920.00,5452617.5,-4952215,6288471
767,492,1128,1718,1739,2204555,3031302.06,-1607411.1,3376081.06,-6180870.270,-7636432.00,3786838.0,-5615905,-5632922
768,870,1010,387,200,6638791,5310442.32,-6982328.5,-2312587.14,6844074.540,1164960.00,4131860.2,1544306,-2296086
769,1286,663,143,1815,1651097,-4406491.18,3215479.8,18979.6,6729081.530,-3103232.00,347691.4,6721522,6176941
770,683,1207,506,186,-1214732,4265415.32,1448823.5,-1933418.18,-1235709.010,-952944.00,-3427818.5,608258,2221506
771,299,1455,1656,2494,-1645244,-5398523.09,-411664.06,-7627636.17,1907327.150,-638736.00,4851644.0,-5761059,5943898
772,842,1951,1056,153,6908350,1529857.22,4573066.0,-599745.56,-7435996.460,-6050768.00,1990260.6,-7391964,4849699
773,449,263,224,2027,-3450351,-6750532.02,2493410.8,5946354.95,-1441265.660,-4861064.00,-2646337.2,3237872,-6870965
774,244,856,814,1975,-5085169,-1704714.91,-5231101.0,-4781733.92,-2461498.100,-168624.00,-3697297.2,-2809107,1637288
775,1487,208,91,2579,-3322123,185521.50,2987888.5,3313376.2,-686999.190,-3060608.00,-1463488.6,4797452,-6043870
776,1140,462,1554,1798,1975824,-1524027.95,2897052.8,-3305091.37,-6140888.160,-5768384.00,5815487.5,-3492020,-171333
777,513,2146,148,2263,-7429068,2678301.95,-5316301.0,-927006.03,5680368.770,-3423520.00,-6734024.0,2980936,15364
778,455,581,622,1611,1468103,5815686.81,2766265.0,2036033.59,-122695.130,-5285152.00,4289601.5,-3374038,159321
779,1237,556,1282,1463,-7178136,3259208.83,-4840617.5,2493857.42,-557743.800,-2847440.00,765577.0,4040458,-5190189
780,322,749,1424,816,4748603,3344426.66,6197754.0,942552.68,5409736.000,2108624.00,6565901.0,6067665,3085667
781,289,979,388,1860,-2286546,-2377098.51,-6681505.5,3641842.32,3800545.430,5873856.00,2695378.8,-447045,-958268
782,869,560,1025,2235,-4485343,7803679.04,7551745.5,-5436250.55,957229.030,-2035248.00,-1523544.6,-1914479,2808186
783,1181,168,1093,102,-7248543,737115.24,-4352770.0,-531206.34,-3700836.270,-6553664.00,-964217.4,4189805,-52153
784,1582,1782,1402,95,4050568,1595481.84,-908297.7,2689068.75,7711782.860,-1200128.00,-1216186.4,-1247496,-4184552
785,1332,1761,921,914,-333411,7294885.51,3751638.2,3221772.29,1979349.660,7304688.00,483690.0,3556466,7803610
786,544,1192,58,888,-5751717,5727259.40,2120971.2,5820153.31,2543482.870,-3972136.00,3202520.8,6060841,-7604799
787,15,1884,1659,866,3993881,-2195076.84,-3629153.5,-4178649.19,-2048691.150,4551072.00,863106.75,-6155286,-6696638
788,370,2126,435,965,-1419874,206519.59,442077.12,267956.43,2119296.720,5696080.00,-3811163.2,-4227138,1257735
789,757,1824,205,854,-524424,-4796975.55,4663071.5,221631.2,525544.580,6459320.00,2016952.9,-746633,-4450232
790,1611,622,1391,513,-1163072,851652.71,-21693.34,3737776.89,-4300047.340,-5834112.00,-2147024.0,7750387,-1434778
791,1294,1906,1358,2596,-5467697,-3023844.90,-1514874.2,7062216.75,-2746676.630,2365944.00,-2920508.2,724751,4682585
792,1492,884,1353,589,638519,-1916966.55,976531.2,-6592469.13,-7034937.120,-1685936.00,6937199.5,-4245343,2724851
793,1179,86,323,185,2948861,-76045.76,3431896.2,-2603063.31,5016172.380,-1766496.00,352794.53,6471874,1165466
794,1497,1149,579,440,6292497,-919942.42,-1518619.6,-3220610.99,4705881.150,5810320.00,2889697.2,-5735567,-728697
795,1121,1071,376,1983,-169173,7032360.17,-1614866.6,416853.56,6163390.610,6727032.00,1635291.0,162536,-7490360
796,242,1332,736,515,-5087718,7046385.12,-3225962.2,-6434800.02,-3484094.990,-2272640.00,-4683407.5,-2013122,-1699635
797,286,1979,1495,2287,-6365172,2500357.69,-3323650.8,1870392.75,-6717272.640,-3497856.00,-2953159.0,-3838618,-7246455
798,279,1712,1386,712,317946,6610601.86,3630529.2,-729380.44,2442634.750,3141328.00,-1432463.8,-6623517,4563903
799,1041,2063,483,2661,5480894,1792756.13,4316086.0,4564106.33,-7779221.880,2820224.00,1631099.2,-3287189,6319679
800,701,35,877,815,-3266475,2078688.70,310761.78,-6853835.47,7734741.480,1633584.00,32037.3,5457132,-5652844
801,42,332,289,970,-161915,-4741636.79,7468421.5,5005256.3,-4708678.690,5452448.00,1967350.2,7177316,-3121014
802,261,2147,872,925,-587864,-3381991.72,3629278.5,-7050475.63,-6145055.190,7693112.00,-2498575.0,-1697960,1184471
803,433,670,871,899,-2250406,3264051.59,-4580916.5,3455197.99,-2323530.080,5835984.00,304283.47,-4215644,78426
