1640,541,575,1087,2662301
1641,3077,697,491,-13335663
1642,742,958,313,-11277588
1643,2213,401,368,1785352
1644,524,1296,2243,4270239
1645,1733,1000,1035,15700606
1646,56,963,624,101304
1647,1952,376,709,1376399
1648,2184,1613,171,-1864847
1649,2029,1377,1211,-1593614
1650,1676,882,1992,-1026976
1651,3614,952,1373,15973932
1652,2266,114,2055,-11631766
1653,1006,279,2029,-1481982
1654,2615,371,1612,2327402
1655,4159,1482,513,2363864
1656,1967,16,2374,-11788590
1657,2527,1450,1943,-7016152
1658,4517,500,515,-1265586
1659,1913,377,730,16019854
1660,2191,672,1240,9215218
1661,3052,433,89,-15326347
1662,1323,488,1896,5895051
1663,229,102,440,7400809
1664,1719,203,2254,8321297
1665,2092,950,1489,-14594632
1666,457,501,1819,-1948382
1667,4256,958,1970,-2187112
1668,1971,1363,2005,10746927
1669,814,1339,1323,6634075
1670,2636,503,102,9904408
1671,3953,67,1408,5314717
1672,1474,1266,1548,-8728350
1673,1096,1515,1673,8754265
1674,4058,335,195,11595942
1675,3020,1556,1136,5024993
1676,2006,1527,693,8250490
1677,3655,1347,1708,-3057673
1678,4083,660,363,253583
1679,2331,1199,1764,-16224252
1680,138,1546,1302,-3011377
1681,2725,1622,2343,715309
1682,1704,422,780,6101071
1683,3203,598,541,-4377494
1684,1399,505,1589,16511873
1685,698,305,962,10000163
1686,4312,982,2131,-11540255
1687,2913,489,2204,-13504055
1688,148,721,1830,-1304341
1689,4142,1417,922,6412444
1690,811,1153,315,2743165
1691,4474,1125,177,-13741691
1692,2905,978,2304,-11621088
1693,4473,639,2316,1839481
1694,1929,806,45,4399995
1695,468,930,1986,16177772
1696,486,580,720,104184
1697,2033,771,2056,1418268
1698,369,130,287,-1921149
1699,3259,1336,1749,-1641694
1700,6,572,1391,-1058352
1701,29,132,550,16457451
1702,4544,1517,2097,-11983584
1703,789,1323,2213,-1526538
1704,705,733,269,2397679
1705,928,955,1214,2435323
1706,1315,1555,91,-12144519
1707,1050,907,497,-7227653
1708,2752,522,194,-1303636
1709,1033,493,669,16502448
1710,231,1343,1358,9493065
1711,4055,947,1330,-15787576
1712,3773,705,1836,6072655
1713,4409,688,418,7623211
1714,3304,587,1559,8571175
1715,1702,1220,2389,-15032633
1716,4322,273,679,-2006586
1717,1751,275,1523,-2252788
1718,66,1557,2025,11069182
1719,4061,691,325,6832821
1720,831,62,1189,10200812
1721,2236,736,1420,5473500
1722,1782,90,1688,-8989562
1723,2996,795,1701,9015947
1724,1465,1076,1730,11942076
1725,1500,1519,2219,5175069
1726,3077,704,1628,8496432
1727,692,923,2183,-3148838
1728,1873,1552,373,261119
1729,3436,853,2322,-16707453
1730,388,193,563,-3100748
1731,3970,875,1119,736505
1732,1834,1100,1056,6282455
1733,1553,299,1616,-4507828
1734,1684,987,763,17002012
1735,2523,91,512,10296685
1736,138,1267,840,-11882512
1737,1970,1503,1722,-13904170
1738,468,1418,2192,-1343152
1739,3217,1073,1172,6602101
1740,1081,107,1941,2824029
1741,1227,1553,2261,-14147718
1742,422,998,1897,-11964589
1743,2088,877,1866,1893610
1744,3334,316,245,4529751
1745,3848,861,540,16654938
1746,916,197,815,107064
1747,2114,1167,1006,1460137
1748,3199,271,404,-1977451
1749,4489,1295,2287,-1689774
1750,2981,262,790,-1089728
1751,1089,936,2125,16940970
1752,2176,1296,2140,-12335403
1753,571,743,2397,-1571094
1754,3440,1095,1324,2467956
1755,2342,428,1916,2506783
1756,662,1470,207,-12500449
1757,4217,364,1449,-7439155
1758,987,545,2271,-1341686
1759,153,609,607,16985042
1760,2916,389,1476,9770912
1761,414,1461,173,-16248804
1762,1578,922,1776,6250260
1763,3944,1273,396,7845613
1764,244,972,864,8821052
1765,1312,1491,891,-15470634
1766,3542,46,1937,-2064790
1767,3891,1216,1076,-2318463
1768,2806,127,2045,11391438
1769,2663,43,1725,7031567
1770,3671,1245,2276,10497217
1771,518,1406,1432,5632283
1772,2089,538,1827,-9250775
1773,251,76,1729,9277629
1774,3518,193,867,12288209
1775,4625,1482,904,5325145
1776,4148,1505,166,8742375
1777,2375,499,260,-3240004
1778,4308,820,382,268655
1779,4541,507,482,-17190654
1780,638,464,2222,-3190118
1781,570,128,2293,757702
1782,1964,154,1332,6463839
1783,4548,1624,294,-4638162
1784,1969,1468,2335,17492151
1785,4348,1501,61,10593206
1786,610,1552,1947,-12224770
1787,1028,894,1240,-14304285
1788,788,491,156,-1381963
1789,2292,729,1423,6791757
1790,1351,685,1169,2904893
1791,2624,357,1947,-14553746
1792,2585,1018,1490,-12308089
1793,4348,1115,1416,1947739
1794,94,1450,445,4659507
1795,2583,791,1491,17132104
1796,1346,1438,911,109944
1797,2195,1562,2353,1502006
1798,1384,412,520,-2033753
1799,1074,1254,427,-1737854
1800,1311,1576,189,-1121104
1801,2149,116,1302,17424489
1802,4454,1075,2182,-12687221
1803,354,163,183,-1615650
1804,1530,1457,2379,2538233
1805,3756,1525,219,2578242
1806,10,1385,322,-12856378
1807,2740,1445,3,-7650656
1808,3867,567,1950,-1379736
1809,3918,725,546,17467636
1810,956,1060,1594,10048759
1811,1417,351,1414,-16710033
1812,4028,1139,1716,6427864
1813,3479,235,374,8068015
1814,1829,1356,169,9070930
1815,922,137,1791,-15908635
1816,2762,1442,797,-2122994
1817,1386,533,629,-2384139
1818,901,321,2065,11713693
