370,448,-131288.5,-997296.0,-550477,-2854315,-1122532,1380631,false,3286051,2522835,-709321.44
371,1602,-2679521.1,-1782352.0,1615097,-2267722,2222973,-287727,true,-112476,-1297448,3497804.0
372,328,-1513591.3,-725392.0,-2822306,3282844,-1244861,3401956,false,881624,-2520263,-2346956.0
373,3409,-1366487.9,629568.0,3693394,-3243007,-1628532,-3298690,false,-793977,-1350743,-3100964.8
374,3498,612519.9,-2267248.0,3701400,1611004,2255154,2462750,false,3560648,-395162,1049445.9
375,1870,849605.2,1051424.0,-1295980,-2870594,-2746475,-744693,false,-849180,-369529,-1016029.4
376,2516,2820463.4,-2453104.0,-477423,-132117,1709495,-779345,true,-1302118,-1972021,-3727559.5
377,920,3510700.2,-1099568.0,2607183,2203927,2286581,202719,false,1548749,293745,3596844.2
378,3631,-3348915.2,-2723584.0,-1743890,-1781948,2705548,-2380493,true,250706,2993698,-952487.1
379,2799,1957547.0,3295808.0,-2469352,2910428,-2710233,-2635316,true,-569549,2460470,2842876.2
380,1518,1060912.8,1486624.0,3203116,-3137197,-306928,3006217,false,3060844,-1655600,125409.36
381,1423,-2332874.4,1344768.0,620286,-1148219,-3284407,-1700036,true,-2158950,2912208,-570527.3
382,2413,3209586.8,3118864.0,1670855,3040686,1791278,422542,true,277587,440057,-1430924.4
383,1405,-3783028.6,-1974048.0,378134,1338059,2527446,-242254,false,2497128,-2337634,-1808295.9
384,1579,-33949.2,1902688.0,3311130,-2807670,-453478,3420945,true,1310389,2279859,1007790.2
385,1430,2467925.0,-229872.0,-30432,-2144150,-407385,3099032,true,3099024,2083896,-1796383.5
386,1238,-1005297.5,2049904.0,2684947,1458310,2894426,-2902438,false,-1976434,3104843,-3271543.5
387,101,3823589.0,617536.0,-219394,-1592437,872740,198037,false,-2485699,-3258675,1711120.2
388,1623,-1117454.8,2885856.0,-3525514,-780235,-277030,2120220,true,-771548,-2802727,-2791439.5
389,3523,-3037063.3,1473824.0,-249565,966920,-1460105,2989268,true,1596012,-443350,448673.28
390,1516,672119.0,-30928.0,1989637,2341619,-1766382,-1125981,false,-3317582,2815559,-1247824.9
391,2656,2116716.7,3793152.0,227637,2024752,-3485958,3208593,false,233408,2809216,3212619.5
392,359,-2517479.8,1784736.0,-3320148,-3366663,285884,2528326,true,2095577,2703294,3257638.8
393,1168,-3464366.2,3364448.0,-2246817,2670072,700984,-3036566,true,-1055036,-2872165,3437522.8
394,2281,-3053321.5,3651792.0,-865785,-2329411,-1720481,406337,true,33660,-1778367,-1346560.9
395,164,-1949721.3,3370864.0,-1572072,3888098,-2052012,3559179,true,2685279,1196060,752080.5
396,3598,-1880937.7,2945536.0,626942,3007901,3391386,-3421349,true,-2318549,-3719939,1021340.94
397,576,1723800.3,-1814960.0,-2666478,3322930,-2506151,1329961,false,-1103848,-127322,2478.93
398,3405,-1119520.9,1956208.0,-761850,1429292,1068351,926340,false,1872748,3544263,-499290.0
399,898,1252528.9,1173184.0,3842246,-2521491,-1858665,479469,false,-3703196,-3604238,-3771700.5
400,284,2860734.8,-1206928.0,392108,1449081,-1654253,-3122198,true,-1716287,-3195365,-2068155.2
401,1559,-1024405.2,2871008.0,-2654802,642976,-229686,-2800683,true,365120,3488588,-1086353.6
402,2588,-3572738.4,1399616.0,1504842,2209901,1973350,1641154,false,-424440,-3509818,-3322066.0
403,1268,3556749.9,1659520.0,2053383,-60617,3140476,3750432,false,3398239,2960426,-3320292.8
404,2889,1482709.2,2022768.0,-1760623,3457881,-2922994,2071231,false,-2916355,3526509,-4022421.2
405,400,1776530.4,-1947376.0,94913,2376442,1493399,2571556,true,2466208,-2776261,-2470907.8
406,633,-1795409.5,3531696.0,3839842,-3029784,-1213636,-2210454,true,430412,2179047,-435479.56
407,3089,128667.6,-899056.0,3785210,-1119320,3748572,1246065,false,-453041,2311214,641709.6
408,2133,1494909.6,369920.0,-800196,-3296816,1079554,3618786,false,-3508498,-2016338,2471151.8
409,2982,-2540540.7,-821824.0,-42183,-64079,1665994,1380690,true,51676,-1988578,-4023717.2
410,1355,-1330722.7,-934928.0,2766446,1458305,818164,66932,true,-601841,211504,-2585531.2
411,1808,-1012775.5,3711024.0,1396709,-1781356,2195981,-3760009,true,3663243,1512214,3797282.8
412,148,-2701875.0,3291168.0,1102432,-1584573,381396,-731163,true,-1859698,-1071083,-2427296.5
413,204,-353110.6,-2486464.0,-2290361,-521099,3895810,-2194123,true,893170,3220141,1713745.2
414,911,-3927674.8,2539920.0,-3615260,-1238899,-3641921,-3337274,false,1558233,-1372680,-2729619.5
415,57,517283.4,2172080.0,3008603,2666181,-4134387,3116556,true,1095066,2883520,2696714.2
416,3105,-2640178.5,-428944.0,-3757781,-2550678,-1326472,-758320,false,3289760,1662807,2793193.0
417,3325,1143489.9,-3625264.0,3959023,-442701,-459903,-3651089,true,-787232,844875,-2555277.0
418,2819,-795910.7,-3201872.0,3588365,2583648,-2658205,-350958,false,3656559,-184862,-2227801.8
419,2719,1842916.0,-1220448.0,-843491,-1539210,-2705761,3038730,false,2312390,-1914894,-1070642.9
420,676,-149833.0,-1133296.0,-624577,-3240335,-1274769,1568070,false,3728901,2864610,-806121.44
421,3350,-3041089.1,-2023152.0,1833772,-2573337,2521857,-327097,true,-128976,-1471173,3968204.0
422,2403,-1716512.8,-822992.0,-3202606,3724189,-1410879,3858852,false,999999,-2858538,-2661356.0
423,3358,-1549742.4,713568.0,4187457,-3676614,-1847499,-3740348,true,-901477,-1531143,-3515364.8
424,440,695335.9,-2571248.0,4197026,1825353,2555675,2791459,false,4037923,-447812,1188645.9
425,40,962115.2,1191424.0,-1468405,-3252836,-3113908,-844297,true,-962330,-418929,-1152029.4
426,2732,3194970.9,-2779504.0,-540361,-150248,1936172,-883778,false,-1474368,-2233021,-4221959.5
427,578,3976922.2,-1245168.0,2953008,2495203,2589132,230409,true,1754624,333245,4074444.2
428,1269,-3792436.2,-3082784.0,-1975665,-2017575,3063585,-2694801,true,284381,3390148,-1077287.1
429,1666,2215769.0,3730208.0,-2794052,3294259,-3068051,-2983906,false,-643824,2786382,3218876.2
430,580,1201140.8,1683424.0,3624416,-3549847,-347448,3402069,false,3462544,-1874600,140609.36
431,2402,-2638713.9,1522368.0,702286,-1299709,-3716101,-1922143,false,-2443050,3294008,-645727.3
432,1185,3628394.8,3526064.0,1889155,3438788,2025924,478268,true,313387,498607,-1618124.4
433,972,-4275801.1,-2231648.0,426609,1512798,2857504,-274995,true,2823070,-2643559,-2043495.9
434,530,-38334.7,2151488.0,3741830,-3172021,-511956,3867523,true,1480389,2577878,1138990.2
435,3237,2787532.5,-259472.0,-33907,-2423411,-459689,3501460,true,3502374,2355471,-2029183.5
436,3444,-1136425.5,2316304.0,3032484,1646251,3269900,-3279013,true,-2231684,3506268,-3694743.5
437,282,4317211.5,697536.0,-247507,-1798914,986189,223930,false,-2806349,-3678675,1931120.2
438,3627,-1260655.3,3257856.0,-3978714,-881438,-312571,2394715,false,-872248,-3163777,-3151439.5
439,487,-3428506.8,1662624.0,-282590,1090850,-1648572,3374269,true,1802212,-499300,505473.28
440,825,758265.0,-35728.0,2245387,2642689,-1993383,-1271044,false,-3741707,3175659,-1407024.9
441,2130,2386652.7,4278752.0,255862,2283385,-3930688,3618962,false,263858,3168963,3622219.5
442,264,-2839378.8,2013536.0,-3744173,-3795716,323486,2850120,true,2361977,3048194,3672838.8
443,1894,-3906280.7,3792448.0,-2532138,3010412,789793,-3423212,true,-1190486,-3237615,3874322.8
444,415,-3439851.5,4114192.0,-976110,-2623848,-1940064,459042,false,36810,-2003092,-1517760.9
445,2179,-2195549.3,3796464.0,-1770822,4380906,-2312291,4009224,false,3024517,1348697,848080.5
446,2958,-2117546.2,3317536.0,706892,3387643,3820502,-3853593,false,-2611724,-4189589,1150141.0
447,2318,1942123.3,-2044560.0,-3002253,3741523,-2821866,1497060,false,-1241773,-143947,3278.93
448,3277,-1259636.4,2201808.0,-856506,1608759,1202830,1043225,false,2109038,3988863,-562490.0
449,3322,1408563.4,1320384.0,4324546,-2837666,-2092189,539619,false,-4166296,-4055363,-4245300.5
450,2584,3219417.3,-1357328.0,440858,1629283,-1861553,-3511565,true,-1930612,-3594137,-2326555.2
451,1303,-1151127.7,3227808.0,-2984652,722998,-257543,-3150987,true,411345,3924038,-1222353.6
452,3384,-4016320.9,1573216.0,1692492,2483888,2217952,1845700,false,-478290,-3945368,-3734866.0
453,2008,3996857.9,1864320.0,2308508,-67604,3529765,4215245,true,3819989,3327826,-3731492.8
454,824,1666497.7,2273968.0,-1979148,3884612,-3285102,2327052,false,-3277055,3961900,-4519221.0
455,810,1994841.4,-2188976.0,106438,2668629,1678094,2888407,true,2770233,-3118136,-2775707.8
456,425,-2017438.5,3966896.0,4312642,-3402974,-1364271,-2482579,false,484405,2446272,-488279.56
457,1941,143409.1,-1010256.0,4250560,-1257502,4208357,1399125,true,-509541,2596264,721709.6
458,2556,1677207.6,416320.0,-897496,-3701138,1212689,4062824,true,-3939273,-2263038,2775151.8
459,320,-2851852.7,-921824.0,-47483,-71543,1868727,1550249,false,57476,-2230653,-4516517.5
460,2551,-1492647.2,-1047728.0,3104046,1637011,917051,75476,false,-674741,236454,-2901531.2
461,2395,-1135742.0,4163024.0,1567009,-1997130,2464198,-4216267,true,4108299,1697064,4258882.5
462,1384,-3030156.5,3689568.0,1237032,-1775931,427222,-818835,false,-2086573,-1200873,-2721696.5
463,2043,-396280.1,-2787264.0,-2567611,-584347,4367349,-2459419,true,1001420,3610741,1921745.2
464,1398,-4402217.3,2845520.0,-4052160,-1387476,-4082549,-3739805,true,1745583,-1538443,-3060019.5
465,654,578931.4,2432880.0,3371578,2988338,-4631727,3492839,true,1226066,3230070,3020714.2
466,330,-2958080.5,-480944.0,-4210581,-2857255,-1486196,-848954,true,3685285,1862582,3128393.0
467,1369,1280105.9,-4060464.0,4434436,-496265,-516163,-4088529,false,-881482,947075,-2862477.0
468,2985,-890087.2,-3584272.0,4017965,2893257,-2975698,-392875,true,4093909,-206295,-2495001.8
469,3269,2063854.0,-1366848.0,-945141,-1722430,-3028311,3401516,false,2589490,-2143894,-1198642.9
470,904,-168377.5,-1269296.0,-698677,-3626355,-1427005,1755510,false,4171751,3206385,-902921.44
471,1370,-3402657.1,-2263952.0,2052447,-2878951,2820741,-366467,false,-145476,-1644898,4438604.0
472,750,-1919434.3,-920592.0,-3582906,4165534,-1576898,4315747,true,1118374,-3196813,-2975756.0
473,3307,-1732996.9,797568.0,4681519,-4110221,-2066465,-4182005,false,-1008977,-1711543,-3929764.8
474,1110,778151.9,-2875248.0,4692653,2039701,2856196,3120168,false,4515198,-500462,1327845.9
475,1938,1074625.2,1331424.0,-1640830,-3635077,-3481340,-943901,false,-1075480,-468329,-1288029.4
476,2948,3569478.4,-3105904.0,-603298,-168379,2162849,-988210,false,-1646618,-2494021,-4716359.5
477,236,4443144.2,-1390768.0,3298833,2786478,2891683,258099,true,1960499,372745,4552044.0
478,2635,-4235957.2,-3441984.0,-2207440,-2253202,3421621,-3009110,false,318056,3786598,-1202087.1
479,532,2473991.0,4164608.0,-3118752,3678090,-3425868,-3332495,false,-718099,3112295,3594876.2
480,3370,1341368.8,1880224.0,4045716,-3962498,-387968,3797921,false,3864244,-2093600,155809.36
481,3381,-2944553.4,1699968.0,784286,-1451199,-4147794,-2144250,false,-2727150,3675808,-720927.3
482,3685,4047202.8,3933264.0,2107455,3836890,2260571,533995,true,349187,557157,-1805324.4
483,538,-4768573.6,-2489248.0,475084,1687538,3187563,-307735,true,3149012,-2949484,-2278696.0
484,3209,-42720.2,2400288.0,4172530,-3536371,-570434,4314102,true,1650389,2875896,1270190.2
485,1316,3107140.0,-289072.0,-37382,-2702671,-511993,3903888,false,3905724,2627046,-2261983.5
486,1922,-1267553.5,2582704.0,3380022,1834191,3645375,-3655588,false,-2486934,3907693,-4117943.5
487,463,4810834.0,777536.0,-275619,-2005391,1099638,249823,true,-3126999,-4098675,2151120.2
488,1903,-1403855.8,3629856.0,-4431914,-982642,-348111,2669210,true,-972948,-3524827,-3511439.5
489,1179,-3819950.3,1851424.0,-315615,1214780,-1837039,3759270,true,2008412,-555250,562273.25
490,135,844411.0,-40528.0,2501137,2943758,-2220385,-1416108,false,-4165832,3535759,-1566224.9
491,1604,2656588.7,4764352.0,284087,2542018,-4375417,4029332,true,294308,3528709,4031819.5
492,169,-3161277.8,2242336.0,-4168198,-4224769,361087,3171915,false,2628377,3393094,4088038.8
493,2620,-4348195.2,4220448.0,-2817460,3350751,878602,-3809858,true,-1325936,-3603065,4311122.5
494,2277,-3826381.5,4576592.0,-1086435,-2918285,-2159646,511746,true,39960,-2227817,-1688960.9
495,466,-2441377.3,4222064.0,-1969572,4873714,-2572569,4459269,false,3363754,1501335,944080.5
496,2318,-2354154.7,3689536.0,786842,3767384,4249618,-4285837,true,-2904899,-4659239,1278941.0
497,332,2160446.3,-2274160.0,-3338028,4160116,-3137581,1664159,false,-1379698,-160572,4078.93
498,3149,-1399751.9,2447408.0,-951162,1788226,1337309,1160111,false,2345329,4433463,-625690.0
499,2018,1564597.9,1467584.0,4806846,-3153841,-2325714,599769,true,-4629396,-4506488,-4718900.5
500,1156,3578099.8,-1507728.0,489608,1809486,-2068853,-3900932,true,-2144937,-3992908,-2584955.2
501,1047,-1277850.2,3584608.0,-3314502,803020,-285399,-3501292,true,457570,4359488,-1358353.6
