1155,507377#ggdKVvk7d9,5263406.24,-1288760,5319737.2300,2019-08-01 18:39:57.000,-143.7,-111.15,8795874,11495480,-79.490,-937193,-4071622,11084715#QoH0yctempMIfELvfX6OmZfUsmUIeYiywT0zu,6944435,1992589,7305916.46,3304190,-6156469.2500
1156,2434943#PpPeKrjOQS,9256300.86,9473066,5542633.9600,2014-05-09 19:05:45.000,116.3,-348.97,-2089370,-4688504,359.540,-7826674,6736360,8559643#oQSoQAoWUzavNo5l33Dwbi4sk4FhVxBe2oMUK,-10236236,425612,1.008564304E7,-9425403,939331.2700
1157,2412588#VcU4UX6So8,4118012.82,-1070094,1851815.7900,2012-01-03 13:05:51.000,428.1,385.49,10615527,5655080,242.690,4179840,102754,5620458#9M7uHGtYMOUFflz1tUKxzlNACvlFkaik6VZeh,2792189,4660779,-3822688.16,-4321378,-7540221.2600
1158,8076887#GK6Yj9Qamk,-8116952.34,7564169,-3238728.5100,2015-10-12 07:26:42.000,-246.0,313.16,-8288496,8446617,204.650,-9465816,-610966,3801472#iyZPyEo2qacTRJYKY6eOSO03zA7QECxicyuWG,-2293494,775641,-9251663.88,-10893399,7327863.2100
1159,8337655#PWLBuLCF0u,1.103444469E7,7885476,9402802.7900,2016-04-17 14:38:10.000,442.5,201.64,-2303696,4551572,6.814,3425453,6569946,1509626#01XIduiG3ywY7XXQX2DZaoqwJ2LZLu1L9BMJs,-10640720,-6064260,6300199.54,-4552160,10506633.1400
1160,6838923#YdrUiY96YX,-3794207.46,4671583,3578261.9900,2013-03-18 15:50:15.000,-49.6,-393.23,-10101834,9305359,-69.460,-7293942,4433639,7838331#bf29IwbZHV1xnqaOnqfZu3y1hdmpOjp32ymZ4,-6734976,8271084,8308788.44,-4242020,9890195.3500
1161,5516086#xHJUxyyubV,-8807177.55,-3262152,6674241.9200,2018-04-26 12:12:08.000,303.1,59.38,97725,7664263,-222.690,9190177,-4044945,2082943#mVxPX31FkhezPNr30eQL51UuLVZkQPVf24gKk,907178,2313999,-5289778.45,-9777915,3058213.6500
1162,5246334#Sr2G1sFeCD,3479400.66,-11086258,-3992399.8100,2019-06-23 10:59:54.000,-85.9,130.50,10327814,-8107502,-374.860,9690697,1308630,7777001#AotaPFAxqXO8xu7oHTkfzSYOULcRUMzChvcQm,-3763164,-4481485,-9924856.65,8362048,612157.6100
1163,9095382#eRnXUla576,5070070.53,-7610996,1597617.8900,2019-07-24 13:18:55.000,-225.2,9.44,-10059371,-6448042,241.740,7721266,-1204492,673747#Lpyr13F0rtxmhTvuVOU5ZERkCcTDlsKcQF4gS,-11411662,-3393795,-1.005134846E7,2721379,-10223782.2700
1164,9365221#FVVNOlDEef,1135337.06,2164712,7893674.8500,2017-04-28 03:27:19.000,-58.0,444.93,10991709,-5372633,-257.720,-7667378,4042478,3992335#UtsI4wL5IgJwK9HZMCpxHV5ysaGCxWIfx1cuj,-4944052,1442008,-1.100121143E7,6676561,-7515492.1900
1165,10197709#OARrT0TsAI,-4778088.84,-4276371,-7957529.5800,2019-05-16 20:47:10.000,313.6,-14.40,26806,4010302,-95.110,9780962,6096704,4659621#cKL3Xyi0X9GlpGkfwdQkETOZL1Hj9f7OPWSLf,7408128,-5950512,3699605.74,-4841051,5086348.5400
1166,8807384#b00oVnqSR0,-4425071.1,-3188967,-6133754.6600,2020-02-01 18:38:13.000,-316.9,-72.79,533775,9349014,-156.020,5349945,-4558979,10377151#mVQdDd9nQL6Z8h7yuJI3Ngfg2FSvVQGCQ7hjf,4895522,10346485,4431173.27,7862150,-5062631.1400
1167,996737#EDsNLzmjEL,-2640478.07,4910790,-3950595.3500,2019-09-12 01:18:46.000,360.4,-2.17,4265690,1813725,378.120,2735933,3888586,10825099#6CTHeN0NvvvD5USVkoVT0NjPr97CrrEpVIRhD,-11071283,-5858423,6064868.14,-10176721,8328799.1700
1168,9590151#CCnbtivZAK,-7288572.16,-11217514,-11553137.6800,2015-12-02 22:47:37.000,-49.8,-390.41,1879635,-4409253,366.250,-4041106,8270450,1066026#mOhw6i6EgVmjnDColJJUQfIo0UjkKdGiokXvn,-8613634,1034226,3928555.76,2439761,7157559.2500
1169,5136205#cItVjpFpxr,-4730670.7,11407198,-741699.4300,2018-08-19 03:36:17.000,-65.1,-251.66,9917036,-4421281,328.430,8212028,5990590,6261350#QPGygPIbV60a7BPL5XeyZwgondB1S1OXgok4H,-5566499,2093417,2160790.95,-9268404,1795733.9000
1170,1946107#ncG6zZ4FO6,2198509.43,9711879,-3001307.6200,2013-04-20 00:46:53.000,89.4,167.85,-9566126,314825,416.790,-11575721,5252513,124022#3HpWa2ScG6ZyCWzLe7R4hG6m0O8FivhF6TR5s,-8804558,-11570892,-3392670.56,-288160,-5998585.3700
1171,1194515#MMaIK54fgB,1.154765259E7,-3270403,4353840.7000,2015-12-31 08:58:55.000,395.7,-242.09,3543048,3832999,443.130,-1407597,-223412,76305#zW1T5hjoSxrgoCqOVWL3a0fFZKG8EMI8bft4Q,1707553,-7292331,1.104625074E7,704394,-10242911.6200
1172,5633770#GDA4vwahv7,7982963.05,5717545,10893881.4100,2013-12-06 17:44:54.000,178.9,376.20,-7761913,5750860,42.520,-10443899,5580220,8769842#xvdOtVk8bVjsFNnZMBSY2EVnvgXkFMPwMBzau,-924514,10020291,6641426.23,3772942,-8061355.2800
1173,1585302#mDJupg1hYf,-1.058493082E7,-8141781,7694779.8400,2016-11-28 18:05:08.000,-248.2,-321.70,2809195,362889,-56.330,-6417088,-9485577,3092408#srYQGvgaGuTeoSm1Q8rPwEkT9TPArnKkpeRW4,7360895,903600,359219.89,3875550,-3736238.1300
1174,4640090#RFCzk9dE3p,-1.030891127E7,-5441363,-9266775.0600,2016-05-15 23:50:17.000,418.8,349.28,9165132,-7463020,114.332,1397429,-5079464,5518818#4fLn6lEclKmcAfnzkR2gESGk6MzXM8D7M1gyq,-9763151,-7836597,-1.148561479E7,9893768,7198868.9800
1175,6016290#A4ntgaYTE3,-1.055836566E7,-4860676,-8341049.0900,2011-11-10 00:06:10.000,-221.1,453.68,-8103596,6881478,323.500,-2826358,-11587000,10771704#OyPU5zzbLxtDnInDS9T7bayUPguwdrRbGC1OY,7448693,468496,1153023.19,-2725694,8537828.2700
1176,7358265#lOS6DS2jTx,-6011234.61,-10327882,3523886.7200,2020-01-13 14:19:47.000,-260.1,-71.61,8874384,-4051055,-222.280,-3892632,-10798560,9820843#iGirPFKzswocfyEH3Ig1GwgSmdahiViNcS4JZ,11508033,4814724,-1178645.81,8948945,-7522602.8300
1177,5691629#mIqOSPbnv7,-1.112050648E7,-4857945,8137553.4900,2013-08-26 07:15:45.000,45.9,429.23,5616032,9489070,-67.050,-10412752,3788781,2900925#1WD3GpsdhijMbwSCn6Bhk9HA0JXo8tamh2nCY,-3585923,-9035448,-1.092932669E7,6687352,8788199.0900
1178,5830783#FVU2v5bsqn,2170356.8,-10589235,-4508943.4500,2017-12-24 13:51:37.000,-245.6,257.26,5838985,4831942,203.910,8158267,4534889,3843589#hrEmnPimLaE95FZQVULdHgA5f0jWH9Nj3Z6nm,2399435,-10686615,6267189.41,8169669,4155789.7300
1179,2987399#Jsuv0XC1Iq,-1768781.09,-11524618,-4315592.4100,2011-11-10 07:51:15.000,-321.3,-189.34,-6594950,-10793048,421.160,-6733274,5856315,10164300#SfhcqIBDGhjUn3SOf6YSmpnqymrgt3SjWWgmo,4544404,6968041,9177899.81,-8961631,6680033.0600
1180,6193808#pTn52yZUNt,1.085753522E7,-3330626,10676113.7600,2010-11-12 03:53:04.000,90.6,163.53,10233997,1945133,48.670,-3102539,-4148870,1782350#QPGygPIbV60a7BPL5XeyZwgondB1S1OXgok4H,-8849731,-5637829,-3821501.76,6330863,-8830155.7200
1181,7197984#4tqvtKOfNb,-807756.95,883454,7512888.9500,2011-07-21 14:00:30.000,-232.9,336.80,-8261713,6619597,-12.633,2958327,4488809,1843515#mQIfgpBGUC5gsGYZrlSnlBrgjGBlG138u0RZR,782247,-3485640,-5489688.85,-5996373,7748856.6000
1182,9747833#L26PqeFQWc,3515374.45,11149922,-6467571.8700,2015-01-04 20:28:00.000,-225.3,209.00,3144600,2048164,-150.630,4982113,-9762143,3462792#zceI0kxNZfaMksU7SDBEQZGKVsz8NV10yU3Yi,4379008,8972374,-8229496.02,3550062,9050251.7800
1183,10759504#VLHRrZ1VAi,9265104.65,-1323842,-31664.7500,2015-06-03 00:11:12.000,23.7,-16.40,-9209480,1292790,-132.530,-7099617,9967189,7598552#YJ2MXBun7lpA4I8liGEa44pjPwkLOz3zLukOD,3832144,-3820317,-1.054977978E7,2741294,7067433.3800
1184,10822636#dYq0QnGB12,2059160.75,-10147100,-10620028.9800,2013-01-27 15:44:54.000,-268.8,-327.38,-3842632,272271,443.900,-10683258,-793693,10895069#6AiudyqbBBxNxOPfHIbGKdpfDYtjb0eO6oKWf,-5373869,-4204047,-4066081.23,-1176243,-5451881.1100
1185,6642415#TD1c8Q9jhc,-8103956.82,4238919,-2021550.7700,2013-02-07 14:03:33.000,-131.9,139.54,1439008,-11213913,-373.280,3179014,2406098,4338698#ODOHa0RcDwWT6ErcuNl76Ovtu7VxMVC9NO59p,3847363,9266013,-5071668.13,9259746,11550591.5500
1186,11806826#hKxl3rsrMX,1.159147756E7,5799863,5514583.6700,2019-06-07 06:03:24.000,-131.7,-224.65,-4939512,11320841,-286.350,9924030,-2082939,536452#ueNxT3aNq8RX8qOKi74NH5frl7vOKVnSfZGMl,10383570,-8896674,-1.150659378E7,-9352267,-1605721.2600
1187,10235715#tvZAcar22z,1.085711059E7,5267731,966717.1700,2010-09-13 12:02:31.000,137.4,444.14,603307,10649543,235.940,-527528,814205,9198619#dwaXUIc3OPNjfFsgeLofXazzmWIrTsDi5e5mG,8648923,-6652311,-3674648.11,-2883311,-7908694.6200
1188,1441701#JLnpMETeXH,5045576.84,7928353,1269471.0800,2016-01-27 14:08:59.000,-216.6,136.58,2048385,622829,408.710,-1479813,1153798,7699659#MukmHMcAcN8F0w6GQx79SaNKtoNxZHck4IdgL,-11036902,1938495,5880759.68,11104722,11267248.0100
1189,2217711#HPj5eoVyl7,7314146.05,11793854,2725408.7400,2018-09-29 22:15:45.000,-390.4,-141.63,9669838,2919456,400.590,-11556311,8533837,572917#cFikvgg08vlKmbpabC2RJdNlWWVhYu9D6cMUk,-11777915,-936294,5360832.09,9601560,-5842648.5400
1190,1998621#Z1UDjBV1XN,2670984.02,4812493,5358114.0400,2012-06-04 09:02:15.000,-257.7,-122.06,10579962,-7254203,-401.400,-188076,-1720711,597613#D0Fh7oj1CmWcjZuT6d1M3oyOiBNS2ARfwnOdj,8216461,11623653,3864536.2,8294566,4133450.4600
1191,4113836#nbNsByTDNo,4680845.19,1727338,-3524055.8500,2012-04-01 23:39:19.000,-335.5,237.90,821099,-5735260,-33.940,2537977,505483,4377436#9DxA807erJqgdtxEDajDfZkFJZn6YAVoi1wmd,1103870,-4937241,4151300.88,-6429540,10163728.3900
1192,6018400#a5YViR3Prw,2056144.48,7246003,3071602.7200,2019-03-13 19:52:16.000,242.5,379.93,-649952,7270882,117.820,-3892059,8549885,1483861#LMOWbwu8H94JvZ38uOcFB4M911pIxL8FtBM8W,1308044,3485359,5797418.5,-2815833,-10652081.8200
1193,5910412#6bNDuhYO9N,-8522734.34,10948478,-2923393.5600,2015-11-14 00:38:24.000,-84.3,427.13,7432391,-7575581,-405.990,446303,-6265767,2093008#JegCBfP34EmNpw2F7PD0FbWj2Xe6xchWsJBd0,-4504060,198485,-7388367.7,-7192677,-9760450.9500
1194,5991340#lnXZwvRbuc,9225532.46,11552639,-3065006.7400,2014-02-07 14:30:03.000,-249.3,262.69,-11641839,1544002,-134.710,1578578,7061116,2386150#uxFUWiWPs9bmvOZzlHBhAo0xsJLkQbqzGuri0,7599894,-3112771,-6277077.34,10699925,1851729.1100
1195,10057424#MX5zv3Oq1P,-1480200.62,-5938958,2509538.6800,2016-02-29 04:07:59.000,-331.0,-123.79,4089671,-173391,167.820,1599541,5097237,10052778#7OBDArwHymVamed0G0CwwKAdfVv4UflRn3vqz,-9619242,3720760,6311288.41,-1091545,5867131.2400
1196,7066586#sgzZT9UyEe,-1.147164945E7,4064603,-3137726.5700,2019-04-07 08:49:38.000,-367.5,-259.11,6842397,-1159561,369.440,-10226984,8863980,9381808#4tzNkqIJmXV2z11oh3SXL11aSTpdgLxBXtyd0,8268401,33618,-9368045.12,11555139,-5338932.0900
1197,9993357#ubB8IzvDUh,-9615335.61,9251875,10034813.3800,2011-04-13 19:55:13.000,268.6,189.21,2496237,-4707648,309.530,5396779,9408435,5469812#D4QMBnVLRgqDnRPHxeu6t1wh095i4SW4x9DSE,2266311,6916869,1.105630217E7,-7407425,-9475261.8100
1198,2305072#v14iG99NqS,-1.181848343E7,976355,-9585719.7400,2016-07-14 01:11:14.000,247.8,-134.91,6705086,6833162,-138.780,-2634621,10163960,8745319#Apz3ZDfhXyialxCSiWj9eiKeeBtQTuu0Gawii,-766845,-6718243,-565731.06,-7392487,-2117822.7800
1199,6815678#6qTkFKYNdG,-2562277.31,11176019,-10296038.9100,2012-11-12 21:30:17.000,113.9,-126.32,7428643,1123549,81.443,-2934714,2949092,7523835#MIOhxz6JGJZ4mqY7RWla2DBWG8FXJA46ITXNm,7914260,5255171,-6521660.02,-9270847,-5445148.2100
1200,9731251#kqGcClZ1GQ,-3023406.32,6380011,-7132865.8000,2011-10-10 01:43:15.000,-360.2,406.83,4598107,7681569,148.200,8479529,-6366862,5281491#x2MOdCAvusO1yc8qyOhYRn5Ed5A53cs6QI83m,5003471,-9923113,-5137098.29,-8336107,3528561.2600
1201,4825412#6bNDuhYO9N,2733531.86,7950936,-2189994.3600,2018-02-06 20:48:24.000,359.1,497.33,-180366,-9517843,153.920,11049923,7146164,6058890#aJoyzbM0EmEN8CKD3ojE0gJQFStShGgnqVGG1,-11482350,-7682947,-8441658.67,6691641,-2730543.4300
1202,10502533#rQZkdzWGSo,277160.01,-5475441,-11978606.3200,2017-06-13 16:04:26.000,190.3,175.97,-2284041,10999650,135.684,-2386711,-10932011,3068487#hNIETDUKVXU2uKbZBb0MdNOv0EHogV0ujVBXJ,7369553,8806983,-1.139006009E7,-11404359,5897951.0500
1203,1045937#MUCn9ZmQyu,5956143.7,-11175962,-11633524.2500,2013-01-21 05:14:53.000,-133.4,-122.20,-6279783,-5044132,-93.790,11234713,1876022,2567357#luYcadmcO8UkwOSOghanw8Ru9QyPrYi05KOvL,-4843342,6965338,-3370242.07,-1832110,-10208018.5900
1204,4253174#2ZoHdKPgd4,-2501593.5,4904313,-3002340.4700,2014-07-10 06:39:46.000,-332.4,-395.50,-1716225,7092800,-391.460,777552,-11773296,11266196#lKaturOmrYlD4jPjyWu01RUDvjEBAfKksIwcL,-3113898,8401430,1.084816037E7,-4700033,-11911481.0100
1205,529332#ZcfdeQ0Y1q,5491406.24,-1344455,5550368.2300,2019-08-11 18:23:12.000,-148.7,-116.15,9176724,11993405,-84.490,-977524,-4247772,11564476#J2TDwcrQDCFbz3Qq8MMCvebACwvgLtoMpHFIc,7244977,2079249,7621916.46,3447015,-6423208.2500
1206,2539928#LbmTqfznjZ,9656300.86,9882567,5782755.9600,2014-08-12 00:10:23.000,119.5,-363.97,-2179820,-4891079,376.540,-8165086,7027691,8929498#ZSHYR9zoqup8Lcar9oH2aDLZmM62bwEDv01UJ,-10679347,443939,1.052164304E7,-9833474,980347.7700
1207,2516473#2rSPNtht28,4295612.82,-1116399,1932181.2900,2012-05-14 16:06:50.000,446.6,403.99,11074402,5899114,252.690,4360227,106854,5863307#r6ibx787qLhXTFHpIwaE3OgJ8OpQ3ueiFfDxJ,2912423,4862441,-3988288.16,-4508145,-7866224.7600
1208,8425437#v6w354sJYX,-8467352.34,7890428,-3378396.0100,2015-12-22 16:44:06.000,-256.0,324.66,-8646614,8810967,213.150,-9874428,-637266,3965319#Apz3ZDfhXyialxCSiWj9eiKeeBtQTuu0Gawii,-2392499,808993,-9650863.88,-11363649,7644287.7100
1209,8697085#wako1RwYWH,1.151044469E7,8225727,9808222.2900,2016-06-19 17:39:13.000,460.0,210.14,-2403333,4748347,7.614,3573622,6853021,1574647#7lid2uA7CUfnSsucWv17hG0LyrUX2YTjAsLjJ,-11100109,-6326240,6572199.54,-4748566,10959492.1400
1210,7133351#G51AePUHRq,-3957407.46,4873080,3732554.4900,2013-07-09 15:53:41.000,-50.1,-408.23,-10537164,9706809,-71.960,-7607917,4624389,8175849#EP3SomwTFv8rPB8PvsLDZcngz9Xymy0fKoBc9,-7025684,8627602,8667188.44,-4425060,10316460.3500
1211,5753302#mDJupg1hYf,-9186377.55,-3402385,6961301.4200,2018-05-27 00:32:14.000,315.1,63.83,102163,7994388,-232.690,9586014,-4219208,2172605#5CJBPVglUawxiiSbHHZ26JfaDVdrXoKdtOele,946289,2413926,-5517778.45,-10199014,3190085.1500
1212,5471814#cDsFRYQnsC,3629000.66,-11563398,-4163904.3100,2019-07-05 06:02:10.000,-90.4,136.00,10772552,-8456477,-389.860,10107884,1364830,8111525#gZZMoYuWzCqJc6w42tdUkWae06HSQIG6a7tb9,-3924960,-4674256,-1.035205665E7,8721946,638632.1100
1213,9486163#lidGs78NMF,5288470.53,-7938326,1666120.3900,2019-08-03 23:29:36.000,-235.2,10.29,-10492121,-6725254,253.740,8052979,-1256242,702575#Vz6bBRXiY4iJmhzjIQkLHwy5lSNrG9uRQuera,-11901893,-3539342,-1.048334846E7,2838398,-10663032.2700
1214,9767135#IYD701hZCS,1184137.06,2257504,8232804.3500,2017-06-13 20:59:10.000,-60.0,463.93,11463651,-5603033,-267.720,-7996588,4216122,4163825#SbvSpxntaweAnYvLoY1EKJ8onjG97DUvKh1Mn,-5156132,1504361,-1.147401143E7,6963275,-7838641.1900
1215,10634998#n5GtMgz32T,-4982888.84,-4459861,-8299060.5800,2019-05-30 08:40:37.000,328.6,-15.40,27794,4182502,-100.110,10200790,6358197,4859527#FQp8qltf47pEiE3xEIMMjJUp7yVsl2eJuqAwN,7726253,-6205657,3858005.74,-5048608,5304695.5400
1216,9184943#PpPeKrjOQS,-4614671.1,-3325679,-6396546.6600,2020-02-03 16:15:49.000,-331.9,-77.79,556403,9749764,-161.020,5579283,-4754329,10821933#im3ThGsc6G70KljYyX9AWVPnwwOyCt4cuwR0q,5105226,10789763,4620773.27,8199049,-5280150.1400
1217,1039286#TCi4Y6Rz7J,-2753278.07,5120776,-4119908.3500,2019-09-20 07:29:16.000,377.9,-3.17,4448665,1891800,394.620,2853458,4054848,11288813#WAZWflyAdkGXsxtQ8KCpEkZXxPSxkSgTJD5Ds,-11545839,-6109092,6324868.14,-10612751,8685779.1700
1218,10000642#yB0ddywdIZ,-7600572.16,-11697989,-12047900.6800,2016-02-10 16:07:27.000,-52.8,-405.41,1960122,-4598028,382.750,-4214181,8624875,1111624#OUa6SNnT3GZ55csMOTL17l41sGG9Cany14K1K,-8982359,1078507,4096555.76,2544283,7464283.7500
1219,5355518#ptlXm7iVYy,-4933070.7,11895387,-773740.9300,2018-09-13 18:26:43.000,-67.1,-261.66,10341261,-4610506,341.430,8563665,6246715,6528870#crA7wUJeQ4NdYHPZH9OL3HicbPfFX9JAvJYQX,-5804207,2183236,2252790.95,-9664992,1872560.4000
1220,2028883#G6hETleMGr,2292109.43,10126715,-3129307.6200,2013-08-10 14:22:06.000,91.8,175.85,-9975126,328176,433.290,-12070090,5477213,129052#fgqiuxDeQWCDLRh9jOC2dA9qveKXecdHRMYy0,-9181103,-12065178,-3537470.56,-300691,-6255110.8700
1221,1245325#jxojMkOPHz,1.204045259E7,-3409888,4539853.7000,2016-03-09 00:18:59.000,411.7,-252.09,3694196,3996374,462.130,-1467622,-232537,79215#6zATdbJ4fLwBYKeFIGb78KpbNTBH201KmKD2z,1780484,-7604087,1.151825074E7,734229,-10680617.6200
1222,5873702#owTyH1YQiz,8323763.05,5961358,11358617.9100,2014-03-19 04:32:24.000,184.9,391.20,-8092888,5995822,43.770,-10889574,5818695,9143799#OHpdYWtzl5eXPsqx1OEhoVOkfpmk8IQazvWhj,-963768,10448023,6924626.23,3933802,-8405108.7800
1223,1652835#In71U3wNRu,-1.103613082E7,-8488412,8022393.3400,2017-01-21 14:13:06.000,-258.2,-336.70,2929145,377989,-56.830,-6690488,-9889852,3224154#mjnbEpRTnF7x3QqqP8V0iVShi0ahdih8o88JJ,7674247,941778,374419.89,4040968,-3895365.6300
1224,4837538#xYlIzDim45,-1.074811127E7,-5672695,-9661587.0600,2016-07-17 16:41:55.000,437.3,365.28,9555819,-7780970,118.482,1457279,-5295914,5753672#rSvr9vcHtIaeLD0bwvqBlrxW8D8r7dTGEYvNl,-10179058,-8170170,-1.197441479E7,10315166,7505768.9800
1225,6272222#KENNyEljNd,-1.100796566E7,-5067421,-8695626.0900,2012-03-25 17:00:35.000,-231.1,472.68,-8448333,7174678,338.000,-2946983,-12079925,11229827#v32yq5tZ4bq4sXXRCpY9e5hj51yIyFSevDmVq,7765633,488123,1201823.19,-2842086,8901500.7700
1226,7670766#RQX0UVo3lD,-6267234.61,-10767106,3674063.2200,2020-01-16 09:01:35.000,-270.1,-73.61,9251984,-4222880,-232.280,-4057769,-11257310,10238121#zeWbhIXvGGg5vBiavwgU9Sc2jmPq2mNhuDpea,11996991,5019293,-1229045.81,9329019,-7842713.8300
1227,5933167#8XDvJJlp4K,-1.159250648E7,-5064174,8482826.9900,2013-12-11 19:32:39.000,47.8,445.73,5854782,9892420,-69.050,-10855427,3949881,3023898#Ej2GzTvUYyZKB1ya2GFM4mobZCSoVovKbZcsw,-3738499,-9419109,-1.139332669E7,6971821,9161173.0900
1228,6078182#Nnz3l1rtVs,2262356.8,-11038873,-4700071.4500,2018-01-30 02:03:01.000,-255.6,269.26,6086760,5036855,211.410,8504167,4727239,4006623#kWm2A9VLD51l7yadIm6i9PDEPavuvI4DPMKAf,2501201,-11140062,6532789.41,8516038,4332387.7300
1229,3113898#thqTHDrVBg,-1843981.09,-12013721,-4498683.9100,2012-03-26 12:13:29.000,-336.3,-199.34,-6874506,-11250398,438.160,-7018914,6104740,10595220#OigQM7jHsF9jZuHZ44l16dRTbSCHHBPhWHvL2,4736922,7263607,9566699.81,-9341285,6963165.0600
1230,6455871#wsi9fxGfTk,1.131753522E7,-3471837,11128586.2600,2011-04-14 19:49:56.000,93.7,168.53,10667522,2027708,50.220,-3233639,-4324357,1857586#knBFSs6tNMeT40NG5IrdwLswzNWA4maNSlqZG,-9224663,-5876528,-3983101.76,6599224,-9204600.7200
1231,7502551#zb7VEhDaRv,-842156.95,920570,7830708.4500,2011-12-11 01:13:45.000,-242.9,352.30,-8611325,6899847,-12.783,3083302,4679109,1921307#r6ibx787qLhXTFHpIwaE3OgJ8OpQ3ueiFfDxJ,815466,-3633527,-5722488.85,-6250124,8076912.6000
1232,10160046#6FP8RzzAc1,3664174.45,11621660,-6741135.8700,2015-03-31 10:36:43.000,-235.3,218.00,3278000,2134727,-155.630,5192913,-10174918,3609159#gh2RbfSIFQZ3xK9D8XlvbIlBkNI0pfCC4TKK3,4563834,9352339,-8577496.02,3700484,9433224.2800
1233,11214081#20y6sYhUbo,9657104.65,-1380022,-33170.2500,2015-08-20 22:30:08.000,23.2,-16.09,-9598743,1347390,-137.530,-7399692,10388139,7919300#SfhcqIBDGhjUn3SOf6YSmpnqymrgt3SjWWgmo,3994397,-3981766,-1.099537978E7,2857067,7366489.3800
1234,11279506#IOc2YpHY7n,2146360.75,-10575297,-11068484.9800,2013-05-25 08:54:36.000,-278.8,-342.38,-4005232,283971,462.900,-11134733,-827293,11354971#4YIPLpq62LugSrkonKHl9SCC1jgdGswAMPKoT,-5600973,-4381786,-4238081.23,-1225732,-5682118.1100
1235,6922315#HbreQtqAPz,-8445556.82,4417975,-2106954.7700,2013-06-04 21:54:31.000,-136.9,146.54,1499833,-11687463,-388.280,3313139,2507836,4521707#zRHksR68KwVWGGgduXVBCP1RiSOmaofnk0m6S,4010092,9656996,-5285268.13,9650683,12038286.5500
1236,12304367#Stpb6AFDvv,1.208027756E7,6044283,5747300.6700,2019-06-20 00:51:45.000,-135.7,-234.65,-5148062,11797916,-296.350,10342680,-2170764,558693#5xNaR30eStueRnjintEoEpDhzxQbPF9xpHDEo,10821087,-9271351,-1.199139378E7,-9746851,-1673268.2600
1237,10666581#cl8WCK1ARJ,1.131471059E7,5489239,1007552.1700,2011-02-17 20:18:05.000,144.9,462.14,629094,11098368,244.440,-549403,848467,9585863#ra44hgJU0QkOmoh2cEcoN7Ty67hZcRvyjechL,9013353,-6932564,-3829048.11,-3005183,-8241574.1200
