1476,9233268#Gt8DGOdIg7,-7547234.61,-12963223,4424945.7200,2020-01-30 06:30:32.000,-320.1,-83.61,11139984,-5082005,-282.280,-4883457,-13551060,12324511#3UNb2RqZZlStexoD6kWtTj8iuyr0uy22H0lU7,14441784,6042135,-1481045.81,11229389,-9443268.8300
1477,7140854#66HQoYIhAI,-1.395250648E7,-6095316,10209194.4900,2015-06-02 08:57:05.000,57.6,528.23,7048532,11909170,-79.050,-13068802,4755381,3638763#sUQM4d6uGmKfkls3GNObOzuwycPvU3yzgPymv,-4501379,-11337414,-1.371332669E7,8394166,11026043.0900
1478,7315177#mH9SX1LzQV,2722356.8,-13287066,-5655711.4500,2018-07-31 15:00:03.000,-305.6,329.26,7325635,6061417,248.910,10233667,5688989,4821790#8fZxI7fqgjnIuxDVn9q8RPZnjSb7lmS6HO2VZ,3010034,-13407294,7860789.41,10247883,5215377.7300
1479,3746396#xvC622g2fZ,-2219981.09,-14459239,-5414141.4100,2014-02-10 10:04:39.000,-411.3,-249.34,-8272286,-13537148,523.160,-8447117,7346865,12749817#aCVB28S9AtIDTJPBA5xsRrgVC04nurOETyRZ0,5699512,8741437,1.151069981E7,-11239552,8378825.0600
1480,7766186#GsOE3hZDQo,1.361753522E7,-4177892,13390948.7600,2013-05-22 03:34:18.000,108.9,193.53,12835147,2440583,57.970,-3889139,-5201795,2233766#iXP9Sz9jSQA26lvSEf42l5JgSctLmpNgiw2Ht,-11099323,-7070026,-4791101.76,7941029,-11076825.7200
1481,9025389#FNKXxAq5Kn,-1014156.95,1106147,9419805.9500,2013-11-22 09:20:02.000,-292.9,429.80,-10359388,8301097,-13.533,3708177,5630609,2310267#3x14yc1bijrwPHiAkEVcHJtNe3V4swLUoqTBD,981561,-4372962,-6886488.85,-7518879,9717192.6000
1482,12221111#YJEhrQR86j,4408174.45,13980347,-8108955.8700,2016-06-01 09:20:20.000,-285.3,263.00,3945000,2567539,-180.630,6246913,-12238793,4340991#4jqVpHZucmq69oLKreQ07HQRR51f50aJds7jP,5487967,11252164,-1.031749602E7,4452594,11348086.7800
1483,13486963#PXr3R139mt,1.161710465E7,-1660922,-40697.7500,2016-09-18 14:04:43.000,20.7,-14.54,-11545055,1620390,-162.530,-8900067,12492889,9523043#6jnhjg8tvJKgCifaAk726F7fJD4DpshAN4djV,4805662,-4789011,-1.322337978E7,3435932,8861769.3800
1484,13563856#TP2YP4kwe7,2582360.75,-12716282,-13310764.9800,2015-01-03 22:43:09.000,-328.8,-417.38,-4818232,342471,557.900,-13392108,-995293,13654481#dxChYlEqoZA6feodTyQpXKmD2IySx4R3iQ3Ik,-6736490,-5270481,-5098081.23,-1473174,-6833303.1100
1485,8321815#yIuhVQHcq2,-1.015355682E7,5313255,-2533974.7700,2015-01-12 13:09:17.000,-161.9,181.54,1803958,-14055213,-463.280,3983764,3016523,5436755#CV5LlvHG0LlHRUG2i7PNxiZv27jEc9s7phrPw,4823734,11611911,-6353268.13,11605368,14476761.5500
1486,14792072#v14iG99NqS,1.452427756E7,7266380,6910885.6700,2019-08-22 22:53:29.000,-155.7,-284.65,-6190812,14183291,-346.350,12435930,-2609889,669895#yx44DqwLIWfbv0aBrkgYm5I9v9N7B72WEcqpC,13008672,-11144739,-1.441539378E7,-11719774,-2011003.2600
1487,12820911#pNKafwHtru,1.360271059E7,6596779,1211727.1700,2013-04-14 13:35:57.000,182.4,552.14,758032,13342493,286.940,-658778,1019780,11522083#7ilMpEhMqNtDbGpK8vmlHDbo4x8X6gBfvpfWk,10835503,-8333829,-4601048.11,-3614540,-9905971.6200
1488,1805253#SHGJG6tovk,6317576.84,9931573,1592496.0800,2017-03-13 08:49:08.000,-276.6,178.58,2565285,781829,522.710,-1853688,1442998,9643650#QACzqbwAAtZOGelVRHLJbtGKIlJyMJ1VfUVp8,-13825849,2429037,7363959.68,13910991,14110387.0100
1489,2775249#2LIsoZqbqZ,9157346.05,14767850,3412027.7400,2019-02-22 01:06:51.000,-480.4,-171.63,12108538,3657081,496.590,-14470961,10685737,716200#do5xqcf2YO4hsgia2pt2K5fM8Tag0fVi6ZvcG,-14749787,-1170192,6714432.09,12025896,-7317202.5400
1490,2502060#oreGoyN9Pv,3342984.02,6026893,6709860.0400,2014-07-19 05:34:17.000,-317.7,-152.06,13249362,-9085253,-491.400,-237876,-2155831,747841#Y57sNLcMk4eG52T6Wjhc0twq229FOEMuAm82J,10286086,14553252,4838936.2,10383307,5173709.4600
1491,5148980#a9ERdcZ46i,5861645.19,2164333,-4410906.8500,2014-06-03 20:24:37.000,-425.5,309.90,1027499,-7178260,-54.940,3175702,633133,5479531#m1fkZ3b601iEkkP063vI5WbioJ7T8Os5uwLas,1380830,-6180981,5197700.88,-8049900,12723304.3900
1492,7530676#4kda6h1VwT,2574544.48,9072106,3844393.7200,2019-06-22 06:55:29.000,302.5,469.93,-811952,9101257,156.820,-4872984,10700435,1856830#943Eh6yOP9KZXy8LhCeolTrqZFRPnZCiIDQVY,1639136,4361296,7256618.5,-3522369,-13332473.8200
1493,7395001#yorQeX1rjN,-1.066833434E7,13703213,-3659752.5600,2017-01-20 01:37:36.000,-114.3,523.13,9299141,-9481556,-495.990,559703,-7843467,2618911#j03YPsPcEuQBkSZMUXAtZFsTh4qWoSIqPPCvK,-5636173,246134,-9245967.7,-9000030,-12215539.9500
1494,7495129#Ywm4k3zYzN,1.154393246E7,14454941,-3836948.7400,2015-10-10 10:24:08.000,-309.3,319.69,-14565789,1930552,-164.710,1976153,8833900,2983465#GdOSxfaz7hsHPFWsroW1YOHwN1shi6UifbO39,9511749,-3896695,-7856277.34,13389746,2314551.1100
1495,12581525#htbiwtQg46,-1849800.62,-7427858,3140978.6800,2017-04-08 15:35:01.000,-421.0,-147.79,5116721,-215391,221.820,2002666,6375780,12575958#oi75RO0ekIEMKasougFXpcE47mvulBMe5Pta1,-12034554,4655371,7895288.41,-1366873,7338448.2400
1496,8838173#A6HdyQnBcO,-1.435164945E7,5082836,-3922835.5700,2019-07-10 11:11:28.000,-457.5,-319.11,8560308,-1452211,456.440,-12794684,11085780,11733043#6jnhjg8tvJKgCifaAk726F7fJD4DpshAN4djV,10344035,42954,-1.172004512E7,14455599,-6678459.0900
1497,12496218#EBbtDuSZH3,-1.202493561E7,11568619,12548360.3800,2013-09-24 06:05:20.000,346.6,243.21,3121287,-5887848,393.530,6751129,11768160,6839027#uyN3JgsjquBAR3zS3NmCoRCnMMvzZdRc25AbL,2831829,8652597,1.382590217E7,-9263936,-11852011.8100
1498,2882269#UhcGomquGI,-1.478008343E7,1219817,-11985887.7400,2017-07-17 07:24:46.000,304.8,-158.91,8384786,8542562,-168.780,-3294771,12707060,10933201#ZfgcnB0xEfYzcWRJ5SzmAVOwPSDg2eC59y7W5,-958650,-8402425,-709731.06,-9243250,-2649473.7800
1499,8519951#tWs4o7RcSm,-3205477.31,13972037,-12870905.9100,2014-11-19 17:30:27.000,152.9,-156.32,9288529,1404799,107.543,-3666864,3687842,9406185#HRsQPyGhFwuSbKAJ17oEOsrTO8CLvu4kVtINL,9896894,6571328,-8153660.02,-11590990,-6808348.2100
1500,12161647#b4cLp6Cwiv,-3777006.32,7976503,-8914379.8000,2014-02-03 14:59:20.000,-450.2,517.83,5746807,9600069,181.200,10600379,-7956337,6601830#943Eh6yOP9KZXy8LhCeolTrqZFRPnZCiIDQVY,6251993,-12406228,-6423498.29,-10420123,4409106.2600
1501,6028670#3xYrDV1kUY,3415131.86,9937722,-2736978.3600,2018-09-06 08:09:25.000,437.1,611.33,-223566,-11895004,183.920,13810973,8929055,7569861#LMOWbwu8H94JvZ38uOcFB4M911pIxL8FtBM8W,-14349387,-9601609,-1.054885867E7,8360892,-3411198.4300
1502,13121320#dlEpEt20kl,344360.01,-6839973,-14968733.3200,2018-03-18 00:23:38.000,241.3,214.97,-2853927,13745700,164.784,-2983636,-13661897,3833622#oaCjo2PZODGjbnno0rI9sqwczVtKqovY8ze06,9210527,11006733,-1.423166009E7,-14248401,7370567.0500
1503,1305368#HANqLlO3rs,7439343.7,-13962209,-14534779.2500,2015-01-11 15:09:02.000,-163.4,-149.20,-7844433,-6303907,-117.790,14034013,2343422,3207371#H2mdeBLcKDn2nGvVPKEqOYFIXkxrWfnCfpuoe,-6049990,8700898,-4210242.07,-2287681,-12754613.5900
1504,5311892#XRWCABYMzv,-3125593.5,6123948,-3751695.4700,2016-02-03 13:08:02.000,-422.4,-485.50,-2142300,8862545,-481.460,972852,-14705946,14073080#Y6P9UmhwAE4byPypnwZAgKnqz4mPCbNBBy2I5,-3890835,10493642,1.355056037E7,-5869187,-14879303.0100
1505,661065#8kyFfmYC55,6859406.24,-1678628,6934154.2300,2019-10-10 16:42:41.000,-178.7,-146.15,11461824,14980955,-114.490,-1219510,-5304672,14443042#5iObqrqHJtOIEEhEBtTURY1KryuWZO51ZR2sY,9048229,2599209,9517916.46,4303968,-8023642.2500
1506,3169838#wrxg7O3Mvy,1.205630086E7,12339576,7223487.9600,2016-02-28 06:38:12.000,138.7,-453.97,-2722520,-6106529,478.540,-10195561,8775677,11148625#3yO40glC4gdNID54BmWymSApFtejAaqhtPTpN,-13338013,553901,1.313764304E7,-12281903,1226446.7700
1507,3139783#FVU2v5bsqn,5361212.82,-1394229,2414374.2900,2014-07-16 10:12:43.000,557.6,514.99,13827652,7363318,312.690,5442552,131454,7320398#HypjKdnsXzbTpgSYLa3Xsoh9MUcupnzHVZpSd,3633827,6072410,-4981888.16,-5628744,-9822245.7600
1508,10516737#EDsNLzmjEL,-1.056975234E7,9847985,-4216401.0100,2017-02-23 00:28:27.000,-316.0,393.66,-10795325,10997067,264.150,-12326103,-795066,4948398#HypjKdnsXzbTpgSYLa3Xsoh9MUcupnzHVZpSd,-2986529,1009108,-1.204606388E7,-14185149,9542834.7100
1509,10853668#5wk8YXlNpW,1.436644469E7,10267233,12240739.2900,2017-07-03 11:45:27.000,565.0,261.14,-3001158,5928997,12.414,4462633,8551471,1964773#b2DLmd9zfbpJTDUfT1e7awWXkl20R3hSgawIu,-13856443,-7898123,8204199.54,-5926999,13676646.1400
1510,8899922#KueAW3b050,-4936607.46,6082062,4658309.4900,2015-05-18 16:14:14.000,-53.1,-498.23,-13149144,12115509,-86.960,-9491767,5768889,10200957#sNcjN5AUuPf52AZo5sHAlIQv2mI6W2bEAV35E,-8769932,10766707,1.081758844E7,-5523297,12874050.3500
1511,7176598#nkU5BZqk3o,-1.146157755E7,-4243783,8683658.4200,2018-11-26 02:32:52.000,387.1,90.53,128788,9975138,-292.690,11961039,-5264783,2710580#9j6hJzUn9HuvRDeh1yFV13azJYjRkocmARt34,1180952,3013491,-6885778.45,-12725608,3981314.1500
1512,6824697#BIWZrDkUFF,4526600.66,-14426238,-5192931.3100,2019-09-14 00:15:43.000,-117.4,169.00,13440977,-10550327,-479.860,12611009,1702030,10118672#rSvr9vcHtIaeLD0bwvqBlrxW8D8r7dTGEYvNl,-4895739,-5830882,-1.291525665E7,10881331,797479.1100
1513,11830849#NF9xRD57Va,6598870.53,-9902303,2077135.3900,2019-10-05 12:33:41.000,-295.2,15.39,-13088621,-8388529,325.740,10043254,-1566742,875543#eLC8E2BiBbiKH8HxzRr5SABWrBgwQvakTul4V,-14843279,-4412624,-1.307534846E7,3540512,-13298532.2700
1514,12178622#4NQueE8FoP,1476937.06,2814259,10267581.3500,2018-03-21 06:10:14.000,-72.0,577.93,14295303,-6985433,-327.720,-9971848,5257983,5192762#IfdA34wNdDVQpmM0w22YE5t8dmNYwbk89jqm7,-6428615,1878479,-1.431081143E7,8683559,-9777535.1900
1515,13258732#Mh13IbEV2Z,-6211688.84,-5560801,-10348246.5800,2019-08-19 08:01:17.000,418.6,-21.40,33719,5215702,-130.110,12719758,7927158,6058960#bjksPSC8xAbciShHVM9tEj5BvJSAc4wm8qvpq,9635003,-7736527,4808405.74,-6293950,6614777.5400
1516,11450297#Su8lwqyHo3,-5752271.1,-4145951,-7973298.6600,2020-02-15 02:01:29.000,-421.9,-107.79,692171,12154264,-191.020,6955308,-5926429,13490628#IkwmOS0kiSwPFJSw0Q5AVbvN75A293LanbDy4,6363450,13449431,5758373.27,10220440,-6585264.1400
1517,1294580#U4r0bf0sD7,-3430078.07,6380695,-5135786.3500,2019-11-08 20:32:21.000,482.9,-9.17,5546515,2360250,493.620,3558608,5052423,14071097#dqMDgytWr447cmko26MCgqphn0vcUgIjQpKj5,-14393172,-7613106,7884868.14,-13228931,10827659.1700
1518,12463591#ig4xufDJ3l,-9472572.16,-14580839,-15016478.6800,2017-04-04 00:06:23.000,-70.8,-495.41,2443047,-5730678,481.750,-5252631,10751425,1385215#6zATdbJ4fLwBYKeFIGb78KpbNTBH201KmKD2z,-11194709,1344193,5104555.76,3171418,9304630.7500
1519,6671396#xvC622g2fZ,-6147470.7,14824524,-965989.9300,2019-02-14 11:29:17.000,-79.1,-321.66,12886611,-5745856,419.430,10673490,7783465,8133990#wiTU9aWKxkzEj4u0vqeGnkteENDZCK2Jq3oaV,-7230452,2722150,2804790.95,-12044523,2333519.4000
1520,2525539#W5mxH37CRz,2853709.43,12615734,-3897307.6200,2015-06-16 23:53:23.000,106.5,223.85,-12429126,408285,532.290,-15036301,6825413,159232#iewv8xjvco4N3jXcbB9PIWuXdgB1ZxjcGmr0B,-11440370,-15030891,-4406270.56,-375874,-7794263.8700
1521,1550188#3D43XRdBEf,1.499725259E7,-4246795,5655931.7000,2017-04-24 20:19:24.000,507.7,-312.09,4601087,4976624,576.130,-1827772,-287287,96678#q1nqBciklk0e7xUCxi0LRm085qQT0iQJdYE4i,2218070,-9474626,1.435025074E7,913242,-13306853.6200
1522,7313291#S3DpqCnjo3,1.036856305E7,7424236,14147036.9100,2015-11-23 21:17:22.000,220.9,481.20,-10078738,7465597,51.270,-13563624,7249545,11387541#UENReJ8J5PCmv2b1FAnFJ7bqZMYWnfRSsJHpc,-1199292,13014415,8623826.23,4898965,-10467629.7800
1523,2058033#xUtffbA082,-1.374333082E7,-10568198,9988074.3400,2017-12-10 15:00:50.000,-318.2,-426.70,3648845,468589,-59.830,-8330888,-12315502,4014630#xmNBO1dpIm9tvgTZ0Pw9SqxS0fo8JWwflkho9,9554359,1170846,465619.89,5033476,-4850130.6300
