344,2,1,34,903,492,2809838.300,3333649,-2628185,-2368403.8,true
345,3,5,23,640,1889,509148.790,-2537243,-1644910,229975.98,false
346,1,2,14,1300,158,2215546.450,-3259291,2263384,-880774.6,false
347,1,11,14,632,2137,1145093.170,-3459725,-2538373,165331.61,true
348,1,8,44,1886,1196,249986.300,-2660917,1047776,1054403.6,true
349,1,4,41,1379,51,-1264671.190,2655278,3390737,1845037.4,true
350,2,1,34,1327,1168,1551192.940,-2066577,256474,-564413.0,true
351,3,5,37,1074,1978,1514098.440,2369509,-3232629,3217223.2,true
352,1,4,16,606,1856,-2148639.780,-207475,-2804889,1184263.8,true
353,1,3,20,1745,369,2847249.740,-619114,-383781,-139105.73,false
354,3,2,19,1740,98,-3000510.130,-947295,1311549,1594689.9,false
355,3,4,8,109,2025,2932585.170,3320042,-2796829,871048.8,true
356,3,5,37,1544,909,-171693.370,-3172802,3453282,1936891.4,true
357,2,1,42,1180,336,-743112.070,-566927,1299556,229197.02,true
358,2,9,36,1806,2035,-1978371.520,176740,-1743486,1708176.5,true
359,2,11,4,135,1647,-2054241.350,495084,781170,2063115.2,true
360,1,1,1,1219,329,3261272.520,1566467,2377563,66135.87,false
361,2,5,8,508,787,2892442.840,-2603832,-1406520,3155474.8,false
362,2,9,11,371,626,-2711254.160,1855971,788597,2528529.2,false
363,1,2,11,1824,210,1076387.930,-625749,-3572890,764573.2,false
364,3,7,40,188,608,2423162.170,-884792,-1968657,485861.84,true
365,3,11,10,374,1566,-2971248.500,-2937022,549531,-1117751.9,false
366,1,4,7,206,597,-1479965.230,1064544,-1016201,-1094311.2,false
367,2,3,3,1427,2209,1881430.960,991614,-2521374,459395.78,true
368,3,8,34,1320,654,1513174.660,516281,-673657,2982247.8,true
369,1,10,21,1627,815,535190.740,3306939,1793571,-2835236.8,true
370,3,7,30,642,1427,939727.750,-515046,-881152,1209723.5,true
371,1,2,27,967,2097,-155498.810,-3561347,-344366,1206863.1,false
372,1,11,42,923,974,2613102.230,-577514,-1755443,3101239.2,true
373,1,11,19,1674,1621,3300956.550,1318886,2222021,2216826.2,true
374,3,9,10,334,1161,-2701344.640,3420258,155855,244602.06,false
375,1,7,1,2077,1022,1930174.070,-711453,-990283,2868103.0,false
376,1,1,6,662,1103,-3074640.240,-846395,-3750268,-3475268.8,true
377,2,10,37,1988,685,1678163.310,-1262128,271374,3247375.5,false
378,1,3,36,1217,2369,-2220096.220,-2850061,-3082365,1109744.5,false
379,1,9,26,399,1777,3363552.670,1309278,-1376533,-1393585.4,true
380,2,6,30,1723,206,-1240506.650,-2782697,1851624,514774.88,false
381,2,10,24,499,211,2192941.670,-1497022,-3523372,3141326.0,false
382,1,1,5,1751,1298,-1200543.200,825182,790374,2921041.8,true
383,1,3,29,1784,117,1656295.320,-2489525,3420684,1549465.8,true
384,2,10,11,50,1983,-3396345.050,3078043,2361935,93520.31,false
385,3,5,20,96,1696,-1733468.700,697588,581736,-2807559.2,false
386,2,5,13,1202,696,869939.270,-1021863,-309542,-2424083.8,false
387,2,1,30,654,1981,1460330.810,-1233580,-753746,3812873.2,true
388,3,3,26,955,1643,2052644.160,1776486,-1444653,-325023.72,true
389,1,7,9,2081,2285,1078398.050,263859,-3008739,24467.3,false
390,2,3,45,1588,7,-1479108.580,3394412,-2489466,638057.4,false
391,1,2,34,960,5,-2503524.030,-3082732,-1187594,-1351821.0,false
392,2,3,31,1526,2000,3762610.250,2248517,-96661,-1426897.9,true
393,1,6,20,1778,1934,-991773.090,2974771,-3850278,-2292284.8,false
394,2,8,14,426,395,3218973.300,3819338,-3010307,-2712403.8,false
395,3,3,39,1132,2196,583729.290,-2905895,-1883260,262775.97,false
396,1,2,39,1868,1738,2537124.450,-3730273,2589534,-1007974.6,true
397,1,7,19,1291,576,1309563.170,-3959035,-2905573,188531.61,true
398,3,8,4,51,1529,287200.800,-3044099,1199263,1205603.6,false
399,1,8,41,2328,878,-1445624.190,3035143,3875762,2108237.5,true
400,2,3,37,651,629,1773905.940,-2362121,292211,-645213.0,false
401,3,10,2,1504,2167,1729637.940,2708247,-3693854,3674823.2,false
402,3,7,43,1560,2075,-2453514.780,-236803,-3203589,1352263.8,false
403,2,11,25,969,1085,3251580.240,-706838,-437249,-159905.73,false
404,3,10,29,1916,627,-3424046.130,-1081307,1497068,1819489.9,true
405,3,8,28,364,1152,3345953.670,3788154,-3189804,993448.8,false
406,2,4,12,80,151,-196708.370,-3617561,3938770,2208091.2,true
407,1,6,11,1431,744,-846694.070,-646975,1481631,261997.02,false
408,2,1,14,68,291,-2253500.020,200424,-1985686,1945776.5,false
409,1,7,6,1599,2042,-2341440.850,564305,889120,2350315.2,false
410,2,3,1,672,342,3714234.020,1784973,2708263,74135.87,true
411,1,3,35,1083,2173,3293900.340,-2964351,-1601095,3591474.8,true
412,2,3,31,2341,1753,-3087076.160,2113412,898122,2876529.2,true
413,2,7,44,196,567,1225061.930,-712392,-4066365,870173.2,false
414,2,2,10,715,1214,2757116.670,-1005720,-2239832,553061.8,true
415,1,4,24,1154,2266,-3379251.000,-3339278,623456,-1272151.9,false
416,3,10,32,1123,1659,-1681764.730,1210068,-1154901,-1243111.2,true
417,3,3,13,1818,1084,2137719.460,1126336,-2864924,521795.78,false
418,1,7,23,1404,2247,1718090.660,585990,-766294,3387047.8,true
419,2,2,42,695,447,608800.240,3754080,2036496,-3220036.8,false
420,1,3,40,1995,2199,1066547.250,-584622,-999827,1372123.5,true
421,2,9,34,1642,1384,-177779.310,-4040992,-391241,1369263.1,false
422,1,4,40,748,326,2963033.730,-654301,-1991756,3518039.2,false
423,1,2,9,1606,1019,3744150.050,1494383,2521046,2512826.2,true
424,3,3,10,2247,6,-3062606.640,3877933,177768,276602.06,true
425,3,11,6,1876,1816,2186845.070,-805143,-1121283,3251303.0,true
426,2,4,24,388,916,-3482960.240,-960189,-4249543,-3936868.8,true
427,1,10,5,1815,1950,1900314.810,-1428659,307964,3678575.5,true
428,3,7,26,2153,2241,-2513045.720,-3226651,-3489090,1256944.5,true
429,1,6,36,1426,2080,3807996.670,1482306,-1558433,-1576785.4,true
430,2,4,10,1645,431,-1403476.150,-3147828,2095524,582774.9,true
431,3,3,29,150,1580,2481029.670,-1693389,-3985222,3554126.0,false
432,1,2,30,699,1525,-1358156.200,931954,892749,3303441.8,true
433,3,1,21,1591,786,1872509.820,-2814813,3868127,1751865.8,true
434,3,5,36,1604,77,-3838555.050,3477580,2669960,104720.31,true
435,3,10,45,597,2089,-1958614.700,787384,657537,-3171559.2,true
436,2,7,15,1768,1377,983242.770,-1155230,-349755,-2736883.8,true
437,2,3,7,2007,706,1648549.310,-1392516,-851109,4304873.0,false
438,3,7,27,1844,2386,2317148.160,2005789,-1632003,-367423.72,true
439,3,1,34,1615,1116,1216029.050,296950,-3396168,27667.3,false
440,2,6,30,1683,2338,-1668877.580,3829129,-2808641,720457.4,false
441,2,3,24,2364,772,-2824298.530,-3475735,-1339694,-1523821.0,false
442,2,6,21,581,2322,4243447.750,2536487,-107961,-1609297.9,true
443,2,6,34,1500,2196,-1118332.590,3353580,-4340678,-2585084.8,true
444,2,4,39,2352,298,3628108.300,4305027,-3392428,-3056403.8,true
445,3,1,9,1624,2503,658309.790,-3274547,-2121610,295575.97,false
446,1,2,19,33,765,2858702.450,-4201254,2915684,-1135174.6,false
447,1,3,24,1950,1568,1474033.170,-4458345,-3272773,211731.61,true
448,2,9,9,619,1862,324415.300,-3427281,1350751,1356803.6,true
449,1,1,41,874,1705,-1626577.190,3415008,4360787,2371437.5,false
450,2,5,39,2379,91,1996618.940,-2657665,327949,-726013.0,false
451,1,4,12,1934,2356,1945177.440,3046986,-4155079,4132423.2,true
452,2,11,26,111,2295,-2758389.780,-266132,-3602289,1520263.8,true
453,3,8,30,193,1801,3655910.740,-794563,-490718,-180705.73,false
454,3,7,39,2092,1156,-3847582.130,-1215319,1682586,2044289.9,true
455,2,1,3,618,278,3759322.170,4256265,-3582779,1115848.9,false
456,3,3,32,1018,1946,-221723.370,-4062320,4424257,2479291.2,false
457,1,11,24,1682,1153,-950276.070,-727023,1663706,294797.0,false
458,2,4,36,734,1100,-2528628.520,224108,-2227886,2183376.5,false
459,3,3,9,660,2437,-2628640.350,633526,997070,2637515.2,true
460,1,5,1,124,354,4167195.520,2003478,3038963,82135.87,true
461,3,2,18,1658,1006,3695357.840,-3324869,-1795670,4027474.8,true
462,2,9,6,1909,327,-3462898.160,2370853,1007647,3224529.2,false
463,3,1,33,970,924,1373735.930,-799035,-4559840,975773.2,false
464,1,8,25,1242,1820,3091071.170,-1126649,-2511007,620261.8,false
465,3,8,38,1934,413,-3787253.500,-3741534,697381,-1426551.9,true
466,2,5,12,2040,168,-1883564.230,1355592,-1293601,-1391911.2,false
467,1,3,23,2209,2512,2394007.960,1261057,-3208474,584195.75,true
468,2,6,12,1487,1287,1923006.660,655700,-858932,3791847.8,true
469,2,5,17,2165,79,682409.740,4201221,2279421,-3604836.8,true
470,2,10,5,945,418,1193366.750,-654199,-1118502,1534523.5,false
471,3,5,41,2317,671,-200059.810,-4520638,-438116,1531663.1,false
472,2,8,37,573,2231,3312965.230,-731088,-2228069,3934839.2,true
473,3,4,44,1537,417,4187343.550,1669880,2820071,2808826.2,false
474,3,7,10,1756,1404,-3423868.640,4335609,199680,308602.06,false
475,3,4,11,1675,57,2443516.070,-898833,-1252283,3634503.0,false
476,3,8,43,114,729,-3891280.240,-1073984,-4748818,-4398468.5,true
477,1,9,17,1642,661,2122466.310,-1595190,344555,4109775.5,true
478,2,11,16,686,2113,-2805995.220,-3603241,-3895815,1404144.5,false
479,3,3,1,50,2384,4252440.670,1655334,-1740333,-1759985.4,false
480,2,2,35,1567,656,-1566445.650,-3512958,2339424,650774.9,true
481,1,6,34,2204,396,2769117.670,-1889757,-4447072,3966926.0,false
482,1,3,10,2050,1752,-1515769.200,1038726,995124,3685841.8,true
483,2,10,14,1398,1455,2088724.320,-3140100,4315571,1954265.8,true
484,1,10,16,755,725,-4280765.050,3877118,2977985,115920.31,true
485,3,4,25,1098,2482,-2183760.700,877180,733339,-3535559.2,false
486,2,9,18,2334,2059,1096546.270,-1288596,-389967,-3049683.8,false
487,2,5,30,956,1984,1836767.810,-1551452,-948471,4796873.0,false
488,3,11,28,330,577,2581652.160,2235092,-1819353,-409823.72,false
489,1,6,14,1150,2499,1353660.050,330041,-3783598,30867.3,true
490,2,9,16,1778,2116,-1858646.580,4263846,-3127816,802857.4,false
491,3,4,14,1365,1539,-3145073.030,-3868738,-1491794,-1695821.0,true
492,2,9,11,2039,91,4724285.250,2824457,-119261,-1791697.9,false
493,3,6,2,1221,2458,-1244892.090,3732388,-4831078,-2877884.8,false
494,2,11,19,1875,201,4037243.300,4790716,-3774550,-3400403.8,false
495,3,10,25,2116,257,732890.290,-3643199,-2359960,328375.97,false
496,1,2,44,601,2345,3180280.450,-4672236,3241834,-1262374.6,true
497,1,10,29,206,7,1638503.170,-4957655,-3639973,234931.61,true
498,1,9,14,1187,2195,361629.800,-3810463,1502238,1508003.6,false
499,1,5,41,1823,2532,-1807530.190,3794873,4845812,2634637.5,false
500,2,7,42,1703,2105,2219331.940,-2953209,363686,-806813.0,true
501,1,9,22,2364,2545,2160716.940,3385724,-4616304,4590023.0,false
502,1,3,8,1065,2514,-3063264.780,-295460,-4000989,1688263.8,false
503,1,5,35,1820,2517,4060241.240,-882287,-544186,-201505.73,false
504,3,4,4,2268,1685,-4271118.130,-1349331,1868105,2269090.0,false
505,2,5,23,873,1958,4172690.670,4724377,-3975754,1238248.9,true
506,2,2,7,1957,1188,-246738.370,-4507079,4909745,2750491.2,false
507,3,5,38,1933,1561,-1053858.070,-807071,1845781,327597.0,true
508,2,7,14,1399,1909,-2803757.020,247792,-2470086,2420976.5,true
509,2,10,11,2124,279,-2915839.850,702747,1105020,2924715.2,false
510,2,7,1,1980,367,4620157.020,2221984,3369663,90135.87,false
511,2,11,45,2233,2392,4096815.340,-3685388,-1990245,4463474.5,false
512,2,3,26,1476,1454,-3838720.160,2628294,1117172,3572529.2,true
513,1,6,21,1745,1281,1522409.930,-885678,-5053315,1081373.1,false
514,3,3,40,1769,2426,3425025.670,-1247577,-2782182,687461.8,false
515,1,1,7,311,1113,-4195256.000,-4143790,771306,-1580951.9,true
516,1,11,37,554,1230,-2085363.730,1501116,-1432301,-1540711.2,true
517,2,3,33,197,1387,2650296.460,1395779,-3552024,646595.75,false
518,3,5,1,1571,327,2127922.660,725409,-951569,4196648.0,true
519,3,8,38,1233,2264,756019.240,4648362,2522346,-3989636.8,false
520,3,6,15,2298,1190,1320186.250,-723775,-1237177,1696923.5,false
521,1,1,3,589,2511,-222340.310,-5000283,-484991,1694063.1,false
522,2,1,35,398,1583,3662896.730,-807875,-2464382,4351639.5,false
523,3,6,34,1469,2368,4630537.050,1845377,3119096,3104826.2,false
524,3,1,10,1266,249,-3785130.640,4793284,221593,340602.06,true
525,2,8,16,1474,851,2700187.070,-992523,-1383283,4017703.0,true
526,1,11,16,2243,542,-4299600.240,-1187778,-5248093,-4860068.5,true
