331,-0.205,2993777.2,618838,570300#MirVdtpefHBPXpIJBzJJy,2219740.780,1926595
332,-0.215,-2513380.3,601364,555409#Y88tWyJ8TDZB0yycKMKfK,-911806.700,1816858
333,0.228,1494645.8,1754221,659157#VTU9WxRO4jtTbvpTsiMRD,2269011.180,2274310
334,0.239,-2798962.8,-2875595,2038464#Cs8IjL964gTm8C8BEVdHn,-1843780.210,2859126
335,0.157,327444.1,1450023,2025387#rDJ3snq0VQDaLf9dN1Ht7,1719589.320,-1398454
336,0.218,-703734.8,-1607596,2481912#aBitlzr5qkj3I055qdCI0,-3205039.670,-1218377
337,0.229,-689901.3,-624656,2284036#X4kEUGX44YoOL2kF0Ogfr,-595194.790,-145900
338,-0.140,1108907.1,-2100788,2539750#RQchPzcMifIY1jvdj7Jlb,2966365.640,2291807
339,0.230,3129287.7,2859881,2950678#dQXpVOytIF7FzsQ3QPq0j,-526187.650,-2414070
340,0.211,101458.1,1242685,1869765#9SUcEGPK7Iot3YkYO0XaB,-2922635.050,-2882820
341,0.182,-631175.9,-853649,480841#afaxaCc7bMA3hBFiG4DM4,2932128.000,2282391
342,0.292,-1828138.4,3312010,585682#8cAmzJVVjSp3sug2wWJ0G,-484887.480,3122180
343,0.163,1532707.9,549708,986801#O5FCsOrCoR4edu2Qvz3kz,-1046907.410,2939217
344,0.253,461132.7,-2608839,2399096#B7WfvpV0gx0ciYNFAZeAA,-676450.640,2647758
345,0.295,3285101.5,-2728364,1973053#Pz2Pghdl8psVikfdBziTK,2449393.570,-1501572
346,-0.332,2116569.9,-3243677,2978045#2Yizgq0REVGaqClOxbqmo,-3443661.550,2851475
347,-0.230,-405015.4,-2511480,981997#1QcxdgfLB0kLni2QmbK5W,2972369.620,659122
348,0.325,-2055618.3,3473805,2276067#Uti7kXyQlP08C7Z4ILmTV,2819306.900,3302235
349,-0.213,365065.1,1806208,1862966#6xHG3mfQmb0A8OqhH0x2o,481500.120,-62254
350,-0.194,2423068.5,-2358135,1668917#OF59J9kJZ7NlwIbNryc8u,-1078970.620,-2568029
351,0.290,2243969.4,-3029956,2754081#NqucmXtaTBRxJBTeof3yu,-2468528.860,2116210
352,0.199,2955860.3,2953312,2408491#4UMcwCrmhNdi8bCcpnUoW,-965152.490,458415
353,-0.277,-792876.7,362492,593875#4GHYJwVB0JqRgbU7kxNpR,-1881375.110,-1471230
354,-0.277,1020189.2,-2347953,489668#SgM9ee6WdjDAFbDs3y3e7,71879.290,-2991248
355,-0.278,-216454.3,-2788966,936062#pH0InY6sBc1M8zj7vEywd,1425718.730,2743038
356,-0.339,101541.8,2304830,1499503#DSj62DqpVbv2Mr6urxf1z,711905.270,839195
357,-0.289,1768929.4,595462,3428155#DlJRwIosKOoO0B2DfwAYI,-1460995.740,877221
358,0.253,-3162592.1,-1594120,738649#hW4lfnA1bIimYMGmCxZuh,1904962.010,2394132
359,0.341,-3271643.0,-3293623,1070457#PutzTSUPfYu4HKcaeljJp,3284458.860,748165
360,0.278,-3582989.1,-962238,778006#s8VXUhynIJkLgwgVtSo9I,2656819.040,-2941803
361,0.246,-1778408.4,3297031,3192644#6dSmUYHSdjkwg2cZSfxbC,396072.710,-484743
362,-0.240,1038978.1,-2252945,3461761#ma0XbRtUA7slqcOsPwyDp,2551856.590,3270231
363,0.217,2302590.0,2822228,3569123#5UlUFzuGXadctuS7Utpn7,-1736711.350,-2119492
364,0.228,-3324546.9,40616,1420158#TSGr3vVwIDOkgeKiYYMC3,-1235662.430,615236
365,0.250,-709459.0,-2764546,3063606#wI7tCRwC8OUSLIB6Eu6V9,-64864.120,2823466
366,0.315,1758530.1,-3374536,1388702#nWZq57vQShBMUfWE28SOB,-3212046.830,-2348002
367,0.180,699259.2,-1145271,296688#YUfIcBcCHjYSc34j9mLmG,2494280.670,2520240
368,0.259,2301689.0,-1236624,371264#WmVROWSnKs6IUKlcF9glv,-506048.330,2685334
369,0.282,2506997.0,3274635,1757347#GHs2WUpX4eDl8rZhPqCiD,-1814621.180,3421981
370,0.277,3065479.1,-360834,2324144#1NMfiLHfJdeksGpqyZVhA,-814574.850,2408302
371,0.301,-2970966.7,-1090728,2330210#v9rCnS26apRpoAyLcpdBb,3418315.920,-772395
372,-0.229,-2719995.8,-971463,2704031#242sFbdBeMnR9yuz3DV2u,1756560.870,2581496
373,-0.291,1247735.6,3409046,1035188#SjjhmqXnjrkbncEinmLJh,1810671.800,-1782125
374,-0.242,1141449.9,2754314,1210217#IbzpVNdfTMVWFs9UJCVSt,-3173404.270,-1624137
375,0.311,-1260864.4,-3419837,3055187#SiRJe8tusMsjgYCsYaWgk,951881.170,-199846
376,0.186,3637207.1,-2255121,3752640#VMxbHexIh9b8VG5VMUslo,-2137962.570,-2016788
377,-0.254,-3357728.2,-1218134,2495616#KmcElbuVXdhqlVK8CMt41,2039801.300,-2586268
378,0.208,3609646.2,-3356810,3371086#Yezvi8WuYsopbPdxDFaT7,274270.220,1467812
379,-0.197,-2600883.4,955859,3696919#ZvHSKubJp2Wx5NOZr1cvU,1050181.970,-1833342
380,-0.346,-568893.2,-3196302,2999749#Fc2nQDlrGBTQJr82zIww3,-81802.100,-361311
381,-0.240,3447338.2,711788,655224#QRvsQk45JsIWEdtHfECvy,2555935.280,2216812
382,-0.250,-2890806.3,691621,637569#MujfoDnB9lVRMzw6n2GnG,-1048184.200,2089695
383,0.263,1718288.8,2017705,757230#OcE6zGtwF7ApwbxrR9OBH,2609620.680,2614708
384,0.275,-3218710.3,-3306117,2342922#5lXKeSuUqo2QEGflbDNRY,-2119754.210,3285984
385,0.193,376749.1,1667650,2326195#pq1gjT8hN3yCOspwkrecO,1975711.820,-1606164
386,0.254,-809579.3,-1847212,2850388#Z0t1w6Nu5KJ4zA4b6aiLh,-3683062.170,-1400571
387,0.264,-791988.3,-717511,2621738#LOzkhSYVdCzbgOo7bxdGM,-682954.790,-167118
388,-0.175,1273264.1,-2411689,2914596#3SbXbxvpp6xgJNjz2d4k9,3405522.640,2629419
389,0.266,3591190.7,3282050,3384938#S7SkA7lX2FFZYoiRJczhd,-604229.150,-2768992
390,0.246,116669.6,1425670,2143579#MErKhwbdvl47iYPgxFr5A,-3351177.050,-3306204
391,0.217,-724140.9,-978124,550072#7uvTrKwlOhK1ZB7V7VTi1,3362958.500,2616325
392,0.328,-2094436.9,3797069,670223#SNfB46ehHuEj4MMArNVv5,-554779.480,3577757
393,0.199,1756265.9,629765,1129383#2ALky45wHPOg65TTiCzE7,-1198153.910,3368845
394,0.288,529187.2,-2989451,2746460#EUD3hGXLu0OiHYqT5UnJe,-775849.140,3033661
395,0.331,3762605.5,-3122766,2258075#hhQ6N9kAmUtIUuRJrduLy,2805147.570,-1718452
396,-0.367,2423442.4,-3713609,3408091#FLevavu2QTIwsZEm4eOhz,-3942216.050,3262318
397,-0.265,-464580.9,-2873447,1122104#pezFzEFNndAe2zr3n4W1X,3400066.620,753846
398,0.360,-2350156.3,3972336,2602963#sQFp3jO2NRbQsDzRM90M8,3224395.400,3777046
399,-0.248,418410.6,2065826,2128705#GdahJenfTscRD0J2b4KqT,551615.120,-71634
400,-0.229,2768993.0,-2695925,1906988#9OidnrOQL8tAJKsbdk0M5,-1234486.620,-2934730
401,0.325,2564595.9,-3462471,3146394#QcDc9b2rRx9C4zOQdYqXh,-2820118.860,2417068
402,0.235,3375926.8,3372642,2750501#qsp7iaj1OBncwSvdDU7Hw,-1102574.990,522753
403,-0.312,-904510.2,414869,677113#5H6WwMnl4P2UpvE5YfvtW,-2148197.610,-1679660
404,-0.312,1163966.7,-2679045,558426#ujMVqFPVLE4gt5mm6xfEv,81522.790,-3414614
405,-0.313,-247774.8,-3180680,1067653#sVwwSau3xvX20dIHPCizy,1627931.230,3130697
406,-0.374,116812.3,2629377,1708770#RvcUg39IGcEKcN04uX7Bo,811768.770,956957
407,-0.324,2015795.9,679204,3907412#gsA0pB80aAeO5Fs8yyK0y,-1665016.240,1001232
408,0.288,-3605037.6,-1815750,841224#QRvsQk45JsIWEdtHfECvy,2170721.010,2729791
409,0.377,-3726739.5,-3752387,1218544#X6H31hSbHWYB99ZZsbNMo,3743050.860,853376
410,0.314,-4081150.6,-1095910,885758#SWuVYdkEvHEtig7iEXxnf,3025078.040,-3349635
411,0.281,-2023532.4,3753546,3634481#CPYZnABb0proZhsMnuBz2,449795.210,-550768
412,-0.275,1183373.1,-2564101,3939679#1u8Omrclq4m2DBray8MGv,2905296.090,3721468
413,0.253,2619865.0,3210736,4059361#IcC51cvR8nytkQbAP2sTw,-1975902.350,-2412513
414,0.263,-3781047.9,46516,1614749#Fc2nQDlrGBTQJr82zIww3,-1404966.930,700669
415,0.285,-807925.5,-3142248,3482422#HyWTECJ0rVSb7cPbpDM4V,-74962.120,3210314
416,0.351,1997612.6,-3834259,1577626#gDZbgebWA0MXowmPW0DGZ,-3650080.830,-2669430
417,0.216,795053.7,-1301319,335928#AF0Nl4H76yFlCad37zR9e,2835144.170,2864527
418,0.294,2614723.0,-1403730,421262#YzRqxUwLmpyCMONb7Gvj2,-573657.830,3049371
419,0.318,2848012.0,3719077,1994392#gfJB6izAvyMFPCO1SL0GU,-2061647.680,3884477
420,0.313,3480214.6,-408995,2638143#GROCV34sNbmjhWMZ3Yx34,-925356.850,2732806
421,0.336,-3370945.7,-1238325,2643623#yUpQYUSoewXvd06tKYE0e,3877841.920,-875719
422,-0.264,-3085986.3,-1101076,3066761#ma0XbRtUA7slqcOsPwyDp,1993061.870,2927670
423,-0.326,1414955.6,3864950,1173085#IQDZyacTjVPFHrCBTMgVO,2052780.300,-2020675
424,-0.277,1294217.9,3123381,1371801#O5FCsOrCoR4edu2Qvz3kz,-3597026.770,-1841429
425,0.346,-1429765.4,-3876349,3462494#84STdr1GqMDmUD44A0OXQ,1079966.670,-226712
426,0.222,4119614.6,-2554813,4250525#aw9qkr99LlEV3tGecrvqJ,-2422744.070,-2283875
427,-0.289,-3801729.7,-1378468,2825866#4leT37lyfnIuLBvzerXWT,2310306.300,-2928637
428,0.243,4087522.7,-3802057,3815986#AgnRm8LOeklLAZvJdkorb,310107.720,1662357
429,-0.232,-2944801.9,1082489,4184038#9ni6h3xkbzf8Azk2kXDj3,1189371.470,-2074984
430,-0.381,-643345.2,-3617190,3394111#18rcVpDXbNdMQT23fhOwT,-91682.600,-409893
431,-0.275,3900899.2,804737,740147#aXVDnrhRNXFC2YyQpixQ3,2892129.780,2507029
432,-0.285,-3268232.3,781879,719728#Gx0MJvg1cE8T1fbtWAuRb,-1184561.700,2362532
433,0.299,1941931.8,2281190,855303#HwCOo2YjTfi732NX1sRXT,2950230.180,2955106
434,0.310,-3638457.8,-3736639,2647380#fnnAHKEr1eRqHOZTnh7rH,-2395728.210,3712842
435,0.228,426054.1,1885278,2627004#S92OrDeAobFtB3CzM1PSK,2231834.320,-1813875
436,0.289,-915423.8,-2086827,3218864#E0kAiSYgZkNkbHn1BLOUC,-4161084.670,-1582766
437,0.300,-894075.3,-810366,2959440#x302J0Oj1CIuT5vLx6TTk,-770714.790,-188337
438,-0.210,1437621.1,-2722589,3289441#BizyQrkdrzk2BFxJWMHcG,3844679.640,2967031
439,0.301,4053093.7,3704218,3819198#m4NTvaHfKtKQKTcilFTqf,-682270.650,-3123914
440,0.282,131881.1,1608655,2417394#QcDc9b2rRx9C4zOQdYqXh,-3779719.050,-3729588
441,0.253,-817105.9,-1102599,619303#HwCOo2YjTfi732NX1sRXT,3793789.000,2950258
