471,0.372,-3770924.7,-1385922,2957037#OSOfAZrtWnoq0UFWqJ9rr,4337367.920,-979043
472,-0.299,-3451976.8,-1230688,3429490#OFM0leUoeh1lVRhMbO4lg,2229562.870,3273844
473,-0.361,1582175.6,4320855,1310981#tjRWwo2CEieYrpMmD8BXP,2294888.800,-2259225
474,-0.312,1446985.9,3492447,1533384#JLHojScBnTP6XkWvZQvYa,-4020649.270,-2058721
475,0.382,-1598666.4,-4332862,3869801#O5FCsOrCoR4edu2Qvz3kz,1208052.170,-253577
476,0.257,4602022.1,-2854506,4748409#Y88tWyJ8TDZB0yycKMKfK,-2707525.570,-2550962
477,-0.324,-4245731.2,-1538802,3156115#pz6K5RjKFyIGi6GwhPLnn,2580811.300,-3271005
478,0.279,4565399.2,-4247304,4260887#olPzZFv3NJsmD6QsC0T8n,345945.220,1856902
479,-0.267,-3288720.4,1209119,4671157#VTU9WxRO4jtTbvpTsiMRD,1328560.970,-2316626
480,-0.416,-717797.2,-4038077,3788472#NQtIbJPz8C9xlgZCNf187,-101563.100,-458474
481,-0.310,4354460.2,897687,825071#TBGPXmpbdPmfAw5Exx0ME,3228324.280,2797246
482,-0.320,-3645658.3,872136,801888#6WaNdnRAcMqrVYOa8VjKx,-1320939.200,2635369
483,0.334,2165574.8,2544674,953376#P3SfWg5iA6Ceh9sdcIJkv,3290839.680,3295504
484,0.346,-4058205.3,-4167161,2951838#2htA2WfX81CWACbmlGPQB,-2671702.210,4139700
485,0.264,475359.1,2102905,2927812#WJZEPcMFUxAEoPhGJwgf4,2487956.820,-2021585
486,0.325,-1021268.3,-2326443,3587340#rnsLY5uURqg9hv149bpKx,-4639107.170,-1764960
487,0.335,-996162.3,-903221,3297142#IhhEGJIVpVKNx2DdFheqy,-858474.790,-209555
488,-0.245,1601978.1,-3033490,3664287#XoslFNG0jw2Q8Cz8enMOV,4283836.640,3304643
489,0.337,4514996.7,4126387,4253458#hXJzl0JRiu8s4Y2DLhBYQ,-760312.150,-3478836
490,0.317,147092.6,1791640,2691208#qGlgZ0j2b5bFOGvywsCNH,-4208261.050,-4152972
491,0.288,-910070.9,-1227074,688534#rHWMMbjqR2al6PqgwvdS9,4224619.500,3284192
492,0.399,-2627033.9,4767188,839306#16BTr4y9HyVMbCgYMQdE3,-694563.480,4488910
493,0.270,2203381.9,789878,1414547#3Z2pCaGht6Zpx4sr4zt7s,-1500646.910,4228101
494,0.359,665296.2,-3750674,3441188#SjjhmqXnjrkbncEinmLJh,-974646.140,3805468
495,0.402,4717613.5,-3911571,2828120#Y5adc8OoXZH0Psl71SH96,3516655.570,-2152213
496,-0.437,3037187.4,-4653473,4268183#YVC355R6NDuOpazhERSf2,-4939325.050,4084004
497,-0.335,-583711.9,-3597381,1402318#N3AVe3MTZpbVrrG4qbM1z,4255460.620,943294
498,0.431,-2939232.3,4969399,3256755#Zy5aOZakgy4QwL0qHNPkA,4034572.400,4726669
499,-0.318,525101.6,2585062,2660183#YVC355R6NDuOpazhERSf2,691845.120,-90393
500,-0.299,3460842.0,-3371505,2383130#8WLEux5bvmPQCCMYB4yzm,-1545518.620,-3668132
501,0.396,3205848.9,-4327501,3931019#U3oy9v3Wr19CO8XUHWAg4,-3523298.860,3018784
502,0.306,4216059.8,4211303,3434520#svI0fRvdVThg0Ow10pvmW,-1377419.990,651428
503,-0.382,-1127777.2,519623,843588#YVSfBU4hVPZ98LhSyss1t,-2681842.610,-2096521
504,-0.382,1451521.7,-3341229,695942#OZ9H9ErGrk8OjGgLftCHF,100809.790,-4261346
505,-0.383,-310415.8,-3964109,1330836#qguMkrQSwJMuu7Ys4VrbB,2032356.230,3906015
506,-0.444,147353.3,3278471,2127305#fDyH2BIRePa7ZRd5SEiJF,1011495.770,1192481
507,-0.394,2509528.9,846687,4865925#xIBvX2hlYo01ANd2StGln,-2073057.240,1249253
508,0.359,-4489928.6,-2259011,1046375#FYD3DyqD7KpQvhROlNzdU,2702239.010,3401110
509,0.448,-4636932.5,-4669915,1514717#G9o6TPuiNSlcNyEAKivEp,4660234.860,1063798
510,0.385,-5077473.6,-1363253,1101263#9tNCQ8HXCGu1yq8CxZ75s,3761596.040,-4165299
511,0.352,-2513780.4,4666576,4518154#UVuwFHW2ULczf5G6GvgRQ,557240.210,-682817
512,-0.345,1472163.1,-3186414,4895516#AtM8OowBjgbTUDPm5sOAm,3612175.090,4623942
513,0.324,3254415.0,3987752,5039837#IizZXY6TfH0reXnSbEMjG,-2454284.350,-2998555
514,0.334,-4694049.9,58315,2003931#DEju783vYtC7qV9YXM6ix,-1743575.930,871534
515,0.356,-1004858.5,-3897653,4320055#JCo2RAMyf5Bt2EWFMsBse,-95158.120,3984009
516,0.422,2475777.6,-4753705,1955473#PoemeQfiDOKVuGarUjqsS,-4526148.830,-3312286
517,0.287,986642.7,-1613415,414408#a8d83p3GPJBGY2OqlhJqN,3516871.170,3553101
518,0.365,3240791.0,-1737942,521258#SWk7bCKSTzlHs2ifICb8r,-708876.830,3777444
519,0.389,3530042.0,4607961,2468483#BZ8XffvYYph0oVK5e7aDn,-2555700.680,4809470
520,0.384,4309685.6,-505316,3266140#1Sr90PGwSBPwEc1UkyNY2,-1146920.850,3381814
521,0.407,-4170903.7,-1533519,3270450#NX58opbv9CvD0baRPeCEs,4796893.920,-1082367
522,-0.334,-3817967.3,-1360301,3792220#kRNE878z45ZINNdKvYjLK,2466063.870,3620018
523,-0.396,1749395.6,4776759,1448878#oElGl1wWQjdP6R9m24BJg,2536997.300,-2497775
524,-0.347,1599753.9,3861514,1694968#XcA0imrSNDC2JMpL1EJQP,-4444271.770,-2276013
525,0.417,-1767567.4,-4789374,4277108#Tt94JehN86SEzfEWlMZBE,1336137.670,-280443
526,0.293,5084429.6,-3154198,5246294#3JEP6LvA9vywgxU7IiOlg,-2992307.070,-2818049
527,-0.359,-4689732.7,-1699136,3486365#UZsl1xuFHdIBgcu5GdZQ5,2851316.300,-3613374
528,0.314,5043275.7,-4692551,4705787#LHdcxEKxcDupF2i91mqaN,381782.720,2051447
529,-0.302,-3632638.9,1335749,5158276#DM8We1wMPmdJbwF0EBlcL,1467750.470,-2558268
530,-0.451,-792249.2,-4458965,4182834#AWu1N16j6woPRlv7wXNkT,-111443.600,-507056
531,-0.345,4808021.2,990636,909994#E0fvDVUUbQr1tHNwIliTX,3564518.780,3087463
532,-0.355,-4023084.3,962394,884047#fBceT4cgO0u2e2f6RKLgr,-1457316.700,2908206
533,0.370,2389217.8,2808159,1051449#zl8E7CC3e6NKF9XQp8anQ,3631449.180,3635902
534,0.381,-4477952.8,-4597683,3256296#t7JkydEik0Hznuo0TqiEY,-2947676.210,4566558
535,0.299,524664.1,2320533,3228621#BrT0CtJ5tvw0xu976m48o,2744079.320,-2229296
536,0.360,-1127112.8,-2566058,3955816#nWB0CaLoyAJlbOdPvkW5i,-5117129.670,-1947155
537,0.371,-1098249.3,-996076,3634844#z5lfZVLU2pgCTbDALGzXy,-946234.790,-230774
538,-0.280,1766335.1,-3344390,4039132#j3W3zixHcN6P4TBHOspcQ,4722993.640,3642255
539,0.372,4976899.7,4548555,4687718#oBjffn9WKwet2cJlBniBp,-838353.650,-3833758
540,0.353,162304.1,1974625,2965023#koKUQJruR6VJjnNtwrhgX,-4636803.050,-4576356
541,0.324,-1003035.9,-1351549,757765#9SUcEGPK7Iot3YkYO0XaB,4655450.000,3618125
542,0.434,-2893332.4,5252248,923848#bdTeIZhOuaBOT5kT6VoIV,-764455.480,4944486
543,0.305,2426939.9,869934,1557129#Ilr9rl0aMf2Nwu3jB5RT2,-1651893.410,4657729
544,0.395,733350.7,-4131285,3788552#8kerqRo0sWxHzmZ2Ab1cO,-1074044.640,4191372
545,0.437,5195117.5,-4305974,3113143#GROCV34sNbmjhWMZ3Yx34,3872409.570,-2369094
546,-0.472,3344059.9,-5123405,4698229#GioBzjcO7qC7G0nYwNXdZ,-5437879.550,4494847
547,-0.370,-643277.4,-3959348,1542425#0zVOFZAHhQ4SKI1lhu23f,4683157.620,1038018
548,0.467,-3233770.3,5467931,3583651#y1LgbuXgm5r0Qg9SJWX4L,4439660.900,5201481
549,-0.353,578447.1,2844680,2925922#5lXKeSuUqo2QEGflbDNRY,761960.120,-99772
550,-0.334,3806766.5,-3709295,2621201#TFQYzD740Az0hLuv1pJYl,-1701034.620,-4034833
551,0.432,3526475.4,-4760016,4323331#7cbYFE147ZTQpe9CRsyzX,-3874888.860,3319642
552,0.341,4636126.3,4630634,3776529#tYEcL42qv8qRdfOQzvbZ0,-1514842.490,715765
553,-0.417,-1239410.7,572000,926825#Zhd5r2Dc56iYSQhX8EIQv,-2948665.110,-2304952
554,-0.417,1595299.2,-3672321,764700#dcRAlzGb4ScZl8EWhqLj2,110453.290,-4684712
555,-0.418,-341736.3,-4355824,1462428#raVvCmylAVIGjTH8YoXXO,2234568.730,4293674
556,-0.479,162623.8,3603018,2336573#sF97sip8Zd35XLOJ8nniJ,1111359.270,1310243
557,-0.429,2756395.4,930428,5345181#kosfipzEFv7W8lRon6wo4,-2277077.740,1373263
558,0.395,-4932374.1,-2480642,1148951#pXBJZSEplOP6C3VBWHCGJ,2967998.010,3736770
559,0.483,-5092029.0,-5128679,1662803#pZ2Y87swCNIPzzKXlrTlH,5118826.860,1169009
560,0.420,-5575635.1,-1496924,1209016#EmEGUUvbHhinlw5IxeUJ9,4129855.040,-4573131
561,0.388,-2758904.4,5123091,4959990#3e0JbDQByPOLzjxcYVpZ9,610962.710,-748841
562,-0.380,1616558.1,-3497571,5373435#gSH9vWrRy3KjaqJsPFqeH,3965614.590,5075179
563,0.359,3571690.0,4376260,5530075#hhQ6N9kAmUtIUuRJrduLy,-2693475.350,-3291576
564,0.370,-5150550.9,64214,2198522#WkjAELiGuYTuI1ViaAYag,-1912880.430,956966
565,0.392,-1103325.0,-4275356,4738872#qE89ZuyQVtX38FbVpCXgX,-105256.120,4370856
566,0.457,2714860.1,-5213428,2144396#WnUaPVGvFQJY1snQVBcth,-4964182.830,-3633714
567,0.322,1082437.2,-1769463,453648#aKKssWJeLZzKJ1LJDnMgH,3857734.670,3897388
568,0.401,3553825.0,-1905048,571256#ws7ODnYLdNUp9CN1Fkzk1,-776486.330,4141480
569,0.424,3871057.0,5052403,2705529#tYEcL42qv8qRdfOQzvbZ0,-2802727.180,5271967
570,0.419,4724421.1,-553476,3580138#sjeRi7BWAy79twU9brI2o,-1257702.850,3706318
571,0.443,-4570882.7,-1681116,3583864#E0kAiSYgZkNkbHn1BLOUC,5256419.920,-1185691
572,-0.369,-4183957.8,-1489913,4154949#exOJw6JrLSdLNkYGuFLkw,2702564.870,3966192
573,-0.431,1916615.6,5232664,1586774#HJzVhnizMHNRVYFczL6bW,2779105.800,-2736325
574,-0.382,1752521.9,4230580,1856551#lY7wuksx2gX1OHo5qi07H,-4867894.270,-2493305
575,0.453,-1936468.4,-5245887,4684415#aE9AeT5YovQSXfsQkGXmN,1464223.170,-307308
576,0.328,5566837.1,-3453891,5744178#VdRkXBEXnoSGWL99naWBV,-3277088.570,-3085136
577,-0.394,-5133734.2,-1859470,3816614#RBhY4cYXiC0qIk9GVeb5o,3121821.300,-3955742
578,0.350,5521152.2,-5137798,5150688#YUfIcBcCHjYSc34j9mLmG,417620.220,2245992
579,-0.337,-3976557.4,1462379,5645395#TyxnOkqZluNopaazkmQiS,1606939.970,-2799910
580,-0.486,-866701.2,-4879852,4577195#pq1gjT8hN3yCOspwkrecO,-121324.100,-555637
581,-0.380,5261582.2,1083586,994918#p65DShXKjrwvQwk6TWkUC,3900713.280,3377680
582,-0.390,-4400510.3,1052651,966207#fsXZQXLk2elTBbUDOcr9h,-1593694.200,3181043
583,0.405,2612860.8,3071643,1149522#WkjAELiGuYTuI1ViaAYag,3972058.680,3976300
584,0.417,-4897700.3,-5028205,3560754#gyV0aFxQvakIGNPwC2amQ,-3223650.210,4993416
585,0.335,573969.1,2538160,3529429#54pyQrbqIhHX9i43OA7UJ,3000201.820,-2437006
586,0.396,-1232957.3,-2805674,4324292#SxjcDxvoL4vxnyEkRXJnj,-5595152.170,-2129349
587,0.406,-1200336.3,-1088931,3972546#4K9U2kU5lkMJrdw3fRqeF,-1033994.790,-251992
588,-0.315,1930692.1,-3655291,4413978#C0S8ulxzCSBF5rVjnXhiO,5162150.640,3979867
