1051,0.787,6732740.4,-9085166,8246456#ZXRJ7rBdyHxig3AuUqR8m,-7390788.860,6328222
1052,0.696,8836791.3,8823939,7196624#UCx0LxAE7gTJB9Kvt9Q70,-2889067.490,1359140
1053,-0.767,-2355745.7,1095770,1759200#DoG4q5uT5hgVgiVU6iHJT,-5616890.110,-4389257
1054,-0.767,3033074.2,-6983241,1452280#UmEhTUT0WvLmQE48cVjNU,206888.290,-8918372
1055,-0.768,-654941.3,-8272969,2778343#ko2W1z2Cs2N8wIqCdqzrK,4256693.730,8170264
1056,-0.829,315328.8,6848488,4429248#OHJTRkd8EPMCTWvOV0bc7,2109994.270,2487863
1057,-0.779,5225060.4,1767843,10137746#OaojWLm9eIOam1BuqsjVO,-4317282.740,2613368
1058,0.750,-9356829.1,-4696947,2174706#kZvYE0lrMsWKMkClei0Df,5625588.010,7093365
1059,0.838,-9642994.0,-9716319,3143668#SgM9ee6WdjDAFbDs3y3e7,9704746.860,2221119
1060,0.775,-10557250.1,-2833639,2286541#Dkx7084IWMiQzIiLOA0Jp,7812445.040,-8651451
1061,0.743,-5210144.4,9688241,9378355#iP0wNmlSoqbC9NXpUpq5d,1148187.710,-1409086
1062,-0.730,3060508.1,-6609136,10152620#pQx8kQvFTv3JJu3nXF6cM,7500009.590,9587549
1063,0.714,6744440.0,8261340,10432455#MD5N4G8Mu9UFpnIPRyejW,-5085385.350,-6221786
1064,0.725,-9715560.9,123209,4144432#IiAg16mCeUKZSXKTSlyaV,-3605925.430,1811291
1065,0.747,-2087990.0,-8052381,8927037#OSOfAZrtWnoq0UFWqJ9rr,-206236.120,8239331
1066,0.812,5105685.1,-9810658,4033631#iWkEpWtHT7o54kWYLdEXd,-9344522.830,-6847994
1067,0.677,2040382.2,-3329943,846048#u55Jmr90m4UoudJ0EY9KG,7266369.670,7340258
1068,0.756,6684165.0,-3576108,1071236#s3JmbbEoKO35K7u2FFoPS,-1452581.330,7781845
1069,0.779,7281207.0,9496823,5075984#40tXwt5etumWDOdb5WzDr,-5272992.180,9896932
1070,0.774,8871776.1,-1035081,6720123#5UlUFzuGXadctuS7Utpn7,-2365522.850,6951358
1071,0.798,-8570672.7,-3157086,6717999#nA0b7fQUiD2QhvdNxhjxR,9851679.920,-2218931
1072,-0.719,-7843862.8,-2786038,7782244#qapP0dwgF8WfWHOCeyMx7,5067574.870,7427932
1073,-0.781,3588815.6,9791709,2965739#EyoAv69PxIqT4PyBf8A8p,5200190.800,-5121825
1074,-0.732,3280201.9,7921245,3472386#sDn6MF7MB4EKxu6HB4N2X,-9104119.270,-4666225
1075,0.808,-3625478.4,-9811012,8757485#95yPH0mURMiNIEt14uxR5,2745078.170,-575963
1076,0.683,10390912.1,-6450816,10723023#koKUQJruR6VJjnNtwrhgX,-6124903.570,-5756006
1077,-0.744,-9573749.2,-3462810,7119109#TuutRP7BndzJf4yWxtK6j,5826871.300,-7379427
1078,0.705,10299917.2,-9590268,9599693#3Hyzr0ZfcHRpe3waWkewF,775995.220,4191442
1079,-0.687,-7415742.4,2728679,10516585#3ZBm2J8Af8LQQrNxk6cEQ,2998834.970,-5216330
1080,-0.836,-1611221.2,-9088727,8520810#YVHPLiiQaS6egChFbICWu,-220129.100,-1041452
1081,-0.730,9797192.2,2013081,1844153#1ATX9AucAwiSqhXayfSSx,7262658.280,6279850
1082,-0.740,-8174770.3,1955226,1787802#I3qlAZYkvmO2INVEDwFIl,-2957469.200,5909413
1083,0.760,4849290.8,5706488,2130252#MSMl6pYo0xEJv6DRrY7gP,7378153.680,7380280
1084,0.772,-9095175.3,-9333425,6605334#vxiQepIlFgAx7f3klt9BN,-5983390.210,9261996
1085,0.690,1067019.1,4714435,6537514#g4y4hdT2RNepxjiFQlUc4,5561426.820,-4514111
1086,0.751,-2291402.3,-5201829,8009052#6a3SrNt7zCSKm4LC2o15z,-10375377.170,-3951294
1087,0.761,-2221206.3,-2017481,7349566#mzYgfl6w2DTCMsckeJObO,-1911594.790,-464177
1088,-0.665,3574262.1,-6764296,8162433#8QpSmdrCvpUT7RSCrRMD7,9553720.640,7355987
1089,0.763,10057832.7,9192409,9464578#qJ625LF3pSMoehNgiK55X,-1696810.150,-7737900
1090,0.743,329630.6,3987460,5976982#RmlquM3CY0Pr00igwjgmG,-9350765.050,-9233580
1091,0.714,-2025650.9,-2720774,1519306#16BTr4y9HyVMbCgYMQdE3,9394585.500,7291394
1092,0.825,-5822615.9,10587902,1853804#K9aXiFkqkjxkm252pGAd4,-1533267.480,9955828
1093,0.696,4886077.9,1750556,3125531#1F9wl1zx9rqW8zm4r59mt,-3315604.910,9383637
1094,0.785,1481950.2,-8318012,7609556#FVPRkgUmxTDl0sMrW7hZb,-2167428.140,8436310
1095,0.828,10447661.5,-8644401,6248390#67OyamuXuUenAgAj1vOqh,7785703.570,-4754779
1096,-0.857,6719657.4,-10292657,9428735#kkBsoiqrQIlsoJ2rWoZBE,-10921979.050,9014120
1097,-0.755,-1298497.9,-7940985,3083602#CLPHuxMgB901XtuHu7XAM,9387824.620,2079982
1098,0.857,-6473688.3,10951777,7179507#qPL1tLRVurPnfvCWutcoR,8895634.400,10424407
1099,-0.738,1165247.6,5700478,5849051#7Y42yehzYi48mSmGqSPk7,1533225.120,-202947
1100,-0.719,7611936.0,-7424985,5239982#RmlquM3CY0Pr00igwjgmG,-3411710.620,-8068544
1101,0.822,7053366.9,-9517681,8638769#1UdW4pzT7qgG3G5Rm0qiG,-7742378.860,6629080
1102,0.732,9256857.8,9243269,7538634#TWW2P5d6fFnmvGJTDA0BJ,-3026489.990,1423478
1103,-0.802,-2467379.2,1148147,1842438#JHH6JYo8j6lrauyQO1Coc,-5883712.610,-4597687
1104,-0.802,3176851.7,-7314333,1521038#9ni6h3xkbzf8Azk2kXDj3,216531.790,-9341738
1105,-0.803,-686261.8,-8664683,2909934#zDjKlEaiyTQEgIhKc12x6,4458906.230,8557923
1106,-0.864,330599.3,7173035,4638515#ipJLs1dGQjIWMASkJTGUn,2209857.770,2605625
1107,-0.814,5471926.9,1851585,10617003#zsDHnl8TE3ophFZunBWU5,-4521303.240,2737379
1108,0.785,-9799274.6,-4918577,2277281#KI5YG4cXyvCoZ5wAAlHME,5891347.010,7429024
1109,0.874,-10098090.5,-10175083,3291755#Zy5aOZakgy4QwL0qHNPkA,10163338.860,2326330
1110,0.811,-11055411.6,-2967311,2394293#OfVnR6q7Y6BHx8xy7RvWA,8180704.040,-9059283
1111,0.778,-5455268.4,10144756,9820192#w25E6TQ4vCMLGmxINUuXa,1201910.210,-1475111
1112,-0.765,3204903.1,-6920292,10630538#wf8z54uVbN0gxx9cgsRkn,7853449.090,10038786
1113,0.750,7061715.0,8649848,10922693#3Hyzr0ZfcHRpe3waWkewF,-5324576.350,-6514807
1114,0.760,-10172061.9,129109,4339023#koKUQJruR6VJjnNtwrhgX,-3775229.930,1896724
1115,0.782,-2186456.5,-8430083,9345853#NOsZF8gQRJJlqod8TL0N8,-216334.120,8626179
1116,0.848,5344767.6,-10270381,4222555#NUx9xO3aID7HDdRWaKQFx,-9782556.830,-7169422
1117,0.713,2136176.7,-3485991,885288#iWQkj1l5rtpr0UGcbSnuL,7607233.170,7684545
1118,0.791,6997199.0,-3743214,1121234#7BJls8aFZbWX1fGR4nqHN,-1520190.830,8145882
1119,0.815,7622222.0,9941265,5313029#u5HDEKR1P8sYxAV19FNqK,-5520018.680,10359428
1120,0.810,9286511.6,-1083242,7034122#ihNhaCYu1DWVfYclgmggJ,-2476304.850,7275862
1121,0.833,-8970651.7,-3304683,7031412#gsA0pB80aAeO5Fs8yyK0y,10311205.920,-2322255
1122,-0.754,-8209853.3,-2915651,8144974#2siCkpO1jVIKr87B8iA5z,5304075.870,7774106
1123,-0.816,3756035.6,10247613,3103636#FDNjOtL2xH1opsfvcD065,5442299.300,-5360375
1124,-0.767,3432969.9,8290312,3633970#GHLhNCgZ2vR36Hsh2lFR7,-9527741.770,-4883517
1125,0.843,-3794379.4,-10267524,9164792#qVmvgyT5eTuw2ka6neI9N,2873163.670,-602829
1126,0.719,10873319.6,-6750508,11220908#PehkHS9sXCNP88fIDpXGX,-6409685.070,-6023093
1127,-0.779,-10017750.7,-3623144,7449359#YQ38dBRCSnyIBoFgoShUH,6097376.300,-7721796
1128,0.740,10777793.7,-10035515,10044593#3uWiEs1aI7W8a8gRJtFnA,811832.720,4385987
1129,-0.722,-7759660.9,2855309,11003704#DhXzOzMX5fPYSDnxFukcx,3138024.470,-5457972
1130,-0.871,-1685673.2,-9509615,8915172#dopNpTE1MkF5d1iXwwEP1,-230009.600,-1090034
1131,-0.765,10250753.2,2106030,1929076#FQMRSdILsmDtDtvF7iCii,7598852.780,6570067
1132,-0.775,-8552196.3,2045484,1869961#Uynw0BkGZDRXINytx6Bgm,-3093846.700,6182250
1133,0.796,5072933.8,5969973,2228325#LIGEWnOmv4vozGFXZDDgF,7718763.180,7720678
1134,0.807,-9514922.8,-9763947,6909792#qVmvgyT5eTuw2ka6neI9N,-6259364.210,9688854
1135,0.725,1116324.1,4932063,6838323#NHutg7TfW2oaDg8DhKJvR,5817549.320,-4721822
1136,0.786,-2397246.8,-5441444,8377528#3QXDEjNhSOQCTQNn8UipN,-10853399.670,-4133489
1137,0.797,-2323293.3,-2110336,7687268#bWIaArzFwfqehLZOTl7ra,-1999354.790,-485396
1138,-0.700,3738619.1,-7075196,8537278#xzk8OUBxJWjFGXminZy1J,9992877.640,7693599
1139,0.798,10519735.7,9614577,9898838#2htA2WfX81CWACbmlGPQB,-1774851.650,-8092822
1140,0.779,344842.1,4170445,6250797#HgkAgXEVYPJld3wRA26wO,-9779307.050,-9656964
1141,0.750,-2118615.9,-2845249,1588537#94e3J8LASywp77v6l8KuY,9825416.000,7625327
1142,0.860,-6088914.4,11072962,1938346#P5DHkbi3hRHI4SC7Wnxmz,-1603159.480,10411404
1143,0.731,5109635.9,1830612,3268113#5H6WwMnl4P2UpvE5YfvtW,-3466851.410,9813265
1144,0.821,1550004.7,-8698623,7956920#bSi7YzZnf9yn8eTi8YyWz,-2266826.640,8822214
1145,0.863,10925165.5,-9038804,6533413#y0d2lXOYcBlWtWIeKmdHB,8141457.570,-4971660
1146,-0.892,7026529.9,-10762589,9858781#AbB9HvhIJgc0Jj6rBXprz,-11420533.550,9424963
1147,-0.790,-1358063.4,-8302952,3223709#wwnfrGM6WJon3Yi6J41Hi,9815521.620,2174706
1148,0.893,-6768226.3,11450309,7506403#QSwJutMXbsvosRLPBy0tw,9300722.900,10899219
1149,-0.773,1218593.1,5960096,6114790#dWYm7l4d78LMlQtzXlrub,1603340.120,-212326
1150,-0.754,7957860.5,-7762775,5478053#Pz2Pghdl8psVikfdBziTK,-3567226.620,-8435245
1151,0.858,7373993.4,-9950196,9031081#NqucmXtaTBRxJBTeof3yu,-8093968.860,6929938
1152,0.767,9676924.3,9662600,7880643#UbVFbnaSBoul9WWDEkaRm,-3163912.490,1487815
1153,-0.837,-2579012.7,1200524,1925675#TMTWBSpIrcnmvVudK5bmu,-6150535.110,-4806118
1154,-0.837,3320629.2,-7645425,1589796#u7njHta4zYUqs6sM6ZxHX,226175.290,-9765104
1155,-0.838,-717582.3,-9056398,3041526#cDQtvEqmLjVViDyAboJyZ,4661118.730,8945582
1156,-0.899,345869.8,7497582,4847783#VNyRlYmccGA2JjDeD1RBu,2309721.270,2723387
1157,-0.849,5718793.4,1935326,11096259#1csdjF9bHARxOC9iy0TWS,-4725323.740,2861389
1158,0.821,-10241720.1,-5140208,2379857#pbqqRx9Hs0gEDLvaoFQuS,6157106.010,7764684
1159,0.909,-10553187.0,-10633847,3439841#afaxaCc7bMA3hBFiG4DM4,10621930.860,2431541
1160,0.846,-11553573.1,-3100982,2502046#wVJGGA7hMCBBuH901Gk9n,8548963.040,-9467115
1161,0.814,-5700392.4,10601271,10262028#0R1SO5ydlEssEPza5XShf,1255632.710,-1541135
1162,-0.800,3349298.1,-7231449,11108457#PutzTSUPfYu4HKcaeljJp,8206888.590,10490023
1163,0.785,7378990.0,9038356,11412931#DEju783vYtC7qV9YXM6ix,-5563767.350,-6807828
1164,0.796,-10628562.9,135008,4533614#RBhY4cYXiC0qIk9GVeb5o,-3944534.430,1982156
1165,0.818,-2284923.0,-8807786,9764670#bJRrQKFFBNmGlzdHd6KHY,-226432.120,9013026
1166,0.883,5583850.1,-10730104,4411478#Ys23NbdKYndt7APdFrR8O,-10220590.830,-7490850
1167,0.748,2231971.2,-3642039,924528#3QXDEjNhSOQCTQNn8UipN,7948096.670,8028832
1168,0.827,7310233.0,-3910320,1171232#FdXjw2cCF0u07zfbsdjCp,-1587800.330,8509918
1169,0.850,7963237.0,10385707,5550075#hhQ6N9kAmUtIUuRJrduLy,-5767045.180,10821925
1170,0.845,9701247.1,-1131402,7348120#Y5adc8OoXZH0Psl71SH96,-2587086.850,7600366
1171,0.869,-9370630.7,-3452280,7344826#Uy8voGGPFfI2vWtMsnApZ,10770731.920,-2425579
1172,-0.789,-8575843.8,-3045263,8507703#xec0mjOSJ1qbYz4pMbZGk,5540576.870,8120280
1173,-0.851,3923255.6,10703518,3241532#x4axwythanSJI7bJTjLep,5684407.800,-5598925
1174,-0.802,3585737.9,8659378,3795553#fZZppGITzcHBqv1blxeIh,-9951364.270,-5100809
1175,0.879,-3963280.4,-10724037,9572099#4Q4K2yqkiJGP6P77XEcv4,3001249.170,-629694
1176,0.754,11355727.1,-7050201,11718792#qVmvgyT5eTuw2ka6neI9N,-6694466.570,-6290180
1177,-0.814,-10461752.2,-3783478,7779608#A5eISi3AF4PkcxIHZbzJC,6367881.300,-8064164
1178,0.776,11255670.2,-10480762,10489494#84STdr1GqMDmUD44A0OXQ,847670.220,4580532
1179,-0.757,-8103579.4,2981939,11490823#wMK8Y1kEoTE81Ngz0hjlN,3277213.970,-5699614
1180,-0.906,-1760125.2,-9930502,9309533#725Pr1zbALAS4PNwNyyPY,-239890.100,-1138615
1181,-0.800,10704314.2,2198980,2014000#bNaiJgRk7BuDYDrp34P88,7935047.280,6860284
