630,-0.521,-941153.2,-5300740,4971557#jtfg5ga1YGImBPdk2VrOL,-131204.600,-604219
631,-0.415,5715143.2,1176535,1079841#afaxaCc7bMA3hBFiG4DM4,4236907.780,3667897
632,-0.425,-4777936.3,1142909,1048366#tYSNLxmhp4g6R2ftWC9Yl,-1730071.700,3453880
633,0.441,2836503.8,3335128,1247595#y0zbj3NzkgsGizZpCwVll,4312668.180,4316698
634,0.452,-5317447.8,-5458727,3865212#QEVPLlTjUf2NHa2tkgLba,-3499624.210,5420274
635,0.370,623274.1,2755788,3830238#N54qQnsLuAwQQoTCXEe9P,3256324.320,-2644717
636,0.431,-1338801.8,-3045289,4692768#By7YnGerkDERjHEJhSkyh,-6073174.670,-2311544
637,0.442,-1302423.3,-1181786,4310248#OHJTRkd8EPMCTWvOV0bc7,-1121754.790,-273211
638,-0.350,2095049.1,-3966191,4788823#wMK8Y1kEoTE81Ngz0hjlN,5601307.640,4317479
639,0.443,5900705.7,5392892,5556238#N54qQnsLuAwQQoTCXEe9P,-994436.650,-4543602
640,0.424,192727.1,2340595,3512652#eEgS2Nd0TkmKE139FV4y1,-5493887.050,-5423124
641,0.395,-1188965.9,-1600499,896227#oVXEXMABA4tQAgqJHDbkQ,5517111.000,4285992
642,0.505,-3425929.4,6222367,1092931#DEju783vYtC7qV9YXM6ix,-904239.480,5855639
643,0.376,2874055.9,1030047,1842293#OfVnR6q7Y6BHx8xy7RvWA,-1954386.410,5516985
644,0.466,869459.7,-4892508,4483280#UmEhTUT0WvLmQE48cVjNU,-1272841.640,4963179
645,0.508,6150125.5,-5094779,3683188#SjjhmqXnjrkbncEinmLJh,4583917.570,-2802855
646,-0.542,3957804.9,-6063269,5558321#ZsMA7T5YILpv8SRDZqlk9,-6434988.550,5316533
647,-0.440,-762408.4,-4683282,1822639#kJmFW9qSzCxYAIwl9qct9,5538551.620,1227466
648,0.538,-3822846.3,6464994,4237443#ziFzU6uROAOUpM5jcspAC,5249837.900,6151104
649,-0.423,685138.1,3363916,3457400#63tXrKLC538eu5WDhxcof,902190.120,-118531
650,-0.404,4498615.5,-4384875,3097343#ko2W1z2Cs2N8wIqCdqzrK,-2012066.620,-4768235
651,0.503,4167728.4,-5625046,5107956#O8WEfZxmtWucB10QD6CxN,-4578068.860,3921358
652,0.412,5476259.3,5469295,4460548#Wg4QWkBZDU3bXFf32yHlw,-1789687.490,844440
653,-0.487,-1462677.7,676754,1093300#MirVdtpefHBPXpIJBzJJy,-3482310.110,-2721813
654,-0.487,1882854.2,-4334505,902216#zqYtiF4JGuSSgFkuO7iaa,129740.290,-5531444
655,-0.488,-404377.3,-5139253,1725611#LK8O5KjJhGaQ6AoSFAorg,2638993.730,5068992
656,-0.549,193164.8,4252112,2755108#Tt94JehN86SEzfEWlMZBE,1311086.270,1545767
657,-0.499,3250128.4,1097911,6303694#2jRgUBQACjvlF30FyA9Hp,-2685118.740,1621284
658,0.466,-5817265.1,-2923903,1354102#l1GiMJsrgqRQcTJgHdGAe,3499516.010,4408089
659,0.554,-6002222.0,-6046207,1958976#psTiLs140RycVJoJi6Qwf,6036010.860,1379431
660,0.491,-6571958.1,-1764267,1424521#lQmri0MOm7CWJ7ZyhhIYY,4866373.040,-5388795
661,0.459,-3249152.4,6036121,5843663#hOuryNIewtKfoJVWdVSUU,718407.710,-880890
662,-0.450,1905348.1,-4119884,6329272#lQ9OymZyrN7LNoC5qfqA2,4672493.590,5977653
663,0.430,4206240.0,5153276,6510551#lY7wuksx2gX1OHo5qi07H,-3171857.350,-3877618
664,0.441,-6063552.9,76013,2587704#DhXzOzMX5fPYSDnxFukcx,-2251489.430,1127831
665,0.463,-1300258.0,-5030761,5576505#TrBIYKecx4Jb9rKp5Sz1L,-125452.120,5144551
666,0.528,3193025.1,-6132874,2522243#8eM83OH5qF7BGP0mr0YrC,-5840250.830,-4276570
667,0.393,1274026.2,-2081559,532128#IxSq52vyMxHCxiuQj1oLj,4539461.670,4585962
668,0.472,4179893.0,-2239260,671252#MSMl6pYo0xEJv6DRrY7gP,-911705.330,4869553
669,0.495,4553087.0,5941287,3179620#pQx8kQvFTv3JJu3nXF6cM,-3296780.180,6196960
670,0.490,5553892.1,-649797,4208135#HoPxSjUMyYZ3SMcXJplae,-1479266.850,4355326
671,0.514,-5370840.7,-1976310,4210691#S3YJnlpfGDzKbOgAOcBia,6175471.920,-1392339
672,-0.439,-4915938.8,-1749138,4880408#a8d83p3GPJBGY2OqlhJqN,3175566.870,4658540
673,-0.501,2251055.6,6144473,1862567#k4OgJYN2Qb9En9pJyRedI,3263322.800,-3213425
674,-0.452,2058057.9,4968713,2179718#oBjffn9WKwet2cJlBniBp,-5715139.270,-2927889
675,0.524,-2274270.4,-6158912,5499029#u5HDEKR1P8sYxAV19FNqK,1720394.170,-361039
676,0.399,6531652.1,-4053276,6739947#b8CRNinVERXGWWEdPeCGu,-3846651.570,-3619310
677,-0.464,-6021737.2,-2180138,4477113#5H6WwMnl4P2UpvE5YfvtW,3662831.300,-4640479
678,0.421,6476905.2,-6028292,6040489#mHQP1TomI1jjc6K2p639X,489295.220,2635082
679,-0.407,-4664394.4,1715639,6619633#f3YJ8c4aC65q4h18e9nN6,1885318.970,-3283194
680,-0.556,-1015605.2,-5721627,5365918#p65DShXKjrwvQwk6TWkUC,-141085.100,-652800
681,-0.450,6168704.2,1269485,1164765#9SUcEGPK7Iot3YkYO0XaB,4573102.280,3958114
682,-0.460,-5155362.3,1233166,1130526#cDQtvEqmLjVViDyAboJyZ,-1866449.200,3726717
683,0.476,3060146.8,3598612,1345668#SgM9ee6WdjDAFbDs3y3e7,4653277.680,4657096
684,0.488,-5737195.3,-5889249,4169670#bJRrQKFFBNmGlzdHd6KHY,-3775598.210,5847132
685,0.406,672579.1,2973415,4131046#wVJGGA7hMCBBuH901Gk9n,3512446.820,-2852427
686,0.467,-1444646.3,-3284905,5061244#qapP0dwgF8WfWHOCeyMx7,-6551197.170,-2493738
687,0.477,-1404510.3,-1274641,4647950#wi07ZkiwQcrsWtv2FjU8R,-1209514.790,-294429
688,-0.385,2259406.1,-4277092,5163669#rCq7nF9DIpAcDJrzxBxGj,6040464.640,4655091
689,0.479,6362608.7,5815061,5990498#qMwG0Decu43Jyr34MykTg,-1072478.150,-4898524
690,0.459,207938.6,2523580,3786466#KUM2f1mUs3THi2t2nZHuj,-5922429.050,-5846508
691,0.430,-1281930.9,-1724974,965458#hXJzl0JRiu8s4Y2DLhBYQ,5947941.500,4619926
692,0.541,-3692227.9,6707426,1177472#NQtIbJPz8C9xlgZCNf187,-974131.480,6311216
693,0.412,3097613.9,1110104,1984875#4GHYJwVB0JqRgbU7kxNpR,-2105632.910,5946613
694,0.501,937514.2,-5273120,4830644#6dSmUYHSdjkwg2cZSfxbC,-1372240.140,5349082
695,0.544,6627629.5,-5489181,3968210#v9rCnS26apRpoAyLcpdBb,4939671.570,-3019735
696,-0.577,4264677.4,-6533201,5988367#0VdzReBnVL2DHT6z6usAn,-6933543.050,5727376
697,-0.475,-821973.9,-5045249,1962746#OaojWLm9eIOam1BuqsjVO,5966248.620,1322190
698,0.573,-4117384.3,6963525,4564339#0vAltBsKmDvokeihFZwua,5654926.400,6625915
699,-0.458,738483.6,3623534,3723139#WvGy35zgnd3nZbB9y4Gn0,972305.120,-127911
700,-0.439,4844540.0,-4722665,3335414#gQj3x7SxdqowX9khVfon9,-2167582.620,-5134936
701,0.538,4488354.9,-6057561,5500269#nJdxB25MWELK7EyCAhwGY,-4929658.860,4222216
702,0.448,5896325.8,5888625,4802558#besztHXQ6c1KAJczqjkdT,-1927109.990,908778
703,-0.522,-1574311.2,729131,1176538#wf8z54uVbN0gxx9cgsRkn,-3749132.610,-2930243
704,-0.522,2026631.7,-4665597,970974#2siCkpO1jVIKr87B8iA5z,139383.790,-5954810
705,-0.523,-435697.8,-5530967,1857202#Ido8c98UZWFM5yZPBozUn,2841206.230,5456651
706,-0.584,208435.3,4576659,2964375#FYD3DyqD7KpQvhROlNzdU,1410949.770,1663529
707,-0.534,3496994.9,1181653,6782951#pXBJZSEplOP6C3VBWHCGJ,-2889139.240,1745295
708,0.501,-6259710.6,-3145533,1456677#nIKit39s5a2UXqirD8GJy,3765275.010,4743748
709,0.590,-6457318.5,-6504971,2107063#0hYZJQe0MaoE6BtWgZPO0,6494602.860,1484642
710,0.527,-7070119.6,-1897939,1532273#rOxARBEoEGlUC8CJXCSmq,5234632.040,-5796627
711,0.494,-3494276.4,6492636,6285500#tVgOVE128tG9RqyYfLQr8,772130.210,-946915
712,-0.485,2049743.1,-4431040,6807190#QsFYdYfqW6fRc8Cc4QoaU,5025933.090,6428890
713,0.466,4523515.0,5541784,7000789#5NH0XSJV8LL7YiWfWwCLm,-3411048.350,-4170639
714,0.476,-6520053.9,81913,2782295#k79JV0f4S04fXsLfM9UJb,-2420793.930,1213264
715,0.498,-1398724.5,-5408463,5995321#ZsMA7T5YILpv8SRDZqlk9,-135550.120,5531399
716,0.564,3432107.6,-6592597,2711167#j2Nzvn2JZIRvIUX5mmTxb,-6278284.830,-4597998
717,0.429,1369820.7,-2237607,571368#BEooBSqqFpbxYGghYznTv,4880325.170,4930249
718,0.507,4492927.0,-2406366,721250#FAvkX57kIvqbPtuAeLrML,-979314.830,5233590
719,0.531,4894102.0,6385729,3416665#i6MMWyUEQ4gqsW4b7aoZn,-3543806.680,6659456
720,0.526,5968627.6,-697958,4522134#D9p2XCMvALKl9qNzwT11o,-1590048.850,4679830
721,0.549,-5770819.7,-2123907,4524104#pezFzEFNndAe2zr3n4W1X,6634997.920,-1495663
722,-0.474,-5281929.3,-1878751,5243138#sjeRi7BWAy79twU9brI2o,3412067.870,5004714
723,-0.536,2418275.6,6600377,2000464#Cs8IjL964gTm8C8BEVdHn,3505431.300,-3451975
724,-0.487,2210825.9,5337780,2341302#k1TvamQs1d6ysAEWC5cxF,-6138761.770,-3145181
725,0.559,-2443171.4,-6615424,5906336#tho9EnY6knALQrLr0Fou5,1848479.670,-387905
726,0.435,7014059.6,-4352968,7237832#AIBqtTP1y5EPmY4UDCs5e,-4131433.070,-3886397
727,-0.499,-6465738.7,-2340472,4807363#VYDT1ucxy9epHM4bT77IQ,3933336.300,-4982848
728,0.456,6954781.7,-6473539,6485389#pyhAieGaPNw43DrjENDkP,525132.720,2829627
729,-0.442,-5008312.9,1842269,7106752#eEAelnBOgbUSM9PhiHRcc,2024508.470,-3524836
730,-0.591,-1090057.2,-6142515,5760280#UmEhTUT0WvLmQE48cVjNU,-150965.600,-701382
731,-0.485,6622265.2,1362434,1249688#YUfIcBcCHjYSc34j9mLmG,4909296.780,4248331
732,-0.495,-5532788.3,1323424,1212685#i6p4EPqW4YX1xlJmd1wqA,-2002826.700,3999554
733,0.512,3283789.8,3862097,1443741#2LBrBxlCYM29ZJhiKuXLi,4993887.180,4997494
734,0.523,-6156942.8,-6319771,4474128#IxSq52vyMxHCxiuQj1oLj,-4051572.210,6273990
735,0.441,721884.1,3191043,4431855#z73s4Zztr5PW5dHcQpddr,3768569.320,-3060138
