160,1505,1251,false,1432783,1127277,-735570.1,-1184652,120120
161,10,758,false,-910995,-1236964,-908152.56,134711,693918
162,1298,898,false,650175,772117,693425.7,929534,220623
163,1516,450,false,20327,-1397631,1529631.6,1032006,883691
164,2123,197,true,379575,1250930,823491.5,1355473,-1238258
165,1504,1395,true,-1441551,-75705,511498.0,-641275,-1463453
166,327,1390,true,-809133,-1351191,-802907.0,-750217,-629275
167,1548,1085,true,654298,1592517,411162.62,-649376,1081066
168,2401,165,false,-723840,637531,1423054.4,-117791,1303126
169,1747,788,false,-1525933,113888,22615.23,456186,1336444
170,590,488,true,1006548,1511821,-1522460.0,-1321787,1470538
171,1810,13,false,1321597,-352646,-1145841.5,-328523,-959282
172,1140,1156,true,1024628,-1506002,1489848.8,1500732,-186011
173,1277,2,true,557476,1275767,-210685.48,-422377,868093
174,699,1373,false,-215298,-1322532,-1091750.9,-1209276,-1069267
175,899,883,false,-437457,-10969,-1592895.4,1607694,966713
176,1862,1285,false,-1082492,-187490,-3543.59,1604534,1275344
177,984,1211,true,-586339,-612777,-940335.0,-1493067,-1761704
178,496,961,false,-1574094,1027494,-770406.0,-1031725,514618
179,2089,589,true,-34257,-164161,-1170629.4,-75646,-1657515
180,243,449,false,839928,-236089,-87067.7,41872,-40179
181,2046,1323,true,-184961,-686878,455002.8,124759,-116028
182,171,824,true,-1006484,6905,568263.94,194669,1431047
183,2049,513,true,1379445,1063366,957275.75,1183623,-565138
184,633,785,false,-267407,928497,814540.75,342414,-1009098
185,1602,466,true,-990882,1620345,533825.8,-1509056,-189256
186,2293,501,true,-444239,751259,1368369.5,1160048,-55836
187,2668,167,true,1605829,449599,1130051.9,360018,1084778
188,317,704,true,-657203,1433889,-1275773.6,1712039,-1337653
189,1248,999,false,-1701565,1378558,-1414068.6,-1410898,-1661685
190,24,1474,true,1404924,212200,1493526.0,1712090,-1452737
191,1940,414,false,174132,279626,-1576284.1,1647054,-852704
192,1506,1124,false,-1089615,1426927,-111.82,-454026,1680330
193,2106,103,false,-484875,-1184197,-71096.88,-339437,-1199494
194,2573,817,true,-315948,-516154,594686.8,1107149,-452454
195,2376,670,true,-1148109,978497,-224301.48,463292,873325
196,468,641,true,-1411736,-1085022,590505.06,1221453,-1849448
197,797,483,true,1644865,-1474524,-390311.4,-1109208,-1516959
198,1018,1186,true,1565076,1127875,1711746.2,-36683,1653480
199,601,1360,true,1560641,-1849326,1556448.4,979479,-1596453
200,719,1139,false,1146687,-324261,269955.44,483807,-413003
201,280,712,false,-834205,1490666,-1818048.4,-1313938,-220726
202,455,1232,false,-1241495,597069,-496007.8,2005108,1418408
203,2689,235,true,1273269,1446784,1221254.6,1316955,-29743
204,1382,1202,false,1804603,-1091266,641060.3,457861,325365
205,1310,1037,false,1323140,1259894,-676138.75,-1251840,415103
206,1221,1277,false,870413,1911960,-1578807.4,1810320,-1435954
207,860,1458,true,1477645,-1768729,-1983862.8,580912,-1259680
208,973,1046,true,-1924918,-1978249,571887.94,-2047198,960523
209,2127,399,false,972473,-501700,-650894.56,726989,-1814587
210,571,1404,true,1883233,1478241,-965970.1,-1551877,155248
211,655,193,false,-1192495,-1624188,-1189752.6,176886,907910
212,468,1330,false,848975,1013157,905425.7,1217822,290047
213,512,75,true,25730,-1824846,2001631.6,1348231,1156346
214,2409,567,false,495275,1632758,1072291.5,1767023,-1615620
215,2677,600,false,-1875370,-100761,666698.0,-838013,-1905453
216,1157,266,false,-1049883,-1759977,-1046107.0,-975080,-816233
217,996,1229,true,847323,2066503,535962.6,-841751,1406804
218,948,58,true,-937209,829144,1843854.4,-155716,1689340
219,2667,1258,false,-1979083,149755,30615.23,592561,1733737
220,957,1273,false,1302445,1953581,-1972860.0,-1712562,1900231
221,2410,796,true,1710397,-455083,-1479441.5,-425423,-1239679
222,1613,431,true,1321703,-1941720,1924248.8,1936582,-240636
223,1922,642,true,717501,1646981,-269085.47,-542902,1117995
224,2572,1176,false,-275023,-1703943,-1404550.9,-1555851,-1378180
225,2616,558,false,-559621,-14252,-2048095.4,2069631,1244781
226,562,350,true,-1392604,-241311,-5943.59,2061334,1638514
227,844,1036,false,-753339,-785555,-1205935.0,-1914542,-2260876
228,1706,32,true,-2013769,1315264,-989606.0,-1323425,660879
229,134,1124,false,-41582,-207931,-1495429.4,-95946,-2120154
230,410,861,true,1073128,-301341,-111067.7,55972,-49135
231,1466,1254,false,-233361,-874661,581402.8,160615,-149984
232,2019,1129,true,-1280771,8991,724263.94,247432,1825614
233,64,83,false,1754595,1355557,1218075.8,1506180,-720411
234,628,210,true,-340982,1182951,1037740.75,437576,-1283055
235,2172,156,false,-1256507,2060573,679425.8,-1915256,-238836
236,1146,81,false,-561389,954112,1733969.5,1470848,-72934
237,623,31,true,2032966,569124,1432451.9,457343,1374153
238,1673,871,false,-829916,1815174,-1616573.6,2165939,-1692765
239,2728,1077,false,-2149515,1745455,-1790068.6,-1785823,-2102370
240,121,1309,true,1774373,266305,1887126.0,2163528,-1833061
241,2801,1124,true,222307,351107,-1989084.1,2080329,-1077451
242,2002,308,false,-1372562,1798211,-111.82,-574576,2119724
243,1726,921,true,-611850,-1491053,-87096.88,-429387,-1512093
244,2649,30,true,-397548,-647616,748286.8,1394099,-567701
245,1286,1005,true,-1443109,1229824,-279501.47,584292,1097502
246,36,1133,true,-1770611,-1361878,740105.06,1534809,-2320492
247,2232,1303,true,2060053,-1848245,-491111.4,-1391645,-1903504
248,1816,261,false,1961601,1412080,2143746.2,-47833,2071521
249,328,1105,false,1950403,-2314608,1945248.4,1223129,-1995563
250,594,179,true,1434462,-407777,337155.44,607116,-517351
251,2444,1265,false,-1042730,1863270,-2269248.5,-1639888,-277180
252,735,376,true,-1549520,746988,-620807.8,2500658,1768240
253,502,988,false,1586844,1803546,1524454.6,1642680,-37155
254,2042,105,false,2246140,-1360975,800260.3,570181,404878
255,17,287,true,1644840,1565808,-843338.75,-1559515,516012
256,2006,59,true,1080775,2377179,-1959607.4,2247456,-1784769
257,605,1203,true,1836195,-2194688,-2462262.8,719462,-1563592
258,2518,286,false,-2388868,-2453973,707087.94,-2540298,1193423
259,727,1090,false,1204573,-621354,-808494.56,899339,-2247217
260,2492,51,false,2333683,1829205,-1196370.1,-1919102,190376
261,1300,1133,true,-1473995,-2011412,-1471352.6,219061,1121902
262,2493,258,true,1047775,1254198,1117425.8,1506109,359471
263,2363,1205,false,31133,-2252061,2473631.5,1664456,1429002
264,2695,937,true,610975,2014586,1321091.5,2178573,-1992982
265,995,1310,false,-2309188,-125816,821898.0,-1034750,-2347452
266,1987,646,false,-1290633,-2168763,-1289307.0,-1199942,-1003192
267,443,1374,true,1040348,2540489,660762.6,-1034126,1732543
268,2351,1457,true,-1150577,1020757,2264654.2,-193641,2075553
269,732,223,true,-2432233,185622,38615.23,728936,2131030
270,1325,553,false,1598341,2395342,-2423260.0,-2103337,2329924
271,155,73,true,2099197,-557520,-1813041.5,-522323,-1520076
272,2086,1211,true,1618778,-2377438,2358648.8,2372432,-295261
273,2567,1282,true,877526,2018196,-327485.47,-663427,1367898
274,1591,980,false,-334748,-2085353,-1717350.9,-1902426,-1687093
275,1479,233,true,-681785,-17535,-2503295.2,2531569,1522850
276,2117,920,false,-1702717,-295131,-8343.59,2518134,2001683
277,704,861,false,-920339,-958333,-1471535.0,-2336017,-2760049
278,61,608,true,-2453444,1603034,-1208806.0,-1615125,807141
279,1034,154,true,-48907,-251701,-1820229.4,-116246,-2582793
280,578,1274,true,1306328,-366593,-135067.7,70072,-58091
281,886,1185,false,-281761,-1062443,707802.8,196471,-183940
282,1011,1434,false,-1555059,11077,880263.94,300194,2220181
283,934,1158,false,2129745,1647749,1478875.8,1828738,-875685
284,623,1140,true,-414557,1437404,1260940.8,532739,-1557011
285,2742,1351,false,-1522132,2500802,825025.8,-2321456,-288415
286,2853,1166,false,-678539,1156965,2099569.5,1781648,-90032
287,1433,1401,true,2460104,688649,1734851.9,554668,1663528
288,174,1039,true,-1002628,2196459,-1957373.6,2619839,-2047877
289,1353,1154,true,-2597465,2112351,-2166068.8,-2160748,-2543056
290,219,1145,true,2143822,320411,2280726.0,2614965,-2213384
291,807,329,false,270482,422589,-2401884.2,2513604,-1302198
292,2499,998,true,-1655510,2169494,-111.82,-695126,2559117
293,1346,233,true,-738825,-1797909,-103096.88,-519337,-1824691
