1360,30,-1266522.16,false,-0.770,-6582414,-517353.6,-3264442.76,-1769.2400,-2498439,-3007910,671951
1361,1190,1193147.04,true,-0.621,3881844,670320.6,-1473876.56,-7853.3300,13496144,-6758857,2803187
1362,779,7586583.21,false,0.766,-6112718,799405.1,1.147544708E7,2162.2300,-6393165,-3458888,-762044
1363,1030,-8108777.67,true,-0.603,-9088080,694757.9,-1.057655748E7,-1250.2800,12443011,-11274342,-2576111
1364,244,-1.194409721E7,true,0.747,-5258075,-19964.3,-5735185.33,-1988.2200,-11467780,1756880,11005650
1365,1168,1.02913001E7,false,-0.772,8094858,55577.9,-8738384.03,-7892.6600,-8019585,1579615,-3576109
1366,77,-1.084835555E7,true,-0.670,-4618347,-433014.6,5524440.79,-6327.5700,7669101,4859785,11553399
1367,853,-1417642.09,true,-0.620,2250422,795545.1,-3413519.41,1147.4000,-6354528,5078055,4820557
1368,996,-9951893.97,false,-0.642,4273013,-72870.4,6505815.58,-1219.6500,-8597494,725997,10923711
1369,434,8299617.94,true,0.730,-3920493,768528.0,-7234518.68,-85.3500,-5052191,-7008464,-6722492
1370,72,7812745.59,true,0.850,-12169379,528388.4,-2828045.93,6885.2400,-1167146,12763553,5777155
1371,871,5639803.52,true,-0.650,11522400,-791853.8,-9822838.24,-6249.2200,9669190,1520309,-8295710
1372,441,3899530.57,true,-0.696,11549048,521616.6,2677799.99,3635.9900,-11237303,-2445167,5553313
1373,1289,-327531.55,true,-0.736,6220445,762098.1,-5334008.11,5103.7500,4376029,-12436127,-1637509
1374,891,8108502.16,true,0.823,9180253,194331.4,-9564079.89,-2278.7000,-3383820,9022658,-12686581
1375,1041,-3577099.16,false,-0.635,7790934,348980.4,-6733108.34,8193.9600,1832067,7121872,13070827
1376,137,9046213.46,false,0.806,-2675638,-431756.2,-8050318.06,127.1600,575980,-4360752,-10794443
1377,1150,7805072.84,true,-0.679,5087535,49879.7,6606528.53,-7920.7700,-2375834,4085809,-3286751
1378,925,5058133.86,true,-0.638,-1418246,-539674.6,-2750492.84,1145.3800,7273198,9458490,1707137
1379,397,-1.324369427E7,false,0.746,5869255,336088.9,4940262.84,6639.8800,3446292,-13024900,8304012
1380,234,57869.49,true,0.736,-3825970,257120.4,-3956722.98,3096.9500,10049133,-8056160,11298827
1381,188,7776755.03,false,-0.630,13704520,597053.8,5465129.64,2108.2400,4701960,1547695,-1725560
1382,842,7818526.56,false,-0.731,-3004393,-786513.3,7812919.47,-3346.1800,-6729931,693754,-438033
1383,39,-1793833.56,false,-0.654,-13747209,471581.6,5016366.12,273.1520,-10320159,-1446729,9837486
1384,1286,7599057.24,false,0.738,2780306,364463.5,4622616.89,2127.7300,-6043184,12338462,-9482407
1385,58,-501366.02,true,-0.680,11908394,728879.2,5809080.57,2834.6000,-11989963,4380437,996911
1386,957,1.201829912E7,false,-0.753,3885385,602221.2,-1.085011921E7,-6461.0100,-7639809,12217483,-6521145
1387,538,2350760.32,false,-0.690,1162616,631856.9,1931644.65,5773.5300,6300258,9025569,10143467
1388,1250,-5329820.86,true,0.848,9236264,-721443.9,-1901782.09,-5563.2900,4191166,-4533277,-11322139
1389,78,-2940334.73,false,0.771,767762,-322044.5,8046762.62,-1419.0500,4005802,-9585386,1791082
1390,947,4210888.34,true,0.811,-3074954,840779.3,-8594058.99,-8424.2100,4099063,-12961480,-11701516
1391,363,-6585826.39,false,0.772,7799429,-700230.5,9423349.58,-4175.5800,7966393,-11338085,-10559928
1392,1262,4318983.94,true,0.723,564311,-113678.3,9306545.57,-3936.6100,-9686974,-11387423,5753150
1393,923,8764613.18,false,0.856,10436669,373016.4,-5849449.05,-3550.2200,4915501,8506622,-7260024
1394,865,-1.226990421E7,false,0.805,1406550,-439473.7,-7988679.8,-375.9152,-1395646,-6563062,236417
1395,807,-5886067.7,false,0.785,6812252,-82177.1,4489916.75,-1459.0700,11556334,-5083629,8021035
1396,10,7261203.19,false,0.829,-2845458,-201544.6,1.043637362E7,-6363.5800,10510945,-8427964,-8855084
1397,1287,1.091209485E7,false,0.838,-6796611,-823689.8,8071047.27,-4489.6900,-13943421,7005426,1062043
1398,881,8208173.42,false,-0.651,-12107465,-114554.7,-6224687.65,-7269.7000,-5849678,1631436,-5898741
1399,279,3867948.43,true,-0.749,-267745,717333.2,1822032.79,2182.5100,-8539099,3562066,812142
1400,1262,-1.329074711E7,true,0.871,-6514730,-770982.5,-8179685.24,-3149.9100,559664,8011003,-3653854
1401,1185,9867687.36,true,-0.638,-1998963,-388439.4,4451216.72,1964.5900,-2439510,2561311,1844933
1402,498,-1.215711683E7,true,0.769,-1082974,591933.1,1.172454979E7,5650.4800,6374708,-12479520,-1204178
1403,891,-7970912.75,false,0.789,1506934,-225458.4,-7394788.8,49.2500,-2833983,-7703551,4267285
1404,593,-9640862.92,true,0.780,12665022,-84634.7,-3405650.27,6028.9700,-12436889,4131593,-1856461
1405,944,3411831.12,true,-0.792,7878976,547949.2,-1.301865653E7,-3317.6700,9665940,6596752,-3671425
1406,338,-305196.21,true,-0.655,8029725,-48101.7,1.35443312E7,7743.1200,8823939,11852665,-12984070
1407,806,1.296601015E7,true,0.821,-10892949,152.8,7437271.27,7760.3500,1087369,4300093,2528224
1408,47,3235299.06,false,-0.651,9331091,-32371.3,-6652079.58,2041.9900,3543230,-2196535,-13645765
1409,254,1.385798193E7,false,0.783,2130742,-522227.8,-5277315.86,-4562.2100,-7145345,6061285,-2710554
1410,632,-1312922.16,true,-0.795,-6824153,-536549.6,-3384442.76,-1834.7400,-2590645,-3118760,696651
1411,1214,1237147.04,true,-0.646,4024364,695192.6,-1528276.56,-8130.3300,13992205,-7007107,2906087
1412,426,7864983.21,true,0.794,-6337049,828675.6,1.189704708E7,2233.7300,-6627666,-3586088,-789844
1413,562,-8406377.67,true,-0.628,-9421446,720121.9,-1.096455748E7,-1309.7800,12899729,-11687705,-2670611
1414,1117,-1.238169721E7,true,0.775,-5450888,-20661.8,-5945585.33,-2045.7200,-11888097,1821230,11408975
1415,46,1.06681001E7,false,-0.797,8391408,57948.4,-9058384.03,-8184.1600,-8313695,1637540,-3707309
1416,1035,-1.124515555E7,true,-0.695,-4787047,-449137.6,5726840.79,-6567.5700,7949872,5037460,11976299
1417,950,-1469642.09,false,-0.645,2332559,824735.1,-3538319.41,1192.9000,-6587051,5263555,4996557
1418,640,-1.031589397E7,true,-0.667,4429131,-75285.9,6743415.58,-1275.6500,-8912072,752647,11323136
1419,478,8602817.94,true,0.758,-4064043,796698.5,-7498518.68,-100.3500,-5236438,-7264664,-6968342
1420,955,8097545.59,true,0.879,-12613529,547696.9,-2931245.93,7135.2400,-1209886,13229066,5988005
1421,29,5845403.52,true,-0.675,11942804,-821004.3,-1.018123824E7,-6493.7200,10021702,1575571,-8598460
1422,834,4041930.57,true,-0.721,11970273,540774.6,2775399.99,3767.4900,-11646906,-2534005,5755338
1423,911,-339531.55,false,-0.761,6447195,790005.1,-5528408.11,5292.2500,4535498,-12889177,-1697234
1424,246,8403702.16,true,0.851,9514503,201203.9,-9912079.89,-2359.7000,-3507009,9350758,-13148331
1425,883,-3707499.16,true,-0.660,8074097,361346.4,-6977908.34,8474.9600,1898794,7380672,13546227
1426,691,9375013.46,true,0.834,-2772788,-447146.2,-8343118.06,137.6600,597074,-4519302,-11186868
1427,552,8088272.84,false,-0.704,5271985,51586.7,6846528.53,-8218.2700,-2462070,4234309,-3405801
1428,569,5241333.86,true,-0.663,-1469696,-559144.6,-2850492.84,1195.8800,7537301,9801896,1768987
1429,837,-1.372369427E7,false,0.774,6082330,348054.4,5119462.84,6876.3800,3571225,-13497300,8604937
1430,134,60269.49,true,0.765,-3964770,266583.9,-4099922.98,3200.9500,10413327,-8348410,11708427
1431,35,8058355.03,true,-0.655,14200595,618505.3,5662729.64,2182.2400,4872271,1604045,-1788310
1432,767,8101726.56,true,-0.756,-3113193,-814872.8,8095319.47,-3475.6800,-6973479,719179,-453808
1433,129,-1858633.56,true,-0.679,-14244134,488516.6,5197966.12,272.8520,-10693251,-1498967,10193491
1434,742,7873457.24,true,0.767,2880606,377904.5,4789816.89,2194.7300,-6261418,12784574,-9824757
1435,1120,-519766.02,false,-0.705,12338569,755459.7,6018680.57,2919.6000,-12422472,4538312,1032686
1436,91,1.245189912E7,false,-0.778,4025635,623935.7,-1.124131921E7,-6676.5100,-7915245,12658058,-6756707
1437,651,2435560.32,true,-0.715,1204766,654654.9,2001244.65,5992.5300,6527567,9351169,10509336
1438,82,-5521820.86,false,0.876,9568889,-747730.9,-1970582.09,-5772.2900,4342031,-4696827,-11729939
1439,314,-3045934.73,false,0.800,795687,-333800.0,8336362.62,-1454.0500,4150070,-9930755,1855607
1440,811,4362088.34,false,0.839,-3185622,870977.8,-8902858.99,-8713.2100,4246450,-13428080,-12122154
1441,819,-6822626.39,false,0.801,8079554,-725602.5,9761749.58,-4308.5800,8252714,-11745778,-10939728
1442,1251,4474183.94,false,0.751,584786,-118032.8,9640945.57,-4068.6100,-10034867,-11796798,5959475
1443,801,9079013.18,false,0.884,10811119,386081.4,-6059049.05,-3689.2200,5092275,8811685,-7520299
1444,1261,-1.270990421E7,false,0.834,1457265,-455216.7,-8275079.8,-375.9552,-1446043,-6798819,245142
1445,1301,-6097267.7,true,0.813,7056252,-85406.1,4650716.75,-1504.0700,11970369,-5265604,8308560
1446,1206,7521203.19,true,0.858,-2947670,-208486.6,1.080997362E7,-6583.5800,10887527,-8729889,-9172559
1447,557,1.130249485E7,true,0.866,-7040136,-853382.3,8359847.27,-4642.6900,-14442257,7255913,1100061
1448,1076,8501773.42,true,-0.676,-12540740,-118407.7,-6447087.65,-7544.7000,-6059236,1690136,-6109391
1449,867,4006348.43,true,-0.774,-277620,743118.2,1886832.79,2259.0100,-8844152,3689591,841492
1450,560,-1.376514711E7,true,0.899,-6747480,-798316.5,-8471685.24,-3252.4100,579396,8297253,-3784104
1451,1097,1.021968736E7,false,-0.663,-2070413,-401985.4,4610416.72,2021.0900,-2526842,2652811,1910958
1452,108,-1.259071683E7,false,0.797,-1121766,613344.1,1.214294979E7,5834.9800,6602392,-12924570,-1247428
1453,1001,-8254912.75,false,0.818,1560484,-233682.9,-7657988.8,34.2500,-2934730,-7977751,4419690
1454,470,-9984062.92,true,0.808,13116347,-87684.7,-3527250.27,6239.4700,-12879678,4278418,-1922561
1455,711,3533431.12,true,-0.817,8159626,567311.2,-1.348185653E7,-3430.1700,10009590,6831252,-3802028
1456,1175,-316396.21,true,-0.680,8315550,-49996.2,1.40259312E7,8015.6200,9138049,12274465,-13445895
1457,726,1.342681015E7,true,0.850,-11280236,336.8,7701271.27,8042.3500,1125966,4452718,2618324
1458,735,3350499.06,true,-0.676,9662703,-33548.8,-6888079.58,2101.9900,3669262,-2274610,-14130546
1459,610,1.434998193E7,false,0.811,2206251,-540738.8,-5464515.86,-4731.7100,-7399208,6276435,-2806704
1460,1234,-1359322.16,false,-0.820,-7065892,-555745.6,-3504442.76,-1900.2400,-2682851,-3229610,721351
1461,1238,1281147.04,false,-0.671,4166884,720064.6,-1582676.56,-8407.3300,14488266,-7255357,3008987
1462,73,8143383.21,false,0.823,-6561380,857946.1,1.231864708E7,2305.2300,-6862167,-3713288,-817644
1463,94,-8703977.67,false,-0.653,-9754811,745485.9,-1.135255748E7,-1369.2800,13356446,-12101067,-2765111
1464,676,-1.281929721E7,false,0.804,-5643700,-21359.3,-6155985.33,-2103.2200,-12308414,1885580,11812300
1465,238,1.10449001E7,true,-0.822,8687958,60318.9,-9378384.03,-8475.6600,-8607805,1695465,-3838509
1466,680,-1.164195555E7,true,-0.720,-4955747,-465260.6,5929240.79,-6807.5700,8230643,5215135,12399199
1467,1047,-1521642.09,true,-0.670,2414697,853925.1,-3663119.41,1238.4000,-6819574,5449055,5172557
1468,284,-1.067989397E7,true,-0.692,4585250,-77701.4,6981015.58,-1331.6500,-9226650,779297,11722561
1469,521,8906017.94,true,0.787,-4207593,824869.0,-7762518.68,-115.3500,-5420685,-7520864,-7214192
1470,524,8382345.59,false,0.907,-13057679,567005.4,-3034445.93,7385.2400,-1252626,13694578,6198855
1471,501,6051003.52,true,-0.700,12363209,-850154.8,-1.053963824E7,-6738.2200,10374214,1630834,-8901210
1472,1227,4184330.57,true,-0.746,12391498,559932.6,2872999.99,3898.9900,-12056510,-2622842,5957363
1473,533,-351531.55,true,-0.786,6673945,817912.1,-5722808.11,5480.7500,4694968,-13342227,-1756959
1474,915,8698902.16,true,0.880,9848753,208076.4,-1.026007989E7,-2440.7000,-3630198,9678858,-13610081
1475,725,-3837899.16,false,-0.685,8357259,373712.4,-7222708.34,8755.9600,1965520,7639472,14021627
1476,1246,9703813.46,true,0.863,-2869938,-462536.2,-8635918.06,148.1600,618168,-4677852,-11579293
1477,1268,8371472.84,true,-0.729,5456435,53293.7,7086528.53,-8515.7700,-2548306,4382809,-3524851
1478,213,5424533.86,false,-0.688,-1521146,-578614.6,-2950492.84,1246.3800,7801405,10145302,1830837
1479,1277,-1.420369427E7,true,0.803,6295405,360019.9,5298662.84,7112.8800,3696159,-13969700,8905862
