213,1538187#YfqGgUeZq,-460299,-1712273,-1774326.340,1235201,914808,-1950118
214,1705520#DB54TXEAO,-1764519,-801845,1125838.840,-1581179,143521,-1654559
215,478586#M0xZRYEZn,949611,-1695199,562783.200,-1950331,983895,-299756
216,1826474#ShiGv1HYI,-1672377,352264,-212632.000,47929,423114,299568
217,344663#NmDdXt0ZB,-1827743,-925777,-1345848.530,-290555,-1087697,-383947
218,1322321#aVOjFuIAW,-790471,-1701175,713824.000,1496076,-1135631,-2090118
219,877583#OJllc7dXm,-890161,-1946017,1357033.500,1770425,1778355,-1753572
220,1335763#MWSBQ8u0j,-1572227,1740689,2004963.400,1416805,1375418,627194
221,1920405#dGMVe18Nu,235160,-812600,-562922.090,1472064,-2013542,-849383
222,1375733#sSkP1g1hD,1553593,276320,-643964.040,-759124,1173954,-1352363
223,1607432#3LXmHdqu9,-901734,1378094,725192.750,-1352103,-581478,-38360
224,1152562#O0HzGVWRO,644461,1724376,-1451120.000,1460387,1079126,1262295
225,1989745#STzxA67Ru,1464068,123148,-1478781.250,-1306916,-1746323,1719969
226,802561#Fu4Ml7wZg,386584,649567,508302.120,483814,1322470,-1610402
227,450640#jYKeOsOOt,-2114043,2238782,1835275.300,-1644305,-1883137,-687199
228,112414#cq1cWvUHL,2152268,-2126443,-1331031.840,-835813,1632302,-757207
229,1746734#kCi6fuUas,1693184,-252681,-1422279.260,644305,969552,-1714622
230,1648488#78s7dCUpM,-1038919,330857,-1322424.300,-1502032,-1414854,-2266078
231,1197540#PVf8Av2W2,-1849251,721598,109714.860,-335569,-764659,-2280535
232,118032#tschtuEfy,1988726,-933475,-121850.080,1224532,1224429,1843490
233,1657758#G55kRxi6Q,-230685,-601637,1712801.440,-159115,-2098565,-75911
234,1792792#3xhfkZ83v,1118266,-806172,361487.160,1853935,-1946825,-1954942
235,796301#GPrLNHmMN,917495,2319566,2102549.800,948865,1956061,-1118319
236,1772947#Rd1Dhb5jb,1907118,528576,774652.480,859955,1060619,1187640
237,917979#WpCWlxaJ5,-496105,1001234,-56701.780,790799,1734363,1250038
238,316601#byza9Erld,2313403,-857452,-98484.840,-2093665,1877707,1594297
239,2198835#t3lHoWPmc,-399783,6762,541283.250,244009,2362211,1302701
240,1798327#hgxqTukaJ,2187578,-2344722,928794.400,1950705,-1261310,404512
241,588215#IZcdsRCt9,-1525728,-2189375,-258684.000,-87445,704583,532231
242,1490149#nOg5KGC2h,-1360440,-788033,-955554.680,-1275416,-1187421,637659
243,1542898#UoIWViTtR,-1076552,-1139140,-137617.910,2390773,-342640,650411
244,1203096#YzgPQg3sl,784360,-70662,-1234418.240,-2324992,2332014,-1732187
245,1866535#b800JWFAI,-846482,2053037,-1374513.300,-1156844,-2342979,1860223
246,33899#fEDmJ6sIn,-1481846,1735267,971268.020,-967420,1393909,-1460028
247,938139#zpARuXDBW,885891,32835,-1868245.250,-76484,2287363,-1225952
248,1286131#PxTUwWrlt,-601340,-405260,-1865490.640,-65548,2118070,2381197
249,583048#uwJIZFBpE,171631,-1712608,-408173.910,-1977954,1439698,-1197030
250,871670#jPFG5QcEf,2459677,-407578,1163953.500,2021433,-110009,-1323552
251,409613#CsZ3rpa7z,-1845869,1436425,1493353.870,2485227,1527691,-1140857
252,1167034#1KDbtEwym,1764663,-656942,-825049.120,-1539129,-770765,-1248557
253,2324032#tschtuEfy,-2319913,-1089328,-1009885.610,-622266,-2515958,1697812
254,1104680#GIUAc4lSC,1948530,1646962,2198114.000,-2351906,-2489837,-1097982
255,117198#B7SZkGzhg,-1540656,1347949,914287.000,1978824,527065,-1056073
256,1570005#Wds75ynmi,-1974753,-108653,350879.680,-2353526,1508214,-269159
257,335561#Fu4Ml7wZg,-2548954,245743,-1060087.220,-2131391,-2206046,-61176
258,2373310#E59AaXTne,-362870,-996138,-1294128.440,2348569,-2019842,-885545
259,822639#QKKqbZTBL,-2328308,118007,1898120.830,-1185774,1480761,-701383
260,2282664#g0c6RfuM5,986654,1294332,821021.200,797854,849000,-1072213
261,32778#3yiS9ta8U,867139,2376067,744938.660,310189,-1662525,-1935805
262,21834#xSZ8T1G84,-425659,864161,1426991.660,2555935,-261111,1821728
263,1898053#OQXtMmSiI,-566987,-2116323,-2188535.340,1523801,1131681,-2409193
264,2103411#IMqeRNBbO,-2177969,-989295,1388191.840,-1951532,176784,-2041059
265,587710#FbOUZhQka,1168711,-2087899,693247.200,-2404181,1211112,-367956
266,2248051#LbSipZ56W,-2059402,435968,-261257.000,61329,521475,369968
267,421957#nNwDJRy3W,-2250093,-1137677,-1656503.030,-355805,-1338482,-472847
268,1623523#O9MZqA7gA,-970221,-2092850,877024.000,1841376,-1397163,-2568968
269,1077076#INDH9blAg,-1092861,-2388817,1666858.500,2172563,2182334,-2154147
270,1637849#A3fvVHdGH,-1931115,2135039,2462096.900,1739005,1688909,771619
271,2353064#nHF7t3tbj,290597,-994650,-689936.590,1803685,-2468257,-1039833
272,1684986#0zwGPLMK0,1903893,337917,-788892.540,-931799,1439219,-1657813
273,1965745#STzxA67Ru,-1105609,1688794,889255.250,-1653878,-711000,-48535
274,1409156#PqZbkIECD,786611,2111051,-1774820.000,1785887,1318589,1543055
275,2431068#csdndFCLE,1790780,149410,-1807507.750,-1596834,-2132250,2103425
276,977955#KFu4itDTo,471959,792505,620983.120,591514,1616824,-1964539
277,547729#DN3UAV9xC,-2581543,2730241,2240370.300,-2006555,-2295997,-837774
278,135674#QCjNma4ol,2622868,-2594768,-1624245.840,-1019588,1991228,-924707
279,2126268#TsQaHND5L,2064415,-306906,-1730726.260,785405,1181742,-2089697
280,2004865#ifmXfHDCF,-1263994,404007,-1611714.800,-1830432,-1721462,-2758528
281,1454921#p3F9lItp7,-2249751,877073,134667.860,-408344,-928892,-2772785
282,142940#PtLYbWVWU,2418801,-1136575,-149147.080,1488607,1490303,2240915
283,2011824#hN52wvOHq,-281085,-731687,2079985.440,-194640,-2549017,-90186
284,2174128#Pz33TOtyp,1357179,-979472,439374.160,2251785,-2362449,-2372167
285,965172#HmsXdJQJ3,1113111,2813066,2548483.800,1149015,2371985,-1355169
286,2148159#YeyuBFsHk,2310818,638501,937886.480,1040105,1283770,1437315
287,1110293#W36tGvQ3d,-599580,1210459,-68073.280,958805,2099282,1514476
288,382287#a3WMXWB4K,2797778,-1037152,-119243.840,-2534690,2270702,1928147
289,2657587#Euqd3InJU,-484558,7512,653520.750,294105,2854561,1576429
290,2172768#re9DwQeub,2643403,-2834447,1122559.900,2357805,-1525572,488387
291,710141#IwZtRSRp4,-1841216,-2641575,-310484.000,-106195,848712,642481
292,1796742#hyKu2NIpe,-1641240,-952183,-1152881.680,-1540866,-1432105,770559
293,1859444#xJkwk0B25,-1296902,-1372140,-164036.410,2883748,-412026,784036
294,1449484#gUgVIgl1J,945610,-85550,-1488041.240,-2802467,2811295,-2088275
295,2245956#59fUcy2PS,-1020594,2471850,-1655630.300,-1391369,-2820465,2240123
296,40627#GgWl86Xo5,-1783171,2089967,1169561.520,-1164220,1675460,-1755178
297,1126743#fI84nX6Gk,1066391,40685,-2248282.750,-92009,2750246,-1472802
298,1544344#q2tRZhmO1,-722652,-486135,-2240237.140,-78298,2543231,2861322
299,699700#FXYiKlPkm,206293,-2058283,-489953.410,-2376579,1730452,-1438018
300,1044979#WpCWlxaJ5,2953602,-488456,1397725.000,2425483,-132047,-1589402
301,490095#gLYGE1DAN,-2214869,1722444,1790322.370,2981227,1831592,-1369607
302,1397281#dKWP4ao0c,2115163,-785705,-987727.120,-1843329,-922937,-1494695
303,2782169#siamwmmQL,-2777363,-1303778,-1208704.110,-747216,-3013314,2034486
304,1320747#sh3Xt754P,2330880,1972912,2630264.000,-2814656,-2981183,-1314669
305,139782#YhH01u5wo,-1841006,1612499,1094217.000,2365324,631435,-1262523
306,1875635#HcmqnaAhj,-2360853,-130553,419868.680,-2813151,1803140,-320152
307,400164#Oc9qoVz9M,-3045829,291943,-1266560.220,-2546091,-2635336,-74614
308,2832058#8QAhoRiV4,-433895,-1188405,-1544737.440,2805294,-2410866,-1058745
309,979988#8IeWdUxc9,-2777683,141332,2264289.330,-1415111,1767400,-836771
310,2721201#cnDrw2dwq,1177704,1544057,977752.200,952154,1013736,-1276694
311,37519#pfh5PirC7,1032751,2832717,887691.660,369610,-1982296,-2307355
312,24998#wwAxuhuCt,-506700,1027726,1700488.160,3042444,-310574,2167678
313,2257919#YThuSt45Q,-673674,-2520373,-2602744.340,1812401,1348554,-2868268
314,2501302#L9kakHiFp,-2591419,-1176745,1650544.840,-2321886,210047,-2427559
315,696835#t3lHoWPmc,1387811,-2480599,823711.200,-2858031,1438328,-436156
316,2669629#BhAXDi3Wu,-2446427,519673,-309882.000,74729,619836,440368
317,499252#t7sKKuYtw,-2672443,-1349577,-1967157.530,-421055,-1589266,-561747
318,1924724#V00xtQKmd,-1149971,-2484525,1040224.000,2186676,-1658696,-3047818
319,1276569#JJq74QZ1k,-1295561,-2831617,1976683.500,2574700,2586313,-2554722
320,1939934#ckxOyPHM8,-2290002,2529389,2919230.400,2061205,2002401,916044
321,2785724#V00xtQKmd,346035,-1176700,-816951.090,2135307,-2922972,-1230283
322,1994240#TE7NcCQce,2254193,399513,-933821.040,-1104474,1704484,-1963263
323,2324058#8QAhoRiV4,-1309484,1999494,1053317.750,-1955653,-840523,-58710
324,1665751#LWQsxGMbQ,928761,2497726,-2098520.000,2111387,1558052,1823816
325,2872391#jfwHQAZd1,2117493,175673,-2136234.250,-1886753,-2518176,2486881
326,1153350#aogaxoNv8,557334,935442,733664.120,699214,1911178,-2318677
327,644818#J585BRpWb,-3049043,3221700,2645465.300,-2368805,-2708857,-988349
328,158933#0sbdGmi3t,3093468,-3063093,-1917459.840,-1203363,2350154,-1092207
329,2505803#zdN1kwLj5,2435646,-361131,-2039173.260,926505,1393932,-2464772
330,2361243#sPgfYZr9c,-1489069,477157,-1901005.300,-2158832,-2028069,-3250978
331,1712302#L9kakHiFp,-2650251,1032548,159620.860,-481119,-1093126,-3265035
332,167847#neyN3Gbwl,2848876,-1339675,-176444.080,1752682,1756178,2638340
333,2365890#uoAmyDrEX,-331485,-861737,2447169.440,-230165,-2999469,-104461
334,2555465#q4LhXnfOB,1596091,-1152772,517261.160,2649635,-2778072,-2789392
335,1134044#0aN1bFR0D,1308727,3306566,2994417.800,1349165,2787910,-1592019
336,2523370#pZ2ppqIM1,2714518,748426,1101120.480,1220255,1506921,1686990
337,1302606#X7NoR5n9k,-703055,1419684,-79444.780,1126811,2464201,1778914
338,447973#xwab7Hcp3,3282153,-1216852,-140002.840,-2975715,2663696,2261997
339,3116338#Nt1ZvW91J,-569333,8262,765758.250,344202,3346911,1850157
340,2547209#wqB8WtEH1,3099228,-3324172,1316325.400,2764905,-1789833,572262
341,832067#BoH5LdnLh,-2156703,-3093775,-362284.000,-124945,992840,752731
342,2103335#iv7kun5Rs,-1922040,-1116333,-1350208.680,-1806316,-1676790,903459
343,2175990#fTblAxD8z,-1517252,-1605140,-190454.910,3376723,-481413,917661
344,1695872#N5no9hrOF,1106860,-100437,-1741664.240,-3279942,3290576,-2444362
345,2625377#GvAEWKjwl,-1194707,2890662,-1936747.300,-1625894,-3297950,2620023
346,47355#UAtCaXOEs,-2084496,2444667,1367855.020,-1361020,1957012,-2050328
347,1315347#5QOKHkDrg,1246891,48535,-2628320.250,-107534,3213129,-1719652
348,1802557#Rk9i7o0uO,-843965,-567010,-2614983.640,-91048,2968391,3341447
349,816352#9dcxATAua,240956,-2403958,-571732.910,-2775204,2021206,-1679005
350,1218288#c6DwTuCyE,3447527,-569334,1631496.500,2829533,-154084,-1855252
351,570577#Mk3WQyaTo,-2583869,2008462,2087290.870,3477227,2135493,-1598357
352,1627528#vZy6beaMV,2465663,-914467,-1150405.120,-2147529,-1075109,-1740832
353,3240305#uDt0LxisA,-3234813,-1518228,-1407522.610,-872166,-3510671,2371160
354,1536813#AxG4SvDYs,2713230,2298862,3062414.000,-3277406,-3472528,-1531357
355,162367#ZdFwokQZK,-2141356,1877049,1274147.000,2751824,735805,-1468973
356,2181266#K1J1q3Thi,-2746953,-152453,488857.680,-3272776,2098066,-371146
357,464768#re9DwQeub,-3542704,338143,-1473033.220,-2960791,-3064626,-88051
358,3290805#pLeVx0q2H,-504920,-1380672,-1795346.440,3262019,-2801890,-1231945
359,1137336#eBLbd33IS,-3227058,164657,2630457.830,-1644449,2054039,-972158
360,3159737#6u8DGmRS0,1368754,1793782,1134483.200,1106454,1178472,-1481175
361,42260#AyQyYEP8c,1198364,3289367,1030444.660,429032,-2302067,-2678905
362,28161#KWnLieEQZ,-587740,1191292,1973984.660,3528953,-360037,2513628
363,2617785#v1uRIxuA1,-780362,-2924423,-3016953.340,2101001,1565427,-3327343
364,2899193#jCPEfvAzv,-3004869,-1364195,1912897.840,-2692239,243310,-2814059
365,805959#9oiI1KVgR,1606911,-2873299,954175.200,-3311881,1665545,-504356
366,3091206#6IZGVbjYF,-2833452,603377,-358507.000,88129,718197,510768
