1305,591472#RPR0ZRop6,-7848006,6903499,4692817.000,10095324,2718835,-5391523
1306,7988245#RsKME17ef,-10082853,-568553,1799648.680,-12005651,7701660,-1340022
1307,1692234#M08FzuEfr,-12983329,1215943,-5396020.220,-10840091,-11221136,-343364
1308,12007008#6Zk0BOhTG,-1854395,-5033745,-6556917.440,11939794,-10231346,-4522745
1309,4126958#6A7u0Vu1m,-11765183,607832,9587659.330,-6001861,7500180,-3544521
1310,11491931#KJZ4Dsluy,4998704,6538557,4112372.200,4038154,4308456,-5366314
1311,132339#7OrqBkqqd,4345001,11965717,3742751.660,1558040,-8377716,-9738355
1312,88268#TsQaHND5L,-2127510,4299036,7170418.160,12772624,-1299834,9086678
1313,9455239#MZuMM4TW5,-2807424,-10601373,-10886924.340,7584401,5686014,-12049768
1314,10459122#fccqLLhD1,-10860419,-4925745,6897604.840,-9728956,875307,-10157559
1315,2879325#CpjcxfUkv,5769811,-10334599,3432991.200,-11935031,5982658,-1800156
1316,11101179#pEri3kkH4,-10186927,2193763,-1282382.000,342729,2587056,1848368
1317,2045142#0sGNtDtgk,-11119443,-5587577,-8180247.530,-1726055,-6604956,-2339747
1318,7948754#vvMRd4pis,-4744971,-10318025,4304224.000,9092676,-6889346,-12624818
1319,5266429#yoo35LbbM,-5349561,-11687617,8173183.500,10617450,10665893,-10566222
1320,7981644#WFcVxu7vS,-9467752,10416389,12061900.400,8505205,8272231,3804544
1321,11438914#ne23JsnVA,1454785,-4817700,-3357241.090,8767737,-12017272,-5039283
1322,8179310#E59AaXTne,9260193,1631443,-3832391.040,-4557974,7009784,-8072263
1323,9490318#OosfrYtVB,-5386984,8213494,4334567.750,-7991153,-3430973,-262210
1324,6797641#JN4SCPHQE,3771761,10231226,-8572520.000,8621387,6347312,7439026
1325,11698851#kLVWbfJLs,8651743,700923,-8710764.250,-7685123,-10236706,10156001
1326,4661240#TE7NcCQce,2264834,3794192,2987284.120,2853214,7798258,-9401427
1327,2586598#NBw5QHcEH,-12399043,13050880,10747365.300,-9613805,-10966057,-3999849
1328,624123#lWCgt3nbX,12505468,-12429593,-7781739.840,-4878863,9528674,-4442207
1329,10096493#DTfyszk5Y,9860266,-1445631,-8208113.260,3748505,5637732,-9966272
1330,9488793#5fxm1QatV,-5990569,1940157,-7686815.300,-8726832,-8160219,-13099978
1331,6859922#SfiJWpzsH,-10660251,4142048,658680.860,-1936619,-4377796,-13110035
1332,665997#lsTCyRFJt,11450376,-5401675,-722384.080,7034182,7073668,10586840
1333,9447210#Qv1N4ybeN,-1339485,-3462737,9790849.440,-940665,-12008509,-389961
1334,10182195#mfSn6qKbM,6374341,-4618772,2075001.160,10606635,-11090542,-11133892
1335,4511474#ShiGv1HYI,5221047,13176566,11913097.800,5352165,11106400,-6329019
1336,10027600#Um89JVliu,10788518,2946926,4365800.480,4823255,5969941,6680490
1337,5148876#9Xtwczjtk,-2772555,5604184,-306874.780,4486931,9762581,7067674
1338,1761693#TTjjcRo2H,12969653,-4810852,-555182.840,-11796215,10523586,8938997
1339,12291368#EfU51eICV,-2264833,23262,3010508.250,1346132,13193911,7324717
1340,10036029#ldKpG0NF1,12215728,-13118672,5191635.400,10906905,-7075063,2249762
1341,3270587#Euqd3InJU,-8466453,-12137775,-1398284.000,-499945,3875410,2957731
1342,8235195#mfSn6qKbM,-7538040,-4399333,-5296748.680,-7115316,-6570480,3561459
1343,8506910#v8WAOeiW0,-5924252,-6265140,-718824.910,13236223,-1869143,3590161
1344,6623632#BuQPoyzrq,4331860,-398187,-6814124.240,-12829442,12876196,-9566112
1345,10213797#rzKFRmkjT,-4676957,11266912,-7559087.300,-6316394,-12847660,10218023
1346,181915#XRT6TQ0Xe,-8110996,9538667,5333725.020,-5297020,7588042,-7953328
1347,5087427#zAxUdBRZq,4856891,205535,-10229070.250,-418034,12470789,-6656652
1348,6966817#f9LsTHUks,-3270215,-2184510,-10109913.640,-346048,11471601,12943947
1349,3149392#oTmtwGIUk,934206,-9317458,-2207322.910,-10747704,7836286,-6498755
1350,4684468#1rAwG3hzI,13326027,-2186894,6306926.500,10910533,-594834,-7172252
1351,2180217#dozMhCZTE,-9963869,7728832,8026660.870,13397227,8213513,-6173357
1352,6232468#1rAwG3hzI,9475663,-3489717,-4403965.120,-8231529,-4118549,-6663582
1353,12403035#lBYJdDLuZ,-12383813,-5807228,-5383892.610,-3371166,-13457801,9104640
1354,5858143#j4VLblfv2,10360230,8817862,11705414.000,-12532406,-13299438,-5865107
1355,614057#NjBAGPAIL,-8148356,7168049,4872747.000,10481824,2823205,-5597973
1356,8293876#9Xtwczjtk,-10468953,-590453,1868637.680,-12465276,7996586,-1391016
1357,1756838#g15AIQXP6,-13480204,1262143,-5602493.220,-11254791,-11650426,-356801
1358,12465755#9FPFXYDmf,-1925420,-5226012,-6807526.440,12396519,-10622370,-4695945
1359,4284306#dv9b8q1VL,-12214558,631157,9953827.830,-6231199,7786819,-3679908
1360,11930467#5oMtgqQDf,5189754,6788282,4269103.200,4192454,4473192,-5570795
1361,137080#G6XQTQ8Kp,4510614,12422367,3885504.660,1617462,-8697487,-10109905
1362,91431#m0qDfVH4T,-2208550,4462602,7443914.660,13259133,-1349297,9432628
1363,9815105#QcKpq24TF,-2914112,-11005423,-11301133.340,7873001,5902887,-12508843
1364,10857013#KPWx8sHNH,-11273869,-5113195,7159957.840,-10099309,908570,-10544059
1365,2988449#VmFjjVjue,5988911,-10727299,3563455.200,-12388881,6209875,-1868356
1366,11522756#5a4ZqIv47,-10573952,2277467,-1331007.000,356129,2685417,1918768
1367,2122436#UUSH9e5go,-11541793,-5799477,-8490902.030,-1791305,-6855741,-2428647
1368,8249956#59fUcy2PS,-4924721,-10709700,4467424.000,9437976,-7150878,-13103668
1369,5465922#SfiJWpzsH,-5552261,-12130417,8483008.500,11019588,11069872,-10966797
1370,8283730#wKUaJbRtJ,-9826640,10810739,12519033.900,8827405,8585722,3948969
1371,11871573#hFgKsvZ8J,1510222,-4999750,-3484255.590,9099358,-12471987,-5229733
1372,8488563#d7yaFLKrN,9610493,1693040,-3977319.540,-4730649,7275049,-8377713
1373,9848631#hrv8omVGv,-5590859,8524194,4498630.250,-8292928,-3560495,-272385
1374,7054235#OvyEsgsZP,3913911,10617901,-8896220.000,8946887,6586775,7719786
1375,12140174#mDOwXvhKp,8978455,727185,-9039490.750,-7975041,-10622633,10539457
1376,4836634#I9WOXCLSz,2350209,3937130,3099965.120,2960914,8092612,-9755564
1377,2683687#Qwm6X137Q,-12866543,13542339,11152460.300,-9976055,-11378917,-4150424
1378,647383#rml5wipij,12976068,-12897918,-8074953.840,-5062638,9887600,-4609707
1379,10476027#eGYZW5Oq0,10231497,-1499856,-8516560.260,3889605,5849922,-10341347
1380,9845170#FyeSo4g4i,-6215644,2013307,-7976105.800,-9055232,-8466827,-13592428
1381,7117303#b7jw3A6fn,-11060751,4297523,683633.860,-2009394,-4542029,-13602285
1382,690905#NUv8Rr2K5,11880451,-5604775,-749681.080,7298257,7339542,10984265
1383,9801276#EJcZJbRd8,-1389885,-3592787,10158033.440,-976190,-12458961,-404236
1384,10563531#GDMSJWclG,6613254,-4792072,2152888.160,11004485,-11506166,-11551117
1385,4680345#X1h1Yqg1a,5416663,13670066,12359031.800,5552315,11522324,-6565869
1386,10402812#lODI94nBF,11192218,3056851,4529034.480,5003405,6193092,6930165
1387,5341190#hzZbH7Ya7,-2876030,5813409,-318246.280,4654937,10127500,7332112
1388,1827379#1qbEMwK0Y,13454028,-4990552,-575941.840,-12237240,10916581,9272847
1389,12750120#eSJCTCCGm,-2349608,24012,3122745.750,1396228,13686261,7598445
1390,10410470#XSFRVFav4,12671553,-13608397,5385400.900,11314005,-7339325,2333637
1391,3392513#Ae9jT5qYS,-8781941,-12589975,-1450084.000,-518695,4019539,3067981
1392,8541788#ASciXUBIY,-7818840,-4563483,-5494075.680,-7380766,-6815164,3694359
1393,8823456#4PrDqcNXa,-6144602,-6498140,-745243.410,13729198,-1938529,3723786
1394,6870020#HQ0kqZIvz,4493110,-413075,-7067747.240,-13306917,13355477,-9922200
1395,10593218#QMwyDwVDx,-4851069,11685725,-7840204.300,-6550919,-13325146,10597923
1396,188643#4Z4sArRKq,-8412321,9893367,5532018.520,-5493820,7869593,-8248478
1397,5276031#yjQbh5OHb,5037391,213385,-10609107.750,-433559,12933672,-6903502
1398,7225030#oChJXAnbp,-3391527,-2265385,-10484660.140,-358798,11896762,13424072
1399,3266044#0aN1bFR0D,968868,-9663133,-2289102.410,-11146329,8127040,-6739743
1400,4857777#CxPFQuKjy,13819952,-2267772,6540698.000,11314583,-616872,-7438102
1401,2260699#SHNJwYAwQ,-10332869,8014851,8323629.370,13893227,8517414,-6402107
1402,6462715#nEav4qRcS,9826163,-3618480,-4566643.120,-8535729,-4270721,-6909720
1403,12861172#HmsXdJQJ3,-12841263,-6021678,-5582711.110,-3496116,-13955157,9441314
1404,6074210#Qv1N4ybeN,10742580,9143812,12137564.000,-12995156,-13790784,-6081794
1405,636641#JN4SCPHQE,-8448706,7432599,5052677.000,10868324,2927575,-5804423
1406,8599506#M3Jn93nsD,-10855053,-612353,1937626.680,-12924901,8291512,-1442009
1407,1821441#0MN1g1GLc,-13977079,1308343,-5808966.220,-11669491,-12079716,-370239
1408,12924503#fd6HOT0nD,-1996445,-5418279,-7058135.440,12853244,-11013394,-4869145
1409,4441655#zy5B4R6em,-12663933,654482,10319996.330,-6460536,8073458,-3815296
1410,12369004#DkFzhmrbN,5380804,7038007,4425834.200,4346754,4637928,-5775276
1411,141821#12fT9rUk3,4676226,12879017,4028257.660,1676883,-9017258,-10481455
1412,94595#ITgSTSwwo,-2289591,4626167,7717411.160,13745642,-1398760,9778578
1413,10174971#YqpuHPfqF,-3020799,-11409473,-11715342.340,8161601,6119760,-12967918
1414,11254904#QRQ7zaEpm,-11687319,-5300645,7422310.840,-10469663,941833,-10930559
1415,3097574#JBwHVE59D,6208011,-11119999,3693919.200,-12842731,6437091,-1936556
1416,11944334#kLn2yDnqG,-10960977,2361172,-1379632.000,369529,2783778,1989168
1417,2199731#0rVpyww81,-11964143,-6011377,-8801556.530,-1856555,-7106525,-2517547
1418,8551157#aOFVzHDM8,-5104471,-11101375,4630624.000,9783276,-7412411,-13582518
1419,5665415#PosCLnQUb,-5754961,-12573217,8792833.500,11421725,11473851,-11367372
1420,8585815#rwRetvJG5,-10185527,11205089,12976167.400,9149605,8899214,4093394
1421,12304233#MaTLuGhq3,1565660,-5181800,-3611270.090,9430980,-12926702,-5420183
1422,8797817#f9LsTHUks,9960793,1754636,-4122248.040,-4903324,7540314,-8683163
1423,10206944#kgRcMRiof,-5794734,8834894,4662692.750,-8594703,-3690018,-282560
1424,7310830#MKrMhms5g,4056061,11004576,-9219920.000,9272387,6826238,8000547
1425,12581497#0sqB0vquq,9305168,753448,-9368217.250,-8264960,-11008559,10922913
1426,5012029#ldKpG0NF1,2435584,4080067,3212646.120,3068614,8386966,-10109702
1427,2780776#fjcFJaZNe,-13334043,14033798,11557555.300,-10338305,-11791777,-4300999
1428,670642#TTHAfjzvk,13446668,-13366243,-8368167.840,-5246413,10246526,-4777207
1429,10855562#O0HzGVWRO,10602728,-1554081,-8825007.260,4030705,6062112,-10716422
1430,10201548#O2lw8LOM1,-6440719,2086457,-8265396.300,-9383632,-8773434,-14084878
1431,7374684#O3EvKoajl,-11461251,4452998,708586.860,-2082169,-4706263,-14094535
1432,715812#lODI94nBF,12310526,-5807875,-776978.080,7562332,7605417,11381690
1433,10155342#UJsucbabO,-1440285,-3722837,10525217.440,-1011715,-12909413,-418511
1434,10944868#iOrxDwh7x,6852166,-4965372,2230775.160,11402335,-11921789,-11968342
1435,4849217#dozMhCZTE,5612279,14163566,12804965.800,5752465,11938249,-6802719
1436,10778023#k9gZifPhy,11595918,3166776,4692268.480,5183555,6416243,7179840
1437,5533503#fd6HOT0nD,-2979505,6022634,-329617.780,4822943,10492419,7596550
1438,1893065#3aNB8YKcM,13938403,-5170252,-596700.840,-12678265,11309575,9606697
1439,13208871#zmVxcgjZS,-2434383,24762,3234983.250,1446325,14178611,7872173
1440,10784911#ZZTDLBMSX,13127378,-14098122,5579166.400,11721105,-7603586,2417512
1441,3514439#sdE8WEUNf,-9097428,-13042175,-1501884.000,-537445,4163667,3178231
1442,8848381#uIERlTqZV,-8099640,-4727633,-5691402.680,-7646216,-7059849,3827259
1443,9140002#KM7axINDb,-6364952,-6731140,-771661.910,14222173,-2007916,3857411
1444,7116408#HDBizNu2z,4654360,-427962,-7321370.240,-13784392,13834758,-10278287
1445,10972639#QKKqbZTBL,-5025182,12104537,-8121321.300,-6785444,-13802631,10977823
1446,195371#ZGT3Prd70,-8713646,10248067,5730312.020,-5690620,8151145,-8543628
1447,5464635#HcmqnaAhj,5217891,221235,-10989145.250,-449084,13396555,-7150352
1448,7483243#sPgfYZr9c,-3512840,-2346260,-10859406.640,-371548,12321922,13904197
1449,3382696#RQhuhmVGn,1003531,-10008808,-2370881.910,-11544954,8417794,-6980730
1450,5031086#PEqo4MUTM,14313877,-2348650,6774469.500,11718633,-638909,-7703952
1451,2341181#obWIyPGvK,-10701869,8300869,8620597.870,14389227,8821315,-6630857
1452,6692962#2YFtzXAKX,10176663,-3747242,-4729321.120,-8839929,-4422893,-7155857
1453,13319308#gIqgMmkrL,-13298713,-6236128,-5781529.610,-3621066,-14452514,9777988
1454,6290276#EJcZJbRd8,11124930,9469762,12569714.000,-13457906,-14282129,-6298482
1455,659226#qTvNsYAr6,-8749056,7697149,5232607.000,11254824,3031945,-6010873
1456,8905137#JK8b6aypl,-11241153,-634253,2006615.680,-13384526,8586438,-1493003
1457,1886045#xasF8KRTu,-14473954,1354543,-6015439.220,-12084191,-12509006,-383676
1458,13383250#lfKXXhPpi,-2067470,-5610546,-7308744.440,13309969,-11404418,-5042345
1459,4599003#FItiU7H87,-13113308,677807,10686164.830,-6689874,8360097,-3950683
1460,12807540#PVf8Av2W2,5571854,7287732,4582565.200,4501054,4802664,-5979757
1461,146562#O0HzGVWRO,4841839,13335667,4171010.660,1736305,-9337029,-10853005
1462,97758#G55kRxi6Q,-2370631,4789733,7990907.660,14232151,-1448223,10124528
1463,10534837#IgXw4Hz10,-3127487,-11813523,-12129551.340,8450201,6336633,-13426993
1464,11652795#MGMUJ8u8c,-12100769,-5488095,7684663.840,-10840016,975096,-11317059
1465,3206698#yU8y74onp,6427111,-11512699,3824383.200,-13296581,6664308,-2004756
