438,1094,-1681820.86,false,0.306,2916389,-221990.9,-594582.09,-1592.2900,1324731,-1425827,-3573939
439,850,-933934.73,false,0.230,237187,-98690.0,2544362.62,-754.0500,1264720,-3023385,565107
440,903,1338088.34,false,0.269,-972252,267007.8,-2726858.99,-2933.2100,1298710,-4096080,-3709404
441,907,-2086626.39,false,0.231,2477054,-218162.5,2993749.58,-1648.5800,2526304,-3591908,-3343728
442,157,1370183.94,false,0.181,175286,-30942.8,2952945.57,-1428.6100,-3077007,-3609298,1832975
443,613,2791013.18,false,0.314,3322119,124781.4,-1867049.05,-909.2200,1556805,2710435,-2314799
444,1225,-3909904.21,false,0.264,442965,-140356.7,-2547079.8,-375.1552,-438113,-2083679,70642
445,619,-1873267.7,true,0.243,2176252,-20826.1,1434716.75,-604.0700,3689659,-1626104,2558060
446,948,2321203.19,true,0.288,-903420,-69646.6,3337973.62,-2183.5800,3355877,-2691389,-2823059
447,703,3494494.85,true,0.296,-2169636,-259532.3,2583847.27,-1582.6900,-4465537,2246163,339691
448,1118,2629773.42,true,-0.176,-3875240,-41347.7,-1999087.65,-2044.7000,-1868076,516136,-1896391
449,933,1238348.43,true,-0.274,-80120,227418.2,590832.79,729.0100,-2743102,1139091,254492
450,146,-4277147.11,true,0.329,-2092480,-251636.5,-2631685.24,-1202.4100,184746,2572253,-1179104
451,229,3179687.36,false,-0.163,-641413,-131065.4,1426416.72,891.0900,-780192,822811,590458
452,24,-3918716.83,false,0.227,-345926,185124.1,3774949.79,2144.9800,2048712,-4023570,-382428
453,115,-2574912.75,false,0.248,489484,-69192.9,-2393988.8,334.2500,-919790,-2493751,1371600
454,312,-3120062.92,true,0.238,4089847,-26684.7,-1095250.27,2029.4700,-4023898,1341918,-600561
455,115,1101431.12,true,-0.317,2546626,180071.2,-4217856.53,-1180.1700,3136580,2141252,-1189968
456,203,-92396.21,true,-0.180,2599050,-12106.2,4393931.2,2565.6200,2855849,3838465,-4209395
457,1012,4210810.15,true,0.280,-3534486,-3343.1,2421271.27,2402.3500,354026,1400218,816324
458,115,1046499.06,true,-0.176,3030453,-9998.8,-2168079.58,901.9900,1148622,-713110,-4434926
459,60,4509981.93,false,0.241,696071,-170518.8,-1720515.86,-1341.7100,-2321948,1973435,-883704
460,1020,-431322.16,false,-0.320,-2231112,-171825.6,-1104442.76,-590.2400,-838731,-1012610,227351
461,758,401147.04,false,-0.171,1316484,222624.6,-494676.56,-2867.3300,4567046,-2290357,950987
462,563,2575383.21,false,0.253,-2074760,272536.1,3886647.08,875.2300,-2172147,-1169288,-261644
463,256,-2751977.67,false,-0.153,-3087501,238205.9,-3592557.48,-179.2800,4222096,-3833817,-875111
464,298,-4067297.21,false,0.234,-1787450,-7409.3,-1947985.33,-953.2200,-3902074,598580,3745800
465,340,3508900.1,true,-0.322,2756958,12908.9,-2978384.03,-2645.6600,-2725605,536965,-1214509
466,1220,-3705955.55,true,-0.220,-1581747,-142800.6,1881240.79,-2007.5700,2615223,1661635,3941199
467,421,-481642.09,true,-0.170,771947,270125.1,-1167119.41,328.4000,-2169114,1739055,1652557
468,834,-3399893.97,true,-0.192,1462880,-29391.4,2229015.58,-211.6500,-2935090,246297,3734061
469,965,2842017.94,true,0.217,-1336593,261459.0,-2482518.68,184.6500,-1735745,-2396864,-2297192
470,1260,2686345.59,false,0.337,-4174679,180835.4,-970445.93,2385.2400,-397826,4384328,1981855
471,259,1939003.52,true,-0.200,3955119,-267144.8,-3371638.24,-1848.2200,3323974,525584,-2846210
472,1251,1336330.57,true,-0.246,3966998,176772.6,920999.99,1268.9900,-3864440,-846092,1916863
473,209,-111531.55,true,-0.286,2138945,259772.1,-1834808.11,1710.7500,1505578,-4281227,-562459
474,675,2794902.16,true,0.310,3163753,70626.4,-3300079.89,-820.7000,-1166418,3116858,-4375081
475,1257,-1229899.16,false,-0.185,2694009,126392.4,-2326708.34,3135.9600,630990,2463472,4513627
476,668,3127813.46,true,0.293,-926938,-154736.2,-2779918.06,-61.8400,196288,-1506852,-3730793
477,88,2707472.84,true,-0.229,1767435,19153.7,2286528.53,-2565.7700,-823586,1412809,-1143851
478,763,1760533.86,false,-0.188,-492146,-189214.6,-950492.84,236.3800,2519335,3277182,593837
479,361,-4603694.27,true,0.233,2033905,120709.9,1714662.84,2382.8800,1197489,-4521700,2887362
480,720,14669.49,false,0.223,-1327570,86777.4,-1379122.98,1224.9500,3493632,-2795660,3926027
481,323,2707955.03,true,-0.180,4775170,210926.8,1908329.64,776.2400,1636362,533395,-596060
482,878,2720926.56,false,-0.281,-1045993,-276042.3,2729719.47,-1015.1800,-2346076,236104,-154083
483,1047,-627433.56,false,-0.204,-4802559,166751.6,1747566.12,278.5520,-3604503,-506454,3429405
484,566,2659857.24,false,0.225,974906,122525.5,1613016.89,921.7300,-2114972,4308437,-3320107
485,661,-170166.02,false,-0.230,4165244,250430.2,2036280.57,1304.6000,-4204810,1538687,352961
486,777,4213499.12,false,-0.303,1360885,211360.2,-3808519.21,-2582.0100,-2681961,4287133,-2281020
487,1132,824360.32,true,-0.240,403916,221492.9,678844.65,1831.5300,2208705,3164769,3557834
488,1241,-1873820.86,false,0.335,3249014,-248277.9,-663382.09,-1801.2900,1475596,-1589377,-3981739
489,1086,-1039534.73,false,0.258,265112,-110445.5,2833962.62,-789.0500,1408987,-3368753,629632
490,767,1489288.34,true,0.298,-1082921,297206.3,-3035658.99,-3222.2100,1446097,-4562680,-4130041
491,48,-2323426.39,true,0.259,2757179,-243534.5,3332149.58,-1781.5800,2812624,-3999602,-3723528
492,146,1525383.94,false,0.210,195761,-35297.3,3287345.57,-1560.6100,-3424900,-4018673,2039300
493,491,3105413.18,true,0.343,3696569,137846.4,-2076649.05,-1048.2200,1733578,3015497,-2575074
494,307,-4349904.21,true,0.292,493680,-156099.7,-2833479.8,-375.1952,-488509,-2319436,79367
495,1113,-2084467.7,false,0.272,2420252,-24055.1,1595516.75,-649.0700,4103695,-1808079,2845585
496,829,2581203.19,false,0.316,-1005633,-76588.6,3711573.62,-2403.5800,3732460,-2993314,-3140534
497,1287,3884894.85,false,0.325,-2413161,-289224.8,2872647.27,-1735.6900,-4964373,2496651,377710
498,1313,2923373.42,true,-0.201,-4308515,-45200.7,-2221487.65,-2319.7000,-2077634,574836,-2107041
499,207,1376748.43,false,-0.299,-89995,253203.2,655632.79,805.5100,-3048154,1266616,283842
500,758,-4751547.11,true,0.358,-2325230,-278970.5,-2923685.24,-1304.9100,204479,2858503,-1309354
501,141,3531687.36,true,-0.188,-712863,-144611.4,1585616.72,947.5900,-867525,914311,656483
502,948,-4352316.83,false,0.256,-384718,206535.1,4193349.79,2329.4800,2276396,-4468620,-425678
503,225,-2858912.75,false,0.276,543034,-77417.4,-2657188.8,319.2500,-1020537,-2767951,1524004
504,188,-3463262.92,false,0.267,4541172,-29734.7,-1216850.27,2239.9700,-4466687,1488743,-666661
505,1196,1223031.12,true,-0.342,2827276,199433.2,-4681056.53,-1292.6700,3480231,2375752,-1320571
506,1040,-103596.21,true,-0.205,2884875,-14000.7,4875531.2,2838.1200,3169959,4260265,-4671220
507,932,4671610.15,true,0.308,-3921774,-3159.1,2685271.27,2684.3500,392623,1552843,906424
508,803,1161699.06,false,-0.201,3362066,-11176.3,-2404079.58,961.9900,1274654,-791185,-4919707
509,416,5001981.93,false,0.270,771580,-189029.8,-1907715.86,-1511.2100,-2575811,2188585,-979854
510,308,-477722.16,true,-0.345,-2472851,-191021.6,-1224442.76,-655.7400,-930937,-1123460,252051
511,782,445147.04,false,-0.196,1459004,247496.6,-549076.56,-3144.3300,5063107,-2538607,1053887
512,210,2853783.21,true,0.281,-2299091,301806.6,4308247.08,946.7300,-2406648,-1296488,-289444
513,1102,-3049577.67,false,-0.178,-3420867,263569.9,-3980557.48,-238.7800,4678814,-4247180,-969611
514,1171,-4504897.21,false,0.262,-1980263,-8106.8,-2158385.33,-1010.7200,-4322391,662930,4149125
515,532,3885700.1,true,-0.347,3053508,15279.4,-3298384.03,-2937.1600,-3019715,594890,-1345709
516,864,-4102755.55,true,-0.245,-1750447,-158923.6,2083640.79,-2247.5700,2895994,1839310,4364099
517,518,-533642.09,false,-0.195,854084,299315.1,-1291919.41,373.9000,-2401637,1924555,1828557
518,478,-3763893.97,false,-0.217,1618998,-31806.9,2466615.58,-267.6500,-3249668,272947,4133486
519,1009,3145217.94,true,0.245,-1480143,289629.5,-2746518.68,169.6500,-1919992,-2653064,-2543042
520,829,2971145.59,false,0.366,-4618829,200143.9,-1073645.93,2635.2400,-440566,4849841,2192705
521,731,2144603.52,true,-0.225,4375523,-296295.3,-3730038.24,-2092.7200,3676486,580846,-3148960
522,330,1478730.57,true,-0.271,4388223,195930.6,1018599.99,1400.4900,-4274043,-934930,2118888
523,1145,-123531.55,false,-0.311,2365695,287679.1,-2029208.11,1899.2500,1665047,-4734277,-622184
524,30,3090102.16,true,0.338,3498003,77498.9,-3648079.89,-901.7000,-1289607,3444958,-4836831
525,1099,-1360299.16,true,-0.210,2977172,138758.4,-2571508.34,3416.9600,697717,2722272,4989027
526,1222,3456613.46,false,0.321,-1024088,-170126.2,-3072718.06,-51.3400,217382,-1665402,-4123218
527,804,2990672.84,false,-0.254,1951885,20860.7,2526528.53,-2863.2700,-909822,1561309,-1262901
528,407,1943733.86,false,-0.213,-543596,-208684.6,-1050492.84,286.8800,2783438,3620588,655687
529,801,-5083694.27,true,0.261,2246980,132675.4,1893862.84,2619.3800,1322422,-4994100,3188287
530,620,17069.49,false,0.252,-1466370,96240.9,-1522322.98,1328.9500,3857826,-3087910,4335627
531,170,2989555.03,false,-0.205,5271245,232378.3,2105929.64,850.2400,1806673,589745,-658810
532,803,3004126.56,true,-0.306,-1154793,-304401.8,3012119.47,-1144.6800,-2589624,261529,-169858
533,1137,-692233.56,true,-0.229,-5299484,183686.6,1929166.12,278.2520,-3977595,-558692,3785410
534,22,2934257.24,true,0.254,1075206,135966.5,1780216.89,988.7300,-2333206,4754549,-3662457
535,409,-188566.02,true,-0.255,4595419,277010.7,2245880.57,1389.6000,-4637319,1696562,388736
536,1225,4647099.12,false,-0.328,1501135,233074.7,-4199719.21,-2797.5100,-2957397,4727708,-2516582
537,1245,909160.32,false,-0.265,446066,244290.9,748444.65,2050.5300,2436014,3490369,3923703
538,73,-2065820.86,true,0.363,3581639,-274564.9,-732182.09,-2010.2900,1626461,-1752927,-4389539
539,8,-1145134.73,false,0.287,293037,-122201.0,3123562.62,-824.0500,1553255,-3714122,694157
540,631,1640488.34,false,0.326,-1193589,327404.8,-3344458.99,-3511.2100,1593484,-5029280,-4550679
541,504,-2560226.39,true,0.288,3037304,-268906.5,3670549.58,-1914.5800,3098945,-4407295,-4103328
542,135,1680583.94,true,0.238,216236,-39651.8,3621745.57,-1692.6100,-3772793,-4428048,2245625
543,369,3419813.18,true,0.371,4071019,150911.4,-2286249.05,-1187.2200,1910352,3320560,-2835349
544,703,-4789904.21,true,0.321,544395,-171842.7,-3119879.8,-375.2352,-538906,-2555193,88092
545,293,-2295667.7,true,0.300,2664252,-27284.1,1756316.75,-694.0700,4517730,-1990054,3133110
546,711,2841203.19,true,0.345,-1107845,-83530.6,4085173.62,-2623.5800,4109042,-3295239,-3458009
547,557,4275294.85,true,0.353,-2656686,-318917.3,3161447.27,-1888.6900,-5463209,2747138,415728
548,194,3216973.42,false,-0.226,-4741790,-49053.7,-2443887.65,-2594.7000,-2287192,633536,-2317691
549,795,1515148.43,false,-0.324,-99870,278988.2,720432.79,882.0100,-3353207,1394141,313192
550,56,-5225947.11,true,0.386,-2557980,-306304.5,-3215685.24,-1407.4100,224211,3144753,-1439604
551,53,3883687.36,false,-0.213,-784313,-158157.4,1744816.72,1004.0900,-954857,1005811,722508
552,558,-4785916.83,true,0.284,-423510,227946.1,4611749.79,2513.9800,2504080,-4913670,-468928
