2512,25071914,-4707307.5,12000635#AXJd4KfdgDY,-1653216.0,13207298.470,-1940760,1.443640275E7,-4691385,8907023#ZdjAv59tXfMqaQoMAA
2513,-23828181,-1.6202197E7,4719359#CLyTkw8MjqY,-24254454.5,17459359.210,-14497734,-3097954.6,-9017150,5197199#X3KEQbEWqLAgSVa8wb
2514,2046398,-4582606.5,4166751#tEsoyRp24ab,999894.9,19497659.200,-15774409,-1.931086784E7,-4665188,15707849#V2uaKnLg9TtMAyHwl5
2515,-15201553,5348372.0,3199986#iYJlYhO3qZB,-6845871.0,-11637748.640,1648846,-1.058920261E7,8419239,8213093#tjVZXso6tl7DkOY4Kg
2516,15993954,-1.7834466E7,8259570#uXtpdoE2CsC,-5280530.9,-8551069.380,10945781,2.00821802E7,-20449236,5876638#P3qaOe5qgJVeOvBa4q
2517,657084,-2.3270888E7,20665357#BoA45gPdkWX,-24805809.5,-22354527.420,-6942846,8775871.93,3377087,19204726#jcE3sTdp0QryfpcH5O
2518,-14738637,-6931419.5,13890259#npB5h9zldWt,-24253154.0,15506119.400,3971840,-1.92618502E7,-2390311,20131958#xwXPFZt7zKxKXtDFEW
2519,18053876,2.0997122E7,720342#59JLIpvngzG,8490088.5,8072409.090,10786021,-766935.37,16087205,8748108#8g4QW7aPEj48N8jeNg
2520,7567185,-8032629.5,798505#ohe6Q5KcPxR,5033938.0,-10652415.840,-8677640,3593143.74,2948924,9221655#eS8vuDlfHunVYZTPgU
2521,8038483,-2.0884378E7,25017216#cODBX0RU3O9,-22864490.0,-22386583.190,-17833446,3026607.08,6547095,20486727#915t7qjYGnuTYfXtIf
2522,-21123806,2292182.0,7963406#dYYNgRFlOAg,5912326.5,-24601111.570,-24973762,-6587238.28,-12414602,3735074#HJbhImqShTIIoMYz0b
2523,2939657,-3151872.5,965330#5mVAZ3Rqnn9,7019305.0,-571465.420,24170956,-5331408.58,7864161,2295889#Kxs9viFHCK1nD5YREu
2524,19430100,6749006.5,18899071#DoR1B42uuDK,18535684.0,-10494113.210,-10565666,2.411428981E7,6756884,21910158#nnIp9VYGV8jsUYeIFW
2525,-237647,3524652.5,20120408#DHicW7INjv4,3736639.0,-7382745.520,6787058,-1.676545037E7,-3592965,5910535#VX3rATmFZlVIdq6aol
2526,1795859,3799467.2,22572767#3T0FyaiE4hw,4692044.0,-5348447.370,4894077,2.352004459E7,17295241,17429349#idZxTmeCmwzh3eLT8z
2527,-6624065,-6908371.0,20342246#L8D3mVXFhJE,5214307.5,-10676684.710,-13841363,-887665.99,1331889,19037487#ubK3rBEDTAwMETltvc
2528,-14510402,-1.3355985E7,2477989#zwczYPzkmUa,12786432.0,-14490513.400,-20986535,-6308244.67,10343621,5363325#jvia4rDDxQ5Imf9DvK
2529,-4415298,1.3432644E7,14380641#jd62DLuw6H9,-15235156.9,23997859.270,12873943,2.495857174E7,-9140022,8151430#sd8r646UlsTa2tFMxh
2530,4683387,-4449865.5,21695951#Yvim8RKp2sm,-12113061.5,-4745408.350,-5898544,1.546821913E7,24186697,21355971#k7TSyxxsYJYa50b8cQ
2531,-16446259,1.9117024E7,4558379#ke6pQ8DPHgN,-11253927.0,-14754379.670,14286701,2.219471656E7,6859541,23101538#bgPlpFba5UiCaPn8Yl
2532,-19038554,8019795.0,596738#EJqhZBipGTy,1474478.0,-13813323.100,20858494,-1.27691171E7,3618021,16394737#3lzx7miCVS4BDcG4Ar
2533,20832467,2599104.2,21030562#jMdK4qkX002,577668.0,19698887.250,-10724104,6961571.13,21454390,10964380#LlwbP1HyijueCeMEA2
2534,972899,-2.148246E7,16962516#Mba5mcSFXfi,19244800.0,24243595.310,-14281766,-1.139863387E7,13384695,754407#glPQJAzBb2U38xWXMR
2535,-21563998,3940449.0,6411921#1dMOP68tBAK,-23306442.0,7606651.360,-15952708,608433.35,-12183663,6424009#z8l5fxTaWEo8YfHl5V
2536,-21120824,1.9564818E7,16720436#7gJPpIlgDr1,22548784.1,-15684464.110,323697,4174190.62,-20094766,9014433#yIsZq9J3SlclrPI0MC
2537,-6515076,1.9205468E7,14078192#HrHWrwydbGr,-9797175.5,-14550081.750,-23210293,-2.220926812E7,10174714,4987942#aIohrVRUjb0H6RfgSz
2538,24145103,-5313561.5,12572786#er4mqS0IWwH,-6875109.5,-23663612.070,-16311504,-1.588312024E7,20074324,6041329#uyvONp7dQejRfWLosv
2539,4009593,-780252.7,17537293#0YB9ZPZsPpq,-24831389.0,-13099808.430,745468,-1.218575658E7,9154957,319881#EqwMmbZYU7jo2tG6gM
2540,-21355449,1.5282435E7,3843690#5YoTCuFoqQt,2745038.0,-6848709.580,8072860,-8814977.53,7438988,10528334#mplMyxl2Fnqea0zSt4
2541,18360975,2.1744666E7,13808495#PXT8ptZluUT,-22749069.9,-14132599.410,-18013075,5277962.67,17408588,11904789#AfI9ct1RRSr4NHgdz5
2542,25198449,2.433167E7,15174024#CWEoKX9Ng9c,7238713.0,-10592377.730,-16508589,-3742264.85,15164989,22597381#jzCkSfHDxJunPAxGCe
2543,13884648,-3859650.8,17957666#Ku7ROAXaytK,-25022302.7,-15870400.840,-21246066,1.87885321E7,17731793,15067279#FHiKtkVGI5nZyt21pn
2544,17989137,-1.7820558E7,16386739#wRuINyQyRXV,13176652.0,-1649038.820,12059756,-2.214298577E7,2218978,16321814#SGCGWPQaBazBKTUp7x
2545,-4934787,-9372506.0,9046175#ZFGdMTu2ZCj,-318511.7,21026727.940,-14333652,-1303553.0,3406584,15218267#1xcQE4wC2SnFe8Yr8W
2546,-23353930,-2.3588738E7,1571555#G6zPwuNAsTF,25195828.0,-9529602.810,24991250,2.015902929E7,2387243,9435237#Sa0rMFHlLhvTnx6Aor
2547,21735924,1.7191512E7,15209587#kYQYc5rHZuG,-16826025.5,-13390292.970,8651123,-3291659.21,-13602289,8286123#w6e1InhjdgCEw8Ozin
2548,557577,-2686826.2,5209239#lC5Gl4NVSEm,12089389.7,25432661.350,-6787108,405172.52,13680933,18884181#wAcZdFgSw2NJXs5sGS
2549,-1987729,1.3995161E7,6019178#I6LWgnr42i1,-1923146.0,16413592.260,-19562126,2.446889812E7,-8364156,8828954#n9VdlaUqfm6LnRCjID
2550,3038611,-2.1670174E7,4065615#DGLOSiTbCMC,10027858.5,-1923414.140,9258409,-7186261.12,-12686414,14185834#jETxX9wUwPaBN6QVnX
2551,18260192,1.995352E7,17085467#tdEX4bkUezt,21959250.7,11248116.620,23164042,2.04921745E7,563437,22712711#6SWbhp5TXxL7q62NbT
2552,16306407,6987601.5,5009881#DR3hYbHXHPU,-203028.2,3602713.530,2377509,-5591484.18,-1222027,16259945#nGgvZatJf4p6b7tD1y
2553,22662699,-1.0461975E7,8082364#Q2tECHjDADF,25009419.5,-18560273.050,-13682451,2.034723726E7,6288964,21677851#greUUmOcdWvRoIfa7B
2554,-21341744,-3056389.2,2763670#3AZgmKAw7I9,5750046.5,9904069.890,5265204,-2376125.98,-11644429,9965012#ugBkiDyQ40ZvbU96eG
2555,17050292,1.3408458E7,21349433#0SN0VknMWHO,-7648362.8,9354910.680,-14581364,-482773.85,-24498496,5532387#8toV8xrgvfju4Qwzms
2556,13065005,2.1886452E7,14991343#KSEkv6S9kNJ,-12836.0,6157960.870,-18385213,-2.445974171E7,24046171,695942#aIohrVRUjb0H6RfgSz
2557,10610951,1.8243288E7,9995951#Yvim8RKp2sm,-707337.0,13017700.520,-11457293,2895459.54,-10761362,1961851#greUUmOcdWvRoIfa7B
2558,-22958181,1.738807E7,22504975#VreyPewoSSi,10134026.0,-10200646.970,-14299588,1.784256948E7,-21609721,3422257#npHk7EuX48YwlLas7D
2559,-19933253,2.0057718E7,22196648#FJ7u55gg4ne,19490561.0,24481089.990,-4219383,-2.517111301E7,-22947608,21309149#3cM5oH1AT0QACAh1iG
2560,3809651,1.9093162E7,7621053#rA6zBytg4al,-16702000.0,-2327229.400,14063474,1.019942994E7,19824460,2285483#7cxtv5BSnk4tVKwnN2
2561,-21749500,-2.5413468E7,13778647#ddvOgnNm9hJ,-5719807.3,-2169699.680,9350123,5982164.85,17456170,14167075#g4GiW5mnLSwlVYGAYU
2562,25571026,-4800907.5,12239340#wBdwzEpwtet,-1686066.0,13470059.970,-1979204,1.472360275E7,-4784601,9084135#AxAde5sRXCIqKJU1Lm
2563,-24302231,-1.6524597E7,4813117#8GA1dMfRUrU,-24736910.5,17806787.210,-14786258,-3159554.6,-9196717,5300425#5PxAZeaj0faedenEgP
2564,2087204,-4673806.5,4249616#CfZgKbOyqSB,1019880.4,19885344.700,-16088292,-1.969486784E7,-4758087,16020212#tSaf18aqVuhfAcNj46
2565,-15503853,5454772.0,3263438#r8CJpIqSEBh,-6982121.0,-11869223.640,1681720,-1.079960261E7,8586616,8376185#K6kkv2tUKX7vKcRY0h
2566,16311829,-1.8188866E7,8423697#rzrO4eCcMy9,-5385349.4,-8720831.880,11163406,2.04813802E7,-20855615,5993343#fkKG38xyekIAULOUhn
2567,670100,-2.3733288E7,21075783#8QttJr2Hf4r,-25298384.5,-22798495.420,-7080893,8950271.93,3444113,19586099#Jw05qidzv6Q4nJpwTz
2568,-15031497,-7069019.5,14165916#dxwpt2EJeUH,-24734904.0,15814110.900,4050537,-1.96442502E7,-2437896,20531612#ZurotqRF5pgKeDXoyy
2569,18412363,2.1413922E7,734632#SI4nV60zoYA,8658663.5,8232706.590,11000079,-782135.37,16406556,8921729#WC0iIyt3AQ4vAI5Sdr
2570,7717210,-8191829.5,814236#tSqs1OpGyiz,5133975.5,-10863814.840,-8849696,3664343.74,3007616,9404457#UPuGJFYYyHjbrlaLce
2571,8198027,-2.1298778E7,25513340#wBdwzEpwtet,-23317790.0,-22830595.190,-18187263,3086607.08,6677137,20892907#Rsl8gik89dHe77vzxo
2572,-21542406,2337782.0,8121179#0WdVPG0TaOU,6029539.0,-25088722.570,-25468905,-6717638.28,-12660635,3809079#ekCdZKbbDLxrz9KdEe
2573,2997986,-3214272.5,984372#QqxQHW5zknb,7158255.0,-582633.920,24650162,-5437008.58,8019976,2341367#iq8bZnUomHqbyQbS7G
2574,19815200,6882606.5,19273277#LSSFupVoTTv,18902834.0,-10702075.710,-10774787,2.459188981E7,6890695,22344069#eWlYoDhShKjzv1TBvi
2575,-242485,3594252.5,20518655#K8JEFEk1R3L,3810789.0,-7529051.520,6921491,-1.709745037E7,-3664243,6027553#qf8Mz9gJ1mn3g5DlEm
2576,1831224,3874667.2,23019411#6d5jCL6tHTM,4784944.0,-5454143.370,4990768,2.398564459E7,17637389,17774254#SWAZo1MTkEYt8ZHFA1
2577,-6755321,-7045171.0,20744640#PJiYNKp8RAL,5317332.5,-10887751.710,-14115300,-905265.99,1358255,19414006#usCnfFmtQREU1C8QAG
2578,-14797315,-1.3619985E7,2526992#8BqmULPvoOf,13039157.0,-14776989.400,-21401532,-6433044.67,10548083,5469232#4SBby84ybc3mn5EYdd
2579,-4502529,1.3698244E7,14664913#gfcLXVS0GsD,-15536253.4,24472154.770,13128486,2.545217174E7,-9320706,8312482#PMfb0OZKidHI5SdH0f
2580,4775993,-4537865.5,22124640#PJiYNKp8RAL,-12352599.0,-4839183.850,-6015156,1.577381913E7,24664705,21777964#TiHq3a3S76jrFIGMrV
2581,-16771297,1.9494624E7,4648413#ywuvYA306ER,-11476177.0,-15046009.170,14568831,2.263311656E7,6995184,23557862#HhRbtfcoYMOB1dZ9Cj
2582,-19414566,8178195.0,608418#lfm07wNOiAy,1503653.0,-14086290.600,21270544,-1.30211171E7,3689411,16718400#U29aBr0EE7Wa1l3kZd
2583,21243667,2650304.2,21445619#qnDxerPEoy5,589068.0,20087654.250,-10935610,7099171.13,21878070,11180757#O19LSWLUB8apqOIEsd
2584,992061,-2.190646E7,17297068#doe2I99OKJH,19624504.5,24721960.810,-14563592,-1.162343387E7,13648704,769292#AIfS412PFd6NkTUkwm
2585,-21989248,4018049.0,6538367#z1bwGbyZjrm,-23765942.0,7756638.860,-16267454,620433.35,-12424106,6550643#KvHGn77JkKUc2afezH
2586,-21537099,1.9950418E7,17050072#eE1hZvL3aZO,22993337.1,-15993640.110,330128,4256590.62,-20490861,9192043#PI6yh76irjegBFnmq9
2587,-6643326,1.9583868E7,14355540#q9Wj6QCuuxk,-9990150.5,-14836984.750,-23667916,-2.264686812E7,10375062,5086099#Jw05qidzv6Q4nJpwTz
2588,24620793,-5418361.5,12820410#o6lXIZhcpKc,-7010697.0,-24129942.570,-16632923,-1.619592024E7,20469740,6160312#qF3AWGkiYkMlkYtp7R
2589,4088468,-795452.7,17882510#sRLbP6j2uCN,-25320339.0,-13357909.430,760037,-1.242575658E7,9335222,326165#7GjThlW4t94Hkv6NDA
2590,-21775649,1.5583235E7,3919172#VjzBFbAF17H,2798963.0,-6983479.080,8231645,-8988577.53,7585335,10735454#GTTl4AdEGJR3OFe15H
2591,18722325,2.2172666E7,14080120#VBmwAuc733P,-23196847.9,-14410791.410,-18367700,5381962.67,17751306,12138998#vsy19hwKev1pdK88oM
2592,25694224,2.481007E7,15472295#z4CWT9WIC9G,7381203.5,-10800735.730,-16833454,-3815864.85,15463138,23041722#uZ8rWCWOfoRyVqXAA6
2593,14157686,-3935650.8,18310642#opS2tbF9JBM,-25514165.2,-16182542.340,-21663901,1.91581321E7,18080300,15363468#3jtMASJmpTmk8zPhXv
2594,18342731,-1.8170958E7,16708625#nJzZAiF3F0o,13435464.5,-1681283.320,12296901,-2.257818577E7,2262482,16642586#CYhmb3050ZMb9WwBMW
2595,-5031787,-9556506.0,9223714#ImQCg135qJn,-324699.2,21439804.940,-14615317,-1329153.0,3473603,15517196#43G1Q40usWKYU0Ywwf
2596,-23812636,-2.4051938E7,1602370#2b2i8vfDfd5,25690796.5,-9716802.810,25482107,2.055502929E7,2434072,9620419#RDQRjefw8Xw7ELQKXG
2597,22162730,1.7529112E7,15508161#3Qu0Kpmurcu,-17156450.5,-13653269.470,8820889,-3356459.21,-13869419,8448693#74rEOVR2QbqgbNX5H5
2598,568677,-2739626.2,5311379#ke6pQ8DPHgN,12326595.7,25931755.850,-6920137,413172.52,13949535,19254696#sVMOKmtTraqgiUj7kg
2599,-2026904,1.4269561E7,6137145#D46GBcaccwx,-1960846.0,16735720.260,-19945845,2.494889812E7,-8528189,9001974#bIOWZ7tuaA4c43hW8n
2600,3098236,-2.2094974E7,4145235#gCeNCqNGjeb,10224646.0,-1961195.640,9439817,-7327061.12,-12935120,14463987#aujGHFnoVBuYTBLwwp
2601,18618042,2.034472E7,17420159#gbnx1hn3J00,22389813.2,11468723.120,23618103,2.08937745E7,574401,23157787#KlzcfIz9SNd7MEKWzZ
2602,16625713,7124401.5,5107898#BvHiV2FJS8I,-207021.7,3673243.030,2424072,-5701084.18,-1245886,16578356#s0x8UgcW0yXRRpDHZy
2603,23106599,-1.0666775E7,8240473#JeVANbs18Uq,25499394.5,-18923779.550,-13950230,2.074563726E7,6412155,22102255#vd8xp715EzagCw4fCi
2604,-21759456,-3116389.2,2817636#8Ejd6t88MvZ,5862459.0,10098014.390,5368134,-2422525.98,-11872487,10159995#nXhiM2N3jOzLDM4vY9
2605,17384130,1.3670858E7,21767056#aFZhl4ghY9K,-7798206.3,9538035.680,-14866822,-492373.85,-24977954,5640569#BM72fNgEiCG5URDodY
2606,13320405,2.2314452E7,15284471#0MngR4mdZDj,-12986.0,6278429.370,-18744786,-2.493814171E7,24516711,709361#Mf0lF6rtARdRz8vD8r
2607,10818476,1.8600088E7,10191271#BKKXDJHSyND,-721105.5,13272288.520,-11681198,2952259.54,-10971613,2000102#5931Qj0rkXX8Zjm8uh
2608,-23406769,1.772807E7,22944710#HvJPiCWhs7i,10332226.0,-10400194.470,-14579258,1.819136948E7,-22032225,3489116#QrWyJ2pCU8ahkHbRLj
2609,-20322616,2.0449718E7,22630176#CceTDHerOf0,19871311.0,24959364.990,-4301748,-2.566311301E7,-23395799,21725342#9j99i7f60Ou8iCTQTo
2610,3884057,1.9465962E7,7769835#I4UloKZH2u3,-17028037.5,-2372769.900,14338262,1.039862994E7,20211724,2329993#N5jjsCIRXxxhCRiVkl
2611,-22174100,-2.5909468E7,14047467#tdEX4bkUezt,-5831613.3,-2212000.680,9532559,6098964.85,17797016,14443568#OpJcFBPzNtuaEce3Z0
2612,26070139,-4894507.5,12478044#KFDXqeRAOn6,-1718916.0,13732821.470,-2017649,1.501080275E7,-4877818,9261248#keKdMdEECFuK1SsE0D
2613,-24776281,-1.6846998E7,4906875#sGpENmKWwR6,-25219366.5,18154215.210,-15074782,-3221154.6,-9376285,5403652#8f9Bzp4XFOGHL4jXZT
2614,2128010,-4765006.5,4332482#fh6lbywPPMz,1039865.9,20273030.200,-16402176,-2.007886784E7,-4850985,16332574#6IJmHGIsFV5QC4MWCO
2615,-15806153,5561172.0,3326889#zJEfLr3K0dw,-7118371.0,-12100698.640,1714593,-1.101000261E7,8753994,8539278#oMyAmbc3N1f1koinWq
2616,16629704,-1.8543266E7,8587824#iBmvebIgqfq,-5490167.9,-8890594.380,11381030,2.08805802E7,-21261994,6110048#3fwjyqLS6sAjLxkXMx
2617,683115,-2.4195688E7,21486208#UEB8rxUwaDw,-25790959.5,-23242463.420,-7218939,9124671.93,3511139,19967471#fYVMm4UQJ5GfS1XK5g
2618,-15324358,-7206619.5,14441573#ElVKjAFHoYP,-25216654.0,16122102.400,4129234,-2.00266502E7,-2485482,20931266#RrXdM5mjexV5dQGnxH
2619,18770851,2.1830722E7,748922#msTvqXEE0dU,8827238.5,8393004.090,11214136,-797335.37,16725908,9095351#quhTYqnRuZrSWmTe1k
2620,7867235,-8351029.5,829967#PfCFnrKuocF,5234013.0,-11075213.840,-9021753,3735543.74,3066309,9587259#n4JR6EkCOjA5IZCNZs
2621,8357570,-2.1713178E7,26009465#UEZgMTQ0GHN,-23771090.0,-23274607.190,-18541080,3146607.08,6807179,21299087#G1EUQzos9SGQJm0tGJ
2622,-21961006,2383382.0,8278951#Yvim8RKp2sm,6146751.5,-25576333.570,-25964049,-6848038.28,-12906668,3883083#RiBCFY51KJLmx57S7n
2623,3056316,-3276672.5,1003414#u8ELtJGZfJN,7297205.0,-593802.420,25129368,-5542608.58,8175792,2386846#CRcTiOpVrVtlCVREC1
2624,20200300,7016206.5,19647482#fh6lbywPPMz,19269984.0,-10910038.210,-10983908,2.506948981E7,7024506,22777980#Z9G1uNfIJIES7JiDmX
2625,-247322,3663852.5,20916902#o3pKXWygM1U,3884939.0,-7675357.520,7055925,-1.742945037E7,-3735522,6144571#A6Gs7H1wMFc4nZY5uk
2626,1866588,3949867.2,23466054#CpSeiggL55y,4877844.0,-5559839.370,5087459,2.445124459E7,17979536,18119159#j6MsnbP7GmkUJJXNOA
2627,-6886577,-7181971.0,21147034#0qgjbXYvJ2Y,5420357.5,-11098818.710,-14389236,-922865.99,1384621,19790524#rnDDC35WILpm9OoyJb
2628,-15084227,-1.3883985E7,2575996#1pl76JMwWez,13291882.0,-15063465.400,-21816529,-6557844.67,10752546,5575139#a2jr0CDizOoeJImYn2
2629,-4589760,1.3963844E7,14949185#XPnsIKRkRlP,-15837349.9,24946450.270,13383030,2.594577174E7,-9501390,8473535#VX3rATmFZlVIdq6aol
2630,4868599,-4625865.5,22553328#Dzguzzl3UiM,-12592136.5,-4932959.350,-6131768,1.607941913E7,25142712,22199957#630KPsc2rIGm0OffQu
2631,-17096334,1.9872224E7,4738447#DteOiHhumpw,-11698427.0,-15337638.670,14850961,2.307151656E7,7130828,24014187#zllciKR5J66kiUKIv8
2632,-19790579,8336595.0,620099#Sn7P5pJHmOO,1532828.0,-14359258.100,21682594,-1.32731171E7,3760801,17042062#O0OafxFEj8uTlzgpbP
2633,21654867,2701504.2,21860676#11vPHS7FLPo,600468.0,20476421.250,-11147116,7236771.13,22301750,11397134#TvwQlfOjzuUsnACxFE
2634,1011224,-2.233046E7,17631620#bcHq39XrCG3,20004209.0,25200326.310,-14845418,-1.184823387E7,13912713,784177#6DupFoJdMguiHdAAQR
2635,-22414498,4095649.0,6664813#UJ2q5CNn8E7,-24225442.0,7906626.360,-16582200,632433.35,-12664549,6677277#JSdtFscfKXg3i53dY4
2636,-21953374,2.0336018E7,17379707#Cf8lysmwwXv,23437890.1,-16302816.110,336559,4338990.62,-20886957,9369652#8f9Bzp4XFOGHL4jXZT
2637,-6771576,1.9962268E7,14632888#SW59tAzO7zn,-10183125.5,-15123887.750,-24125539,-2.308446812E7,10575410,5184256#STU3jXG0ZsgfPAO75g
2638,25096484,-5523161.5,13068034#0qgjbXYvJ2Y,-7146284.5,-24596273.070,-16954343,-1.650872024E7,20865157,6279295#98qsv5PEN2NYxJaGCf
2639,4167343,-810652.7,18227727#6GurLRSIfC8,-25809289.0,-13616010.430,774606,-1.266575658E7,9515488,332449#s7L12JPtdadmz69Sms
2640,-22195849,1.5884035E7,3994654#xsQ1RVwngqD,2852888.0,-7118248.580,8390430,-9162177.53,7731682,10942573#hjktbaLxpxBkJTRcLc
2641,19083675,2.2600666E7,14351744#trD88jl97b0,-23644625.9,-14688983.410,-18722324,5485962.67,18094023,12373206#Q8oqv8fGc8QPtScpGY
2642,26189999,2.528847E7,15770566#mYyQu8G4kGA,7523694.0,-11009093.730,-17158318,-3889464.85,15761286,23486064#yqsH5KwHDdWtgXc81n
2643,14430723,-4011650.8,18663617#FcLZcV2CY6i,-26006027.7,-16494683.840,-22081737,1.95277321E7,18428806,15659656#vtKBd7xsFWjRPKSPGS
2644,18696324,-1.8521358E7,17030511#RGnYrzBYqwY,13694277.0,-1713527.820,12534045,-2.301338577E7,2305986,16963357#whw2GpHAqqCAd5u6zN
2645,-5128787,-9740506.0,9401253#TDS8VqwuXyl,-330886.7,21852881.940,-14896981,-1354753.0,3540622,15816124#SmJBKjYiyblQ02hshT
2646,-24271342,-2.4515138E7,1633184#a5XBImEWDRh,26185765.0,-9904002.810,25972963,2.095102929E7,2480902,9805601#hVS8SKdHEqCrWFHNUW
2647,22589536,1.7866712E7,15806735#DUSwZjNgABZ,-17486875.5,-13916245.970,8990655,-3421259.21,-14136549,8611263#rlcMtWbXL2oYCL5te4
2648,579777,-2792426.2,5413518#0w4LX3pmBQJ,12563801.7,26430850.350,-7053165,421172.52,14218138,19625210#BQ2GMAEXlTrqrSiRVn
2649,-2066079,1.4543961E7,6255113#WcJFAM22sr0,-1998546.0,17057848.260,-20329565,2.542889812E7,-8692221,9174993#N5jjsCIRXxxhCRiVkl
2650,3157861,-2.2519774E7,4224856#RMEqaJZtGOi,10421433.5,-1998977.140,9621225,-7467861.12,-13183825,14742141#5GXYaZ90701UZL1nY4
2651,18975892,2.073592E7,17754852#uzhykiz2dz4,22820375.7,11689329.620,24072164,2.12953745E7,585366,23602863#OJhwS0nVfJ7s0sxRMl
2652,16945019,7261201.5,5205914#2Wq0Fl2zop0,-211015.2,3743772.530,2470635,-5810684.18,-1269746,16896767#kbfQ4IHX5qTe1MKbTw
2653,23550499,-1.0871575E7,8398583#PGdkP441Op7,25989369.5,-19287286.050,-14218009,2.114403726E7,6535345,22526658#APODdv0RKMWozMRkHw
2654,-22177169,-3176389.2,2871603#MAe02AGtyHl,5974871.5,10291958.890,5471065,-2468925.98,-12100544,10354977#cAolONUnkq7uWyfL8I
2655,17717967,1.3933258E7,22184679#khCIrWhaB7g,-7948049.8,9721160.680,-15152281,-501973.85,-25457412,5748751#izwnIgrdeENj5roSW1
2656,13575805,2.2742452E7,15577599#uMqVC3MdQnc,-13136.0,6398897.870,-19104360,-2.541654171E7,24987252,722780#YqqjQYNcSzddL9LZVn
2657,11026001,1.8956888E7,10386592#XynXMKPIRY0,-734874.0,13526876.520,-11905103,3009059.54,-11181865,2038353#3u91KHv1WRDZCPKWv9
2658,-23855356,1.806807E7,23384445#cJ7pkJ1c7u1,10530426.0,-10599741.970,-14858927,1.854016948E7,-22454730,3555974#bIOWZ7tuaA4c43hW8n
2659,-20711978,2.0841718E7,23063704#wbDSCSZVXNB,20252061.0,25437639.990,-4384112,-2.615511301E7,-23843991,22141534#CRDalllioKTjgEGJU0
2660,3958463,1.9838762E7,7918617#FcLZcV2CY6i,-17354075.0,-2418310.400,14613051,1.059782994E7,20598989,2374503#zLwsEX2AQ2WaYTyo0P
2661,-22598700,-2.6405468E7,14316288#yuSnWYNbWM3,-5943419.3,-2254301.680,9714995,6215764.85,18137861,14720060#5lxarzfg9fCdLhM3cL
2662,26569251,-4988107.5,12716749#hq2U9r2yYpL,-1751766.0,13995582.970,-2056093,1.529800275E7,-4971034,9438360#ativrj3j9SMw8KoZS9
