1370,1746,1532,3,12,64,2594200,2014-02-17 21:02:10.000,8432103,-9922488
1371,1490,557,2,7,60,-2742714,2011-08-22 02:12:43.000,-3085192,-2283435
1372,1712,606,1,3,69,-6733744,2012-07-31 23:10:00.000,-6605540,-3235265
1373,2924,424,1,4,24,1494549,2019-01-15 03:04:18.000,10726594,3933482
1374,3686,569,2,14,66,-288557,2011-08-18 14:20:34.000,-8564665,-2166137
1375,3210,214,2,11,11,-11954689,2017-02-15 03:53:47.000,-5507066,-7869663
1376,1744,1378,3,3,58,7780933,2012-01-22 11:44:52.000,9569467,-9994197
1377,1968,847,1,8,3,-6854150,2015-10-28 23:16:37.000,6927282,-8246062
1378,2588,1608,3,4,66,6098204,2013-05-14 19:27:06.000,651906,-7130804
1379,2085,1476,3,9,41,7386501,2012-09-12 16:30:11.000,-3525492,-1532045
1380,2412,597,2,13,50,-8490652,2010-09-13 11:27:08.000,-8202162,-812754
1381,3754,277,2,7,5,-4950618,2015-09-23 21:15:49.000,-13451927,5008808
1382,410,1470,1,7,48,10287118,2010-09-19 22:40:44.000,6965529,-10934782
1383,3374,1505,2,12,47,2921021,2016-08-04 01:03:19.000,-4563181,10140715
1384,3230,630,1,4,24,45186,2011-02-26 15:59:27.000,872593,9428623
1385,199,118,1,9,23,-868815,2016-05-07 13:00:05.000,-13420314,-10174001
1386,2,1314,3,14,19,-8373429,2014-08-26 05:40:42.000,-3425596,-7959462
1387,429,945,2,6,68,12376446,2010-09-10 06:37:54.000,-4359854,-8892160
1388,1682,1134,3,4,30,5059856,2016-06-19 05:58:47.000,-328136,505529
1389,1711,86,1,6,47,2397204,2016-02-15 23:58:55.000,-8120320,-323472
1390,2117,1208,3,2,35,11993736,2019-03-07 22:25:51.000,12427814,11210044
1391,23,958,3,12,44,-5363739,2016-11-09 08:28:32.000,2885651,2851988
1392,3010,1382,3,3,28,4828002,2013-09-03 22:38:07.000,-6030293,6705663
1393,264,194,3,5,37,11121463,2015-05-19 03:33:57.000,-11797770,-9249597
1394,3,1225,3,2,47,-11956768,2011-11-04 08:38:33.000,-9557634,-2522213
1395,3866,830,2,6,14,1858565,2011-04-27 20:47:56.000,873906,10060828
1396,2501,1428,3,4,25,666259,2012-01-15 06:55:11.000,8662182,12482816
1397,1119,740,1,6,32,-12562145,2011-06-26 01:03:33.000,-5283126,2184981
1398,2997,1441,3,12,22,6472864,2020-03-05 15:10:31.000,6690403,-6344431
1399,1409,1165,3,9,11,-5700616,2013-07-18 07:04:08.000,-3325377,-10804699
1400,3374,1239,3,11,10,-8953357,2017-09-15 14:41:12.000,-13943285,-6949812
1401,442,1531,2,13,35,13222169,2011-10-20 09:21:20.000,-7538147,9808817
1402,2047,655,3,10,12,13073155,2016-07-09 12:28:27.000,2171437,-979395
1403,3403,1522,2,2,15,-1812060,2016-06-16 00:54:17.000,-3833795,8300301
1404,1698,773,1,7,59,4291443,2017-11-04 00:08:38.000,10919308,9179635
1405,3003,393,2,11,58,1032213,2012-03-03 18:54:21.000,7020630,13826315
1406,2696,1074,3,3,49,-10305823,2020-03-11 13:45:04.000,12811083,8980722
1407,3476,1373,1,10,21,-1535018,2017-08-01 07:56:57.000,8424239,-11906497
1408,1612,1444,2,13,7,-7219580,2014-05-06 22:16:24.000,-4472974,13153807
1409,393,432,3,9,43,2022045,2013-07-22 07:11:45.000,-8917212,5689669
1410,3217,968,2,14,6,-5632338,2014-07-05 12:04:04.000,-3924604,-10284158
1411,2338,367,2,13,11,12894842,2012-01-11 05:04:11.000,-1523349,-4863994
1412,2736,578,3,1,34,8616312,2019-01-02 01:56:45.000,-3539192,-5149981
1413,1811,1133,3,11,51,13204878,2016-05-06 16:13:17.000,-7262817,-13063787
1414,324,435,1,7,13,717506,2018-11-08 21:32:57.000,8834583,12483465
1415,3241,232,2,12,51,12736223,2019-03-08 22:35:12.000,2135575,10572611
1416,1730,604,1,2,16,6825507,2012-11-26 09:11:12.000,-9815856,6619654
1417,167,719,3,11,51,3147726,2017-04-26 14:39:44.000,-7060564,-7569968
1418,3296,1276,2,10,55,-595274,2018-09-22 18:29:05.000,1150794,-909575
1419,297,630,3,6,17,-11079607,2014-08-23 08:50:21.000,-11924784,10940248
1420,331,201,1,13,47,2688897,2014-05-15 07:12:35.000,8740053,-10284913
1421,2300,97,2,13,67,-2842708,2011-12-22 02:31:54.000,-3197942,-2366410
1422,262,495,1,14,6,-6978976,2012-11-17 14:42:23.000,-6845952,-3352808
1423,3496,840,2,5,33,1548784,2019-01-31 17:52:15.000,11117018,4076482
1424,2113,1609,3,12,48,-299329,2011-12-19 00:48:35.000,-8876265,-2245212
1425,410,978,3,12,64,-12389274,2017-03-31 03:37:32.000,-5707428,-8155925
1426,2224,607,1,5,17,8063723,2012-05-17 23:23:06.000,9917330,-10357422
1427,1328,959,2,11,65,-7103108,2015-12-30 15:33:01.000,7178782,-8545693
1428,253,1550,3,11,24,6319158,2013-08-20 17:17:24.000,675480,-7389323
1429,383,902,1,1,49,7654665,2012-12-29 06:07:44.000,-3653017,-1587879
1430,2189,520,3,9,50,-8798230,2011-01-27 19:26:33.000,-8499700,-842088
1431,267,77,1,3,36,-5129680,2015-11-27 03:21:55.000,-13939215,5190333
1432,3025,363,3,11,23,10659609,2011-02-03 05:42:41.000,7217179,-11330194
1433,3017,854,3,5,15,3026820,2016-09-24 23:47:54.000,-4727906,10507040
1434,513,398,2,8,17,46587,2011-07-06 21:08:32.000,904181,9769389
1435,2471,1397,2,1,47,-899864,2016-07-02 01:28:01.000,-13904539,-10541351
1436,1134,442,2,5,37,-8675720,2014-11-14 06:41:55.000,-3549346,-8246312
1437,2802,1072,2,14,25,12822850,2011-01-25 11:44:51.000,-4517154,-9213035
1438,1922,1331,2,14,53,5242415,2016-08-12 05:05:33.000,-340049,523979
1439,691,906,1,8,2,2483549,2016-04-14 22:04:40.000,-8412807,-335284
1440,3452,1452,1,6,66,12425120,2019-03-22 17:22:31.000,12874789,11613031
1441,1863,972,1,1,59,-5556590,2016-12-27 18:35:36.000,2989151,2954263
1442,3912,370,1,12,42,5001237,2013-12-07 11:51:14.000,-6247018,6946288
1443,3902,1080,2,9,48,11520963,2015-07-28 02:00:32.000,-12221401,-9581259
1444,1018,910,3,10,68,-12385506,2012-03-04 15:40:13.000,-9900546,-2612426
1445,1778,919,1,11,50,1925419,2011-09-03 19:51:06.000,905562,10421396
1446,3471,1263,2,7,12,689918,2012-05-12 21:54:47.000,8972657,12929828
1447,1780,544,3,8,61,-13011574,2011-10-30 20:30:05.000,-5471864,2263444
1448,332,450,3,12,6,6704065,2020-03-06 00:37:25.000,6929612,-6571650
1449,3102,468,2,7,54,-5904107,2013-10-23 06:33:04.000,-3444002,-11190949
1450,2554,1245,3,5,34,-9273312,2017-10-22 00:00:59.000,-14440985,-7197715
1451,1577,255,1,6,35,13694036,2012-02-19 23:00:29.000,-7806972,10158692
1452,894,1137,2,9,60,13539702,2016-09-01 06:38:10.000,2249062,-1014645
1453,448,724,3,8,52,-1876349,2016-08-09 18:38:30.000,-3970545,8596226
1454,2413,1175,3,4,4,4444135,2017-12-08 12:48:51.000,11308508,9506660
1455,3143,1167,2,3,67,1069177,2012-06-29 07:47:46.000,7270155,14318565
1456,1536,1247,1,10,4,-10672492,2020-03-11 17:32:36.000,13266808,9300422
1457,1571,1418,2,11,26,-1589217,2017-09-08 17:47:39.000,8723364,-12329410
1458,3412,114,3,11,11,-7476078,2014-07-31 20:31:28.000,-4631799,13621030
1459,1733,990,2,4,32,2093820,2013-10-27 21:31:28.000,-9233762,5891633
1460,990,353,1,12,59,-5832142,2014-09-27 04:07:24.000,-4063667,-10648698
1461,1787,139,2,11,62,13351509,2012-05-10 10:23:10.000,-1577174,-5036444
1462,2426,1058,2,7,63,8921356,2019-01-19 17:53:36.000,-3664579,-5332169
1463,1779,1578,3,3,50,13672402,2016-07-02 11:36:46.000,-7520167,-13525750
1464,2292,1253,1,2,20,742761,2018-11-28 18:39:32.000,9146650,12925015
1465,1970,492,2,13,9,13186548,2019-03-23 23:43:24.000,2211006,10945986
1466,1001,596,2,3,45,7066539,2013-03-14 03:34:15.000,-10162616,6853704
1467,1417,1253,1,7,39,3258496,2017-06-08 05:52:08.000,-7309626,-7837418
1468,1266,1082,1,11,40,-616384,2018-10-14 14:55:54.000,1191669,-941675
1469,2053,613,1,9,60,-11469714,2014-11-13 16:01:16.000,-12344822,11325948
1470,2881,481,1,14,29,2783594,2014-08-09 17:22:59.000,9048003,-10647338
1471,3110,1247,2,5,4,-2942702,2012-04-22 02:51:05.000,-3310692,-2449385
1472,2777,383,1,11,12,-7224207,2013-03-06 06:14:45.000,-7086365,-3470352
1473,104,1256,3,6,42,1603018,2019-02-17 08:40:12.000,11507443,4219482
1474,541,1038,3,9,29,-310101,2012-04-19 11:16:36.000,-9187865,-2324287
1475,1575,131,1,13,47,-12823860,2017-05-14 03:21:16.000,-5907791,-8442188
1476,2704,1447,2,7,45,8346512,2012-09-11 11:01:21.000,10265192,-10720647
1477,688,1071,3,14,57,-7352066,2016-03-02 07:49:24.000,7430282,-8845324
1478,1883,1492,2,4,51,6540111,2013-11-26 15:07:42.000,699054,-7647841
1479,2645,328,2,7,58,7922829,2013-04-15 19:45:17.000,-3780542,-1643713
1480,1967,444,1,5,50,-9105807,2011-06-13 03:25:59.000,-8797237,-871421
1481,744,1488,3,12,67,-5308742,2016-01-30 09:28:01.000,-14426502,5371858
1482,1675,867,2,1,66,11032101,2011-06-19 12:44:38.000,7468829,-11725607
1483,2660,203,2,11,53,3132619,2016-11-15 22:32:29.000,-4892631,10873365
1484,1762,166,3,13,11,47988,2011-11-14 02:17:36.000,935768,10110154
1485,779,1065,3,7,2,-930914,2016-08-26 13:55:57.000,-14388764,-10908701
1486,2267,1181,1,10,55,-8978011,2015-02-02 07:43:07.000,-3673096,-8533162
1487,1209,1198,2,7,51,13269254,2011-06-11 16:51:49.000,-4674454,-9533910
1488,2162,1528,2,11,8,5424975,2016-10-05 04:12:18.000,-351961,542429
1489,3636,114,3,10,26,2569893,2016-06-12 20:10:26.000,-8705295,-347097
1490,822,85,1,9,27,12856504,2019-04-06 12:19:11.000,13321764,12016019
1491,3703,986,1,4,5,-5749441,2017-02-14 04:42:40.000,3092651,3056538
1492,849,969,3,7,56,5174472,2014-03-12 01:04:21.000,-6463743,7186913
1493,3574,355,1,14,59,11920462,2015-10-06 00:27:06.000,-12645032,-9912922
1494,2033,595,3,4,20,-12814244,2012-07-03 22:41:54.000,-10243459,-2702638
1495,3656,1009,2,2,17,1992273,2012-01-10 18:54:16.000,937218,10781965
1496,476,1098,3,10,69,713577,2012-09-08 12:54:22.000,9283132,13376841
1497,2441,348,2,9,22,-13461002,2012-03-05 15:56:37.000,-5660601,2341906
1498,1632,1070,3,13,60,6935266,2020-03-06 10:04:19.000,7168820,-6798868
1499,830,1382,1,5,28,-6107598,2014-01-28 06:02:01.000,-3562627,-11577199
1500,1734,1251,1,12,59,-9593266,2017-11-27 09:20:46.000,-14938685,-7445617
1501,2712,590,3,13,35,14165903,2012-06-21 12:39:37.000,-8075797,10508567
1502,3707,8,1,7,38,14006248,2016-10-25 00:47:53.000,2326687,-1049895
1503,1458,1536,1,14,20,-1940637,2016-10-03 12:22:43.000,-4107295,8892151
1504,3128,1577,3,2,18,4596826,2018-01-12 01:29:04.000,11697708,9833685
1505,3283,330,2,9,7,1106141,2012-10-24 20:41:11.000,7519680,14810815
1506,376,1419,1,2,28,-11039161,2020-03-11 21:20:08.000,13722533,9620122
1507,3631,1463,3,12,32,-1643416,2017-10-17 03:38:21.000,9022489,-12752322
1508,1247,395,1,9,15,-7732576,2014-10-25 18:46:32.000,-4790624,14088253
1509,3073,1548,3,13,22,2165594,2014-02-02 11:51:10.000,-9550312,6093597
1510,2727,1350,3,11,43,-6031947,2014-12-19 20:10:44.000,-4202729,-11013239
1511,1235,1523,3,8,44,13808175,2012-09-07 15:42:09.000,-1630999,-5208894
1512,2116,1538,2,14,24,9226400,2019-02-06 09:50:28.000,-3789967,-5514356
1513,1746,412,3,10,48,14139926,2016-08-28 07:00:15.000,-7777517,-13987712
1514,294,460,1,11,27,768015,2018-12-18 15:46:07.000,9458717,13366565
1515,699,753,2,14,36,13636872,2019-04-08 00:51:35.000,2286437,11319361
1516,273,588,3,4,5,7307570,2013-06-29 21:57:17.000,-10509377,7087754
1517,2667,176,2,4,27,3369265,2017-07-20 21:04:31.000,-7558689,-8104868
1518,3201,888,3,12,25,-637494,2018-11-05 11:22:44.000,1232544,-973775
1519,3809,596,2,11,35,-11859821,2015-02-03 23:12:11.000,-12764859,11711648
1520,1466,761,2,1,12,2878291,2014-11-04 03:33:24.000,9355953,-11009763
1521,3920,787,2,11,11,-3042696,2012-08-22 03:10:15.000,-3423442,-2532360
1522,1327,272,1,8,18,-7469439,2013-06-22 21:47:07.000,-7326777,-3587895
1523,676,61,1,7,51,1657253,2019-03-05 23:28:08.000,11897867,4362482
1524,2933,467,1,7,11,-320873,2012-08-19 21:44:37.000,-9499465,-2403362
1525,2740,895,2,14,31,-13258445,2017-06-27 03:05:00.000,-6108153,-8728450
1526,3184,676,3,9,4,8629302,2013-01-05 22:39:36.000,10613055,-11083872
1527,48,1183,1,3,50,-7601024,2016-05-04 00:05:47.000,7681782,-9144955
1528,3513,1434,2,11,9,6761065,2014-03-04 12:57:59.000,722628,-7906360
1529,943,1365,3,13,66,8190993,2013-08-01 09:22:50.000,-3908067,-1699547
1530,1744,367,2,1,50,-9413385,2011-10-27 11:25:24.000,-9094775,-900755
1531,1222,1288,2,8,29,-5487804,2016-04-03 15:34:06.000,-14913790,5553383
1532,325,1371,1,5,41,11404592,2011-11-02 19:46:36.000,7720479,-12121019
1533,2303,1163,3,4,21,3238418,2017-01-06 21:17:04.000,-5057356,11239690
1534,3010,1545,1,3,4,49389,2012-03-23 07:26:40.000,967356,10450920
1535,3051,733,1,13,26,-961963,2016-10-21 02:23:53.000,-14872989,-11276051
1536,3399,309,3,1,4,-9280302,2015-04-23 08:44:19.000,-3796846,-8820012
1537,3582,1325,2,1,8,13715658,2011-10-26 21:58:46.000,-4831754,-9854785
1538,2402,114,1,7,31,5607534,2016-11-28 03:19:03.000,-363874,560879
1539,2616,934,3,12,50,2656238,2016-08-10 18:16:11.000,-8997782,-358909
1540,2157,329,2,13,58,13287888,2019-04-21 07:15:51.000,13768739,12419006
1541,1578,1000,2,7,20,-5942292,2017-04-03 14:49:44.000,3196151,3158813
1542,1751,1568,1,2,1,5347707,2014-06-14 14:17:28.000,-6680468,7427538
1543,3247,1241,3,4,1,12319962,2015-12-14 22:53:41.000,-13068663,-10244584
1544,3048,280,3,12,41,-13242982,2012-11-02 05:43:35.000,-10586371,-2792851
1545,1568,1098,1,7,53,2059127,2012-05-18 17:57:26.000,968874,11142533
1546,1446,933,2,13,56,737236,2013-01-05 03:53:57.000,9593607,13823853
1547,3102,152,1,11,51,-13910431,2012-07-10 11:23:09.000,-5849339,2420369
1548,2932,79,3,13,44,7166467,2020-03-06 19:31:13.000,7408029,-7026087
1549,2523,685,3,3,2,-6311089,2014-05-05 05:30:58.000,-3681252,-11963449
1550,914,1257,1,6,14,-9913221,2018-01-02 18:40:32.000,-15436385,-7693520
1551,3847,925,2,6,35,14637770,2012-10-22 02:18:45.000,-8344622,10858442
1552,2554,490,3,6,17,14472795,2016-12-17 18:57:37.000,2404312,-1085145
1553,2468,738,2,6,57,-2004926,2016-11-27 06:06:56.000,-4244045,9188076
1554,3843,368,2,13,32,4749518,2018-02-15 14:09:17.000,12086908,10160710
1555,3423,1104,2,1,16,1143105,2013-02-19 09:34:36.000,7769205,15303065
1556,3181,1592,2,9,52,-11405830,2020-03-12 01:07:40.000,14178258,9939822
1557,1726,1508,1,13,37,-1697615,2017-11-24 13:29:03.000,9321614,-13175235
1558,3047,676,2,7,19,-7989074,2015-01-19 17:01:36.000,-4949449,14555476
1559,448,495,2,8,11,2237369,2014-05-11 02:10:53.000,-9866862,6295561
1560,500,735,2,9,27,-6231751,2015-03-13 12:14:04.000,-4341792,-11377779
1561,684,1295,3,6,26,14264842,2013-01-05 21:01:08.000,-1684824,-5381344
1562,1806,407,1,6,53,9531444,2019-02-24 01:47:20.000,-3915354,-5696544
1563,1714,857,3,2,47,14607450,2016-10-24 02:23:44.000,-8034867,-14449675
1564,2262,1278,1,6,34,793270,2019-01-07 12:52:42.000,9770784,13808115
1565,3393,1013,2,1,63,14087197,2019-04-23 01:59:47.000,2361868,11692736
1566,3509,580,1,5,34,7548602,2013-10-15 16:20:20.000,-10856137,7321804
1567,3917,710,3,14,15,3480035,2017-09-01 12:16:55.000,-7807751,-8372318
1568,1171,694,2,13,10,-658604,2018-11-27 07:49:33.000,1273419,-1005875
1569,1600,579,3,14,9,-12249928,2015-04-27 06:23:06.000,-13184897,12097348
1570,51,1041,2,2,63,2972988,2015-01-29 13:43:48.000,9663903,-11372188
1571,765,326,2,3,17,-3142690,2012-12-22 03:29:26.000,-3536192,-2615335
1572,3842,160,1,5,24,-7714670,2013-10-09 13:19:29.000,-7567190,-3705439
1573,1249,477,2,8,60,1711487,2019-03-22 14:16:05.000,12288292,4505482
1574,1361,1507,1,4,61,-331645,2012-12-20 08:12:38.000,-9811065,-2482437
1575,3905,48,3,1,14,-13693031,2017-08-10 02:48:44.000,-6308516,-9014713
1576,3664,1516,1,11,32,8912091,2013-05-02 10:17:51.000,10960917,-11447097
1577,3373,1295,2,6,42,-7849982,2016-07-05 16:22:11.000,7933282,-9444586
1578,1178,1376,1,4,36,6982018,2014-06-10 10:48:17.000,746202,-8164878
1579,3205,791,1,5,6,8459157,2013-11-16 23:00:23.000,-4035592,-1755381
1580,1522,291,3,11,50,-9720962,2012-03-11 19:24:50.000,-9392312,-930088
1581,1699,1088,1,3,60,-5666866,2016-06-06 21:40:12.000,-15401077,5734908
1582,2940,264,3,9,15,11777084,2012-03-18 02:48:33.000,7972129,-12516432
1583,1946,512,2,10,59,3344217,2017-02-27 20:01:39.000,-5222081,11606015
1584,294,1313,2,8,67,50790,2012-07-31 12:35:44.000,998943,10791685
1585,1359,401,2,5,50,-993013,2016-12-15 14:51:49.000,-15357214,-11643401
1586,567,1048,2,6,22,-9582593,2015-07-12 09:45:32.000,-3920596,-9106862
1587,1989,1451,2,8,34,14162062,2012-03-12 03:05:44.000,-4989054,-10175660
1588,2642,311,1,4,55,5790094,2017-01-21 02:25:48.000,-375786,579329
1589,1596,142,2,14,5,2742582,2016-10-08 16:21:57.000,-9290270,-370722
1590,3492,573,2,2,19,13719272,2019-05-06 02:12:31.000,14215714,12821994
1591,3418,1014,2,10,35,-6135143,2017-05-22 00:56:48.000,3299651,3261088
1592,2653,556,3,11,15,5520942,2014-09-17 03:30:35.000,-6897193,7668163
1593,2919,516,2,9,12,12719461,2016-02-22 21:20:15.000,-13492294,-10576247
1594,98,1576,3,6,62,-13671720,2013-03-03 12:45:16.000,-10929284,-2883063
1595,3446,1188,2,12,20,2125981,2012-09-24 17:00:36.000,1000530,11503102
1596,2416,768,3,2,44,760895,2013-05-03 18:53:33.000,9904082,14270866
1597,3763,1567,3,12,12,-14359859,2012-11-14 06:49:41.000,-6038076,2498831
1598,267,699,3,14,29,7397668,2020-03-07 04:58:07.000,7647237,-7253305
1599,251,1599,2,1,45,-6514580,2014-08-10 04:59:55.000,-3799877,-12349699
1600,94,1263,2,13,39,-10233175,2018-02-08 04:00:19.000,-15934085,-7941422
1601,1017,1260,1,13,35,15109637,2013-02-21 15:57:53.000,-8613447,11208317
1602,1402,972,2,4,64,14939341,2017-02-09 13:07:20.000,2481937,-1120395
1603,3478,1550,3,12,25,-2069214,2017-01-20 23:51:09.000,-4380795,9484001
1604,593,770,2,11,46,4902209,2018-03-22 02:49:30.000,12476108,10487735
1605,3563,267,2,7,25,1180069,2013-06-16 22:28:01.000,8018730,15795315
1606,2021,153,2,1,7,-11772499,2020-03-12 04:55:11.000,14633983,10259522
1607,3786,1553,2,14,43,-1751814,2018-01-01 23:19:45.000,9620739,-13598147
1608,882,957,3,5,23,-8245572,2015-04-15 15:16:41.000,-5108274,15022699
1609,1788,1053,3,3,1,2309143,2014-08-16 16:30:35.000,-10183412,6497525
1610,2237,121,1,8,11,-6431556,2015-06-05 04:17:24.000,-4480854,-11742320
1611,132,1068,1,3,8,14721508,2013-05-06 02:20:07.000,-1738649,-5553794
1612,1496,887,1,13,14,9836488,2019-03-13 17:44:12.000,-4040742,-5878731
1613,1681,1302,3,9,45,15074974,2016-12-19 21:47:13.000,-8292217,-14911637
1614,264,485,1,1,41,818524,2019-01-27 09:59:17.000,10082851,14249665
1615,2122,1274,2,2,21,14537521,2019-05-08 03:07:59.000,2437299,12066111
1616,2781,572,2,6,63,7789633,2014-01-31 10:43:22.000,-11202898,7555854
1617,1202,1244,1,11,3,3590804,2017-10-14 03:29:18.000,-8056814,-8639768
1618,3106,500,1,14,64,-679714,2018-12-19 04:16:23.000,1314294,-1037975
1619,3356,562,1,2,53,-12640035,2015-07-18 13:34:00.000,-13604934,12483048
1620,2601,1321,3,3,46,3067685,2015-04-25 23:54:13.000,9971853,-11734613
1621,1575,1477,2,9,24,-3242684,2013-04-23 03:48:37.000,-3648942,-2698310
1622,2392,49,1,2,30,-7959902,2014-01-26 04:51:51.000,-7807602,-3822982
1623,1821,893,3,9,69,1765722,2019-04-08 05:04:01.000,12678716,4648482
1624,3753,936,2,2,43,-342417,2013-04-21 18:40:39.000,-10122665,-2561512
1625,1105,812,1,2,67,-14127616,2017-09-23 02:32:28.000,-6508878,-9300975
1626,179,745,2,13,60,9194881,2013-08-26 21:56:05.000,11308780,-11810322
1627,2733,1407,3,9,35,-8098940,2016-09-06 08:38:34.000,8184782,-9744217
1628,2808,1318,1,11,63,7202972,2014-09-16 08:38:35.000,769776,-8423397
1629,1503,217,2,11,14,8727321,2014-03-04 12:37:55.000,-4163117,-1811215
1630,1299,214,1,7,50,-10028540,2012-07-26 03:24:15.000,-9689850,-959422
1631,2177,888,3,13,22,-5845928,2016-08-10 03:46:18.000,-15888365,5916433
1632,1590,768,2,13,59,12149575,2012-08-01 09:50:31.000,8223779,-12911844
1633,1589,1472,3,3,27,3450016,2017-04-20 18:46:14.000,-5386806,11972340
1634,1542,1081,3,12,60,52191,2012-12-08 17:44:49.000,1030531,11132451
1635,3631,69,3,11,5,-1024062,2017-02-09 03:19:45.000,-15841439,-12010751
1636,1699,176,1,11,40,-9884884,2015-09-30 10:46:44.000,-4044346,-9393712
1637,397,1578,2,2,60,14608466,2012-07-27 08:12:41.000,-5146354,-10496535
1638,2882,508,3,14,9,5972653,2017-03-16 01:32:34.000,-387699,597779
1639,576,962,2,2,29,2828927,2016-12-06 14:27:42.000,-9582757,-382534
1640,862,817,3,6,50,14150656,2019-05-20 21:09:11.000,14662689,13224981
1641,1293,1028,3,13,50,-6327994,2017-07-09 11:03:51.000,3403151,3363363
1642,3555,1155,1,6,29,5694177,2014-12-20 16:43:42.000,-7113918,7908788
1643,2592,1402,1,13,23,13118961,2016-05-02 19:46:50.000,-13915925,-10907909
1644,1113,1261,3,14,14,-14100458,2013-07-02 19:46:57.000,-11272196,-2973276
1645,1358,1277,1,3,56,2192835,2013-01-31 16:03:47.000,1032186,11863670
1646,3386,603,2,5,31,784554,2013-08-30 09:53:08.000,10214557,14717878
1647,459,1371,2,14,41,-14809288,2013-03-21 02:16:13.000,-6226814,2577294
1648,1567,1319,3,14,13,7628869,2020-03-07 14:25:01.000,7886446,-7480524
1649,1944,902,1,13,19,-6718071,2014-11-15 04:28:51.000,-3918502,-12735949
1650,3239,1269,2,7,63,-10553130,2018-03-16 13:20:06.000,-16431785,-8189325
1651,2152,1595,3,6,35,15581504,2013-06-24 05:37:01.000,-8882272,11558192
1652,249,1454,1,3,43,15405888,2017-04-04 07:17:03.000,2559562,-1155645
1653,523,752,1,4,62,-2133503,2017-03-16 17:35:22.000,-4517545,9779926
