64,849,1121,1,88,328549.95,-481534,99269,-325674.0
65,1175,888,1,296,567482.01,-482222,431446,264085.3
66,400,956,1,643,-236285.52,135049,388777,-4746.47
67,412,1172,1,244,-625414.56,-272805,663298,-310258.28
68,314,1143,1,201,153036.35,652312,194467,-684031.3
69,658,856,1,677,-550615.04,411452,147428,-313687.12
70,660,1023,1,128,-183247.25,-255461,671897,511521.03
71,645,1653,1,10,-667668.08,-63845,537504,487768.06
72,534,1499,1,843,28736.83,531495,-543291,563063.0
73,13,1605,1,1037,-342703.72,-720324,84161,-285819.34
74,382,1457,1,572,-477302.03,408373,683733,596100.44
75,465,1395,1,1127,-133359.2,65903,413823,-738348.9
76,821,1715,1,597,290358.52,619532,224988,-473424.25
77,26,1512,1,485,-143700.06,-367062,186454,490362.1
78,941,1297,1,533,-70275.63,581621,325478,-154411.47
79,913,1754,1,286,583197.23,-485325,447382,-668481.5
80,259,518,1,918,-251090.53,315391,-441967,681938.25
81,554,438,1,56,-114179.9,-206608,-369992,676323.3
82,930,1032,1,445,36600.69,-54411,766577,107165.11
83,1024,1307,1,848,720753.96,90940,-83935,-282884.1
84,383,1650,1,644,55229.56,-116175,399455,-316744.38
85,739,1664,1,341,313484.6,512084,178981,408712.84
86,976,1227,1,72,-715376.62,-172113,-637636,209642.94
87,343,985,1,60,-790341.5,676793,734898,-338090.62
88,480,1065,1,782,-848047.89,-880568,-871965,66802.99
89,539,764,1,937,314253.09,-721511,-76594,-666790.75
90,238,1247,1,441,496822.68,-842563,656290,486875.7
91,811,669,1,33,890743.14,187860,-389815,-30076.67
92,180,975,1,219,-567101.22,-831202,261340,-440026.16
93,667,1682,1,241,-248288.78,-689228,-187019,-590272.94
94,111,83,1,165,460411.39,366285,-871844,613570.2
95,370,656,1,688,-632912.67,159766,-299589,-324770.16
96,1016,1440,1,1,-620998.07,-84580,-429281,627377.75
97,478,1689,1,1125,-252831.25,870706,-695669,878022.75
98,385,1012,1,179,-815662.76,-11014,-33631,-527057.8
99,978,610,1,874,977782.87,21225,-496808,768753.56
100,243,1087,1,861,-64699.57,546419,-893942,137492.92
101,409,230,1,940,-2024.18,-95189,-211121,-131530.52
102,162,1023,1,792,602740.42,-820520,-515892,796728.0
103,580,1166,1,1113,436968.47,451568,66543,387011.3
104,660,746,1,120,-126291.06,-293698,115999,-490259.75
105,1171,228,1,1007,94344.0,149465,417058,-654947.9
106,297,1005,1,1001,-147670.73,821663,136605,-744162.2
107,60,1122,1,1101,528843.95,-295695,168059,-199146.83
108,1006,1466,1,461,-670819.52,-176708,832568,-401093.47
109,225,612,1,619,-768381.41,334622,647258,618452.3
110,1141,253,1,265,-148655.64,-332433,-1045335,-643446.7
111,1144,1026,1,1156,886222.78,527444,481181,-44938.85
112,338,920,1,663,966085.77,419029,458018,-646757.5
113,1121,714,1,834,206926.79,1096716,574061,884686.75
114,719,1446,1,332,580549.95,-852784,181655,-587274.0
115,232,788,1,1090,999482.01,-857185,759398,461685.3
116,1207,681,1,78,-415485.52,243999,676475,-15146.47
117,310,1722,1,801,-1093414.56,-476105,1162651,-540658.3
118,206,593,1,848,270636.35,1133712,344261,-1183231.4
119,40,281,1,1078,-945015.04,706152,247608,-539287.1
120,793,223,1,286,-317647.25,-433039,1145112,873121.0
121,813,1553,1,609,-1138068.08,-107395,915702,827768.06
122,1126,99,1,750,45536.83,907520,-918547,948663.0
123,546,255,1,73,-570703.72,-1208924,145710,-476219.34
124,269,1614,1,930,-802102.03,678510,1150641,1002500.44
125,953,1495,1,1128,-227759.2,105353,687856,-1225548.9
126,943,115,1,979,484758.52,1022082,378287,-790224.25
127,485,287,1,1099,-230900.06,-602737,309830,802362.1
128,1004,1597,1,997,-115075.63,955821,536859,-256811.47
129,813,366,1,958,949597.23,-798175,725134,-1096481.5
130,938,1318,1,82,-409490.53,508166,-712801,1113138.2
131,458,113,1,361,-182179.9,-336933,-593287,1099523.2
132,440,57,1,998,59800.69,-84686,1229955,168765.11
