447,455,1242,2,6,23,-4023004,2004-11-19 15:39:25.000,-1697114,694194
448,2087,938,3,2,40,2080045,2020-02-27 03:39:27.000,2145442,-2027280
449,962,1520,1,5,22,-1834287,2008-07-01 16:54:10.000,-1071502,-3465949
450,3094,1125,2,9,27,-2874222,2015-10-25 05:25:24.000,-4486985,-2239665
451,2667,1610,3,6,35,4256696,2005-06-04 13:57:47.000,-2430472,3161192
452,154,1163,1,11,7,4208772,2013-09-22 03:23:45.000,696562,-309645
453,73,584,1,14,2,-590579,2013-08-10 23:54:12.000,-1235545,2677726
454,8,1190,1,12,69,1390305,2016-01-17 23:24:29.000,3524508,2966160
455,343,186,2,9,25,329897,2006-01-21 13:59:24.000,2279655,4473565
456,946,1019,3,6,7,-3339112,2020-03-08 13:42:00.000,4152308,2906422
457,21,518,3,5,54,-505237,2015-08-02 12:53:35.000,2740864,-3871160
458,3097,938,1,9,69,-2346118,2009-11-16 07:30:02.000,-1455299,4276570
459,2688,1107,2,6,35,658330,2008-06-23 22:57:19.000,-2902762,1852353
460,1925,1366,3,14,34,-1836052,2010-02-26 19:00:47.000,-1282417,-3357888
461,922,1467,1,5,8,4218179,2005-10-10 00:03:33.000,-500674,-1587444
462,696,1124,3,3,25,2820476,2018-01-31 10:56:22.000,-1156829,-1688419
463,2429,733,3,13,11,4321922,2013-05-23 07:47:07.000,-2373167,-4286500
464,2592,1003,1,4,18,237671,2017-10-27 04:27:52.000,2905310,4094015
465,3600,115,2,7,21,4180058,2018-05-27 00:59:32.000,702386,3478486
466,3676,756,3,11,17,2245909,2007-04-19 19:53:24.000,-3227406,2172704
467,207,239,2,7,3,1043106,2015-02-06 13:44:17.000,-2328376,-2488418
468,2216,129,3,5,64,-194184,2017-08-03 13:59:23.000,374169,-299675
469,2618,953,2,1,18,-3667574,2010-05-12 16:23:01.000,-3944072,3611948
470,3426,1325,3,8,34,889654,2009-11-15 05:54:48.000,2889003,-3398838
471,2770,791,2,11,12,-942822,2005-08-16 20:27:30.000,-1055692,-789885
472,57,1002,1,1,30,-2319577,2007-03-25 07:27:23.000,-2278115,-1119482
473,549,991,1,14,69,518328,2018-03-22 00:41:19.000,3698953,1359482
474,271,1181,2,3,54,-94661,2005-08-05 17:56:14.000,-2955865,-742787
475,2065,961,2,7,32,-4132150,2014-12-16 08:46:33.000,-1900541,-2716938
476,1034,757,3,9,37,2690722,2006-04-26 18:16:26.000,3307942,-3456147
477,1593,442,1,10,69,-2372906,2012-09-25 18:21:37.000,2400282,-2852704
478,1003,1041,3,4,63,2121041,2008-07-17 10:21:45.000,227574,-2477471
479,1010,531,3,13,26,2559549,2007-05-26 11:14:21.000,-1230042,-527033
480,2452,363,2,1,50,-2954257,2003-12-25 11:37:30.000,-2846487,-284751
481,3089,655,2,4,68,-1727502,2012-07-24 07:26:07.000,-4680752,1741358
482,920,453,1,5,24,3582271,2004-01-01 16:05:30.000,2435829,-3817357
483,1870,335,2,7,62,1016639,2014-01-11 23:40:52.000,-1598131,3546865
484,582,1584,1,7,3,19968,2004-09-26 19:16:11.000,304018,3294844
485,2909,1261,1,13,5,-309924,2013-08-12 04:37:17.000,-4704264,-3561701
486,3407,900,3,8,40,-2932191,2010-09-15 11:18:59.000,-1198096,-2796162
487,1339,279,2,11,14,4341174,2003-12-06 10:32:40.000,-1528454,-3116410
488,1327,810,3,11,21,1773785,2013-10-21 21:57:13.000,-113711,173429
489,246,1445,1,12,29,843003,2013-03-22 10:15:16.000,-2855545,-110847
490,1877,38,3,9,38,4228824,2018-06-14 17:25:50.000,4382264,3956269
491,2588,706,3,14,50,-1892421,2014-06-21 18:21:21.000,1022651,1011038
492,2634,266,3,9,52,1709772,2009-01-06 00:42:03.000,-2129243,2374413
493,2194,356,3,8,46,3930472,2011-12-07 07:35:35.000,-4172412,-3279672
494,1558,451,3,12,14,-4239484,2005-11-12 02:08:17.000,-3385209,-898388
495,1791,830,2,14,56,655193,2004-12-18 13:50:53.000,304098,3570595
496,901,1176,3,6,43,240397,2006-03-12 01:02:34.000,3073632,4436591
497,1116,1046,1,7,53,-4472432,2005-03-26 11:05:57.000,-1885851,772656
498,3387,1558,3,3,25,2311246,2020-02-27 13:06:21.000,2384650,-2254498
499,2655,823,3,3,65,-2037778,2008-10-06 16:23:07.000,-1190127,-3852199
500,2274,1131,3,2,52,-3194176,2015-11-30 14:45:11.000,-4984685,-2487567
501,3802,334,2,13,35,4728563,2005-10-05 03:36:55.000,-2699297,3511067
502,2967,34,3,9,54,4675318,2013-11-14 21:33:28.000,774187,-344895
503,1083,1396,2,6,39,-654867,2013-10-04 17:38:25.000,-1372295,2973651
504,723,1592,1,10,14,1542996,2016-02-21 12:04:42.000,3913708,3293185
505,483,960,2,1,34,366861,2006-05-19 02:52:49.000,2529180,4965815
506,3751,1191,3,12,31,-3705781,2020-03-08 17:29:32.000,4608033,3226122
507,2081,563,1,6,60,-559436,2015-09-09 22:44:17.000,3039989,-4294072
508,932,1219,2,7,4,-2602616,2010-02-10 05:45:06.000,-1614124,4743793
509,63,54,3,1,25,730104,2008-09-29 13:17:02.000,-3219312,2054317
510,3662,752,2,13,18,-2035857,2010-05-21 11:04:07.000,-1421479,-3722429
511,370,1240,2,2,59,4674845,2006-02-07 05:22:32.000,-554499,-1759894
512,386,1604,3,10,55,3125520,2018-02-18 02:53:13.000,-1282217,-1870606
513,2396,1178,3,6,9,4789446,2013-07-19 03:10:36.000,-2630517,-4748462
514,594,210,1,13,25,262925,2017-11-16 01:34:27.000,3217377,4535565
515,2329,376,2,8,48,4630382,2018-06-11 02:07:43.000,777817,3851861
516,2948,748,1,12,46,2486940,2007-08-05 14:16:27.000,-3574167,2406754
517,1457,773,3,4,60,1153875,2015-03-21 04:56:40.000,-2577439,-2755868
518,186,1546,2,6,49,-215294,2017-08-25 10:26:13.000,415044,-331775
519,409,936,3,3,62,-4057681,2010-08-02 23:33:56.000,-4364109,3997648
520,2011,1605,1,9,17,984351,2010-02-09 16:05:12.000,3196953,-3761263
521,3580,331,2,3,19,-1042816,2005-12-16 20:46:40.000,-1168442,-872860
522,2572,891,1,12,36,-2564809,2007-07-11 22:59:45.000,-2518527,-1237025
523,1121,1407,2,1,9,572563,2018-04-07 15:29:15.000,4089377,1502482
524,2663,610,3,1,36,-105433,2005-12-06 04:24:15.000,-3267465,-821862
525,3230,114,3,8,16,-4566735,2015-01-29 08:30:17.000,-2100903,-3003200
526,1514,1597,1,11,65,2973512,2006-08-21 05:54:40.000,3655805,-3819372
527,953,554,2,13,62,-2621864,2012-11-27 10:38:01.000,2651782,-3152335
528,2633,983,3,11,21,2341995,2008-10-23 08:12:03.000,251148,-2735990
529,3273,1568,1,5,34,2827713,2007-09-11 00:51:54.000,-1357567,-582867
530,2229,286,3,11,50,-3261835,2004-05-09 19:36:55.000,-3144025,-314085
531,3567,455,1,14,30,-1906564,2012-09-26 13:32:13.000,-5168040,1922883
532,3535,957,3,9,68,3954762,2004-05-16 23:07:27.000,2687479,-4212769
533,1513,1295,3,14,30,1122438,2014-03-04 22:25:27.000,-1762856,3913190
534,1830,1352,2,11,65,21369,2005-02-04 00:25:15.000,335606,3635610
535,1216,929,2,5,29,-340973,2013-10-06 17:05:13.000,-5188489,-3929051
536,574,28,2,13,58,-3234482,2010-12-04 12:20:12.000,-1321846,-3083012
537,3712,406,2,5,40,4787578,2004-04-21 15:39:37.000,-1685754,-3437285
538,1567,1007,2,7,44,1956344,2013-12-14 21:03:58.000,-125624,191879
539,3191,654,1,14,53,929348,2013-05-20 08:21:02.000,-3148032,-122659
540,3212,282,1,13,69,4660208,2018-06-29 12:22:30.000,4829239,4359256
541,463,720,1,3,65,-2085272,2014-08-09 04:28:25.000,1126151,1113313
542,3536,865,1,4,66,1883007,2009-04-10 13:55:10.000,-2345968,2615038
543,1867,1242,2,12,57,4329972,2012-02-15 06:02:09.000,-4596043,-3611334
544,2573,136,3,6,35,-4668222,2006-03-13 09:09:58.000,-3728121,-988601
545,3668,919,1,5,23,722047,2005-04-26 12:54:03.000,335754,3931163
546,1871,1011,2,9,30,264056,2006-07-08 16:02:10.000,3384107,4883603
547,1777,850,3,9,13,-4921861,2005-07-31 06:32:29.000,-2074589,851119
548,722,567,3,3,9,2542447,2020-02-27 22:33:15.000,2623859,-2481717
549,383,126,2,1,39,-2241269,2009-01-11 15:52:04.000,-1308752,-4238449
550,1454,1137,3,10,7,-3514131,2016-01-06 00:04:57.000,-5482385,-2735470
551,972,669,1,6,35,5200430,2006-02-04 17:16:03.000,-2968122,3860942
552,1814,516,2,8,33,5141865,2014-01-07 15:43:11.000,851812,-380145
553,2093,598,3,12,7,-719156,2013-11-28 11:22:38.000,-1509045,3269576
554,1438,383,3,7,28,1695688,2016-03-27 00:44:55.000,4302908,3620210
555,623,123,2,7,43,403825,2006-09-13 15:46:14.000,2778705,5458065
556,2591,1364,1,5,55,-4072450,2020-03-08 21:17:03.000,5063758,3545822
557,176,608,2,7,65,-613635,2015-10-18 08:34:59.000,3339114,-4716985
558,2732,1500,3,5,8,-2859114,2010-05-07 04:00:11.000,-1772949,5211016
559,1403,612,2,10,14,801879,2009-01-05 03:36:44.000,-3535862,2256281
560,1435,137,1,11,2,-2235661,2010-08-13 03:07:27.000,-1560542,-4086969
561,3784,1012,2,14,41,5131512,2006-06-07 10:41:31.000,-608324,-1932344
562,76,473,2,2,15,3430564,2018-03-07 18:50:05.000,-1407604,-2052794
563,2364,12,3,12,8,5256970,2013-09-13 22:34:05.000,-2887867,-5210425
564,2562,1028,1,8,32,288180,2017-12-05 22:41:02.000,3529444,4977115
565,1058,636,2,9,6,5080707,2018-06-26 03:15:55.000,853248,4225236
566,2219,740,2,13,6,2727972,2007-11-21 08:39:29.000,-3920927,2640804
567,2707,1307,1,14,48,1264645,2015-05-02 20:09:04.000,-2826501,-3023318
568,2121,1352,1,7,34,-236404,2017-09-16 06:53:02.000,455919,-363875
569,2165,919,1,6,36,-4447788,2010-10-24 06:44:51.000,-4784147,4383348
570,596,274,1,10,68,1079048,2010-05-07 02:15:37.000,3504903,-4123688
571,425,1481,2,9,25,-1142810,2006-04-17 21:05:51.000,-1281192,-955835
572,1122,779,1,9,42,-2810040,2007-10-28 14:32:07.000,-2758940,-1354569
573,1694,212,3,2,18,626797,2018-04-24 06:17:12.000,4479802,1645482
574,1091,39,3,12,17,-116205,2006-04-07 14:52:16.000,-3579065,-900937
575,430,878,1,9,68,-5001321,2015-03-14 08:14:01.000,-2301266,-3289463
576,1994,826,2,13,24,3256301,2006-12-15 17:32:55.000,4003667,-4182597
577,313,666,3,2,54,-2870822,2013-01-29 02:54:24.000,2903282,-3451966
578,298,925,2,4,48,2562948,2009-01-29 06:02:21.000,274722,-2994508
579,1570,994,2,11,43,3095877,2007-12-27 14:29:27.000,-1485092,-638701
580,2007,210,1,7,50,-3569412,2004-09-23 03:36:21.000,-3441562,-343418
581,79,255,3,9,61,-2085626,2012-11-29 19:38:18.000,-5655327,2104408
582,2185,1461,2,13,42,4327254,2004-09-30 06:09:25.000,2939129,-4608182
583,1156,644,2,6,68,1228237,2014-04-25 21:10:02.000,-1927581,4279515
584,3079,1120,3,2,59,22770,2005-06-14 05:34:20.000,367193,3976375
585,3489,597,3,11,53,-372023,2013-12-01 05:33:09.000,-5672714,-4296401
586,1707,767,1,4,7,-3536773,2011-02-22 13:21:24.000,-1445596,-3369862
587,2119,532,2,12,66,5233982,2004-09-05 20:46:35.000,-1843054,-3758160
588,1807,1204,2,4,68,2138904,2014-02-06 20:10:43.000,-137536,210329
589,2171,1473,3,2,8,1015692,2013-07-18 06:26:47.000,-3440520,-134472
590,582,526,1,2,30,5091592,2018-07-14 07:19:10.000,5276214,4762244
591,2303,734,1,6,11,-2278123,2014-09-26 14:35:28.000,1229651,1215588
592,473,1464,3,13,11,2056242,2009-07-14 03:08:17.000,-2562693,2855663
593,1539,517,1,3,68,4729471,2012-04-25 04:28:44.000,-5019674,-3942997
594,3588,1432,3,14,56,-5096960,2006-07-12 16:11:39.000,-4071034,-1078813
595,1581,1009,2,10,59,788901,2005-09-02 11:57:13.000,367410,4291732
596,2841,846,3,12,18,287715,2006-11-04 07:01:45.000,3694582,5330616
597,2438,654,2,10,43,-5371289,2005-12-05 01:59:01.000,-2263326,929581
598,2022,1187,3,4,63,2773648,2020-02-28 08:00:09.000,2863067,-2708935
599,2076,1040,1,13,13,-2444760,2009-04-18 15:21:01.000,-1427377,-4624699
600,634,1143,1,3,32,-3834085,2016-02-11 09:24:44.000,-5980085,-2983372
601,2107,1004,3,13,35,5672297,2006-06-07 06:55:11.000,-3236947,4210817
602,662,998,1,6,11,5608411,2014-03-02 09:52:54.000,929437,-415395
603,3103,1410,1,4,44,-783444,2014-01-22 05:06:51.000,-1645795,3565501
604,2153,785,3,5,42,1848379,2016-04-30 13:25:09.000,4692108,3947235
605,763,897,2,13,52,440789,2007-01-09 04:39:39.000,3028230,5950315
606,1431,1536,1,11,10,-4439119,2020-03-09 01:04:35.000,5519483,3865522
607,2236,653,3,8,2,-667834,2015-11-25 18:25:41.000,3638239,-5139897
608,567,170,1,3,12,-3115612,2010-08-01 02:15:15.000,-1931774,5678239
609,2743,1170,3,5,4,873653,2009-04-12 17:56:27.000,-3852412,2458245
610,3172,1134,3,10,55,-2435466,2010-11-04 19:10:47.000,-1699604,-4451510
611,3232,785,3,11,23,5588178,2006-10-05 16:00:30.000,-662149,-2104794
612,3731,953,2,9,45,3735608,2018-03-25 10:46:57.000,-1532992,-2234981
613,2331,457,3,5,6,5724494,2013-11-09 17:57:34.000,-3145217,-5672387
614,564,235,1,3,39,313434,2017-12-25 19:47:37.000,3841511,5418665
615,3752,897,2,10,33,5531031,2018-07-11 04:24:06.000,928679,4598611
616,1491,732,3,14,35,2969003,2008-03-08 03:02:32.000,-4267688,2874854
617,3957,230,2,11,36,1375414,2015-06-14 11:21:27.000,-3075564,-3290768
618,91,1158,3,8,19,-257514,2017-10-08 03:19:52.000,496794,-395975
619,3921,902,2,8,11,-4837895,2011-01-14 13:55:46.000,-5204184,4769048
620,3146,554,2,11,51,1173745,2010-08-01 12:26:02.000,3812853,-4486113
621,1235,1021,2,1,32,-1242804,2006-08-17 21:25:02.000,-1393942,-1038810
622,3637,668,1,6,48,-3055272,2008-02-14 06:04:29.000,-2999352,-1472112
623,2266,628,1,3,27,681032,2018-05-10 21:05:09.000,4870226,1788482
624,3483,1079,1,10,68,-126977,2006-08-08 01:20:17.000,-3890665,-980012
625,1595,31,2,10,52,-5435906,2015-04-27 07:57:45.000,-2501628,-3575725
626,2474,55,3,1,52,3539091,2007-04-11 05:11:10.000,4351530,-4545822
627,3638,778,1,5,47,-3119780,2013-04-01 19:10:47.000,3154782,-3751597
628,1928,867,2,11,6,2783902,2009-05-07 03:52:39.000,298296,-3253027
629,3833,420,3,3,51,3364041,2008-04-13 04:07:00.000,-1612617,-694535
630,1784,133,2,3,50,-3876990,2005-02-06 11:35:46.000,-3739100,-372752
631,557,55,2,5,23,-2264688,2013-02-02 01:44:24.000,-6142615,2285933
632,835,354,1,3,17,4699745,2005-02-13 13:11:22.000,3190779,-5003594
633,799,1604,3,13,36,1334036,2014-06-16 19:54:37.000,-2092306,4645840
634,362,888,1,6,52,24171,2005-10-22 10:43:24.000,398781,4317141
635,1796,265,1,3,8,-403072,2014-01-25 18:01:05.000,-6156939,-4663751
636,2839,1506,3,9,25,-3839064,2011-05-13 14:22:37.000,-1569346,-3656712
637,527,659,2,6,23,5680386,2005-01-21 01:53:32.000,-2000354,-4079035
638,2047,1401,1,14,22,2321463,2014-04-01 19:17:29.000,-149449,228779
639,1151,682,3,4,32,1102037,2013-09-15 04:32:33.000,-3733007,-146284
640,1917,770,2,6,61,5522976,2018-07-29 02:15:50.000,5723189,5165231
641,178,748,2,9,26,-2470974,2014-11-14 00:42:32.000,1333151,1317863
642,1375,452,1,8,25,2229477,2009-10-16 16:21:24.000,-2779418,3096288
643,1212,1403,3,7,10,5128971,2012-07-04 02:55:19.000,-5443305,-4274659
644,638,1117,3,8,8,-5525698,2006-11-10 23:13:20.000,-4413946,-1169026
645,3458,1098,1,1,26,855755,2006-01-09 11:00:23.000,399066,4652300
646,3811,681,2,1,5,311374,2007-03-02 22:01:21.000,4005057,5777628
647,3099,458,1,12,3,-5820718,2006-04-10 21:25:33.000,-2452064,1008044
648,3322,196,3,4,47,3004849,2020-02-28 17:27:03.000,3102276,-2936154
649,3769,343,3,11,56,-2648251,2009-07-24 14:49:57.000,-1546002,-5010949
650,3779,1149,1,11,56,-4154040,2016-03-18 18:44:31.000,-6477785,-3231275
651,3242,1339,2,6,35,6144164,2006-10-07 20:34:19.000,-3505772,4560692
652,3474,1480,3,5,59,6074958,2014-04-25 04:02:38.000,1007062,-450645
653,148,612,2,10,12,-847733,2014-03-17 22:51:04.000,-1782545,3861426
654,2868,1187,2,2,56,2001071,2016-06-04 02:05:22.000,5081308,4274260
655,903,60,2,5,61,477753,2007-05-06 17:33:04.000,3277755,6442565
656,271,98,2,4,34,-4805788,2020-03-09 04:52:07.000,5975208,4185222
657,331,698,1,9,7,-722033,2016-01-03 04:16:24.000,3937364,-5562810
658,2367,451,2,1,16,-3372110,2010-10-26 00:30:19.000,-2090599,6145462
659,118,117,2,14,62,945428,2009-07-19 08:16:09.000,-4168962,2660209
660,945,519,2,8,39,-2635270,2011-01-27 11:14:06.000,-1838667,-4816050
661,2681,557,3,9,5,6044845,2007-02-02 21:19:29.000,-715974,-2277244
662,3421,1433,1,1,5,4040652,2018-04-12 02:43:49.000,-1658379,-2417169
