2039,2089,378,1015,922,-0.6317,-9269924,0.7220,2.94,5300290#B3ByGGMAlQWsPwnm55oQcRKiZK,2831299,6340915.7,10887351#bbUsksh1F2,12495920.000,-1.141284449E7,7340624#y6ZJmdOOvwG2,13487614,17275965.2,-10304734
2040,3450,408,125,1041,-0.6064,10039415,-0.5220,-2.14,18666467#vlgi2GdcqQP9N4q9V9NxHHFDYg,15956408,11635605.2,5667983#pIY29xwUQ9,9625856.000,-1.467897186E7,2915391#58aXymmCLoqw,-9188797,3295552.0,8706922
2041,2790,77,917,307,0.6227,12826933,0.6277,5.41,546880#UtNiqBepAOQvft3DZnnaqZZaZj,-9025029,-6033405.1,11424456#Opi6NeTHNW,-4889184.000,-6566536.13,3594860#9jeK2lywJuin,-382091,-11936005.0,2115735
2042,2159,344,866,22,0.6960,-7927607,-0.5906,0.33,6089783#2T0K4xzLqTmsvR7hAuoL0qClbr,-6826884,1799221.0,13593011#TtP95vIiWS,-9141168.000,1.790087644E7,9537535#Ucsoe03CsncS,-17124413,4699373.0,11396485
2043,3905,14,153,1098,-0.5859,-10361648,-0.5269,-1.53,12313841#H8bbxgA5AG9LcTfzTirsE01xVz,-2335385,9895512.5,16768570#8GgmMq7ok1,483680.000,6115446.82,15287168#uKkEBYpm7NR0,4551115,17252995.7,19872081
2044,2270,246,813,506,0.6036,-12822708,0.6136,-2.34,17240484#mlsoRzOG6GyOoDyZshgORmhEbH,-16947343,13121159.0,13800949#cOQw8ubI64,11939776.000,1.694112974E7,8128248#Hw2ClJcCuW6u,-11670925,14005950.0,-15817428
2045,1392,358,484,551,0.7289,1785362,-0.6435,0.47,3862020#r7XycSRuLCZlYh06RIarccxXOx,-4384735,17910205.5,16797919#7rTLNtDedb,11904560.000,1.345456907E7,13353189#38xXiyczg9XY,16026046,-13880194.5,-5111676
2046,734,371,1047,34,-0.6438,-6599462,0.5442,2.11,16837171#07ydalXftYOgONy8JqOrK27pcY,15115379,15752065.7,6934921#LwGcMZzkY1,-1562432.000,-1.862444433E7,9949866#lzFTSy8FVupN,9053136,-8611069.0,-16159506
2047,3465,345,48,918,0.6245,-13846001,0.6265,4.60,8886951#mr6WT4qFyzbUqQxMH0CdvXRrL5,-5446281,-10354833.3,18814909#4HG4lbHL05,15853872.000,1.984314212E7,18929468#QcD75YNR6UAX,6736195,11283926.0,12654927
2048,534,17,778,735,-0.5594,-14779456,-0.6244,-1.65,8863115#cT0Qt8NGgT5rv4xyy5u6Zr5nge,-9970417,11490973.2,3453268#eYo06O4xug,-7191568.000,-9274951.3,12965775#nUDf87F6jlCA,-7563778,18050864.0,2683505
2049,3471,370,278,45,-0.5587,-8361269,0.5951,-4.29,15542545#RdGnpCMz8i8IWTiQ1xl1Y2RQtV,-15615467,-1169019.5,4577957#0Vg3O3IEXi,-1869840.000,-1.707663496E7,14527663#oVgMt0At1u4a,3535686,13017619.0,-14896511
2050,2087,244,778,207,-0.6850,10010738,-0.6950,-1.72,10385509#naxdd11YEJDL26090vmLD5tQeG,15570427,16340521.3,275674#GRf9JaIao7,-14569920.000,-9685902.35,15516476#JLGPGP5eIsYe,-7140343,2561798.0,-3295074
2051,982,205,104,266,0.6538,-19679404,-0.7053,2.57,12955164#ubeEeJqVCzN5eSNSnl92q0ZhRQ,9679949,-15730458.4,15469786#1IPRmoAK3v,-15057776.000,-1.319311192E7,1794274#K4UX6e9SLyUk,9581857,17260358.6,10797228
2052,3831,298,166,844,0.7001,-20384390,-0.5496,-1.80,12526566#RKxyHCYP31Lkg2gJ45KpP4kSc6,-15960600,-5221348.5,1406359#3o6kh27ao7,-13321568.000,1.286664693E7,8358062#P4hmjLPpUU6s,8252945,19128692.2,-19293039
2053,2421,6,660,412,-0.6259,-18079014,-0.5299,0.19,2301715#l41GxZrmLXfmMuDVhDX7j1MyRQ,4216286,-5013244.9,3788466#U78j860zYK,-18107664.000,-980308.23,16275224#Og6Ae8r8RGgQ,9310427,-3072908.4,-5399293
2054,2633,451,290,340,0.6167,13544563,0.5867,4.82,11769679#bYsKjbwoegoUYBBdcUPfuYEE0O,-15395625,1331100.4,7026170#AEXmZcPLjX,20170576.000,-6634273.42,7957601#4nX61NDUOTJp,-17036533,8806704.5,2758131
2055,2969,403,515,90,-0.6665,865868,0.6466,4.42,4812290#B3ByGGMAlQWsPwnm55oQcRKiZK,1316208,-17912134.5,19407664#nxjKPt4Wmx,6042480.000,-1.485567946E7,8294592#gGHrPjhSE6ri,-19012927,-11970739.2,-12334634
2056,2947,210,977,283,0.5873,9695463,-0.5888,-4.21,18043985#RFrIVy6KUzW4vAhk19kcDbRd1j,7746546,-2177728.8,18133005#83E0LHlTVs,-19112096.000,-6126958.35,9196487#RxMuisDvq9nS,20039630,10567782.8,4897000
2057,1556,161,614,678,-0.5231,11541933,-0.5401,-4.20,3401944#z1zOpupz53pJ9477Esth7EvjMy,17860683,16094770.1,18604781#MpHHmWCGAO,16333008.000,1.112698767E7,17650279#wsa7PZ3JgVUi,19610324,-18405457.7,-16654335
2058,3557,235,1046,191,0.7029,-8954358,-0.5484,4.73,13845222#1wKgcZzigcesbXatfvU3f7PmDl,18875468,8596963.6,7413426#mfmylwBWgm,-4803584.000,1.422885323E7,14958674#MGr1EX8Kao8z,3069042,-18694585.0,5889872
2059,257,181,198,156,-0.6777,20573547,0.6502,-1.12,11481050#fvWIV37qqD6UDUClTPWpDdXi1L,-10292404,-19317046.7,19418212#n7VGClM4gM,-1279152.000,-3454197.81,577298#Qnm4UCawdVAy,9013800,9811444.5,-4673192
2060,2813,58,838,246,-0.5830,-7647896,0.6186,0.81,6026120#1GO7wTZYhI6tVLni9Z6J4oSvsy,-5689675,-20007304.0,10121774#bEW0owd6mD,18758928.000,5969390.1,17160775#nUDf87F6jlCA,-13290561,2347332.0,-2843097
2061,2964,215,434,177,0.6679,11039863,-0.6583,-3.94,5668607#f4ggNc32qpVrlCgJTZF672CxHH,4132294,8385476.4,14357980#NRamIW38hL,-3306228.000,-7315863.98,4684913#GP314ETXmhP7,473529,-2509550.0,5439459
2062,765,11,1090,47,-0.6886,-19420253,0.6292,4.13,4499507#LDcADKMp8sSZMEAarjdKlF5KM4,-15022705,5920274.3,20501224#GdnuLeGbCx,-2322496.000,-1.338946533E7,19679323#9JRy3KkXyS1n,-9440603,17898771.0,-16634408
2063,15,400,1062,993,-0.6589,8311014,-0.5779,-0.50,3209483#i3uraJJcJntoSWzzkbI0c9n1Cw,9492856,-15809562.2,6237223#FwK3K4WA0C,-12800656.000,-9871493.99,10352624#y6ZJmdOOvwG2,19268916,11492495.0,9299728
2064,2292,403,440,993,-0.6177,2622356,0.5898,4.24,10090904#HmzaVdHcC1wMPq1dfKPJuHwVW9,1348952,4097928.6,14990862#ASsYh8QlO6,-15255024.000,-8677433.2,5881341#wur5rYATFSmq,-3456799,-9464239.6,-7824849
2065,3347,347,698,356,-0.6895,-5309192,0.5601,1.67,18376881#Y4SdOql2dDsp9deyRq0HkgUQN4,12439008,12523171.6,19694979#CpuztAleYl,-13173808.000,1.613244675E7,17238902#Vhp9w7ua6O1c,-5892340,-2712044.4,-6676145
2066,940,436,188,1108,0.6004,6129504,0.5604,2.07,1499039#RXw2CP2RsBPJ7aGEE9JEkijgRx,-17849942,19415270.6,26718#NDbi4EGfyD,17813072.000,1.018890803E7,19781628#q2SpAFOt7lmy,-562571,954068.0,-8712378
2067,1360,383,688,1182,-0.5981,-10519914,-0.6301,1.81,11311719#MO6E3MMOj6ZDainlxFSlovgt8W,3845281,-20201869.4,14665377#LO8XqtGUZ1,-13559484.000,-1.872119865E7,13558772#ZlgsUqoc9KqV,-10850568,10878560.5,-16255735
2068,1806,339,667,613,0.6800,8095842,0.6660,-0.82,9921283#nYOXNP1h7gC183dTSB095t1Zx8,2952192,-7481971.8,1432955#18tWfZJ7nv,-16874880.000,6215744.25,7421073#Pt8mli1vkvBj,-4328981,-16671586.0,-11476544
2069,901,370,890,1174,0.5813,-14070556,0.6013,-1.98,11841772#4yfkQ9xOOpYF7pfAN5NUgY6dDy,16326535,-13031477.1,17708132#1zSE3lrz6L,8598384.000,1.467101452E7,18428434#lDS5MvG2GZXC,7762794,12197777.5,-1425539
2070,71,247,925,423,-0.6250,-12476524,-0.6810,2.35,19448349#JvEDa4UFswknT1Vx3WA9jpeJBv,13294172,17751868.2,20029864#XZ4cywFXxS,4871456.000,428350.25,8038507#VnGSzWHZOhW7,-9744594,-12760572.0,3210915
2071,760,2,330,970,-0.5363,-4660875,-0.6613,-2.27,13315843#kzA3AZyzOoAs9uA6RrjtJzBFl6,-7861453,3829469.6,15207087#zbTKA5cSzx,-9108544.000,5267130.38,6604021#lpO6YNVAJzM3,-10623349,-8984349.5,-10546928
2072,3827,131,283,697,-0.6316,12570494,0.6673,-3.75,15234011#XdWMwf5n9BT7gx2Okl7tHJrbFi,2498401,857303.0,4362442#07OqRlg0Fm,-5086272.000,-3745178.57,17173721#ShrxegM7kMKq,9806920,7868726.0,-7054364
2073,2301,162,37,224,0.6536,-6590256,-0.6419,-0.99,16295579#KyNnQ5UqRd8lTQ0GYCOiNlTu5Y,13377388,-1847660.6,17180489#3riQWScUAZ,6340272.000,-1.619591462E7,9752226#YM8JP1O80QAv,-14793810,17422150.7,-14542326
2074,2431,365,410,341,-0.6122,-2056735,-0.5282,-4.44,8139306#IpaBqLkPmCaU2tjw6CatYjSsXi,9267350,10088746.9,8871627#6x52LEC3EM,4108784.000,1384268.35,18355642#SGNLThYTlGR1,-12342628,7155456.0,17046272
2075,3488,455,890,138,0.7252,-3789697,0.6032,0.50,13512734#EoolXHxAIA97yG03ofTmy9Rus7,-16862753,-7410718.2,7098045#3dcyz8lChG,17296064.000,1.57098238E7,12565445#ARoi0KooG5Fa,13939292,-19551597.0,7373253
2076,1980,244,9,177,0.6035,-20639565,0.6785,-2.17,4929071#vFD12tMElktWNEWiQ4ZqCrGXZF,-4369255,-6702248.4,7824821#SABs5Z2UVP,-4541024.000,-1.06240887E7,17432996#AzMz0KEXrSlS,6959401,9119564.0,20229929
2077,3800,264,753,565,-0.6831,11484517,-0.6431,-1.46,1278775#zCmWzCcNjTzwQtFdaEHf4JctbV,17746129,2574963.4,18224426#mfmylwBWgm,15216544.000,-1.435525349E7,9630138#U0uwQgVnYOLC,-4189189,14880400.7,9769181
2078,3324,437,24,1088,0.5741,-5399314,-0.6074,-4.25,19937924#izOVvXF9xCprUg1NDmTiUN8UAL,-11111614,-20494975.7,14395473#TxI9O7hucr,-12105536.000,2658737.41,1354601#4nX61NDUOTJp,-15573311,6657544.8,-7504804
2079,3250,40,255,1179,0.6824,-13437270,0.5744,1.12,11014915#Cp9UZFlJ1aq1rYoptXvU1lZ8Sd,6934483,-11393423.8,16974771#gvoEjqdRoV,14346440.000,-7283670.13,11534930#IBgGbO94ZniR,14533017,-18704338.2,18524731
2080,1189,305,298,767,-0.6207,-13876273,0.7298,3.01,1639122#AfPNapuh7sOmPLS0Z3K8joES9E,-14360487,20505108.3,7803154#i0gDW771va,-6426480.000,1.430728073E7,2969317#7TfEBX4iZVWx,12666455,-5217784.0,6336005
2081,3898,295,838,40,0.6781,13303218,-0.6943,0.29,7487806#fkpvVtIu0UQnsdvRInbeJl9Xg3,8478373,1220555.0,12916967#bx48589Kx4,18463948.000,-959803.1,20063004#2frLdS78kD62,2731043,1352990.0,-3706108
2082,595,316,886,508,0.5854,-15008657,0.7374,3.13,8345167#FkAtv91IJT80lqKCVvzbqSK5Re,10899809,-5656586.1,17241377#LO8XqtGUZ1,-11666000.000,5464047.67,11306585#eSkgcxqsR2y4,14571720,18456546.0,4933509
2083,2117,393,308,126,0.7077,-17749668,0.6957,2.09,17430758#MnCNYvZzmso0xhF5iYPZOWw6jL,-5295403,10522011.9,10478615#1jA1qgleW7,-3739040.000,3128099.92,4916958#AtapJM7usnj5,4386741,-13161175.9,13069026
2084,1522,431,1021,686,-0.5752,8538622,0.5660,-1.87,15440655#tDMkwIisboKh2YIeQm6JGPmeRb,9117790,14837580.6,13128772#f8IrbnXaII,-1226176.000,2807338.72,11854797#PVUkqfTejWTc,-12995098,6713424.0,-14190935
2085,2587,256,1042,371,0.6943,-19700931,-0.6175,1.33,166758#MnCNYvZzmso0xhF5iYPZOWw6jL,7112720,15130677.3,16055253#Lu7sYLLCW8,12742240.000,-4438086.36,13341754#zugu9oKnB1y6,14193005,-9006422.2,-9066260
2086,88,314,383,139,0.7186,-19336815,-0.5818,-1.45,2999746#CzPrqBuxWNC3K2Q9yCHd1g3gF6,-11786653,903996.2,898289#HucSC4hUum,9881232.000,-1.799922503E7,16648381#ZQzWbMEIw5EG,-18454462,6821592.5,-13615358
2087,3795,286,988,176,-0.6071,-4156980,0.6369,-2.28,12444234#DgG7yokBAKmXawmtmFEnN9IM4I,16476190,-11538098.9,10038558#SIs8BpJcNV,2294272.000,-1.299069374E7,15780505#buJDshvb2SNj,-11973629,-9997066.5,20237383
2088,3285,63,978,1074,0.5572,-18410764,0.7162,0.46,6380457#O3wMNsrbwUtYzFxPtCwMdzn33E,4780398,-15927741.2,7303093#mT5dB2BXfE,-19419792.000,1.9548733E7,5709303#mYqQq2cEnkek,-19989970,602664.0,15511439
2089,659,413,865,798,-0.6467,-9497448,0.7375,3.00,5430211#bCA16mwMiGmFx1UhQO0RgVKVAp,2900624,6496604.2,11154244#ieJgpPJlFP,12802320.000,-1.169284449E7,7520501#hAowrN2TyAfx,13818214,17699802.7,-10557490
2090,3278,236,738,755,-0.6214,10285310,-0.5370,-2.19,19123745#XE2zKRrVwGgzB4PxC0mlRYH5MF,16347572,11920729.7,5806792#50B8hOYJMh,9861856.000,-1.503897186E7,2986640#Hqcu501zSQxT,-9414016,3376377.0,8920447
2091,135,230,779,174,0.6382,13141179,0.6432,5.55,560128#VIPeTVUCxXJ1b8mFMZ2HdskZWj,-9246047,-6181098.6,11704118#vRDf3HFk8l,-5009184.000,-6727336.13,3682735#MW35mGudEKPh,-391591,-12228655.0,2167647
2092,2404,314,458,893,0.7115,-8121937,-0.6056,0.34,6238655#tDMkwIisboKh2YIeQm6JGPmeRb,-6993947,1843241.5,13925686#ljwhLIG8N1,-9365168.000,1.833927644E7,9770841#X0qzUTgeb8cQ,-17543538,4814198.0,11675304
2093,1153,62,747,1195,-0.6009,-10615368,-0.5419,-1.56,12615065#uiYhW8tlfmnmRmHEKG4mu4nZB3,-2392745,10137552.0,17178905#oUCGdPRTaB,495680.000,6265046.82,15661093#kKmokABXg3N7,4662590,17675358.2,20358481
2094,1580,448,1108,720,0.6191,-13136513,0.6291,-2.39,17662067#MsQbRzQVdoOgpmE9psNX9BKBcx,-17362002,13442253.5,14138347#3K6XMJOKBb,12231776.000,1.735552974E7,8326990#CFweQyFIbOAp,-11956437,14348775.0,-16204284
2095,1107,98,94,573,0.7444,1829010,-0.6585,0.50,3956281#TVkDqCjuS9gr3Uetr8BA3XmRBB,-4492096,18348188.0,17208567#oetEvx19lB,12195760.000,1.378336907E7,13679448#zC8lcAbxmPoF,16418046,-14219619.5,-5236476
2096,554,414,511,112,-0.6588,-6760573,0.5597,2.16,17248617#KakEsRN38GTJ4zQOmCS1dXL7xm,15484915,16136982.7,7104182#YqR27RqQPo,-1600832.000,-1.907964433E7,10192907#Wo0kEsXl68Rp,9274411,-8821544.0,-16554431
2097,65,325,219,753,0.6400,-14184361,0.6420,4.72,9103812#uCquBlLfC1SyWj5RJh97xjssN6,-5579377,-10607755.3,19274271#2tw7tpoDAI,16241072.000,2.032794212E7,19391719#o6N7b5MQIVqd,6900608,11559626.0,12964168
2098,1744,90,487,753,-0.5744,-15140299,-0.6394,-1.70,9079475#G1w7Yo6DKbdhb2eDonqbijloyR,-10213881,11771392.7,3537546#4QXShCIzfI,-7366968.000,-9501351.3,13282122#JJ8I2rlLqeen,-7748653,18491614.0,2748968
2099,96,410,54,1087,-0.5737,-8565510,0.6106,-4.39,15921746#CzPrqBuxWNC3K2Q9yCHd1g3gF6,-15996751,-1197453.5,4689573#2LScfIZgfw,-1915440.000,-1.749343496E7,14881962#3ujqQy5V7t8h,3621961,13335369.0,-15260073
2100,69,341,560,67,-0.7000,10254748,-0.7100,-1.77,10638687#w9cqwHLhvnetAjUOyBlm8DcdZu,15949975,16738863.8,282288#JDhrTOTy5C,-14925120.000,-9921902.35,15894823#mogZZ1UATPW8,-7314586,2624348.0,-3375324
2101,3047,329,1134,801,0.6693,-20159179,-0.7203,2.64,13270929#EoP3aJMtpADm3n3BeYkc1S0eCI,9916078,-16113810.4,15846910#6ELsXtnRHx,-15424976.000,-1.351471192E7,1837921#eDwD8io1z5Rn,9815557,17680992.6,11060468
2102,2753,83,394,783,0.7156,-20881079,-0.5646,-1.85,12831754#O2aeRiO0tYwgzPaWdFWECONjxm,-16349693,-5348672.0,1440400#8OyjtgEq3B,-13646368.000,1.318024693E7,8561515#LpEN5gb8Uadc,8454045,19594673.2,-19763139
2103,2788,163,793,947,-0.6409,-18519360,-0.5449,0.20,2357702#uTOLSavaFZawMsWhTBtHmv84F9,4318755,-5135266.4,3880552#Mwz8RAlguo,-18548464.000,-1004308.23,16671505#buJDshvb2SNj,9537152,-3147516.4,-5530593
2104,35,384,1128,614,0.6322,13874394,0.6022,4.94,12055981#CBAG40Wz7c1fSTxKOe7Z8JxyFz,-15770263,1363543.9,7197204#dXM2lOz73s,20661776.000,-6795873.42,8151222#4Opgr5r52kpz,-17451046,9021242.0,2825431
2105,2373,118,66,597,-0.6815,886807,0.6621,4.54,4929299#DksL6qSidOFIW6DyIMO8QjcJJM,1348275,-18347733.0,19879700#S6v6627LJl,6189680.000,-1.521727946E7,8496337#Md7tmfEtp05j,-19475677,-12262076.7,-12634509
2106,2892,400,243,214,0.6028,9931196,-0.6038,-4.31,18482752#wrEF1KaE4irocr9lkZ6diPXW6m,7935171,-2230637.8,18573805#pm8CGjbXN9,-19576896.000,-6275758.35,9420031#ZZ5YuLb3GQdY,20526992,10824781.8,5015900
2107,2904,60,326,557,-0.5381,11822536,-0.5551,-4.30,3484536#Q9wiwMLqnyoXL8UIiUUOCjD9Tx,18294862,16485814.6,19056917#R2uqsh3Z4m,16729808.000,1.139738767E7,18079195#U7f4LbHS0yXQ,20087024,-18852845.2,-17059310
2108,1609,12,517,679,0.7184,-9172123,-0.5634,4.85,14181560#dSMIEpQVASuvf9CZcY5LSfRbZO,19333956,8805597.6,7593404#tW2Gth4rMC,-4920384.000,1.457445323E7,15321941#mmqTKhJ9RzGL,3143398,-19148710.0,6033078
2109,164,261,343,959,-0.6927,21072991,0.6657,-1.14,11759820#XzOlJCxbYSn37NRelbk6hJ9Mlt,-10542197,-19786214.2,19889524#88LhwgJQPD,-1310352.000,-3538197.81,591181#XKMDT151Fa39,9232563,10049719.5,-4786911
2110,413,174,403,744,-0.5980,-7833753,0.6341,0.83,6172335#yK3Q3V2F0YunZUExw5cReeJkSG,-5827750,-20492991.0,10367276#7kmFlBfhL7,19214128.000,6114190.1,17577220#CSIG4y6VoZ4V,-13613286,2404382.0,-2912335
2111,504,280,380,365,0.6834,11307504,-0.6733,-4.04,5805974#LyPU7YCkXh3QsKVi5foIXL8lTT,4232381,8588796.4,14706210#CRDqwCWyUi,-3386428.000,-7493463.98,4798511#V3Ai3N115MnV,485210,-2570250.0,5571609
2112,2812,431,1198,143,-0.7036,-19891205,0.6447,4.24,4608566#RKxyHCYP31Lkg2gJ45KpP4kSc6,-15386906,6063882.3,20998226#o3E67gafFD,-2378896.000,-1.371426533E7,20156386#8dwvsYIeVYOd,-9669603,18332896.0,-17037583
2113,3413,30,53,668,-0.6739,8512633,-0.5929,-0.51,3287132#oXIcnG4VXySrzMASTlOCJ4M0F9,9722793,-16192863.7,6388308#QPMiaJ7bUi,-13111056.000,-1.011069399E7,10603396#GcPPW08YXWk8,19735903,11770926.0,9525291
2114,3107,223,1111,620,-0.6327,2685906,0.6053,4.35,10335336#qUrQwyVVcc0VadzAdZ0rBZvkIR,1381611,4197177.6,15353850#inm6p5XhCD,-15624624.000,-8887833.2,6023646#XS2ZJ6gByvmf,-3540417,-9693370.6,-8014330
2115,2967,247,456,179,-0.7045,-5437700,0.5756,1.71,18821619#wfClRGwBgm5HlOPbP5roe9nhl1,12740044,12826590.6,20171762#iQci6861Rc,-13493008.000,1.652284675E7,17656174#0Gk2hCiYOv7p,-6035184,-2777890.9,-6837820
2116,1575,326,1191,1111,0.6159,6277701,0.5759,2.12,1535247#jTAeaPjdVfM9jyUWgfB5RGIvUz,-18282094,19885216.1,27297#2qLr4UoYYg,18244272.000,1.043530803E7,20260229#bDsc8ZMp0yxh,-576280,977368.0,-8923070
2117,3628,131,987,152,-0.6131,-10774177,-0.6451,1.85,11585280#6tpH6KuKXGCMYYcZjoPwJA77pZ,3938505,-20690641.4,15019998#NKiKQpkjl6,-13887684.000,-1.917399865E7,13886568#dBRVFt69xudb,-11113006,11141635.5,-16649048
2118,1210,364,382,654,0.6955,8291805,0.6815,-0.83,10161050#fvWIV37qqD6UDUClTPWpDdXi1L,3023386,-7663062.8,1467449#j00TDyWCzw,-17282880.000,6366144.25,7600477#BvDpLTn5G0aE,-4433487,-17074711.0,-11754207
2119,2193,293,437,897,0.5968,-14410642,0.6168,-2.03,12127775#zCmWzCcNjTzwQtFdaEHf4JctbV,16721178,-13346585.1,18135992#yHG63HJE5y,8806384.000,1.502541452E7,18873554#cYbW0Af47ED2,7950632,12492752.5,-1459764
2120,2434,437,671,245,-0.6400,-12777659,-0.6960,2.40,19918026#kZJCTeRs28pYNFxWyG9ASHYr4p,13615223,18180776.2,20513633#57NHtKjHAp,4989056.000,438750.25,8232480#Blk7uK0POgDT,-9979950,-13068672.0,3288240
2121,2291,302,830,966,-0.5513,-4773516,-0.6763,-2.32,13637094#hcZhqce2ruPL3tmrkAG2VXpRjy,-8051317,3922096.6,15574216#DApOtzeeql,-9328544.000,5394330.38,6763438#hHZSZdDCNVrB,-10879749,-9201074.5,-10801628
2122,660,379,643,739,-0.6466,12873910,0.6828,-3.85,15601461#KqyAu3MjeUTTmzSulsPWEra6Mk,2558685,877759.0,4467653#yuCNnFUpL3,-5209072.000,-3835578.57,17588052#u2Ig2NlCR0Mp,10043439,8058838.5,-7224545
2123,2995,172,427,141,0.6691,-6749008,-0.6569,-1.02,16688521#J7hX0wfvT3l7BgkMYZJ8s49131,13700251,-1892434.6,17594643#RiI4Pdhqsx,6493072.000,-1.658631462E7,9987356#zJhfQD8WBw8G,-15150472,17842388.2,-14893313
2124,2439,103,1173,1168,-0.6272,-2106144,-0.5432,-4.54,8335392#AQPbUZbIIEBYL2i4Xl77h79dkh,9490564,10332041.9,9085401#FWz8lB9vN0,4207984.000,1417868.35,18798038#WkDd08huRdRy,-12640339,7327856.0,17457372
2125,118,206,228,914,0.7407,-3880954,0.6187,0.51,13838189#Vc7M1atO3k25V20aC6qYPBAE9s,-17268981,-7589170.7,7268848#uZmgFWHyHb,17712864.000,1.60882238E7,12868168#uKkEBYpm7NR0,14274967,-20022731.0,7550865
2126,355,102,891,41,0.6190,-21136474,0.6940,-2.22,5047715#l41GxZrmLXfmMuDVhDX7j1MyRQ,-4474695,-6863854.9,8013060#stShfXRH6d,-4650624.000,-1.08800887E7,17852748#RLLTCVC4aRTp,7126776,9339014.0,20716979
